,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
37833,Croatia,Electricity,Gross production,2019,,127603000000.0
37834,Croatia,Electricity,Gross production,2018,,136317000000.0
37835,Croatia,Electricity,Gross production,2017,,119835000000.0
37836,Croatia,Electricity,Gross production,2016,,128200000000.0
37837,Croatia,Electricity,Gross production,2015,,114030000000.0
37838,Croatia,Electricity,Gross production,2014,,135540000000.0
37839,Croatia,Electricity,Gross production,2013,,140520000000.0
37840,Croatia,Electricity,Gross production,2012,,107550000000.0
37841,Croatia,Electricity,Gross production,2011,,113730000000.0
37842,Croatia,Electricity,Gross production,2010,,149020000000.0
37843,Croatia,Electricity,Gross production,2009,,134550000000.0
37844,Croatia,Electricity,Gross production,2008,,128910000000.0
37845,Croatia,Electricity,Gross production,2007,,127090000000.0
37846,Croatia,Electricity,Gross production,2006,,130470000000.0
37847,Croatia,Electricity,Gross production,2005,,131620000000.0
37848,Croatia,Electricity,Gross production,2004,,139900000000.0
37849,Croatia,Electricity,Gross production,2003,,132520000000.0
37850,Croatia,Electricity,Gross production,2002,,127720000000.0
37851,Croatia,Electricity,Gross production,2001,,128090000000.0
37852,Croatia,Electricity,Gross production,2000,,112810000000.0
37853,Croatia,Electricity,Gross production,1999,,129790000000.0
37854,Croatia,Electricity,Gross production,1998,,114620000000.0
37855,Croatia,Electricity,Gross production,1997,,102480000000.0
37856,Croatia,Electricity,Gross production,1996,,111730000000.0
37857,Croatia,Electricity,Gross production,1995,,92760000000.0
37858,Croatia,Electricity,Gross production,1994,,87730000000.0
37859,Croatia,Electricity,Gross production,1993,,95640000000.0
37860,Croatia,Electricity,Gross production,1992,,89020000000.0
37861,Croatia,From combustible fuels,Main activity,2019,,48159000000.0
37862,Croatia,From combustible fuels,Main activity,2018,,40678000000.0
37863,Croatia,From combustible fuels,Main activity,2017,,47789000000.0
37864,Croatia,From combustible fuels,Main activity,2016,,43510000000.0
37865,Croatia,From combustible fuels,Main activity,2015,,36840000000.0
37866,Croatia,From combustible fuels,Main activity,2014,,33260000000.0
37867,Croatia,From combustible fuels,Main activity,2013,,44700000000.0
37868,Croatia,From combustible fuels,Main activity,2012,,50420000000.0
37869,Croatia,From combustible fuels,Main activity,2011,,54980000000.0
37870,Croatia,From combustible fuels,Main activity,2010,,50840000000.0
37871,Croatia,From combustible fuels,Main activity,2009,,55070000000.0
37872,Croatia,From combustible fuels,Main activity,2008,,65000000000.0
37873,Croatia,From combustible fuels,Main activity,2007,,72970000000.0
37874,Croatia,From combustible fuels,Main activity,2006,,58110000000.0
37875,Croatia,From combustible fuels,Main activity,2005,,55050000000.0
37876,Croatia,From combustible fuels,Main activity,2004,,57330000000.0
37877,Croatia,From combustible fuels,Main activity,2003,,71520000000.0
37878,Croatia,From combustible fuels,Main activity,2002,,63130000000.0
37879,Croatia,From combustible fuels,Main activity,2001,,50860000000.0
37880,Croatia,From combustible fuels,Main activity,2000,,42500000000.0
37881,Croatia,From combustible fuels,Main activity,1999,,51080000000.0
37882,Croatia,From combustible fuels,Main activity,1998,,48860000000.0
37883,Croatia,From combustible fuels,Main activity,1997,,38480000000.0
37884,Croatia,From combustible fuels,Main activity,1996,,27110000000.0
37885,Croatia,From combustible fuels,Main activity,1995,,29660000000.0
37886,Croatia,From combustible fuels,Main activity,1994,,27820000000.0
37887,Croatia,From combustible fuels,Main activity,1993,,44330000000.0
37888,Croatia,From combustible fuels,Main activity,1992,,40500000000.0
37889,Croatia,From combustible fuels,From combustible fuels,2019,,31493000000.0
37890,Croatia,From combustible fuels,From combustible fuels,2018,,25955000000.0
37891,Croatia,From combustible fuels,From combustible fuels,2017,,33830000000.0
37892,Croatia,From combustible fuels,From combustible fuels,2016,,14570000000.0
37893,Croatia,From combustible fuels,From combustible fuels,2015,,10880000000.0
37894,Croatia,From combustible fuels,From combustible fuels,2014,,9250000000.0
37895,Croatia,From combustible fuels,From combustible fuels,2013,,19690000000.0
37896,Croatia,From combustible fuels,From combustible fuels,2012,,25290000000.0
37897,Croatia,From combustible fuels,From combustible fuels,2011,,26210000000.0
37898,Croatia,From combustible fuels,From combustible fuels,2010,,25890000000.0
37899,Croatia,From combustible fuels,From combustible fuels,2009,,20850000000.0
37900,Croatia,From combustible fuels,From combustible fuels,2008,,20860000000.0
37901,Croatia,From combustible fuels,From combustible fuels,2007,,21160000000.0
37902,Croatia,From combustible fuels,From combustible fuels,2006,,18750000000.0
37903,Croatia,From combustible fuels,From combustible fuels,2005,,18770000000.0
37904,Croatia,From combustible fuels,From combustible fuels,2004,,21210000000.0
37905,Croatia,From combustible fuels,From combustible fuels,2003,,20220000000.0
37906,Croatia,From combustible fuels,From combustible fuels,2002,,13280000000.0
37907,Croatia,From combustible fuels,From combustible fuels,2001,,12540000000.0
37908,Croatia,From combustible fuels,From combustible fuels,2000,,9800000000.0
37909,Croatia,From combustible fuels,From combustible fuels,1999,,10010000000.0
37910,Croatia,From combustible fuels,From combustible fuels,1998,,9270000000.0
37911,Croatia,From combustible fuels,From combustible fuels,1997,,8780000000.0
37912,Croatia,From combustible fuels,From combustible fuels,1996,,7620000000.0
37913,Croatia,From combustible fuels,From combustible fuels,1995,,8560000000.0
37914,Croatia,From combustible fuels,From combustible fuels,1994,,7630000000.0
37915,Croatia,From combustible fuels,From combustible fuels,1993,,9970000000.0
37916,Croatia,From combustible fuels,From combustible fuels,1992,,8740000000.0
37917,Croatia,From combustible fuels,From combustible fuels,2019,,16666000000.0
37918,Croatia,From combustible fuels,From combustible fuels,2018,,14723000000.0
37919,Croatia,From combustible fuels,From combustible fuels,2017,,13959000000.0
37920,Croatia,From combustible fuels,From combustible fuels,2016,,28940000000.0
37921,Croatia,From combustible fuels,From combustible fuels,2015,,25960000000.0
37922,Croatia,From combustible fuels,From combustible fuels,2014,,24010000000.0
37923,Croatia,From combustible fuels,From combustible fuels,2013,,25010000000.0
37924,Croatia,From combustible fuels,From combustible fuels,2012,,25130000000.0
37925,Croatia,From combustible fuels,From combustible fuels,2011,,28770000000.0
37926,Croatia,From combustible fuels,From combustible fuels,2010,,24950000000.0
37927,Croatia,From combustible fuels,From combustible fuels,2009,,34220000000.0
37928,Croatia,From combustible fuels,From combustible fuels,2008,,44140000000.0
37929,Croatia,From combustible fuels,From combustible fuels,2007,,51810000000.0
37930,Croatia,From combustible fuels,From combustible fuels,2006,,39360000000.0
37931,Croatia,From combustible fuels,From combustible fuels,2005,,36280000000.0
37932,Croatia,From combustible fuels,From combustible fuels,2004,,36120000000.0
