,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
62863,Tonga,Electricity,Gross production,2020,,732030000.0
62864,Tonga,Electricity,Gross production,2019,,706270000.0
62865,Tonga,Electricity,Gross production,2018,,656690000.0
62866,Tonga,Electricity,Gross production,2017,,665130000.0
62867,Tonga,Electricity,Gross production,2016,,600370000.0
62868,Tonga,Electricity,Gross production,2015,,554050000.0
62869,Tonga,Electricity,Gross production,2014,,545610000.0
62870,Tonga,Electricity,Gross production,2013,,533130000.0
62871,Tonga,Electricity,Gross production,2012,,523900000.0
62872,Tonga,Electricity,Gross production,2011,,531600000.0
62873,Tonga,Electricity,Gross production,2010,,518500000.0
62874,Tonga,Electricity,Gross production,2009,,546600000.0
62875,Tonga,Electricity,Gross production,2008,1.0,530000000.0
62876,Tonga,Electricity,Gross production,2007,1.0,510000000.0
62877,Tonga,Electricity,Gross production,2006,1.0,490000000.0
62878,Tonga,Electricity,Gross production,2005,1.0,480000000.0
62879,Tonga,Electricity,Gross production,2004,,473000000.0
62880,Tonga,Electricity,Gross production,2003,,448000000.0
62881,Tonga,Electricity,Gross production,2002,,402000000.0
62882,Tonga,Electricity,Gross production,2001,,390000000.0
62883,Tonga,Electricity,Gross production,2000,,432000000.0
62884,Tonga,Electricity,Gross production,1999,,338000000.0
62885,Tonga,Electricity,Gross production,1998,,296000000.0
62886,Tonga,Electricity,Gross production,1997,,299000000.0
62887,Tonga,Electricity,Gross production,1996,,297000000.0
62888,Tonga,Electricity,Gross production,1995,,312000000.0
62889,Tonga,Electricity,Gross production,1994,,290000000.0
62890,Tonga,Electricity,Gross production,1993,,273000000.0
62891,Tonga,Electricity,Gross production,1992,,266000000.0
62892,Tonga,Electricity,Gross production,1991,,250000000.0
62893,Tonga,Electricity,Gross production,1990,,240000000.0
62894,Tonga,From combustible fuels,Main activity,2020,,638400000.0
62895,Tonga,From combustible fuels,Main activity,2019,,642000000.0
62896,Tonga,From combustible fuels,Main activity,2018,,615000000.0
62897,Tonga,From combustible fuels,Main activity,2017,,613000000.0
62898,Tonga,From combustible fuels,Main activity,2016,,553070000.0
62899,Tonga,From combustible fuels,Main activity,2015,,521320000.0
62900,Tonga,From combustible fuels,Main activity,2014,,520630000.0
62901,Tonga,From combustible fuels,Main activity,2013,,512630000.0
62902,Tonga,From combustible fuels,Main activity,2012,,523900000.0
62903,Tonga,From combustible fuels,Main activity,2011,,531600000.0
62904,Tonga,From combustible fuels,Main activity,2010,,518500000.0
62905,Tonga,From combustible fuels,Main activity,2009,,546600000.0
62906,Tonga,From combustible fuels,Main activity,2008,1.0,530000000.0
62907,Tonga,From combustible fuels,Main activity,2007,1.0,510000000.0
62908,Tonga,From combustible fuels,Main activity,2006,1.0,490000000.0
62909,Tonga,From combustible fuels,Main activity,2005,1.0,480000000.0
62910,Tonga,From combustible fuels,Main activity,2004,,473000000.0
62911,Tonga,From combustible fuels,Main activity,2003,,448000000.0
62912,Tonga,From combustible fuels,Main activity,2002,,402000000.0
62913,Tonga,From combustible fuels,Main activity,2001,,390000000.0
62914,Tonga,From combustible fuels,Main activity,2000,,432000000.0
62915,Tonga,From combustible fuels,Main activity,1999,,338000000.0
62916,Tonga,From combustible fuels,Main activity,1998,,296000000.0
62917,Tonga,From combustible fuels,Main activity,1997,,299000000.0
62918,Tonga,From combustible fuels,Main activity,1996,,297000000.0
62919,Tonga,From combustible fuels,Main activity,1995,,312000000.0
62920,Tonga,From combustible fuels,Main activity,1994,,290000000.0
62921,Tonga,From combustible fuels,Main activity,1993,,273000000.0
62922,Tonga,From combustible fuels,Main activity,1992,,266000000.0
62923,Tonga,From combustible fuels,Main activity,1991,,250000000.0
62924,Tonga,From combustible fuels,Main activity,1990,,240000000.0
62925,Tonga,From combustible fuels,From combustible fuels,2020,,638400000.0
62926,Tonga,From combustible fuels,From combustible fuels,2019,,642000000.0
62927,Tonga,From combustible fuels,From combustible fuels,2018,,615000000.0
62928,Tonga,From combustible fuels,From combustible fuels,2017,,613000000.0
62929,Tonga,From combustible fuels,From combustible fuels,2016,,553070000.0
62930,Tonga,From combustible fuels,From combustible fuels,2015,,521320000.0
62931,Tonga,From combustible fuels,From combustible fuels,2014,,520630000.0
62932,Tonga,From combustible fuels,From combustible fuels,2013,,512630000.0
62933,Tonga,From combustible fuels,From combustible fuels,2012,,523900000.0
62934,Tonga,From combustible fuels,From combustible fuels,2011,,531600000.0
62935,Tonga,From combustible fuels,From combustible fuels,2010,,518500000.0
62936,Tonga,From combustible fuels,From combustible fuels,2009,,546600000.0
62937,Tonga,From combustible fuels,From combustible fuels,2008,1.0,530000000.0
62938,Tonga,From combustible fuels,From combustible fuels,2007,1.0,510000000.0
62939,Tonga,From combustible fuels,From combustible fuels,2006,1.0,490000000.0
62940,Tonga,From combustible fuels,From combustible fuels,2005,1.0,480000000.0
62941,Tonga,From combustible fuels,From combustible fuels,2004,,473000000.0
62942,Tonga,From combustible fuels,From combustible fuels,2003,,448000000.0
62943,Tonga,From combustible fuels,From combustible fuels,2002,,402000000.0
62944,Tonga,From combustible fuels,From combustible fuels,2001,,390000000.0
62945,Tonga,From combustible fuels,From combustible fuels,2000,,432000000.0
62946,Tonga,From combustible fuels,From combustible fuels,1999,,338000000.0
62947,Tonga,From combustible fuels,From combustible fuels,1998,,296000000.0
62948,Tonga,From combustible fuels,From combustible fuels,1997,,299000000.0
62949,Tonga,From combustible fuels,From combustible fuels,1996,,297000000.0
