,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
3381,Angola,Electricity,Gross production,2019,,154738290000.0
3382,Angola,Electricity,Gross production,2018,,128686580000.0
3383,Angola,Electricity,Gross production,2017,,107370000000.0
3384,Angola,Electricity,Gross production,2016,,103790000000.0
3385,Angola,Electricity,Gross production,2015,,97830000000.0
3386,Angola,Electricity,Gross production,2014,,94970000000.0
3387,Angola,Electricity,Gross production,2013,,82310000000.0
3388,Angola,Electricity,Gross production,2012,,62180000000.0
3389,Angola,Electricity,Gross production,2011,,56620000000.0
3390,Angola,Electricity,Gross production,2010,,54590000000.0
3391,Angola,Electricity,Gross production,2009,,47430000000.0
3392,Angola,Electricity,Gross production,2008,,41630000000.0
3393,Angola,Electricity,Gross production,2007,,32210000000.0
3394,Angola,Electricity,Gross production,2006,,33070000000.0
3395,Angola,Electricity,Gross production,2005,,26330000000.0
3396,Angola,Electricity,Gross production,2004,,22400000000.0
3397,Angola,Electricity,Gross production,2003,,19950000000.0
3398,Angola,Electricity,Gross production,2002,,17650000000.0
3399,Angola,Electricity,Gross production,2001,,16380000000.0
3400,Angola,Electricity,Gross production,2000,,14450000000.0
3401,Angola,Electricity,Gross production,1999,,13350000000.0
3402,Angola,Electricity,Gross production,1998,,13180000000.0
3403,Angola,Electricity,Gross production,1997,,11460000000.0
3404,Angola,Electricity,Gross production,1996,,10280000000.0
3405,Angola,Electricity,Gross production,1995,,9600000000.0
3406,Angola,Electricity,Gross production,1994,,9550000000.0
3407,Angola,Electricity,Gross production,1993,,9500000000.0
3408,Angola,Electricity,Gross production,1992,,9470000000.0
3409,Angola,Electricity,Gross production,1991,,9340000000.0
3410,Angola,Electricity,Gross production,1990,,8410000000.0
3411,Angola,From combustible fuels,Main activity,2019,,41646730000.0
3412,Angola,From combustible fuels,Main activity,2018,,26372770000.0
3413,Angola,From combustible fuels,Main activity,2017,,26360000000.0
3414,Angola,From combustible fuels,Main activity,2016,,39500000000.0
3415,Angola,From combustible fuels,Main activity,2015,,40100000000.0
3416,Angola,From combustible fuels,Main activity,2014,,38930000000.0
3417,Angola,From combustible fuels,Main activity,2013,,29760000000.0
3418,Angola,From combustible fuels,Main activity,2012,,20750000000.0
3419,Angola,From combustible fuels,Main activity,2011,,13190000000.0
3420,Angola,From combustible fuels,Main activity,2010,,14010000000.0
3421,Angola,From combustible fuels,Main activity,2009,,13170000000.0
3422,Angola,From combustible fuels,Main activity,2008,,8200000000.0
3423,Angola,From combustible fuels,Main activity,2007,,5780000000.0
3424,Angola,From combustible fuels,Main activity,2006,,5140000000.0
3425,Angola,From combustible fuels,Main activity,2005,,3310000000.0
3426,Angola,From combustible fuels,Main activity,2004,,3930000000.0
3427,Angola,From combustible fuels,Main activity,2003,,6050000000.0
3428,Angola,From combustible fuels,Main activity,2002,,5210000000.0
3429,Angola,From combustible fuels,Main activity,2001,,5310000000.0
3430,Angola,From combustible fuels,Main activity,2000,,4410000000.0
3431,Angola,From combustible fuels,Main activity,1999,,3550000000.0
3432,Angola,From combustible fuels,Main activity,1998,,1900000000.0
3433,Angola,From combustible fuels,Main activity,1997,,1950000000.0
3434,Angola,From combustible fuels,Main activity,1996,,880000000.0
