,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
52792,St. Helena and Depend.,Electricity,Gross production,2020,,112110000.0
52793,St. Helena and Depend.,Electricity,Gross production,2019,,119100000.0
52794,St. Helena and Depend.,Electricity,Gross production,2018,,119340000.0
52795,St. Helena and Depend.,Electricity,Gross production,2017,,113270000.0
52796,St. Helena and Depend.,Electricity,Gross production,2016,,115970000.0
52797,St. Helena and Depend.,Electricity,Gross production,2015,,111680000.0
52798,St. Helena and Depend.,Electricity,Gross production,2014,,109800000.0
52799,St. Helena and Depend.,Electricity,Gross production,2013,,104530000.0
52800,St. Helena and Depend.,Electricity,Gross production,2012,,96600000.0
52801,St. Helena and Depend.,Electricity,Gross production,2011,,93900000.0
52802,St. Helena and Depend.,Electricity,Gross production,2010,,92900000.0
52803,St. Helena and Depend.,Electricity,Gross production,2009,,89100000.0
52804,St. Helena and Depend.,Electricity,Gross production,2008,,86000000.0
52805,St. Helena and Depend.,Electricity,Gross production,2007,,85300000.0
52806,St. Helena and Depend.,Electricity,Gross production,2006,,82000000.0
52807,St. Helena and Depend.,Electricity,Gross production,2005,,80800000.0
52808,St. Helena and Depend.,Electricity,Gross production,2004,,80000000.0
52809,St. Helena and Depend.,Electricity,Gross production,2003,,77000000.0
52810,St. Helena and Depend.,Electricity,Gross production,2002,,75000000.0
52811,St. Helena and Depend.,Electricity,Gross production,2001,,72600000.0
52812,St. Helena and Depend.,Electricity,Gross production,2000,,70000000.0
52813,St. Helena and Depend.,Electricity,Gross production,1999,,66100000.0
52814,St. Helena and Depend.,Electricity,Gross production,1998,,66300000.0
52815,St. Helena and Depend.,Electricity,Gross production,1997,,63099999.99999999
52816,St. Helena and Depend.,Electricity,Gross production,1996,,62500000.0
52817,St. Helena and Depend.,Electricity,Gross production,1995,,61800000.0
52818,St. Helena and Depend.,Electricity,Gross production,1994,,58300000.0
52819,St. Helena and Depend.,Electricity,Gross production,1993,,57200000.0
52820,St. Helena and Depend.,Electricity,Gross production,1992,,55100000.0
52821,St. Helena and Depend.,Electricity,Gross production,1991,,50000000.0
52822,St. Helena and Depend.,Electricity,Gross production,1990,,50000000.0
52823,St. Helena and Depend.,From combustible fuels,Main activity,2020,,83930000.0
52824,St. Helena and Depend.,From combustible fuels,Main activity,2019,,90390000.0
52825,St. Helena and Depend.,From combustible fuels,Main activity,2018,,77770000.0
52826,St. Helena and Depend.,From combustible fuels,Main activity,2017,,85950000.0
52827,St. Helena and Depend.,From combustible fuels,Main activity,2016,,83960000.00000001
52828,St. Helena and Depend.,From combustible fuels,Main activity,2015,,81660000.0
52829,St. Helena and Depend.,From combustible fuels,Main activity,2014,,89140000.0
52830,St. Helena and Depend.,From combustible fuels,Main activity,2013,,94060000.0
52831,St. Helena and Depend.,From combustible fuels,Main activity,2012,,87800000.0
52832,St. Helena and Depend.,From combustible fuels,Main activity,2011,,82500000.0
52833,St. Helena and Depend.,From combustible fuels,Main activity,2010,,81900000.0
52834,St. Helena and Depend.,From combustible fuels,Main activity,2009,,82800000.0
52835,St. Helena and Depend.,From combustible fuels,Main activity,2008,,80000000.0
52836,St. Helena and Depend.,From combustible fuels,Main activity,2007,,85300000.0
52837,St. Helena and Depend.,From combustible fuels,Main activity,2006,,82000000.0
52838,St. Helena and Depend.,From combustible fuels,Main activity,2005,,80800000.0
52839,St. Helena and Depend.,From combustible fuels,Main activity,2004,,80000000.0
52840,St. Helena and Depend.,From combustible fuels,Main activity,2003,,77000000.0
52841,St. Helena and Depend.,From combustible fuels,Main activity,2002,,75000000.0
52842,St. Helena and Depend.,From combustible fuels,Main activity,2001,,72600000.0
52843,St. Helena and Depend.,From combustible fuels,Main activity,2000,,70000000.0
52844,St. Helena and Depend.,From combustible fuels,Main activity,1999,,66100000.0
52845,St. Helena and Depend.,From combustible fuels,Main activity,1998,,66300000.0
52846,St. Helena and Depend.,From combustible fuels,Main activity,1997,,63099999.99999999
52847,St. Helena and Depend.,From combustible fuels,Main activity,1996,,62500000.0
52848,St. Helena and Depend.,From combustible fuels,Main activity,1995,,61800000.0
52849,St. Helena and Depend.,From combustible fuels,Main activity,1994,,58300000.0
52850,St. Helena and Depend.,From combustible fuels,Main activity,1993,,57200000.0
52851,St. Helena and Depend.,From combustible fuels,Main activity,1992,,55100000.0
52852,St. Helena and Depend.,From combustible fuels,Main activity,1991,,50000000.0
52853,St. Helena and Depend.,From combustible fuels,Main activity,1990,,50000000.0
52854,St. Helena and Depend.,From combustible fuels,From combustible fuels,2020,,83930000.0
52855,St. Helena and Depend.,From combustible fuels,From combustible fuels,2019,,90390000.0
52856,St. Helena and Depend.,From combustible fuels,From combustible fuels,2018,,77770000.0
52857,St. Helena and Depend.,From combustible fuels,From combustible fuels,2017,,85950000.0
52858,St. Helena and Depend.,From combustible fuels,From combustible fuels,2016,,83960000.00000001
