,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
31460,Portugal,Electricity,Gross production,2019,,531541700000.0
31461,Portugal,Electricity,Gross production,2018,,596360820000.0
31462,Portugal,Electricity,Gross production,2017,,594317210000.0
31463,Portugal,Electricity,Gross production,2016,,603280000000.0
31464,Portugal,Electricity,Gross production,2015,,524200000000.0
31465,Portugal,Electricity,Gross production,2014,,528020000000.0
31466,Portugal,Electricity,Gross production,2013,,516720000000.0
31467,Portugal,Electricity,Gross production,2012,,466140000000.0
31468,Portugal,Electricity,Gross production,2011,,524630000000.0
31469,Portugal,Electricity,Gross production,2010,,540900000000.0
31470,Portugal,Electricity,Gross production,2009,,502070000000.0
31471,Portugal,Electricity,Gross production,2008,,459740000000.0
31472,Portugal,Electricity,Gross production,2007,,472530000000.0
31473,Portugal,Electricity,Gross production,2006,,490410000000.0
31474,Portugal,Electricity,Gross production,2005,,465750000000.0
31475,Portugal,Electricity,Gross production,2004,,451050000000.0
31476,Portugal,Electricity,Gross production,2003,,468520000000.0
31477,Portugal,Electricity,Gross production,2002,,461070000000.0
31478,Portugal,Electricity,Gross production,2001,,465090000000.0
31479,Portugal,Electricity,Gross production,2000,,437640000000.0
31480,Portugal,Electricity,Gross production,1999,,432870000000.0
31481,Portugal,Electricity,Gross production,1998,,389840000000.0
31482,Portugal,Electricity,Gross production,1997,,342080000000.0
31483,Portugal,Electricity,Gross production,1996,,345210000000.0
31484,Portugal,Electricity,Gross production,1995,,332650000000.0
31485,Portugal,Electricity,Gross production,1994,,313820000000.0
31486,Portugal,Electricity,Gross production,1993,,312060000000.0
31487,Portugal,Electricity,Gross production,1992,,300880000000.0
31488,Portugal,Electricity,Gross production,1991,,298720000000.0
31489,Portugal,Electricity,Gross production,1990,,285300000000.0
31490,Portugal,From combustible fuels,Main activity,2019,,196891330000.00003
31491,Portugal,From combustible fuels,Main activity,2018,,243411680000.0
31492,Portugal,From combustible fuels,Main activity,2017,,303916640000.0
31493,Portugal,From combustible fuels,Main activity,2016,,221040000000.0
31494,Portugal,From combustible fuels,Main activity,2015,,220760000000.0
31495,Portugal,From combustible fuels,Main activity,2014,,153230000000.0
31496,Portugal,From combustible fuels,Main activity,2013,,153300000000.0
31497,Portugal,From combustible fuels,Main activity,2012,,209670000000.0
31498,Portugal,From combustible fuels,Main activity,2011,,224420000000.0
31499,Portugal,From combustible fuels,Main activity,2010,,202300000000.0
31500,Portugal,From combustible fuels,Main activity,2009,,267790000000.0
31501,Portugal,From combustible fuels,Main activity,2008,,266580000000.0
31502,Portugal,From combustible fuels,Main activity,2007,,261690000000.0
31503,Portugal,From combustible fuels,Main activity,2006,,288230000000.0
31504,Portugal,From combustible fuels,Main activity,2005,,340870000000.0
31505,Portugal,From combustible fuels,Main activity,2004,,289630000000.0
31506,Portugal,From combustible fuels,Main activity,2003,,251770000000.0
31507,Portugal,From combustible fuels,Main activity,2002,,323020000000.0
31508,Portugal,From combustible fuels,Main activity,2001,,271340000000.0
31509,Portugal,From combustible fuels,Main activity,2000,,270270000000.0
31510,Portugal,From combustible fuels,Main activity,1999,,307890000000.0
31511,Portugal,From combustible fuels,Main activity,1998,,218320000000.0
31512,Portugal,From combustible fuels,Main activity,1997,,171700000000.0
31513,Portugal,From combustible fuels,Main activity,1996,,163800000000.0
31514,Portugal,From combustible fuels,Main activity,1995,,216520000000.0
31515,Portugal,From combustible fuels,Main activity,1994,,180030000000.0
31516,Portugal,From combustible fuels,Main activity,1993,,203200000000.0
31517,Portugal,From combustible fuels,Main activity,1992,,232120000000.0
31518,Portugal,From combustible fuels,Main activity,1991,,190810000000.0
31519,Portugal,From combustible fuels,Main activity,1990,,177840000000.0
31520,Portugal,From combustible fuels,From combustible fuels,2019,,1926030000.0
31521,Portugal,From combustible fuels,From combustible fuels,2018,,1923200000.0
31522,Portugal,From combustible fuels,From combustible fuels,2017,,1925400000.0
31523,Portugal,From combustible fuels,From combustible fuels,2016,,1920000000.0
31524,Portugal,From combustible fuels,From combustible fuels,2015,,1930000000.0
31525,Portugal,From combustible fuels,From combustible fuels,2014,,1920000000.0
31526,Portugal,From combustible fuels,From combustible fuels,2013,,1920000000.0
31527,Portugal,From combustible fuels,From combustible fuels,2012,,1920000000.0
31528,Portugal,From combustible fuels,From combustible fuels,2011,,1930000000.0
31529,Portugal,From combustible fuels,From combustible fuels,2010,,1950000000.0
31530,Portugal,From combustible fuels,From combustible fuels,2009,,3340000000.0
31531,Portugal,From combustible fuels,From combustible fuels,2008,,2870000000.0
31532,Portugal,From combustible fuels,From combustible fuels,2007,,3410000000.0
31533,Portugal,From combustible fuels,From combustible fuels,2006,,8870000000.0
31534,Portugal,From combustible fuels,From combustible fuels,2005,,9530000000.0
31535,Portugal,From combustible fuels,From combustible fuels,2004,,8850000000.0
31536,Portugal,From combustible fuels,From combustible fuels,2003,,5570000000.0
31537,Portugal,From combustible fuels,From combustible fuels,2002,,5400000000.0
31538,Portugal,From combustible fuels,From combustible fuels,2001,,5510000000.0
31539,Portugal,From combustible fuels,From combustible fuels,2000,,6170000000.0
31540,Portugal,From combustible fuels,From combustible fuels,1999,,7320000000.0
31541,Portugal,From combustible fuels,From combustible fuels,1998,,5000000000.0
31542,Portugal,From combustible fuels,From combustible fuels,1997,,3930000000.0
31543,Portugal,From combustible fuels,From combustible fuels,1996,,3240000000.0
31544,Portugal,From combustible fuels,From combustible fuels,1995,,4780000000.0
31545,Portugal,From combustible fuels,From combustible fuels,1994,,4560000000.0
31546,Portugal,From combustible fuels,From combustible fuels,1993,,4580000000.0
