,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
25624,Cabo Verde,Electricity,Gross production,2019,1.0,5128900000.0
25625,Cabo Verde,Electricity,Gross production,2018,1.0,4970800000.0
25626,Cabo Verde,Electricity,Gross production,2017,,4915600000.0
25627,Cabo Verde,Electricity,Gross production,2016,,4438000000.0
25628,Cabo Verde,Electricity,Gross production,2015,,4206100000.0
25629,Cabo Verde,Electricity,Gross production,2014,,4088100000.0
25630,Cabo Verde,Electricity,Gross production,2013,,4042300000.0
25631,Cabo Verde,Electricity,Gross production,2012,,3750800000.0
25632,Cabo Verde,Electricity,Gross production,2011,,3654800000.0
25633,Cabo Verde,Electricity,Gross production,2010,,3467000000.0
25634,Cabo Verde,Electricity,Gross production,2009,,3094900000.0
25635,Cabo Verde,Electricity,Gross production,2008,,2868000000.0
25636,Cabo Verde,Electricity,Gross production,2007,,2695299999.9999995
25637,Cabo Verde,Electricity,Gross production,2006,,2519400000.0
25638,Cabo Verde,Electricity,Gross production,2005,,2370600000.0
25639,Cabo Verde,Electricity,Gross production,2004,,2198100000.0
25640,Cabo Verde,Electricity,Gross production,2003,,1996500000.0
25641,Cabo Verde,Electricity,Gross production,2002,,1821500000.0
25642,Cabo Verde,Electricity,Gross production,2001,,1653300000.0000002
25643,Cabo Verde,Electricity,Gross production,2000,,1464199999.9999998
25644,Cabo Verde,Electricity,Gross production,1999,,1172800000.0
25645,Cabo Verde,Electricity,Gross production,1998,,1016000000.0
25646,Cabo Verde,Electricity,Gross production,1997,1.0,932000000.0
25647,Cabo Verde,Electricity,Gross production,1996,1.0,881000000.0
25648,Cabo Verde,Electricity,Gross production,1995,1.0,833000000.0
25649,Cabo Verde,Electricity,Gross production,1994,1.0,794000000.0
25650,Cabo Verde,Electricity,Gross production,1993,1.0,700000000.0
25651,Cabo Verde,Electricity,Gross production,1992,1.0,610000000.0
25652,Cabo Verde,Electricity,Gross production,1991,1.0,530000000.0
25653,Cabo Verde,Electricity,Gross production,1990,1.0,420000000.0
25654,Cabo Verde,From combustible fuels,Main activity,2019,1.0,4166900000.0
25655,Cabo Verde,From combustible fuels,Main activity,2018,1.0,3929000000.0
25656,Cabo Verde,From combustible fuels,Main activity,2017,,4080000000.0
25657,Cabo Verde,From combustible fuels,Main activity,2016,,3607000000.0
25658,Cabo Verde,From combustible fuels,Main activity,2015,,3355000000.0
25659,Cabo Verde,From combustible fuels,Main activity,2014,,3376100000.0
25660,Cabo Verde,From combustible fuels,Main activity,2013,,3205500000.0
25661,Cabo Verde,From combustible fuels,Main activity,2012,,3055600000.0
25662,Cabo Verde,From combustible fuels,Main activity,2011,,3403200000.0
25663,Cabo Verde,From combustible fuels,Main activity,2010,,3420899999.9999995
25664,Cabo Verde,From combustible fuels,Main activity,2009,,3043000000.0
25665,Cabo Verde,From combustible fuels,Main activity,2008,,2796500000.0
25666,Cabo Verde,From combustible fuels,Main activity,2007,,2604700000.0000005
25667,Cabo Verde,From combustible fuels,Main activity,2006,,2435000000.0
25668,Cabo Verde,From combustible fuels,Main activity,2005,,2296100000.0
25669,Cabo Verde,From combustible fuels,Main activity,2004,,2123800000.0
25670,Cabo Verde,From combustible fuels,Main activity,2003,,1932800000.0
25671,Cabo Verde,From combustible fuels,Main activity,2002,,1754900000.0
25672,Cabo Verde,From combustible fuels,Main activity,2001,,1579000000.0
25673,Cabo Verde,From combustible fuels,Main activity,2000,,1375200000.0
25674,Cabo Verde,From combustible fuels,Main activity,1999,,1084800000.0
25675,Cabo Verde,From combustible fuels,Main activity,1998,,930000000.0
25676,Cabo Verde,From combustible fuels,Main activity,1997,1.0,850000000.0
25677,Cabo Verde,From combustible fuels,Main activity,1996,1.0,800000000.0
25678,Cabo Verde,From combustible fuels,Main activity,1995,1.0,760000000.0
25679,Cabo Verde,From combustible fuels,Main activity,1994,1.0,730000000.0
25680,Cabo Verde,From combustible fuels,Main activity,1993,1.0,670000000.0
25681,Cabo Verde,From combustible fuels,Main activity,1992,1.0,600000000.0
25682,Cabo Verde,From combustible fuels,Main activity,1991,1.0,520000000.0
25683,Cabo Verde,From combustible fuels,Main activity,1990,1.0,410000000.0
25684,Cabo Verde,From combustible fuels,From combustible fuels,2019,1.0,4166900000.0
25685,Cabo Verde,From combustible fuels,From combustible fuels,2018,1.0,3929000000.0
25686,Cabo Verde,From combustible fuels,From combustible fuels,2017,,4080000000.0
