,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
30407,Chile,Electricity,Gross production,2019,,845582550000.0
30408,Chile,Electricity,Gross production,2018,,823127050000.0
30409,Chile,Electricity,Gross production,2017,,794166500000.0
30410,Chile,Electricity,Gross production,2016,,793080000000.0
30411,Chile,Electricity,Gross production,2015,,753870000000.0
30412,Chile,Electricity,Gross production,2014,,707530000000.0
30413,Chile,Electricity,Gross production,2013,,730650000000.0
30414,Chile,Electricity,Gross production,2012,,697510000000.0
30415,Chile,Electricity,Gross production,2011,,657130000000.0
30416,Chile,Electricity,Gross production,2010,,604340000000.0
30417,Chile,Electricity,Gross production,2009,,607220000000.0
30418,Chile,Electricity,Gross production,2008,,597040000000.0
30419,Chile,Electricity,Gross production,2007,,585090000000.0
30420,Chile,Electricity,Gross production,2006,,553200000000.0
30421,Chile,Electricity,Gross production,2005,,524840000000.0
30422,Chile,Electricity,Gross production,2004,,512080000000.0
30423,Chile,Electricity,Gross production,2003,,468290000000.0
30424,Chile,Electricity,Gross production,2002,,436710000000.0
30425,Chile,Electricity,Gross production,2001,,425310000000.0
30426,Chile,Electricity,Gross production,2000,,400780000000.0
30427,Chile,Electricity,Gross production,1999,,383900000000.0
30428,Chile,Electricity,Gross production,1998,,355090000000.0
30429,Chile,Electricity,Gross production,1997,,332970000000.0
30430,Chile,Electricity,Gross production,1996,,307330000000.0
30431,Chile,Electricity,Gross production,1995,,280270000000.0
30432,Chile,Electricity,Gross production,1994,,252770000000.0
30433,Chile,Electricity,Gross production,1993,,240030000000.0
30434,Chile,Electricity,Gross production,1992,,223630000000.0
30435,Chile,Electricity,Gross production,1991,,199610000000.0
30436,Chile,Electricity,Gross production,1990,,183720000000.0
30437,Chile,From combustible fuels,Main activity,2019,,440760970000.0
30438,Chile,From combustible fuels,Main activity,2018,,430164270000.00006
30439,Chile,From combustible fuels,Main activity,2017,,432639370000.0
30440,Chile,From combustible fuels,Main activity,2016,,441310000000.0
30441,Chile,From combustible fuels,Main activity,2015,,419560000000.0
30442,Chile,From combustible fuels,Main activity,2014,,397060000000.0
30443,Chile,From combustible fuels,Main activity,2013,,463740000000.0
30444,Chile,From combustible fuels,Main activity,2012,,436070000000.0
30445,Chile,From combustible fuels,Main activity,2011,,390010000000.0
30446,Chile,From combustible fuels,Main activity,2010,,350470000000.0
30447,Chile,From combustible fuels,Main activity,2009,,303080000000.0
30448,Chile,From combustible fuels,Main activity,2008,,318100000000.0
30449,Chile,From combustible fuels,Main activity,2007,,320830000000.0
30450,Chile,From combustible fuels,Main activity,2006,,240050000000.0
30451,Chile,From combustible fuels,Main activity,2005,,224490000000.0
30452,Chile,From combustible fuels,Main activity,2004,,267140000000.0
30453,Chile,From combustible fuels,Main activity,2003,,227750000000.0
