,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
33176,"China, Macao SAR",Electricity,Gross production,2020,,5622530000.0
33177,"China, Macao SAR",Electricity,Gross production,2019,,8297508600.0
33178,"China, Macao SAR",Electricity,Gross production,2018,,6528942200.0
33179,"China, Macao SAR",Electricity,Gross production,2017,,14653310899.999998
33180,"China, Macao SAR",Electricity,Gross production,2016,,9875397400.0
33181,"China, Macao SAR",Electricity,Gross production,2015,,9500360400.0
33182,"China, Macao SAR",Electricity,Gross production,2014,,6410000000.0
33183,"China, Macao SAR",Electricity,Gross production,2013,,4130000000.0
33184,"China, Macao SAR",Electricity,Gross production,2012,,5610000000.0
33185,"China, Macao SAR",Electricity,Gross production,2011,,8860000000.0
33186,"China, Macao SAR",Electricity,Gross production,2010,,10770000000.0
33187,"China, Macao SAR",Electricity,Gross production,2009,,14660000000.0
33188,"China, Macao SAR",Electricity,Gross production,2008,,12110000000.0
33189,"China, Macao SAR",Electricity,Gross production,2007,,15200000000.0
33190,"China, Macao SAR",Electricity,Gross production,2006,,16690000000.0
33191,"China, Macao SAR",Electricity,Gross production,2005,,20270000000.0
33192,"China, Macao SAR",Electricity,Gross production,2004,,19730000000.0
33193,"China, Macao SAR",Electricity,Gross production,2003,,17960000000.0
33194,"China, Macao SAR",Electricity,Gross production,2002,,17010000000.0
33195,"China, Macao SAR",Electricity,Gross production,2001,,15660000000.0
33196,"China, Macao SAR",Electricity,Gross production,2000,,15710000000.0
33197,"China, Macao SAR",Electricity,Gross production,1999,,15320000000.0
33198,"China, Macao SAR",Electricity,Gross production,1998,,15390000000.0
33199,"China, Macao SAR",Electricity,Gross production,1997,,14090000000.0
33200,"China, Macao SAR",Electricity,Gross production,1996,,13720000000.0
33201,"China, Macao SAR",Electricity,Gross production,1995,,12720000000.0
33202,"China, Macao SAR",Electricity,Gross production,1994,,12540000000.0
33203,"China, Macao SAR",Electricity,Gross production,1993,,11900000000.0
33204,"China, Macao SAR",Electricity,Gross production,1992,,9920000000.0
33205,"China, Macao SAR",Electricity,Gross production,1991,,8890000000.0
33206,"China, Macao SAR",Electricity,Gross production,1990,,7900000000.0
33207,"China, Macao SAR",From combustible fuels,Main activity,2020,,3730000000.0
33208,"China, Macao SAR",From combustible fuels,Main activity,2019,,6130000000.0
33209,"China, Macao SAR",From combustible fuels,Main activity,2018,,4740000000.0
33210,"China, Macao SAR",From combustible fuels,Main activity,2017,,12600000000.0
33211,"China, Macao SAR",From combustible fuels,Main activity,2016,,7870000000.0
33212,"China, Macao SAR",From combustible fuels,Main activity,2015,,7530000000.0
33213,"China, Macao SAR",From combustible fuels,Main activity,2014,,4350000000.0
33214,"China, Macao SAR",From combustible fuels,Main activity,2013,,2270000000.0
33215,"China, Macao SAR",From combustible fuels,Main activity,2012,,3920000000.0
33216,"China, Macao SAR",From combustible fuels,Main activity,2011,,7330000000.0
33217,"China, Macao SAR",From combustible fuels,Main activity,2010,,9440000000.0
33218,"China, Macao SAR",From combustible fuels,Main activity,2009,,13500000000.0
33219,"China, Macao SAR",From combustible fuels,Main activity,2008,,11040000000.0
33220,"China, Macao SAR",From combustible fuels,Main activity,2007,,14070000000.0
33221,"China, Macao SAR",From combustible fuels,Main activity,2006,,15580000000.0
33222,"China, Macao SAR",From combustible fuels,Main activity,2005,,19190000000.0
33223,"China, Macao SAR",From combustible fuels,Main activity,2004,,18820000000.0
33224,"China, Macao SAR",From combustible fuels,Main activity,2003,,17040000000.0
33225,"China, Macao SAR",From combustible fuels,Main activity,2002,,16110000000.0
33226,"China, Macao SAR",From combustible fuels,Main activity,2001,,14940000000.0
33227,"China, Macao SAR",From combustible fuels,Main activity,2000,,14780000000.0
33228,"China, Macao SAR",From combustible fuels,Main activity,1999,,14320000000.0
33229,"China, Macao SAR",From combustible fuels,Main activity,1998,,14450000000.0
33230,"China, Macao SAR",From combustible fuels,Main activity,1997,,13120000000.0
33231,"China, Macao SAR",From combustible fuels,Main activity,1996,,12760000000.0
33232,"China, Macao SAR",From combustible fuels,Main activity,1995,,11760000000.0
33233,"China, Macao SAR",From combustible fuels,Main activity,1994,,11590000000.0
33234,"China, Macao SAR",From combustible fuels,Main activity,1993,,10730000000.0
33235,"China, Macao SAR",From combustible fuels,Main activity,1992,,9570000000.0
33236,"China, Macao SAR",From combustible fuels,Main activity,1991,,8540000000.0
33237,"China, Macao SAR",From combustible fuels,Main activity,1990,,7530000000.0
33238,"China, Macao SAR",From combustible fuels,From combustible fuels,2020,,3730000000.0
33239,"China, Macao SAR",From combustible fuels,From combustible fuels,2019,,6130000000.0
33240,"China, Macao SAR",From combustible fuels,From combustible fuels,2018,,4740000000.0
33241,"China, Macao SAR",From combustible fuels,From combustible fuels,2017,,12600000000.0
33242,"China, Macao SAR",From combustible fuels,From combustible fuels,2016,,7870000000.0
33243,"China, Macao SAR",From combustible fuels,From combustible fuels,2015,,7530000000.0
33244,"China, Macao SAR",From combustible fuels,From combustible fuels,2014,,4350000000.0
33245,"China, Macao SAR",From combustible fuels,From combustible fuels,2013,,2270000000.0
33246,"China, Macao SAR",From combustible fuels,From combustible fuels,2012,,3920000000.0
33247,"China, Macao SAR",From combustible fuels,From combustible fuels,2011,,7330000000.0
33248,"China, Macao SAR",From combustible fuels,From combustible fuels,2010,,9440000000.0
33249,"China, Macao SAR",From combustible fuels,From combustible fuels,2009,,13500000000.0
33250,"China, Macao SAR",From combustible fuels,From combustible fuels,2008,,11040000000.0
33251,"China, Macao SAR",From combustible fuels,From combustible fuels,2007,,14070000000.0
33252,"China, Macao SAR",From combustible fuels,From combustible fuels,2006,,15580000000.0
33253,"China, Macao SAR",From combustible fuels,From combustible fuels,2005,,19190000000.0
33254,"China, Macao SAR",From combustible fuels,From combustible fuels,2004,,18820000000.0
33255,"China, Macao SAR",From combustible fuels,From combustible fuels,2003,,17040000000.0
33256,"China, Macao SAR",From combustible fuels,From combustible fuels,2002,,16110000000.0
33257,"China, Macao SAR",From combustible fuels,From combustible fuels,2001,,14940000000.0
33258,"China, Macao SAR",From combustible fuels,From combustible fuels,2000,,14780000000.0
33259,"China, Macao SAR",From combustible fuels,From combustible fuels,1999,,14320000000.0
33260,"China, Macao SAR",From combustible fuels,From combustible fuels,1998,,14450000000.0
33261,"China, Macao SAR",From combustible fuels,From combustible fuels,1997,,13120000000.0
33262,"China, Macao SAR",From combustible fuels,From combustible fuels,1996,,12760000000.0
33263,"China, Macao SAR",From combustible fuels,From combustible fuels,1995,,11760000000.0
33264,"China, Macao SAR",From combustible fuels,From combustible fuels,1994,,11590000000.0
33265,"China, Macao SAR",From combustible fuels,From combustible fuels,1993,,10730000000.0
33266,"China, Macao SAR",From combustible fuels,From combustible fuels,1992,,9570000000.0
33267,"China, Macao SAR",From combustible fuels,From combustible fuels,1991,,8540000000.0
