,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
52068,Sri Lanka,Electricity,Gross production,2019,,167258610000.0
52069,Sri Lanka,Electricity,Gross production,2018,,159854750000.0
52070,Sri Lanka,Electricity,Gross production,2017,,150042000000.0
52071,Sri Lanka,Electricity,Gross production,2016,,143634000000.0
52072,Sri Lanka,Electricity,Gross production,2015,,132266000000.0
52073,Sri Lanka,Electricity,Gross production,2014,,128620000000.0
52074,Sri Lanka,Electricity,Gross production,2013,,120598150000.0
52075,Sri Lanka,Electricity,Gross production,2012,,119082060000.0
52076,Sri Lanka,Electricity,Gross production,2011,,115997060000.0
52077,Sri Lanka,Electricity,Gross production,2010,,108008090000.0
52078,Sri Lanka,Electricity,Gross production,2009,,99892680000.0
52079,Sri Lanka,Electricity,Gross production,2008,,100050770000.0
52080,Sri Lanka,Electricity,Gross production,2007,,99017860000.0
52081,Sri Lanka,Electricity,Gross production,2006,,95005950000.0
52082,Sri Lanka,Electricity,Gross production,2005,,88513040000.0
52083,Sri Lanka,Electricity,Gross production,2004,,87435130000.00002
52084,Sri Lanka,Electricity,Gross production,2003,,81253400000.0
52085,Sri Lanka,Electricity,Gross production,2002,,71048490000.0
52086,Sri Lanka,Electricity,Gross production,2001,,68013520000.0
52087,Sri Lanka,Electricity,Gross production,2000,,69688000000.0
52088,Sri Lanka,Electricity,Gross production,1999,,61850000000.0
52089,Sri Lanka,Electricity,Gross production,1998,,56830000000.0
52090,Sri Lanka,Electricity,Gross production,1997,,51450000000.0
52091,Sri Lanka,Electricity,Gross production,1996,,45290000000.0
52092,Sri Lanka,Electricity,Gross production,1995,,48000000000.0
52093,Sri Lanka,Electricity,Gross production,1994,,43860000000.0
52094,Sri Lanka,Electricity,Gross production,1993,,39790000000.0
52095,Sri Lanka,Electricity,Gross production,1992,,35510000000.0
52096,Sri Lanka,Electricity,Gross production,1991,,33770000000.0
52097,Sri Lanka,Electricity,Gross production,1990,,31650000000.0
52098,Sri Lanka,From combustible fuels,Main activity,2019,,111270000000.0
52099,Sri Lanka,From combustible fuels,Main activity,2018,,89849850000.0
52100,Sri Lanka,From combustible fuels,Main activity,2017,,102957000000.0
52101,Sri Lanka,From combustible fuels,Main activity,2016,,96300000000.0
52102,Sri Lanka,From combustible fuels,Main activity,2015,,67964000000.0
52103,Sri Lanka,From combustible fuels,Main activity,2014,,79856900000.0
52104,Sri Lanka,From combustible fuels,Main activity,2013,,48695690000.00001
52105,Sri Lanka,From combustible fuels,Main activity,2012,,84386000000.0
52106,Sri Lanka,From combustible fuels,Main activity,2011,,69156000000.0
52107,Sri Lanka,From combustible fuels,Main activity,2010,,50958000000.0
52108,Sri Lanka,From combustible fuels,Main activity,2009,,60855000000.0
52109,Sri Lanka,From combustible fuels,Main activity,2008,,58545000000.0
52110,Sri Lanka,From combustible fuels,Main activity,2007,,58958000000.0
52111,Sri Lanka,From combustible fuels,Main activity,2006,,48068000000.0
52112,Sri Lanka,From combustible fuels,Main activity,2005,,53416000000.0
52113,Sri Lanka,From combustible fuels,Main activity,2004,,56139000000.0
52114,Sri Lanka,From combustible fuels,Main activity,2003,,47836000000.0
52115,Sri Lanka,From combustible fuels,Main activity,2002,,41356000000.0
52116,Sri Lanka,From combustible fuels,Main activity,2001,,34244000000.0
52117,Sri Lanka,From combustible fuels,Main activity,2000,,35126000000.0
52118,Sri Lanka,From combustible fuels,Main activity,1999,,19040000000.0
52119,Sri Lanka,From combustible fuels,Main activity,1998,,16540000000.0
52120,Sri Lanka,From combustible fuels,Main activity,1997,,14630000000.0
52121,Sri Lanka,From combustible fuels,Main activity,1996,,11250000000.0
52122,Sri Lanka,From combustible fuels,Main activity,1995,,2690000000.0
52123,Sri Lanka,From combustible fuels,Main activity,1994,,2750000000.0
52124,Sri Lanka,From combustible fuels,Main activity,1993,,1830000000.0
52125,Sri Lanka,From combustible fuels,Main activity,1992,,6400000000.0
52126,Sri Lanka,From combustible fuels,Main activity,1991,,2610000000.0
52127,Sri Lanka,From combustible fuels,Main activity,1990,,50000000.0
52128,Sri Lanka,From combustible fuels,From combustible fuels,2007,,0.0
52129,Sri Lanka,From combustible fuels,From combustible fuels,2006,,0.0
52130,Sri Lanka,From combustible fuels,From combustible fuels,2005,,0.0
52131,Sri Lanka,From combustible fuels,From combustible fuels,2004,,14000000.0
52132,Sri Lanka,From combustible fuels,From combustible fuels,2003,,12000000.0
52133,Sri Lanka,From combustible fuels,From combustible fuels,2002,,4000000.0
52134,Sri Lanka,From combustible fuels,From combustible fuels,2001,,1000000.0
52135,Sri Lanka,From combustible fuels,From combustible fuels,2000,,2000000.0
52136,Sri Lanka,From combustible fuels,From combustible fuels,2019,,111270000000.0
52137,Sri Lanka,From combustible fuels,From combustible fuels,2018,,89849850000.0
52138,Sri Lanka,From combustible fuels,From combustible fuels,2017,,102957000000.0
52139,Sri Lanka,From combustible fuels,From combustible fuels,2016,,96300000000.0
52140,Sri Lanka,From combustible fuels,From combustible fuels,2015,,67964000000.0
52141,Sri Lanka,From combustible fuels,From combustible fuels,2014,,79856900000.0
52142,Sri Lanka,From combustible fuels,From combustible fuels,2013,,48695690000.00001
52143,Sri Lanka,From combustible fuels,From combustible fuels,2012,,84386000000.0
52144,Sri Lanka,From combustible fuels,From combustible fuels,2011,,69156000000.0
52145,Sri Lanka,From combustible fuels,From combustible fuels,2010,,50958000000.0
52146,Sri Lanka,From combustible fuels,From combustible fuels,2009,,60855000000.0
52147,Sri Lanka,From combustible fuels,From combustible fuels,2008,,58545000000.0
52148,Sri Lanka,From combustible fuels,From combustible fuels,2007,,58958000000.0
52149,Sri Lanka,From combustible fuels,From combustible fuels,2006,,48068000000.0
52150,Sri Lanka,From combustible fuels,From combustible fuels,2005,,53416000000.0
52151,Sri Lanka,From combustible fuels,From combustible fuels,2004,,56125000000.0
52152,Sri Lanka,From combustible fuels,From combustible fuels,2003,,47824000000.0
52153,Sri Lanka,From combustible fuels,From combustible fuels,2002,,41352000000.0
52154,Sri Lanka,From combustible fuels,From combustible fuels,2001,,34243000000.0
52155,Sri Lanka,From combustible fuels,From combustible fuels,2000,,35124000000.0
52156,Sri Lanka,Hydro,Main activity,2019,,37830000000.0
52157,Sri Lanka,Hydro,Main activity,2018,,51687450000.0
52158,Sri Lanka,Hydro,Main activity,2017,,30752000000.0
52159,Sri Lanka,Hydro,Main activity,2016,,34819000000.0
52160,Sri Lanka,Hydro,Main activity,2015,,49044000000.0
52161,Sri Lanka,Hydro,Main activity,2014,,45518900000.0
52162,Sri Lanka,Hydro,Main activity,2013,,69184890000.0
52163,Sri Lanka,Hydro,Main activity,2012,,32914000000.0
52164,Sri Lanka,Hydro,Main activity,2011,,45732000000.0
52165,Sri Lanka,Hydro,Main activity,2010,,56343000000.0
52166,Sri Lanka,Hydro,Main activity,2009,,38811000000.0
52167,Sri Lanka,Hydro,Main activity,2008,,41294000000.0
52168,Sri Lanka,Hydro,Main activity,2007,,39469000000.0
52169,Sri Lanka,Hydro,Main activity,2006,,46360000000.0
52170,Sri Lanka,Hydro,Main activity,2005,,34530000000.0
52171,Sri Lanka,Hydro,Main activity,2004,,29600000000.0
52172,Sri Lanka,Hydro,Main activity,2003,,33100000000.0
52173,Sri Lanka,Hydro,Main activity,2002,,26920000000.0
52174,Sri Lanka,Hydro,Main activity,2001,,31100000000.0
52175,Sri Lanka,Hydro,Main activity,2000,,31960000000.0
52176,Sri Lanka,Hydro,Main activity,1999,,41700000000.0
52177,Sri Lanka,Hydro,Main activity,1998,,39150000000.0
52178,Sri Lanka,Hydro,Main activity,1997,,34470000000.0
52179,Sri Lanka,Hydro,Main activity,1996,,32520000000.0
52180,Sri Lanka,Hydro,Main activity,1995,,45140000000.0
52181,Sri Lanka,Hydro,Main activity,1994,,40890000000.0
52182,Sri Lanka,Hydro,Main activity,1993,,37960000000.0
52183,Sri Lanka,Hydro,Main activity,1992,,29000000000.0
52184,Sri Lanka,Hydro,Main activity,1991,,31160000000.0
52185,Sri Lanka,Hydro,Main activity,1990,,31450000000.0
52186,Sri Lanka,Solar,Main activity,2019,,2630000000.0
52187,Sri Lanka,Solar,Main activity,2018,,981970000.0
52188,Sri Lanka,Solar,Main activity,2017,,852000000.0
52189,Sri Lanka,Solar,Main activity,2016,,43000000.0
52190,Sri Lanka,Solar,Main activity,2015,,19000000.0
52191,Sri Lanka,Solar,Main activity,2014,,14700000.0
52192,Sri Lanka,Solar,Main activity,2013,,16810000.0
52193,Sri Lanka,Solar,Main activity,2012,,20000000.0
52194,Sri Lanka,Solar,Main activity,2011,,11000000.0
52195,Sri Lanka,Solar,Main activity,2010,,30000.0
52196,Sri Lanka,Solar,Main activity,2009,,40000.0
52197,Sri Lanka,Solar,Main activity,2008,,40000.0
52198,Sri Lanka,Solar,Main activity,2007,,40000.0
52199,Sri Lanka,Solar,Main activity,2006,,40000.0
52200,Sri Lanka,Solar,Main activity,2005,,40000.0
52201,Sri Lanka,Solar,Main activity,2004,,40000.0
52202,Sri Lanka,Solar,Main activity,2003,,200000.0
52203,Sri Lanka,Solar,Main activity,2002,,200000.0
52204,Sri Lanka,Solar,Main activity,2001,,200000.0
52205,Sri Lanka,Solar photovoltaic,Main activity,2019,,2630000000.0
52206,Sri Lanka,Solar photovoltaic,Main activity,2018,,981970000.0
52207,Sri Lanka,Solar photovoltaic,Main activity,2017,,852000000.0
52208,Sri Lanka,Solar photovoltaic,Main activity,2016,,43000000.0
52209,Sri Lanka,Solar photovoltaic,Main activity,2015,,19000000.0
52210,Sri Lanka,Solar photovoltaic,Main activity,2014,,14700000.0
52211,Sri Lanka,Solar photovoltaic,Main activity,2013,,16810000.0
52212,Sri Lanka,Solar photovoltaic,Main activity,2012,,20000000.0
52213,Sri Lanka,Solar photovoltaic,Main activity,2011,,11000000.0
52214,Sri Lanka,Solar photovoltaic,Main activity,2010,,30000.0
52215,Sri Lanka,Solar photovoltaic,Main activity,2009,,40000.0
52216,Sri Lanka,Solar photovoltaic,Main activity,2008,,40000.0
52217,Sri Lanka,Solar photovoltaic,Main activity,2007,,40000.0
52218,Sri Lanka,Solar photovoltaic,Main activity,2006,,40000.0
52219,Sri Lanka,Solar photovoltaic,Main activity,2005,,40000.0
52220,Sri Lanka,Solar photovoltaic,Main activity,2004,,40000.0
52221,Sri Lanka,Solar photovoltaic,Main activity,2003,,200000.0
52222,Sri Lanka,Solar photovoltaic,Main activity,2002,,200000.0
52223,Sri Lanka,Solar photovoltaic,Main activity,2001,,200000.0
52224,Sri Lanka,Wind,Main activity,2019,,3460000000.0
52225,Sri Lanka,Wind,Main activity,2018,,3250419999.9999995
52226,Sri Lanka,Wind,Main activity,2017,,3646000000.0
52227,Sri Lanka,Wind,Main activity,2016,,3449000000.0
52228,Sri Lanka,Wind,Main activity,2015,,3432000000.0
52229,Sri Lanka,Wind,Main activity,2014,,2724500000.0
52230,Sri Lanka,Wind,Main activity,2013,,2345760000.0
52231,Sri Lanka,Wind,Main activity,2012,,1468000000.0
52232,Sri Lanka,Wind,Main activity,2011,,916000000.0
52233,Sri Lanka,Wind,Main activity,2010,,532000000.0
52234,Sri Lanka,Wind,Main activity,2009,,35000000.0
52235,Sri Lanka,Wind,Main activity,2008,,32000000.0
52236,Sri Lanka,Wind,Main activity,2007,,23000000.0
52237,Sri Lanka,Wind,Main activity,2006,,23000000.0
52238,Sri Lanka,Wind,Main activity,2005,,24000000.0
52239,Sri Lanka,Wind,Main activity,2004,,27000000.0
52240,Sri Lanka,Wind,Main activity,2003,,34000000.0
52241,Sri Lanka,Wind,Main activity,2002,,36000000.0
52242,Sri Lanka,Wind,Main activity,2001,,35000000.0
52243,Sri Lanka,Wind,Main activity,2000,,34000000.0
52244,Sri Lanka,Wind,Main activity,1999,,30000000.0
52245,Sri Lanka,From combustible fuels,Autoproducer,2019,1.0,914830000.0
52246,Sri Lanka,From combustible fuels,Autoproducer,2018,,871270000.0
52247,Sri Lanka,From combustible fuels,Autoproducer,2017,,857000000.0
52248,Sri Lanka,From combustible fuels,Autoproducer,2016,,907000000.0
52249,Sri Lanka,From combustible fuels,Autoproducer,2015,,573000000.0
52250,Sri Lanka,From combustible fuels,Autoproducer,2014,,0.0
52251,Sri Lanka,From combustible fuels,Autoproducer,2013,,0.0
52252,Sri Lanka,From combustible fuels,Autoproducer,2012,,0.0
52253,Sri Lanka,From combustible fuels,Autoproducer,2011,,0.0
52254,Sri Lanka,From combustible fuels,Autoproducer,2010,,0.0
52255,Sri Lanka,From combustible fuels,Autoproducer,2009,,0.0
52256,Sri Lanka,From combustible fuels,Autoproducer,2008,,0.0
52257,Sri Lanka,From combustible fuels,Autoproducer,2007,,400000000.0
52258,Sri Lanka,From combustible fuels,Autoproducer,2006,,400000000.0
52259,Sri Lanka,From combustible fuels,Autoproducer,2005,,400000000.0
52260,Sri Lanka,From combustible fuels,Autoproducer,2004,,1540000000.0
52261,Sri Lanka,From combustible fuels,Autoproducer,2003,,167000000.0
52262,Sri Lanka,From combustible fuels,Autoproducer,2002,,2630000000.0
52263,Sri Lanka,From combustible fuels,Autoproducer,2001,,2540000000.0
52264,Sri Lanka,From combustible fuels,Autoproducer,2000,,2490000000.0
52265,Sri Lanka,From combustible fuels,Autoproducer,1999,,1080000000.0
52266,Sri Lanka,From combustible fuels,Autoproducer,1998,,1140000000.0
52267,Sri Lanka,From combustible fuels,Autoproducer,1997,,2350000000.0
52268,Sri Lanka,From combustible fuels,Autoproducer,1996,,1520000000.0
52269,Sri Lanka,From combustible fuels,Autoproducer,1995,,170000000.0
52270,Sri Lanka,From combustible fuels,Autoproducer,1994,,220000000.0
52271,Sri Lanka,From combustible fuels,Autoproducer,1993,,0.0
52272,Sri Lanka,From combustible fuels,Autoproducer,1992,,110000000.0
52273,Sri Lanka,From combustible fuels,Autoproducer,1991,,0.0
52274,Sri Lanka,From combustible fuels,Autoproducer,1990,1.0,150000000.0
52275,Sri Lanka,From combustible fuels,From combustible fuels,2019,1.0,914830000.0
52276,Sri Lanka,From combustible fuels,From combustible fuels,2018,,871270000.0
52277,Sri Lanka,From combustible fuels,From combustible fuels,2017,,857000000.0
52278,Sri Lanka,From combustible fuels,From combustible fuels,2016,,907000000.0
52279,Sri Lanka,From combustible fuels,From combustible fuels,2015,,573000000.0
52280,Sri Lanka,From combustible fuels,From combustible fuels,2014,,0.0
52281,Sri Lanka,From combustible fuels,From combustible fuels,2013,,0.0
52282,Sri Lanka,From combustible fuels,From combustible fuels,2012,,0.0
52283,Sri Lanka,From combustible fuels,From combustible fuels,2011,,0.0
52284,Sri Lanka,From combustible fuels,From combustible fuels,2010,,0.0
52285,Sri Lanka,From combustible fuels,From combustible fuels,2009,,0.0
52286,Sri Lanka,From combustible fuels,From combustible fuels,2008,,0.0
52287,Sri Lanka,From combustible fuels,From combustible fuels,2007,,400000000.0
52288,Sri Lanka,From combustible fuels,From combustible fuels,2006,,400000000.0
52289,Sri Lanka,From combustible fuels,From combustible fuels,2005,,400000000.0
52290,Sri Lanka,From combustible fuels,From combustible fuels,2004,,1540000000.0
52291,Sri Lanka,From combustible fuels,From combustible fuels,2003,,167000000.0
