,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
35195,Congo,Electricity,Gross production,2019,,36551030000.0
35196,Congo,Electricity,Gross production,2018,,30960390000.000004
35197,Congo,Electricity,Gross production,2017,,29646550000.000004
35198,Congo,Electricity,Gross production,2016,,29530000000.0
35199,Congo,Electricity,Gross production,2015,,27700000000.0
35200,Congo,Electricity,Gross production,2014,,18260000000.0
35201,Congo,Electricity,Gross production,2013,,16980000000.0
35202,Congo,Electricity,Gross production,2012,,17000000000.0
35203,Congo,Electricity,Gross production,2011,,12930000000.0
35204,Congo,Electricity,Gross production,2010,,7840000000.0
35205,Congo,Electricity,Gross production,2009,,5390000000.0
35206,Congo,Electricity,Gross production,2008,,4610000000.0
35207,Congo,Electricity,Gross production,2007,,4070000000.0
35208,Congo,Electricity,Gross production,2006,,4530000000.0
35209,Congo,Electricity,Gross production,2005,,4330000000.0
35210,Congo,Electricity,Gross production,2004,,4650000000.0
35211,Congo,Electricity,Gross production,2003,,3990000000.0
35212,Congo,Electricity,Gross production,2002,,3960000000.0
35213,Congo,Electricity,Gross production,2001,,3400000000.0
35214,Congo,Electricity,Gross production,2000,,2990000000.0
35215,Congo,Electricity,Gross production,1999,,1110000000.0
35216,Congo,Electricity,Gross production,1998,,3440000000.0
35217,Congo,Electricity,Gross production,1997,,4590000000.0
35218,Congo,Electricity,Gross production,1996,,3570000000.0
35219,Congo,Electricity,Gross production,1995,,3280000000.0
35220,Congo,Electricity,Gross production,1994,,3650000000.0
35221,Congo,Electricity,Gross production,1993,,4310000000.0
35222,Congo,Electricity,Gross production,1992,,4280000000.0
35223,Congo,Electricity,Gross production,1991,,4820000000.0
35224,Congo,Electricity,Gross production,1990,,5080000000.0
35225,Congo,From combustible fuels,Main activity,2011,,90000000.0
35226,Congo,From combustible fuels,Main activity,2010,,120000000.0
35227,Congo,From combustible fuels,Main activity,2009,,230000000.0
35228,Congo,From combustible fuels,Main activity,2002,,0.0
35229,Congo,From combustible fuels,Main activity,2001,,10000000.0
35230,Congo,From combustible fuels,Main activity,2000,,10000000.0
35231,Congo,From combustible fuels,Main activity,1999,,160000000.0
35232,Congo,From combustible fuels,Main activity,1998,,20000000.0
35233,Congo,From combustible fuels,Main activity,1997,,30000000.0
35234,Congo,From combustible fuels,Main activity,1996,,30000000.0
35235,Congo,From combustible fuels,Main activity,1995,,30000000.0
35236,Congo,From combustible fuels,Main activity,1994,,30000000.0
35237,Congo,From combustible fuels,Main activity,1993,,30000000.0
35238,Congo,From combustible fuels,Main activity,1992,,30000000.0
35239,Congo,From combustible fuels,Main activity,1991,,30000000.0
35240,Congo,From combustible fuels,Main activity,1990,,30000000.0
35241,Congo,From combustible fuels,From combustible fuels,2011,,90000000.0
35242,Congo,From combustible fuels,From combustible fuels,2010,,120000000.0
35243,Congo,From combustible fuels,From combustible fuels,2009,,230000000.0
35244,Congo,From combustible fuels,From combustible fuels,2001,,10000000.0
35245,Congo,From combustible fuels,From combustible fuels,2000,,10000000.0
35246,Congo,From combustible fuels,From combustible fuels,1999,,160000000.0
35247,Congo,From combustible fuels,From combustible fuels,1998,,20000000.0
35248,Congo,From combustible fuels,From combustible fuels,1997,,30000000.0
35249,Congo,From combustible fuels,From combustible fuels,1996,,30000000.0
35250,Congo,From combustible fuels,From combustible fuels,1995,,30000000.0
35251,Congo,From combustible fuels,From combustible fuels,1994,,30000000.0
35252,Congo,From combustible fuels,From combustible fuels,1993,,30000000.0
35253,Congo,From combustible fuels,From combustible fuels,1992,,30000000.0
35254,Congo,From combustible fuels,From combustible fuels,1991,,30000000.0
35255,Congo,From combustible fuels,From combustible fuels,1990,,30000000.0
35256,Congo,Hydro,Main activity,2019,,8468900000.0
35257,Congo,Hydro,Main activity,2018,,10943480000.0
35258,Congo,Hydro,Main activity,2017,,12030000000.0
35259,Congo,Hydro,Main activity,2016,,11270000000.0
35260,Congo,Hydro,Main activity,2015,,10980000000.0
35261,Congo,Hydro,Main activity,2014,,10380000000.0
35262,Congo,Hydro,Main activity,2013,,9600000000.0
35263,Congo,Hydro,Main activity,2012,,9870000000.0
35264,Congo,Hydro,Main activity,2011,,7910000000.0
35265,Congo,Hydro,Main activity,2010,,4290000000.0
35266,Congo,Hydro,Main activity,2009,,3300000000.0
35267,Congo,Hydro,Main activity,2008,,3750000000.0
35268,Congo,Hydro,Main activity,2007,,3350000000.0
35269,Congo,Hydro,Main activity,2006,,3720000000.0
35270,Congo,Hydro,Main activity,2005,,3550000000.0
35271,Congo,Hydro,Main activity,2004,,3980000000.0
35272,Congo,Hydro,Main activity,2003,,3420000000.0
35273,Congo,Hydro,Main activity,2002,,3960000000.0
35274,Congo,Hydro,Main activity,2001,,3390000000.0
35275,Congo,Hydro,Main activity,2000,,2980000000.0
35276,Congo,Hydro,Main activity,1999,,950000000.0
35277,Congo,Hydro,Main activity,1998,,3420000000.0
35278,Congo,Hydro,Main activity,1997,,4560000000.0
35279,Congo,Hydro,Main activity,1996,,3540000000.0
35280,Congo,Hydro,Main activity,1995,,3250000000.0
35281,Congo,Hydro,Main activity,1994,,3620000000.0
35282,Congo,Hydro,Main activity,1993,,4280000000.0
35283,Congo,Hydro,Main activity,1992,,4250000000.0
35284,Congo,Hydro,Main activity,1991,,4790000000.0
35285,Congo,Hydro,Main activity,1990,,5050000000.0
35286,Congo,Solar,Main activity,2019,,10000000.0
35287,Congo,Solar,Main activity,2018,,10000000.0
35288,Congo,Solar,Main activity,2017,,5760000.0
35289,Congo,Solar,Main activity,2016,,10000000.0
35290,Congo,Solar,Main activity,2015,,10000000.0
35291,Congo,Solar photovoltaic,Main activity,2019,,10000000.0
35292,Congo,Solar photovoltaic,Main activity,2018,,10000000.0
35293,Congo,Solar photovoltaic,Main activity,2017,,5760000.0
35294,Congo,Solar photovoltaic,Main activity,2016,,10000000.0
35295,Congo,Solar photovoltaic,Main activity,2015,,10000000.0
35296,Congo,From combustible fuels,Autoproducer,2019,,28072130000.000004
35297,Congo,From combustible fuels,Autoproducer,2018,,20006910000.0
35298,Congo,From combustible fuels,Autoproducer,2017,,17610790000.0
35299,Congo,From combustible fuels,Autoproducer,2016,,18250000000.0
35300,Congo,From combustible fuels,Autoproducer,2015,,16710000000.0
35301,Congo,From combustible fuels,Autoproducer,2014,,7880000000.0
35302,Congo,From combustible fuels,Autoproducer,2013,,7380000000.0
35303,Congo,From combustible fuels,Autoproducer,2012,,7130000000.0
35304,Congo,From combustible fuels,Autoproducer,2011,,4930000000.0
35305,Congo,From combustible fuels,Autoproducer,2010,,3430000000.0
35306,Congo,From combustible fuels,Autoproducer,2009,,1860000000.0
35307,Congo,From combustible fuels,Autoproducer,2008,,860000000.0
35308,Congo,From combustible fuels,Autoproducer,2007,,720000000.0
35309,Congo,From combustible fuels,Autoproducer,2006,,810000000.0
35310,Congo,From combustible fuels,Autoproducer,2005,,780000000.0
35311,Congo,From combustible fuels,Autoproducer,2004,,670000000.0
35312,Congo,From combustible fuels,Autoproducer,2003,,570000000.0
35313,Congo,From combustible fuels,From combustible fuels,2019,,28072130000.000004
35314,Congo,From combustible fuels,From combustible fuels,2018,,20006910000.0
35315,Congo,From combustible fuels,From combustible fuels,2017,,17610790000.0
35316,Congo,From combustible fuels,From combustible fuels,2016,,18250000000.0
35317,Congo,From combustible fuels,From combustible fuels,2015,,16710000000.0
35318,Congo,From combustible fuels,From combustible fuels,2014,,7880000000.0
35319,Congo,From combustible fuels,From combustible fuels,2013,,7380000000.0
35320,Congo,From combustible fuels,From combustible fuels,2012,,7130000000.0
35321,Congo,From combustible fuels,From combustible fuels,2011,,4930000000.0
35322,Congo,From combustible fuels,From combustible fuels,2010,,3430000000.0
35323,Congo,From combustible fuels,From combustible fuels,2009,,1860000000.0
35324,Congo,From combustible fuels,From combustible fuels,2008,,860000000.0
35325,Congo,From combustible fuels,From combustible fuels,2007,,720000000.0
35326,Congo,From combustible fuels,From combustible fuels,2006,,810000000.0
35327,Congo,From combustible fuels,From combustible fuels,2005,,780000000.0
35328,Congo,From combustible fuels,From combustible fuels,2004,,670000000.0
35329,Congo,From combustible fuels,From combustible fuels,2003,,570000000.0
35330,Congo,Electricity,net production,2019,,32441680000.0
35331,Congo,Electricity,net production,2018,,27479580000.0
35332,Congo,Electricity,net production,2017,,26313450000.0
35333,Congo,Electricity,net production,2016,,26210000000.0
35334,Congo,Electricity,net production,2015,,24590000000.0
35335,Congo,Electricity,net production,2014,,16210000000.0
35336,Congo,Electricity,net production,2013,,15070000000.0
35337,Congo,Electricity,net production,2012,,15090000000.0
35338,Congo,Electricity,net production,2011,,11480000000.0
35339,Congo,Electricity,net production,2010,,6960000000.0
35340,Congo,Electricity,net production,2009,,4440000000.0
35341,Congo,Electricity,net production,2008,,3500000000.0
35342,Congo,Electricity,net production,2007,,3490000000.0
35343,Congo,Electricity,net production,2006,,3710000000.0
35344,Congo,Electricity,net production,2005,,3520000000.0
35345,Congo,Electricity,net production,2004,,4000000000.0
35346,Congo,Electricity,net production,2003,,3100000000.0
35347,Congo,Electricity,net production,2002,,3210000000.0
