,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
79412,Yemen Arab Rep. (former),Electricity,Gross production,1990,1.0,8300000000.0
79413,Yemen Arab Rep. (former),From combustible fuels,Main activity,1990,1.0,8100000000.0
79414,Yemen Arab Rep. (former),From combustible fuels,Autoproducer,1990,1.0,200000000.0
79415,Yemen Arab Rep. (former),Electricity,net production,1990,,8300000000.0
79416,Yemen Arab Rep. (former),Electricity,"Own use by electricity, heat and CHP plants",1990,,0.0
79417,Yemen Arab Rep. (former),Electricity,"total production, main activity",1990,1.0,8100000000.0
79418,Yemen Arab Rep. (former),Electricity,Gross demand,1990,,8300000000.0
79419,Yemen Arab Rep. (former),Electricity,"total production, autoproducer",1990,1.0,200000000.0
33206,Yemen Arab Rep. (former),Conventional crude oil,production,1990,1.0,99075600000.0
33207,Yemen Arab Rep. (former),Conventional crude oil,exports,1990,1.0,94278600000.0
33208,Yemen Arab Rep. (former),Conventional crude oil,transformation,1990,1.0,4797000000.0
33209,Yemen Arab Rep. (former),Conventional crude oil,transformation in oil refineries,1990,1.0,4797000000.0
33210,Yemen Arab Rep. (former),Crude petroleum,refinery capacity,1990,1.0,5850000000.0
33211,Yemen Arab Rep. (former),Crude petroleum,reserves,1990,,6435000000000.0
33212,Yemen Arab Rep. (former),Conventional crude oil,total energy supply,1990,1.0,4797000000.0
206295,Yemen Arab Rep. (former),Oil products,Imports,1990,5.0,3827400000.0
206296,Yemen Arab Rep. (former),Oil products,International aviation bunkers,1990,1.0,610000000.0
206297,Yemen Arab Rep. (former),Oil products,Production,1990,2.0,2851600000.0
206298,Yemen Arab Rep. (former),Oil products,Stock changes,1990,0.0,111000000.0
206299,Yemen Arab Rep. (former),Oil products,Total energy supply,1990,5.0,5958000000.0
206300,Yemen Arab Rep. (former),Oil products,production from refineries,1990,2.0,2851600000.0
