,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
25082,Burundi,Electricity,Gross production,2019,,2707679999.9999995
25083,Burundi,Electricity,Gross production,2018,,2460500000.0
25084,Burundi,Electricity,Gross production,2017,,1920100000.0
25085,Burundi,Electricity,Gross production,2016,,1807700000.0
25086,Burundi,Electricity,Gross production,2015,,1768060000.0
25087,Burundi,Electricity,Gross production,2014,,1841980000.0
25088,Burundi,Electricity,Gross production,2013,,1701610000.0
25089,Burundi,Electricity,Gross production,2012,,1441850000.0
25090,Burundi,Electricity,Gross production,2011,,1423910000.0
25091,Burundi,Electricity,Gross production,2010,,1429610000.0000002
25092,Burundi,Electricity,Gross production,2009,,1217670000.0
25093,Burundi,Electricity,Gross production,2008,,1137890000.0
25094,Burundi,Electricity,Gross production,2007,,1194590000.0
25095,Burundi,Electricity,Gross production,2006,,953000000.0
25096,Burundi,Electricity,Gross production,2005,,1023000000.0
25097,Burundi,Electricity,Gross production,2004,,936000000.0
25098,Burundi,Electricity,Gross production,2003,,1035000000.0
25099,Burundi,Electricity,Gross production,2002,,1293000000.0
25100,Burundi,Electricity,Gross production,2001,,1170000000.0
25101,Burundi,Electricity,Gross production,2000,,1010000000.0
25102,Burundi,Electricity,Gross production,1999,,1000000000.0
25103,Burundi,Electricity,Gross production,1998,,1120000000.0
25104,Burundi,Electricity,Gross production,1997,1.0,1220000000.0
25105,Burundi,Electricity,Gross production,1996,1.0,1200000000.0
25106,Burundi,Electricity,Gross production,1995,1.0,1200000000.0
25107,Burundi,Electricity,Gross production,1994,1.0,1170000000.0
25108,Burundi,Electricity,Gross production,1993,1.0,1110000000.0
25109,Burundi,Electricity,Gross production,1992,,1070000000.0
25110,Burundi,Electricity,Gross production,1991,,1360000000.0
25111,Burundi,Electricity,Gross production,1990,,1100000000.0
25112,Burundi,From combustible fuels,Main activity,2019,,1237940000.0
25113,Burundi,From combustible fuels,Main activity,2018,,990900000.0
25114,Burundi,From combustible fuels,Main activity,2017,,738400000.0
25115,Burundi,From combustible fuels,Main activity,2016,,240900000.0
25116,Burundi,From combustible fuels,Main activity,2015,,287000000.0
25117,Burundi,From combustible fuels,Main activity,2014,,335200000.00000006
25118,Burundi,From combustible fuels,Main activity,2013,,206530000.0
25119,Burundi,From combustible fuels,Main activity,2012,,28880000.0
25120,Burundi,From combustible fuels,Main activity,2011,,129050000.0
25121,Burundi,From combustible fuels,Main activity,2010,,175360000.0
25122,Burundi,From combustible fuels,Main activity,2009,,43690000.0
25123,Burundi,From combustible fuels,Main activity,2008,1.0,20000000.0
25124,Burundi,From combustible fuels,Main activity,2007,1.0,20000000.0
25125,Burundi,From combustible fuels,Main activity,2006,1.0,20000000.0
25126,Burundi,From combustible fuels,Main activity,2005,1.0,20000000.0
25127,Burundi,From combustible fuels,Main activity,2004,1.0,20000000.0
25128,Burundi,From combustible fuels,Main activity,2003,1.0,20000000.0
25129,Burundi,From combustible fuels,Main activity,2002,1.0,20000000.0
25130,Burundi,From combustible fuels,Main activity,2001,1.0,20000000.0
