,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
9424,Morocco,Electricity,Gross production,2019,,416503780000.0
9425,Morocco,Electricity,Gross production,2018,,358215360000.0
9426,Morocco,Electricity,Gross production,2017,,331917000000.0
9427,Morocco,Electricity,Gross production,2016,,321410000000.0
9428,Morocco,Electricity,Gross production,2015,,312170000000.0
9429,Morocco,Electricity,Gross production,2014,,293840000000.0
9430,Morocco,Electricity,Gross production,2013,,282420000000.0
9431,Morocco,Electricity,Gross production,2012,,277970000000.0
9432,Morocco,Electricity,Gross production,2011,,256660000000.0
9433,Morocco,Electricity,Gross production,2010,,228525000000.0
9434,Morocco,Electricity,Gross production,2009,,209350000000.0
9435,Morocco,Electricity,Gross production,2008,,203470000000.0
9436,Morocco,Electricity,Gross production,2007,,196700000000.0
9437,Morocco,Electricity,Gross production,2006,,198620000000.0
9438,Morocco,Electricity,Gross production,2005,,192430000000.0
9439,Morocco,Electricity,Gross production,2004,,174960000000.0
9440,Morocco,Electricity,Gross production,2003,,163580000000.0
9441,Morocco,Electricity,Gross production,2002,,151110000000.0
9442,Morocco,Electricity,Gross production,2001,,156150000000.0
9443,Morocco,Electricity,Gross production,2000,,137150000000.0
9444,Morocco,Electricity,Gross production,1999,,134750000000.0
9445,Morocco,Electricity,Gross production,1998,,137740000000.0
9446,Morocco,Electricity,Gross production,1997,,138920000000.0
9447,Morocco,Electricity,Gross production,1996,,124070000000.0
9448,Morocco,Electricity,Gross production,1995,,121130000000.0
9449,Morocco,Electricity,Gross production,1994,,109660000000.0
9450,Morocco,Electricity,Gross production,1993,,98950000000.0
9451,Morocco,Electricity,Gross production,1992,,97100000000.0
9452,Morocco,Electricity,Gross production,1991,,91940000000.0
9453,Morocco,Electricity,Gross production,1990,,85480000000.0
9454,Morocco,From combustible fuels,Main activity,2019,,324137750000.0
9455,Morocco,From combustible fuels,Main activity,2018,,277306670000.0
9456,Morocco,From combustible fuels,Main activity,2017,,268748000000.0
9457,Morocco,From combustible fuels,Main activity,2016,,257760000000.0
9458,Morocco,From combustible fuels,Main activity,2015,,250480000000.0
9459,Morocco,From combustible fuels,Main activity,2014,,239880000000.0
9460,Morocco,From combustible fuels,Main activity,2013,,224830000000.0
9461,Morocco,From combustible fuels,Main activity,2012,,238120000000.0
9462,Morocco,From combustible fuels,Main activity,2011,,213160000000.0
9463,Morocco,From combustible fuels,Main activity,2010,,184100000000.0
9464,Morocco,From combustible fuels,Main activity,2009,,174660000000.0
9465,Morocco,From combustible fuels,Main activity,2008,,186490000000.0
9466,Morocco,From combustible fuels,Main activity,2007,,180410000000.0
9467,Morocco,From combustible fuels,Main activity,2006,,180540000000.0
9468,Morocco,From combustible fuels,Main activity,2005,,175400000000.0
9469,Morocco,From combustible fuels,Main activity,2004,,156050000000.0
9470,Morocco,From combustible fuels,Main activity,2003,,146540000000.0
9471,Morocco,From combustible fuels,Main activity,2002,,139830000000.0
9472,Morocco,From combustible fuels,Main activity,2001,,129910000000.0
9473,Morocco,From combustible fuels,Main activity,2000,,115740000000.0
9474,Morocco,From combustible fuels,Main activity,1999,,113150000000.0
9475,Morocco,From combustible fuels,Main activity,1998,,106320000000.0
9476,Morocco,From combustible fuels,Main activity,1997,,101440000000.0
9477,Morocco,From combustible fuels,Main activity,1996,,89050000000.0
9478,Morocco,From combustible fuels,Main activity,1995,,97890000000.0
9479,Morocco,From combustible fuels,Main activity,1994,,86140000000.0
9480,Morocco,From combustible fuels,Main activity,1993,,81360000000.0
9481,Morocco,From combustible fuels,Main activity,1992,,74320000000.0
9482,Morocco,From combustible fuels,Main activity,1991,,68280000000.0
9483,Morocco,From combustible fuels,Main activity,1990,,61240000000.0
9484,Morocco,From combustible fuels,From combustible fuels,2019,,324137750000.0
9485,Morocco,From combustible fuels,From combustible fuels,2018,,277306670000.0
9486,Morocco,From combustible fuels,From combustible fuels,2017,,268748000000.0
9487,Morocco,From combustible fuels,From combustible fuels,2016,,257760000000.0
9488,Morocco,From combustible fuels,From combustible fuels,2015,,250480000000.0
9489,Morocco,From combustible fuels,From combustible fuels,2014,,239880000000.0
9490,Morocco,From combustible fuels,From combustible fuels,2013,,224830000000.0
9491,Morocco,From combustible fuels,From combustible fuels,2012,,238120000000.0
9492,Morocco,From combustible fuels,From combustible fuels,2011,,213160000000.0
9493,Morocco,From combustible fuels,From combustible fuels,2010,,184100000000.0
9494,Morocco,From combustible fuels,From combustible fuels,2009,,174660000000.0
9495,Morocco,From combustible fuels,From combustible fuels,2008,,186490000000.0
9496,Morocco,From combustible fuels,From combustible fuels,2007,,180410000000.0
9497,Morocco,From combustible fuels,From combustible fuels,2006,1.0,180540000000.0
9498,Morocco,From combustible fuels,From combustible fuels,2005,1.0,175400000000.0
9499,Morocco,From combustible fuels,From combustible fuels,2004,1.0,156050000000.0
9500,Morocco,From combustible fuels,From combustible fuels,2003,1.0,146540000000.0
9501,Morocco,From combustible fuels,From combustible fuels,2002,1.0,139830000000.0
9502,Morocco,From combustible fuels,From combustible fuels,2001,1.0,129910000000.0
9503,Morocco,From combustible fuels,From combustible fuels,2000,1.0,115740000000.0
9504,Morocco,From combustible fuels,From combustible fuels,1999,1.0,113150000000.0
9505,Morocco,From combustible fuels,From combustible fuels,1998,1.0,106320000000.0
