,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
48029,El Salvador,Electricity,Gross production,2020,,64153100000.00001
48030,El Salvador,Electricity,Gross production,2019,,60707000000.0
48031,El Salvador,Electricity,Gross production,2018,,54020000000.0
48032,El Salvador,Electricity,Gross production,2017,,56149000000.0
48033,El Salvador,Electricity,Gross production,2016,,60832000000.0
48034,El Salvador,Electricity,Gross production,2015,,60646000000.0
48035,El Salvador,Electricity,Gross production,2014,,62634000000.0
48036,El Salvador,Electricity,Gross production,2013,,62720000000.0
48037,El Salvador,Electricity,Gross production,2012,,62370000000.0
48038,El Salvador,Electricity,Gross production,2011,,60830000000.0
48039,El Salvador,Electricity,Gross production,2010,,59840000000.0
48040,El Salvador,Electricity,Gross production,2009,,57920000000.0
48041,El Salvador,Electricity,Gross production,2008,,59680000000.0
48042,El Salvador,Electricity,Gross production,2007,,58110000000.0
48043,El Salvador,Electricity,Gross production,2006,,56550000000.0
48044,El Salvador,Electricity,Gross production,2005,,48230000000.0
48045,El Salvador,Electricity,Gross production,2004,,45020000000.0
48046,El Salvador,Electricity,Gross production,2003,,44240000000.0
48047,El Salvador,Electricity,Gross production,2002,,41490000000.0
48048,El Salvador,Electricity,Gross production,2001,,39310000000.0
48049,El Salvador,Electricity,Gross production,2000,,37210000000.0
48050,El Salvador,Electricity,Gross production,1999,,39020000000.0
48051,El Salvador,Electricity,Gross production,1998,,39980000000.0
48052,El Salvador,Electricity,Gross production,1997,,37150000000.0
48053,El Salvador,Electricity,Gross production,1996,,35470000000.0
48054,El Salvador,Electricity,Gross production,1995,,34490000000.0
48055,El Salvador,Electricity,Gross production,1994,,32880000000.0
48056,El Salvador,Electricity,Gross production,1993,,29460000000.0
48057,El Salvador,Electricity,Gross production,1992,,25610000000.0
48058,El Salvador,Electricity,Gross production,1991,,24850000000.0
48059,El Salvador,Electricity,Gross production,1990,,23740000000.0
48060,El Salvador,From combustible fuels,Main activity,2020,,9771000000.0
48061,El Salvador,From combustible fuels,Main activity,2019,,17559000000.0
48062,El Salvador,From combustible fuels,Main activity,2018,,12000000000.0
48063,El Salvador,From combustible fuels,Main activity,2017,,13993000000.0
48064,El Salvador,From combustible fuels,Main activity,2016,,25046000000.0
48065,El Salvador,From combustible fuels,Main activity,2015,,25324000000.0
48066,El Salvador,From combustible fuels,Main activity,2014,,25083000000.0
48067,El Salvador,From combustible fuels,Main activity,2013,,22660000000.0
48068,El Salvador,From combustible fuels,Main activity,2012,,21630000000.0
48069,El Salvador,From combustible fuels,Main activity,2011,,19450000000.0
48070,El Salvador,From combustible fuels,Main activity,2010,,17600000000.0
48071,El Salvador,From combustible fuels,Main activity,2009,,21240000000.0
48072,El Salvador,From combustible fuels,Main activity,2008,,18360000000.0
48073,El Salvador,From combustible fuels,Main activity,2007,,21510000000.0
48074,El Salvador,From combustible fuels,Main activity,2006,,19390000000.0
48075,El Salvador,From combustible fuels,Main activity,2005,,17720000000.0
48076,El Salvador,From combustible fuels,Main activity,2004,,17810000000.0
48077,El Salvador,From combustible fuels,Main activity,2003,,16250000000.0
48078,El Salvador,From combustible fuels,Main activity,2002,,17580000000.0
48079,El Salvador,From combustible fuels,Main activity,2001,,15680000000.0
48080,El Salvador,From combustible fuels,Main activity,2000,,14160000000.0
48081,El Salvador,From combustible fuels,Main activity,1999,,13190000000.0
48082,El Salvador,From combustible fuels,Main activity,1998,,17580000000.0
48083,El Salvador,From combustible fuels,Main activity,1997,,16710000000.0
48084,El Salvador,From combustible fuels,Main activity,1996,,10640000000.0
48085,El Salvador,From combustible fuels,Main activity,1995,,13960000000.0
48086,El Salvador,From combustible fuels,Main activity,1994,,12920000000.0
48087,El Salvador,From combustible fuels,Main activity,1993,,8850000000.0
48088,El Salvador,From combustible fuels,Main activity,1992,,5750000000.0
48089,El Salvador,From combustible fuels,Main activity,1991,,6040000000.0
48090,El Salvador,From combustible fuels,Main activity,1990,,1510000000.0
48091,El Salvador,From combustible fuels,From combustible fuels,2020,,9771000000.0
48092,El Salvador,From combustible fuels,From combustible fuels,2019,,17559000000.0
48093,El Salvador,From combustible fuels,From combustible fuels,2018,,12000000000.0
48094,El Salvador,From combustible fuels,From combustible fuels,2017,,13993000000.0
48095,El Salvador,From combustible fuels,From combustible fuels,2016,,25046000000.0
48096,El Salvador,From combustible fuels,From combustible fuels,2015,,25324000000.0
48097,El Salvador,From combustible fuels,From combustible fuels,2014,,25083000000.0
48098,El Salvador,From combustible fuels,From combustible fuels,2013,,22660000000.0
48099,El Salvador,From combustible fuels,From combustible fuels,2012,,21630000000.0
48100,El Salvador,From combustible fuels,From combustible fuels,2011,,19450000000.0
48101,El Salvador,From combustible fuels,From combustible fuels,2010,,17600000000.0
48102,El Salvador,From combustible fuels,From combustible fuels,2009,,21240000000.0
48103,El Salvador,From combustible fuels,From combustible fuels,2008,,18360000000.0
48104,El Salvador,From combustible fuels,From combustible fuels,2007,,21510000000.0
48105,El Salvador,From combustible fuels,From combustible fuels,2006,,19390000000.0
48106,El Salvador,From combustible fuels,From combustible fuels,2005,,17720000000.0
48107,El Salvador,From combustible fuels,From combustible fuels,2004,,17810000000.0
48108,El Salvador,From combustible fuels,From combustible fuels,2003,,16250000000.0
48109,El Salvador,From combustible fuels,From combustible fuels,2002,,17580000000.0
48110,El Salvador,From combustible fuels,From combustible fuels,2001,,15680000000.0
48111,El Salvador,From combustible fuels,From combustible fuels,2000,,14160000000.0
48112,El Salvador,From combustible fuels,From combustible fuels,1999,,13190000000.0
48113,El Salvador,From combustible fuels,From combustible fuels,1998,,17580000000.0
48114,El Salvador,From combustible fuels,From combustible fuels,1997,,16710000000.0
48115,El Salvador,From combustible fuels,From combustible fuels,1996,,10640000000.0
48116,El Salvador,From combustible fuels,From combustible fuels,1995,,13960000000.0
48117,El Salvador,From combustible fuels,From combustible fuels,1994,,12920000000.0
48118,El Salvador,From combustible fuels,From combustible fuels,1993,,8850000000.0
48119,El Salvador,From combustible fuels,From combustible fuels,1992,,5750000000.0
48120,El Salvador,From combustible fuels,From combustible fuels,1991,,6040000000.0
48121,El Salvador,From combustible fuels,From combustible fuels,1990,,1510000000.0
48122,El Salvador,Geothermal,Main activity,2020,,15570500000.0
48123,El Salvador,Geothermal,Main activity,2019,,14740000000.0
48124,El Salvador,Geothermal,Main activity,2018,,15453000000.0
48125,El Salvador,Geothermal,Main activity,2017,,15691000000.0
48126,El Salvador,Geothermal,Main activity,2016,,15760000000.0
48127,El Salvador,Geothermal,Main activity,2015,,15397000000.0
48128,El Salvador,Geothermal,Main activity,2014,,15576000000.0
48129,El Salvador,Geothermal,Main activity,2013,,15600000000.0
48130,El Salvador,Geothermal,Main activity,2012,,15350000000.0
48131,El Salvador,Geothermal,Main activity,2011,,15340000000.0
48132,El Salvador,Geothermal,Main activity,2010,,15250000000.0
48133,El Salvador,Geothermal,Main activity,2009,,15240000000.0
48134,El Salvador,Geothermal,Main activity,2008,,15190000000.0
48135,El Salvador,Geothermal,Main activity,2007,,13820000000.0
48136,El Salvador,Geothermal,Main activity,2006,,11400000000.0
48137,El Salvador,Geothermal,Main activity,2005,,10510000000.0
48138,El Salvador,Geothermal,Main activity,2004,,10110000000.0
48139,El Salvador,Geothermal,Main activity,2003,,10260000000.0
48140,El Salvador,Geothermal,Main activity,2002,,9930000000.0
48141,El Salvador,Geothermal,Main activity,2001,,9660000000.0
48142,El Salvador,Geothermal,Main activity,2000,,7860000000.0
48143,El Salvador,Geothermal,Main activity,1999,,5980000000.0
48144,El Salvador,Geothermal,Main activity,1998,,4510000000.0
48145,El Salvador,Geothermal,Main activity,1997,,4860000000.0
48146,El Salvador,Geothermal,Main activity,1996,,4310000000.0
48147,El Salvador,Geothermal,Main activity,1995,,4430000000.0
48148,El Salvador,Geothermal,Main activity,1994,,4070000000.0
48149,El Salvador,Geothermal,Main activity,1993,,3800000000.0
48150,El Salvador,Geothermal,Main activity,1992,,3910000000.0
48151,El Salvador,Geothermal,Main activity,1991,,4250000000.0
48152,El Salvador,Geothermal,Main activity,1990,,4190000000.0
48153,El Salvador,Geothermal,Geothermal,2020,,15570500000.0
48154,El Salvador,Geothermal,Geothermal,2019,,14740000000.0
48155,El Salvador,Geothermal,Geothermal,2018,,15453000000.0
48156,El Salvador,Geothermal,Geothermal,2017,,15691000000.0
48157,El Salvador,Geothermal,Geothermal,2016,,15760000000.0
48158,El Salvador,Geothermal,Geothermal,2015,,15397000000.0
48159,El Salvador,Geothermal,Geothermal,2014,,15576000000.0
48160,El Salvador,Geothermal,Geothermal,2013,,15600000000.0
48161,El Salvador,Geothermal,Geothermal,2012,,15350000000.0
48162,El Salvador,Geothermal,Geothermal,2011,,15340000000.0
48163,El Salvador,Geothermal,Geothermal,2010,,15250000000.0
48164,El Salvador,Geothermal,Geothermal,2009,,15240000000.0
48165,El Salvador,Geothermal,Geothermal,2008,,15190000000.0
48166,El Salvador,Geothermal,Geothermal,2007,,13820000000.0
48167,El Salvador,Geothermal,Geothermal,2006,,11400000000.0
48168,El Salvador,Geothermal,Geothermal,2005,,10510000000.0
48169,El Salvador,Geothermal,Geothermal,2004,,10110000000.0
48170,El Salvador,Geothermal,Geothermal,2003,,10260000000.0
48171,El Salvador,Geothermal,Geothermal,2002,,9930000000.0
48172,El Salvador,Geothermal,Geothermal,2001,,9660000000.0
48173,El Salvador,Geothermal,Geothermal,2000,,7860000000.0
48174,El Salvador,Geothermal,Geothermal,1999,,5980000000.0
48175,El Salvador,Geothermal,Geothermal,1998,,4510000000.0
48176,El Salvador,Geothermal,Geothermal,1997,,4860000000.0
48177,El Salvador,Geothermal,Geothermal,1996,,4310000000.0
48178,El Salvador,Geothermal,Geothermal,1995,,4430000000.0
48179,El Salvador,Geothermal,Geothermal,1994,,4070000000.0
48180,El Salvador,Geothermal,Geothermal,1993,,3800000000.0
48181,El Salvador,Geothermal,Geothermal,1992,,3910000000.0
48182,El Salvador,Geothermal,Geothermal,1991,,4250000000.0
48183,El Salvador,Geothermal,Geothermal,1990,,4190000000.0
48184,El Salvador,Hydro,Main activity,2020,,19899000000.0
48185,El Salvador,Hydro,Main activity,2019,,14450000000.0
48186,El Salvador,Hydro,Main activity,2018,,15477000000.0
48187,El Salvador,Hydro,Main activity,2017,,16191000000.0
48188,El Salvador,Hydro,Main activity,2016,,12610000000.0
48189,El Salvador,Hydro,Main activity,2015,,13527000000.0
48190,El Salvador,Hydro,Main activity,2014,,17178000000.0
48191,El Salvador,Hydro,Main activity,2013,,17900000000.0
48192,El Salvador,Hydro,Main activity,2012,,18470000000.0
48193,El Salvador,Hydro,Main activity,2011,,20110000000.0
48194,El Salvador,Hydro,Main activity,2010,,20840000000.0
48195,El Salvador,Hydro,Main activity,2009,,15050000000.0
48196,El Salvador,Hydro,Main activity,2008,,20380000000.0
48197,El Salvador,Hydro,Main activity,2007,,17390000000.0
48198,El Salvador,Hydro,Main activity,2006,,19620000000.0
48199,El Salvador,Hydro,Main activity,2005,,16690000000.0
48200,El Salvador,Hydro,Main activity,2004,,13880000000.0
48201,El Salvador,Hydro,Main activity,2003,,14660000000.0
48202,El Salvador,Hydro,Main activity,2002,,11390000000.0
48203,El Salvador,Hydro,Main activity,2001,,11640000000.0
48204,El Salvador,Hydro,Main activity,2000,,11750000000.0
48205,El Salvador,Hydro,Main activity,1999,,17670000000.0
48206,El Salvador,Hydro,Main activity,1998,,15660000000.0
48207,El Salvador,Hydro,Main activity,1997,,14290000000.0
48208,El Salvador,Hydro,Main activity,1996,,18830000000.0
48209,El Salvador,Hydro,Main activity,1995,,14710000000.0
48210,El Salvador,Hydro,Main activity,1994,,14480000000.0
48211,El Salvador,Hydro,Main activity,1993,,15180000000.0
48212,El Salvador,Hydro,Main activity,1992,,14160000000.0
48213,El Salvador,Hydro,Main activity,1991,,12680000000.0
48214,El Salvador,Hydro,Main activity,1990,,16480000000.0
48215,El Salvador,Solar,Main activity,2020,,4979000000.0
48216,El Salvador,Solar,Main activity,2019,,2158000000.0
48217,El Salvador,Solar,Main activity,2018,,1292000000.0
48218,El Salvador,Solar,Main activity,2017,,949000000.0
48219,El Salvador,Solar photovoltaic,Main activity,2020,,4979000000.0
48220,El Salvador,Solar photovoltaic,Main activity,2019,,2158000000.0
48221,El Salvador,Solar photovoltaic,Main activity,2018,,1292000000.0
48222,El Salvador,Solar photovoltaic,Main activity,2017,,949000000.0
48223,El Salvador,Wind,Main activity,2020,,141200000.0
48224,El Salvador,From combustible fuels,Autoproducer,2020,,8960000000.0
48225,El Salvador,From combustible fuels,Autoproducer,2019,,8259000000.0
48226,El Salvador,From combustible fuels,Autoproducer,2018,,7368000000.0
48227,El Salvador,From combustible fuels,Autoproducer,2017,,6775000000.0
48228,El Salvador,From combustible fuels,Autoproducer,2016,,6339000000.0
48229,El Salvador,From combustible fuels,Autoproducer,2015,,5626000000.0
48230,El Salvador,From combustible fuels,Autoproducer,2014,,4047000000.0
48231,El Salvador,From combustible fuels,Autoproducer,2013,,6560000000.0
48232,El Salvador,From combustible fuels,Autoproducer,2012,,6920000000.0
48233,El Salvador,From combustible fuels,Autoproducer,2011,,5930000000.0
48234,El Salvador,From combustible fuels,Autoproducer,2010,,6150000000.0
48235,El Salvador,From combustible fuels,Autoproducer,2009,,6390000000.0
48236,El Salvador,From combustible fuels,Autoproducer,2008,,5750000000.0
