,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
51804,Ethiopia,Electricity,Gross production,2019,,151488020000.0
51805,Ethiopia,Electricity,Gross production,2018,,142420000000.0
51806,Ethiopia,Electricity,Gross production,2017,,132680000000.0
51807,Ethiopia,Electricity,Gross production,2016,,125880000000.0
51808,Ethiopia,Electricity,Gross production,2015,,104850000000.0
51809,Ethiopia,Electricity,Gross production,2014,,95620000000.0
51810,Ethiopia,Electricity,Gross production,2013,,87440000000.0
51811,Ethiopia,Electricity,Gross production,2012,,76650000000.0
51812,Ethiopia,Electricity,Gross production,2011,,64220000000.0
51813,Ethiopia,Electricity,Gross production,2010,,51010000000.0
51814,Ethiopia,Electricity,Gross production,2009,,39920000000.0
51815,Ethiopia,Electricity,Gross production,2008,,37770000000.0
51816,Ethiopia,Electricity,Gross production,2007,,37566666670.0
51817,Ethiopia,Electricity,Gross production,2006,,33520555560.0
51818,Ethiopia,Electricity,Gross production,2005,,29235555560.0
51819,Ethiopia,Electricity,Gross production,2004,,26123888890.0
51820,Ethiopia,Electricity,Gross production,2003,,23663888890.0
51821,Ethiopia,Electricity,Gross production,2002,,21095555560.0
51822,Ethiopia,Electricity,Gross production,2001,,20871666670.0
51823,Ethiopia,Electricity,Gross production,2000,,17537777780.0
51824,Ethiopia,Electricity,Gross production,1999,,16530000000.0
51825,Ethiopia,Electricity,Gross production,1998,,16480000000.0
51826,Ethiopia,Electricity,Gross production,1997,,16200000000.0
51827,Ethiopia,Electricity,Gross production,1996,,15590000000.0
51828,Ethiopia,Electricity,Gross production,1995,,14700000000.0
51829,Ethiopia,Electricity,Gross production,1994,,14040000000.0
51830,Ethiopia,From combustible fuels,Main activity,2019,,50720000.0
51831,Ethiopia,From combustible fuels,Main activity,2018,,50000000.0
51832,Ethiopia,From combustible fuels,Main activity,2017,,40000000.0
51833,Ethiopia,From combustible fuels,Main activity,2016,,40000000.0
51834,Ethiopia,From combustible fuels,Main activity,2015,,40000000.0
51835,Ethiopia,From combustible fuels,Main activity,2014,,30000000.0
51836,Ethiopia,From combustible fuels,Main activity,2013,,80000000.0
51837,Ethiopia,From combustible fuels,Main activity,2012,,450000000.0
51838,Ethiopia,From combustible fuels,Main activity,2011,1.0,770000000.0
51839,Ethiopia,From combustible fuels,Main activity,2010,1.0,920000000.0
51840,Ethiopia,From combustible fuels,Main activity,2009,,4440000000.0
51841,Ethiopia,From combustible fuels,Main activity,2008,,4670000000.0
51842,Ethiopia,From combustible fuels,Main activity,2007,1.0,3716666670.0
51843,Ethiopia,From combustible fuels,Main activity,2006,1.0,930555560.0
51844,Ethiopia,From combustible fuels,Main activity,2005,1.0,905555560.0
51845,Ethiopia,From combustible fuels,Main activity,2004,1.0,913888890.0
51846,Ethiopia,From combustible fuels,Main activity,2003,1.0,863888890.0000001
51847,Ethiopia,From combustible fuels,Main activity,2002,1.0,855555560.0
51848,Ethiopia,From combustible fuels,Main activity,2001,1.0,891666670.0
51849,Ethiopia,From combustible fuels,Main activity,2000,1.0,877777780.0
51850,Ethiopia,From combustible fuels,Main activity,1999,,210000000.0
51851,Ethiopia,From combustible fuels,Main activity,1998,,490000000.0
51852,Ethiopia,From combustible fuels,Main activity,1997,,480000000.0
51853,Ethiopia,From combustible fuels,Main activity,1996,,430000000.0
51854,Ethiopia,From combustible fuels,Main activity,1995,,360000000.0
51855,Ethiopia,From combustible fuels,Main activity,1994,,450000000.0
51856,Ethiopia,From combustible fuels,From combustible fuels,2019,,50720000.0
51857,Ethiopia,From combustible fuels,From combustible fuels,2018,,50000000.0
51858,Ethiopia,From combustible fuels,From combustible fuels,2017,,40000000.0
51859,Ethiopia,From combustible fuels,From combustible fuels,2016,,40000000.0
51860,Ethiopia,From combustible fuels,From combustible fuels,2015,,40000000.0
51861,Ethiopia,From combustible fuels,From combustible fuels,2014,,30000000.0
51862,Ethiopia,From combustible fuels,From combustible fuels,2013,,80000000.0
51863,Ethiopia,From combustible fuels,From combustible fuels,2012,1.0,450000000.0
51864,Ethiopia,From combustible fuels,From combustible fuels,2011,1.0,770000000.0
51865,Ethiopia,From combustible fuels,From combustible fuels,2010,1.0,920000000.0
51866,Ethiopia,From combustible fuels,From combustible fuels,2009,,4440000000.0
51867,Ethiopia,From combustible fuels,From combustible fuels,2008,,4670000000.0
51868,Ethiopia,From combustible fuels,From combustible fuels,2007,1.0,3716666670.0
51869,Ethiopia,From combustible fuels,From combustible fuels,2006,1.0,930555560.0
