,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
87346,Kiribati,Electricity,Gross production,2020,1.0,323000000.0
87347,Kiribati,Electricity,Gross production,2019,1.0,318000000.0
87348,Kiribati,Electricity,Gross production,2018,1.0,315000000.0
87349,Kiribati,Electricity,Gross production,2017,1.0,310000000.0
87350,Kiribati,Electricity,Gross production,2016,1.0,310000000.0
87351,Kiribati,Electricity,Gross production,2015,1.0,294000000.0
87352,Kiribati,Electricity,Gross production,2014,1.0,268000000.0
87353,Kiribati,Electricity,Gross production,2013,,260000000.0
87354,Kiribati,Electricity,Gross production,2012,,254000000.0
87355,Kiribati,Electricity,Gross production,2011,,245000000.0
87356,Kiribati,Electricity,Gross production,2010,,243000000.0
87357,Kiribati,Electricity,Gross production,2009,1.0,240000000.0
87358,Kiribati,Electricity,Gross production,2008,,245000000.0
87359,Kiribati,Electricity,Gross production,2007,,255000000.0
87360,Kiribati,Electricity,Gross production,2006,,255000000.0
87361,Kiribati,Electricity,Gross production,2005,,233000000.0
87362,Kiribati,Electricity,Gross production,2004,,208000000.0
87363,Kiribati,Electricity,Gross production,2003,,179000000.0
87364,Kiribati,Electricity,Gross production,2002,,141000000.0
87365,Kiribati,Electricity,Gross production,2001,,127000000.0
87366,Kiribati,Electricity,Gross production,2000,,146000000.0
87367,Kiribati,Electricity,Gross production,1999,,129000000.0
87368,Kiribati,Electricity,Gross production,1998,,105000000.0
87369,Kiribati,Electricity,Gross production,1997,,109000000.0
87370,Kiribati,Electricity,Gross production,1996,,83000000.0
87371,Kiribati,Electricity,Gross production,1995,,92000000.0
87372,Kiribati,Electricity,Gross production,1994,,54000000.0
87373,Kiribati,Electricity,Gross production,1993,,84000000.0
87374,Kiribati,Electricity,Gross production,1992,,81000000.0
87375,Kiribati,Electricity,Gross production,1991,,80000000.0
87376,Kiribati,Electricity,Gross production,1990,,80000000.0
87377,Kiribati,From combustible fuels,Main activity,2020,1.0,250000000.0
87378,Kiribati,From combustible fuels,Main activity,2019,1.0,246000000.0
87379,Kiribati,From combustible fuels,Main activity,2018,1.0,243000000.0
87380,Kiribati,From combustible fuels,Main activity,2017,1.0,240000000.0
87381,Kiribati,From combustible fuels,Main activity,2016,1.0,240000000.0
87382,Kiribati,From combustible fuels,Main activity,2015,1.0,235000000.0
87383,Kiribati,From combustible fuels,Main activity,2014,1.0,235000000.0
87384,Kiribati,From combustible fuels,Main activity,2013,,232000000.0
87385,Kiribati,From combustible fuels,Main activity,2012,,226000000.0
87386,Kiribati,From combustible fuels,Main activity,2011,,218000000.0
87387,Kiribati,From combustible fuels,Main activity,2010,,216000000.0
87388,Kiribati,From combustible fuels,Main activity,2009,1.0,220000000.0
87389,Kiribati,From combustible fuels,Main activity,2008,,225000000.0
87390,Kiribati,From combustible fuels,Main activity,2007,,236000000.0
87391,Kiribati,From combustible fuels,Main activity,2006,,236000000.0
87392,Kiribati,From combustible fuels,Main activity,2005,,219000000.0
87393,Kiribati,From combustible fuels,Main activity,2004,,205000000.0
87394,Kiribati,From combustible fuels,Main activity,2003,,178000000.0
87395,Kiribati,From combustible fuels,Main activity,2002,,140000000.0
87396,Kiribati,From combustible fuels,Main activity,2001,,126000000.0
87397,Kiribati,From combustible fuels,Main activity,2000,,145000000.0
87398,Kiribati,From combustible fuels,Main activity,1999,,129000000.0
87399,Kiribati,From combustible fuels,Main activity,1998,,105000000.0
87400,Kiribati,From combustible fuels,Main activity,1997,,109000000.0
87401,Kiribati,From combustible fuels,Main activity,1996,,83000000.0
87402,Kiribati,From combustible fuels,Main activity,1995,,92000000.0
87403,Kiribati,From combustible fuels,Main activity,1994,,54000000.0
