,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
63828,Tunisia,Electricity,Gross production,2019,,220834290000.0
63829,Tunisia,Electricity,Gross production,2018,,210120000000.0
63830,Tunisia,Electricity,Gross production,2017,,205893961000.00003
63831,Tunisia,Electricity,Gross production,2016,,198080000000.0
63832,Tunisia,Electricity,Gross production,2015,,196760000000.0
63833,Tunisia,Electricity,Gross production,2014,,190240000000.0
63834,Tunisia,Electricity,Gross production,2013,,183816200000.0
63835,Tunisia,Electricity,Gross production,2012,,180594000000.0
63836,Tunisia,Electricity,Gross production,2011,,164965000000.0
63837,Tunisia,Electricity,Gross production,2010,,163692000000.0
63838,Tunisia,Electricity,Gross production,2009,,154280000000.0
63839,Tunisia,Electricity,Gross production,2008,,150730000000.0
63840,Tunisia,Electricity,Gross production,2007,,145210000000.0
63841,Tunisia,Electricity,Gross production,2006,,141220000000.0
63842,Tunisia,Electricity,Gross production,2005,,130070000000.0
63843,Tunisia,Electricity,Gross production,2004,,124550000000.0
63844,Tunisia,Electricity,Gross production,2003,,118290000000.0
63845,Tunisia,Electricity,Gross production,2002,,112810000000.0
63846,Tunisia,Electricity,Gross production,2001,,108540000000.0
63847,Tunisia,Electricity,Gross production,2000,,100950000000.0
63848,Tunisia,Electricity,Gross production,1999,,95260000000.0
63849,Tunisia,Electricity,Gross production,1998,,86400000000.0
63850,Tunisia,Electricity,Gross production,1997,,84860000000.0
63851,Tunisia,Electricity,Gross production,1996,,78370000000.0
63852,Tunisia,Electricity,Gross production,1995,,75890000000.0
63853,Tunisia,Electricity,Gross production,1994,,69840000000.0
63854,Tunisia,Electricity,Gross production,1993,,66100000000.0
63855,Tunisia,Electricity,Gross production,1992,,61810000000.0
63856,Tunisia,Electricity,Gross production,1991,,57430000000.0
63857,Tunisia,Electricity,Gross production,1990,,55340000000.0
63858,Tunisia,From combustible fuels,Main activity,2019,,199832410000.00003
63859,Tunisia,From combustible fuels,Main activity,2018,,190750000000.0
63860,Tunisia,From combustible fuels,Main activity,2017,,189360000000.0
63861,Tunisia,From combustible fuels,Main activity,2016,,181150000000.0
63862,Tunisia,From combustible fuels,Main activity,2015,,181740000000.0
63863,Tunisia,From combustible fuels,Main activity,2014,,176940000000.0
63864,Tunisia,From combustible fuels,Main activity,2013,,172190000000.0
63865,Tunisia,From combustible fuels,Main activity,2012,,171190000000.0
63866,Tunisia,From combustible fuels,Main activity,2011,,156380000000.0
63867,Tunisia,From combustible fuels,Main activity,2010,,151570000000.0
63868,Tunisia,From combustible fuels,Main activity,2009,,143800000000.0
63869,Tunisia,From combustible fuels,Main activity,2008,,141010000000.0
63870,Tunisia,From combustible fuels,Main activity,2007,,135510000000.0
63871,Tunisia,From combustible fuels,Main activity,2006,,129840000000.0
63872,Tunisia,From combustible fuels,Main activity,2005,,89760000000.0
63873,Tunisia,From combustible fuels,Main activity,2004,,84670000000.0
63874,Tunisia,From combustible fuels,Main activity,2003,,81030000000.0
63875,Tunisia,From combustible fuels,Main activity,2002,,81760000000.0
63876,Tunisia,From combustible fuels,Main activity,2001,,97090000000.0
63877,Tunisia,From combustible fuels,Main activity,2000,,91340000000.0
63878,Tunisia,From combustible fuels,Main activity,1999,,85500000000.0
63879,Tunisia,From combustible fuels,Main activity,1998,,78650000000.0
63880,Tunisia,From combustible fuels,Main activity,1997,,77100000000.0
63881,Tunisia,From combustible fuels,Main activity,1996,,70690000000.0
63882,Tunisia,From combustible fuels,Main activity,1995,,68700000000.0
63883,Tunisia,From combustible fuels,Main activity,1994,,62610000000.0
63884,Tunisia,From combustible fuels,Main activity,1993,,59390000000.0
63885,Tunisia,From combustible fuels,Main activity,1992,,54140000000.0
63886,Tunisia,From combustible fuels,Main activity,1991,,49910000000.0
63887,Tunisia,From combustible fuels,Main activity,1990,,48530000000.0
63888,Tunisia,From combustible fuels,From combustible fuels,2019,,199832410000.00003
63889,Tunisia,From combustible fuels,From combustible fuels,2018,,190750000000.0
63890,Tunisia,From combustible fuels,From combustible fuels,2017,,189360000000.0
63891,Tunisia,From combustible fuels,From combustible fuels,2016,,181150000000.0
63892,Tunisia,From combustible fuels,From combustible fuels,2015,,181740000000.0
63893,Tunisia,From combustible fuels,From combustible fuels,2014,,176940000000.0
63894,Tunisia,From combustible fuels,From combustible fuels,2013,,172190000000.0
63895,Tunisia,From combustible fuels,From combustible fuels,2012,,171190000000.0
63896,Tunisia,From combustible fuels,From combustible fuels,2011,,156380000000.0
63897,Tunisia,From combustible fuels,From combustible fuels,2010,,151570000000.0
63898,Tunisia,From combustible fuels,From combustible fuels,2009,,143800000000.0
63899,Tunisia,From combustible fuels,From combustible fuels,2008,,141010000000.0
63900,Tunisia,From combustible fuels,From combustible fuels,2007,,135510000000.0
63901,Tunisia,From combustible fuels,From combustible fuels,2006,,129840000000.0
63902,Tunisia,From combustible fuels,From combustible fuels,2005,,89760000000.0
63903,Tunisia,From combustible fuels,From combustible fuels,2004,,84670000000.0
63904,Tunisia,From combustible fuels,From combustible fuels,2003,,81030000000.0
63905,Tunisia,From combustible fuels,From combustible fuels,2002,,81760000000.0
63906,Tunisia,From combustible fuels,From combustible fuels,2001,,97090000000.0
63907,Tunisia,From combustible fuels,From combustible fuels,2000,,91340000000.0
63908,Tunisia,From combustible fuels,From combustible fuels,1999,,85500000000.0
63909,Tunisia,From combustible fuels,From combustible fuels,1998,,78650000000.0
63910,Tunisia,From combustible fuels,From combustible fuels,1997,,77100000000.0
63911,Tunisia,From combustible fuels,From combustible fuels,1996,,70690000000.0
63912,Tunisia,From combustible fuels,From combustible fuels,1995,,68700000000.0
63913,Tunisia,From combustible fuels,From combustible fuels,1994,,62610000000.0
63914,Tunisia,From combustible fuels,From combustible fuels,1993,,59390000000.0
63915,Tunisia,From combustible fuels,From combustible fuels,1992,,54140000000.0
63916,Tunisia,From combustible fuels,From combustible fuels,1991,,49910000000.0
63917,Tunisia,From combustible fuels,From combustible fuels,1990,,48530000000.0
63918,Tunisia,Hydro,Main activity,2019,,659000000.0
63919,Tunisia,Hydro,Main activity,2018,,170000000.0
63920,Tunisia,Hydro,Main activity,2017,,170000000.0
63921,Tunisia,Hydro,Main activity,2016,,450000000.0
63922,Tunisia,Hydro,Main activity,2015,,690000000.0
63923,Tunisia,Hydro,Main activity,2014,,560000000.0
63924,Tunisia,Hydro,Main activity,2013,,600000000.0
63925,Tunisia,Hydro,Main activity,2012,,1100000000.0
63926,Tunisia,Hydro,Main activity,2011,,540000000.0
63927,Tunisia,Hydro,Main activity,2010,,500000000.0
63928,Tunisia,Hydro,Main activity,2009,,790000000.0
63929,Tunisia,Hydro,Main activity,2008,,380000000.0
63930,Tunisia,Hydro,Main activity,2007,,490000000.0
63931,Tunisia,Hydro,Main activity,2006,,920000000.0
63932,Tunisia,Hydro,Main activity,2005,,1450000000.0
63933,Tunisia,Hydro,Main activity,2004,,1540000000.0
63934,Tunisia,Hydro,Main activity,2003,,1650000000.0
63935,Tunisia,Hydro,Main activity,2002,,640000000.0
63936,Tunisia,Hydro,Main activity,2001,,540000000.0
63937,Tunisia,Hydro,Main activity,2000,,640000000.0
63938,Tunisia,Hydro,Main activity,1999,,900000000.0
63939,Tunisia,Hydro,Main activity,1998,,720000000.0
63940,Tunisia,Hydro,Main activity,1997,,470000000.0
63941,Tunisia,Hydro,Main activity,1996,,670000000.0
63942,Tunisia,Hydro,Main activity,1995,,390000000.0
63943,Tunisia,Hydro,Main activity,1994,,400000000.0
63944,Tunisia,Hydro,Main activity,1993,,640000000.0
63945,Tunisia,Hydro,Main activity,1992,,650000000.0
63946,Tunisia,Hydro,Main activity,1991,,1050000000.0
63947,Tunisia,Hydro,Main activity,1990,,440000000.0
63948,Tunisia,Solar,Main activity,2019,,1500000.0
63949,Tunisia,Solar photovoltaic,Main activity,2019,,1500000.0
63950,Tunisia,Wind,Main activity,2019,,5000000000.0
63951,Tunisia,Wind,Main activity,2018,,4530000000.0
63952,Tunisia,Wind,Main activity,2017,,4490000000.0
63953,Tunisia,Wind,Main activity,2016,,4740000000.0
63954,Tunisia,Wind,Main activity,2015,,4480000000.0
63955,Tunisia,Wind,Main activity,2014,,5070000000.0
63956,Tunisia,Wind,Main activity,2013,,3580000000.0
63957,Tunisia,Wind,Main activity,2012,,1960000000.0
63958,Tunisia,Wind,Main activity,2011,,1090000000.0
63959,Tunisia,Wind,Main activity,2010,,1390000000.0
63960,Tunisia,Wind,Main activity,2009,,970000000.0
63961,Tunisia,Wind,Main activity,2008,,390000000.0
63962,Tunisia,Wind,Main activity,2007,,430000000.0
63963,Tunisia,Wind,Main activity,2006,,380000000.0
63964,Tunisia,Wind,Main activity,2005,,420000000.0
63965,Tunisia,Wind,Main activity,2004,,440000000.0
63966,Tunisia,Wind,Main activity,2003,,330000000.0
63967,Tunisia,Wind,Main activity,2002,,300000000.0
63968,Tunisia,Wind,Main activity,2001,,240000000.0
63969,Tunisia,Wind,Main activity,2000,,230000000.0
63970,Tunisia,Wind,Main activity,1999,,0.0
63971,Tunisia,Wind,Main activity,1998,,0.0
63972,Tunisia,Wind,Main activity,1997,,0.0
63973,Tunisia,From combustible fuels,Autoproducer,2019,,10027370000.0
63974,Tunisia,From combustible fuels,Autoproducer,2018,,10100000000.0
63975,Tunisia,From combustible fuels,Autoproducer,2017,,8220000000.0
63976,Tunisia,From combustible fuels,Autoproducer,2016,,8870000000.0
63977,Tunisia,From combustible fuels,Autoproducer,2015,,7300000000.0
63978,Tunisia,From combustible fuels,Autoproducer,2014,1.0,5600000000.0
63979,Tunisia,From combustible fuels,Autoproducer,2013,1.0,5210000000.0
63980,Tunisia,From combustible fuels,Autoproducer,2012,,4180000000.0
63981,Tunisia,From combustible fuels,Autoproducer,2011,,5040000000.0
63982,Tunisia,From combustible fuels,Autoproducer,2010,,5480000000.0
63983,Tunisia,From combustible fuels,Autoproducer,2009,,8720000000.0
63984,Tunisia,From combustible fuels,Autoproducer,2008,,8950000000.0
63985,Tunisia,From combustible fuels,Autoproducer,2007,,8780000000.0
63986,Tunisia,From combustible fuels,Autoproducer,2006,,10080000000.0
63987,Tunisia,From combustible fuels,Autoproducer,2005,,38440000000.0
63988,Tunisia,From combustible fuels,Autoproducer,2004,,37900000000.0
63989,Tunisia,From combustible fuels,Autoproducer,2003,,35280000000.0
63990,Tunisia,From combustible fuels,Autoproducer,2002,,30110000000.0
63991,Tunisia,From combustible fuels,Autoproducer,2001,,10670000000.0
63992,Tunisia,From combustible fuels,Autoproducer,2000,,8740000000.0
63993,Tunisia,From combustible fuels,Autoproducer,1999,,8860000000.0
63994,Tunisia,From combustible fuels,Autoproducer,1998,,7030000000.0
63995,Tunisia,From combustible fuels,Autoproducer,1997,,7290000000.0
63996,Tunisia,From combustible fuels,Autoproducer,1996,,7010000000.0
63997,Tunisia,From combustible fuels,Autoproducer,1995,,6800000000.0
63998,Tunisia,From combustible fuels,Autoproducer,1994,,6830000000.0
63999,Tunisia,From combustible fuels,Autoproducer,1993,,6070000000.0
64000,Tunisia,From combustible fuels,Autoproducer,1992,,7020000000.0
64001,Tunisia,From combustible fuels,Autoproducer,1991,,6470000000.0
64002,Tunisia,From combustible fuels,Autoproducer,1990,,6370000000.0
64003,Tunisia,From combustible fuels,From combustible fuels,2019,,5852300000.0
64004,Tunisia,From combustible fuels,From combustible fuels,2018,,5890000000.0
64005,Tunisia,From combustible fuels,From combustible fuels,2017,,3630000000.0
64006,Tunisia,From combustible fuels,From combustible fuels,2016,,4230000000.0
64007,Tunisia,From combustible fuels,From combustible fuels,2015,,2900000000.0
64008,Tunisia,From combustible fuels,From combustible fuels,2014,,2100000000.0
64009,Tunisia,From combustible fuels,From combustible fuels,2013,,1890000000.0
64010,Tunisia,From combustible fuels,From combustible fuels,2012,,1510000000.0
64011,Tunisia,From combustible fuels,From combustible fuels,2011,,1200000000.0
64012,Tunisia,From combustible fuels,From combustible fuels,2010,,1320000000.0
64013,Tunisia,From combustible fuels,From combustible fuels,2009,,1000000000.0
