,source,target,value,year,estimation
0,exports,Conventional crude oil - exports,0.0,2016,0
1,exports,Conventional crude oil - exports,0.0,2015,0
2,exports,Conventional crude oil - exports,0.0,2014,0
3,exports,Conventional crude oil - exports,0.0,2013,0
4,exports,Conventional crude oil - exports,0.0,2012,0
5,exports,Conventional crude oil - exports,0.0,2011,0
6,exports,Conventional crude oil - exports,0.0,2010,0
7,exports,Conventional crude oil - exports,0.0,2009,0
8,exports,Conventional crude oil - exports,2340.0,2008,0
9,exports,Hard coal - exports,0.0,2016,0
10,exports,Hard coal - exports,0.0,2015,0
11,exports,Hard coal - exports,0.0,2014,0
12,exports,Hard coal - exports,0.0,2013,0
13,exports,Hard coal - exports,0.0,2012,0
14,exports,Hard coal - exports,694.0,2011,0
15,exports,Hard coal - exports,0.0,2010,0
16,exports,Hard coal - exports,0.0,2009,0
17,exports,Hard coal - exports,0.0,2008,0
18,exports,Coal products - exports,5605.5,2008,0.0
19,exports,Coal products - exports,0.0,2008,0.0
20,exports,Coal products - exports,77922.0,2009,0.0
21,exports,Coal products - exports,0.0,2009,0.0
22,exports,Coal products - exports,141525.0,2010,0.0
23,exports,Coal products - exports,0.0,2010,0.0
24,exports,Coal products - exports,24420.0,2011,0.0
25,exports,Coal products - exports,89059.74,2011,0.0
26,exports,Coal products - exports,0.0,2012,0.0
27,exports,Coal products - exports,17871.0,2012,0.0
28,exports,Coal products - exports,0.0,2013,0.0
29,exports,Coal products - exports,0.0,2013,0.0
30,exports,Coal products - exports,1664.9999999999998,2014,0.0
31,exports,Coal products - exports,0.0,2014,0.0
32,exports,Coal products - exports,0.0,2015,0.0
33,exports,Coal products - exports,0.0,2015,0.0
34,exports,Coal products - exports,0.0,2016,0.0
35,exports,Coal products - exports,0.0,2016,0.0
36,exports,Oil products - exports,1044200000.0,1990,2.0
37,exports,Oil products - exports,1579200000.0,1991,0.0
38,exports,Oil products - exports,1231900000.0,1992,6.0
39,exports,Oil products - exports,1220900000.0,1993,6.0
40,exports,Oil products - exports,1281900000.0,1994,6.0
41,exports,Oil products - exports,1222300000.0,1995,6.0
42,exports,Oil products - exports,970000000.0,1996,5.0
43,exports,Oil products - exports,1005100000.0,1997,5.0
44,exports,Oil products - exports,789900000.0,1998,5.0
45,exports,Oil products - exports,826600000.0,1999,5.0
46,exports,Oil products - exports,923500000.0,2000,5.0
47,exports,Oil products - exports,1255300000.0,2001,5.0
48,exports,Oil products - exports,1710700000.0,2002,4.0
49,exports,Oil products - exports,3224365174.6,2003,4.0
50,exports,Oil products - exports,2313526392.8,2004,1.0
51,exports,Oil products - exports,2053175291.9,2005,3.0
52,exports,Oil products - exports,2313212498.1,2006,3.0
53,exports,Oil products - exports,3652582240.0,2007,3.0
54,exports,Oil products - exports,704691.244448,2008,0.0
55,exports,Oil products - exports,663211.112,2009,0.0
56,exports,Oil products - exports,2293906.667,2010,0.0
57,exports,Oil products - exports,2139320.0,2011,0.0
58,exports,Oil products - exports,2156190.0,2012,0.0
59,exports,Oil products - exports,697389460.0,2013,1.0
60,exports,Oil products - exports,1392764903.3334,2014,2.0
61,exports,Oil products - exports,3554069000.0,2015,0.0
62,exports,Oil products - exports,4142403000.0,2016,0.0
63,exports,Oil products - exports,3550276000.0,2017,1.0
64,exports,Oil products - exports,3948820000.0,2018,6.0
65,exports,Oil products - exports,4031700000.0,2019,4.0
66,exports,Oil products - exports,1876200000.0,2020,3.0
67,exports,Solid biofuels - exports,396950.0,2006,0.0
68,exports,Solid biofuels - exports,76900.0,2007,0.0
69,exports,Solid biofuels - exports,6315650.0,2008,0.0
70,exports,Solid biofuels - exports,10952450.0,2009,0.0
71,exports,Solid biofuels - exports,10967450.0,2010,0.0
72,exports,Solid biofuels - exports,10949950.0,2011,0.0
73,exports,Solid biofuels - exports,10944950.0,2012,0.0
74,exports,Solid biofuels - exports,10989950.0,2013,0.0
75,exports,Solid biofuels - exports,10972450.0,2014,0.0
76,exports,Solid biofuels - exports,340050.0,2015,0.0
77,exports,Solid biofuels - exports,238250.0,2016,0.0
78,exports,Solid biofuels - exports,455750.0,2017,0.0
79,exports,Solid biofuels - exports,124700.0,2018,0.0
80,exports,Solid biofuels - exports,39700.0,2019,0.0
81,exports,Solid biofuels - exports,39700.0,2020,0.0
82,Brown coal - imports,imports,0.0,2011,0
83,Brown coal - imports,imports,1552.0,2010,0
84,Brown coal - imports,imports,0.0,2009,0
85,Brown coal - imports,imports,0.0,2008,0
86,Conventional crude oil - imports,imports,0.0,2018,1.0
87,Conventional crude oil - imports,imports,1170000.0,2017,1.0
88,Conventional crude oil - imports,imports,1579500.0,2016,0
89,Conventional crude oil - imports,imports,2340.0,2015,0
90,Conventional crude oil - imports,imports,721890.0,2014,0
91,Conventional crude oil - imports,imports,78390.0,2013,0
92,Conventional crude oil - imports,imports,197730.0,2012,0
93,Conventional crude oil - imports,imports,122850.0,2011,0
94,Conventional crude oil - imports,imports,0.0,2010,0
95,Conventional crude oil - imports,imports,843.57,2009,0
96,Conventional crude oil - imports,imports,17.55,2008,0
97,Hard coal - imports,imports,4858.0,2016,0
98,Hard coal - imports,imports,18044.0,2015,0
99,Hard coal - imports,imports,18738.0,2014,0
100,Hard coal - imports,imports,13186.0,2013,0
101,Hard coal - imports,imports,20820.0,2012,0
102,Hard coal - imports,imports,40946.0,2011,0
103,Hard coal - imports,imports,34700.0,2010,0
104,Hard coal - imports,imports,71482.0,2009,0
105,Hard coal - imports,imports,46498.0,2008,0
106,Hard coal - imports,imports,694.0,2007,0
107,Hard coal - imports,imports,34700.0,2006,0
108,Hard coal - imports,imports,27760.0,2005,0
109,Hard coal - imports,imports,1388000.0,2004,0
110,Hard coal - imports,imports,114510000.0,2003,0
111,Hard coal - imports,imports,113122000.0,2002,0
112,Hard coal - imports,imports,104100000.0,2001,1.0
113,Hard coal - imports,imports,117980000.0,2000,1.0
114,Hard coal - imports,imports,124920000.0,1999,1.0
115,Hard coal - imports,imports,138800000.0,1998,1.0
116,Hard coal - imports,imports,152680000.0,1997,1.0
117,Hard coal - imports,imports,152680000.0,1996,1.0
118,Hard coal - imports,imports,138800000.0,1995,1.0
119,Hard coal - imports,imports,138800000.0,1994,1.0
120,Hard coal - imports,imports,138800000.0,1993,1.0
121,Hard coal - imports,imports,138800000.0,1992,1.0
122,Hard coal - imports,imports,124920000.0,1991,1.0
123,Hard coal - imports,imports,131860000.0,1990,0
124,Natural gas (including LNG) - imports,imports,0.0,2015,1.0
125,Natural gas (including LNG) - imports,imports,833334.0,2014,0
126,Natural gas (including LNG) - imports,imports,555556.0,2011,0
127,Natural gas (including LNG) - imports,imports,25833354.0,2010,0
128,Coal products - imports,imports,193640.3325,2008,0.0
129,Coal products - imports,imports,5733.150000000001,2008,0.0
130,Coal products - imports,imports,103716.18,2009,0.0
131,Coal products - imports,imports,24753.222,2009,0.0
132,Coal products - imports,imports,144855.0,2010,0.0
133,Coal products - imports,imports,11260.95,2010,0.0
134,Coal products - imports,imports,113297.7,2011,0.0
135,Coal products - imports,imports,3329.9999999999995,2011,0.0
136,Coal products - imports,imports,189810.0,2012,0.0
137,Coal products - imports,imports,555.0,2012,0.0
138,Coal products - imports,imports,122655.0,2013,0.0
139,Coal products - imports,imports,11655.0,2013,0.0
140,Coal products - imports,imports,236985.0,2014,0.0
141,Coal products - imports,imports,8325.0,2014,0.0
142,Coal products - imports,imports,68265.0,2015,0.0
143,Coal products - imports,imports,10545.0,2015,0.0
144,Coal products - imports,imports,1066710.0,2016,0.0
145,Coal products - imports,imports,41625.0,2016,0.0
146,Coal products - imports,imports,1110000.0,2017,1.0
147,Coal products - imports,imports,44400.0,2017,1.0
148,Coal products - imports,imports,0.0,2018,1.0
149,Coal products - imports,imports,0.0,2018,1.0
150,Oil products - imports,imports,4571000000.0,1990,1.0
151,Oil products - imports,imports,4500100000.0,1991,1.0
152,Oil products - imports,imports,4895700000.0,1992,9.0
153,Oil products - imports,imports,5035100000.0,1993,9.0
154,Oil products - imports,imports,5163000000.0,1994,9.0
155,Oil products - imports,imports,5264000000.0,1995,9.0
156,Oil products - imports,imports,5277000000.0,1996,8.0
