,source,target,value,year,estimation
0,Natural gas (including LNG) - imports,imports,1146863.7508236,2019,0
1,Natural gas (including LNG) - imports,imports,1127570.5131668,2018,0
2,Natural gas (including LNG) - imports,imports,1176345.663298,2017,0
3,Natural gas (including LNG) - imports,imports,1158678.1491639998,2016,0
4,Natural gas (including LNG) - imports,imports,1221110.143554,2015,0
5,Natural gas (including LNG) - imports,imports,1138051.743774,2014,0
6,Natural gas (including LNG) - imports,imports,1027778.6,2013,0
7,Oil products - imports,imports,107300000.0,1990,1.0
8,Oil products - imports,imports,106080000.0,1991,3.0
9,Oil products - imports,imports,104860000.0,1992,3.0
10,Oil products - imports,imports,103640000.0,1993,0.0
11,Oil products - imports,imports,102420000.0,1994,3.0
12,Oil products - imports,imports,113100000.0,1995,3.0
13,Oil products - imports,imports,99980000.0,1996,1.0
14,Oil products - imports,imports,110660000.0,1997,3.0
15,Oil products - imports,imports,97540000.0,1998,0.0
16,Oil products - imports,imports,96320000.0,1999,3.0
17,Oil products - imports,imports,96320000.0,2000,3.0
18,Oil products - imports,imports,96320000.0,2001,3.0
19,Oil products - imports,imports,108120000.0,2002,3.0
20,Oil products - imports,imports,108120000.0,2003,3.0
21,Oil products - imports,imports,108120000.0,2004,3.0
22,Oil products - imports,imports,108120000.0,2005,3.0
23,Oil products - imports,imports,108120000.0,2006,3.0
24,Oil products - imports,imports,108120000.0,2007,3.0
25,Oil products - imports,imports,108120000.0,2008,3.0
26,Oil products - imports,imports,108120000.0,2009,3.0
27,Oil products - imports,imports,116380000.0,2010,3.0
28,Oil products - imports,imports,115200000.0,2011,3.0
29,Oil products - imports,imports,114630000.0,2012,3.0
30,Oil products - imports,imports,115270038.0,2013,0.0
31,Oil products - imports,imports,120373974.4,2014,0.0
32,Oil products - imports,imports,127569901.2,2015,0.0
33,Oil products - imports,imports,128428948.2,2016,0.0
34,Oil products - imports,imports,124590049.4680702,2017,0.0
35,Oil products - imports,imports,132283220.0,2018,0.0
36,Oil products - imports,imports,137406810.0,2019,0.0
37,Oil products - imports,imports,139671100.0,2020,4.0
38,Solid biofuels - imports,imports,241500.0,1994,0.0
39,Solid biofuels - imports,imports,241500.0,1995,0.0
40,Solid biofuels - imports,imports,241500.0,1996,0.0
41,Solid biofuels - imports,imports,241500.0,1997,0.0
42,Solid biofuels - imports,imports,241500.0,1998,0.0
43,Solid biofuels - imports,imports,241500.0,1999,0.0
44,Solid biofuels - imports,imports,241500.0,2000,0.0
45,Solid biofuels - imports,imports,241500.0,2001,0.0
46,Solid biofuels - imports,imports,241500.0,2002,0.0
47,Solid biofuels - imports,imports,241500.0,2003,0.0
48,Solid biofuels - imports,imports,241500.0,2004,0.0
49,Solid biofuels - imports,imports,241500.0,2005,0.0
50,Solid biofuels - imports,imports,241500.0,2006,0.0
51,Solid biofuels - imports,imports,241500.0,2007,0.0
52,Solid biofuels - imports,imports,241500.0,2008,0.0
53,Solid biofuels - imports,imports,241500.0,2009,0.0
54,Solid biofuels - imports,imports,241500.0,2010,0.0
55,Solid biofuels - imports,imports,241500.0,2011,0.0
56,Solid biofuels - imports,imports,241500.0,2012,0.0
57,Solid biofuels - imports,imports,241500.0,2013,0.0
58,Solid biofuels - imports,imports,241500.0,2014,0.0
59,Solid biofuels - imports,imports,241500.0,2015,0.0
60,Solid biofuels - imports,imports,241500.0,2016,0.0
61,Solid biofuels - imports,imports,241500.0,2017,0.0
62,Solid biofuels - imports,imports,241500.0,2018,0.0
63,Solid biofuels - imports,imports,80500.0,2019,0.0
64,Peat - production,production,12500000.0,2020,0
65,Peat - production,production,12500000.0,2019,0
66,Peat - production,production,12500000.0,2018,0
67,Peat - production,production,12500000.0,2017,0
68,Peat - production,production,17500000.0,2016,1.0
69,Peat - production,production,20000000.0,2015,1.0
70,Peat - production,production,22500000.0,2014,1.0
71,Peat - production,production,27500000.0,2013,1.0
72,Peat - production,production,32500000.0,2012,1.0
73,Peat - production,production,32500000.0,2011,1.0
74,Peat - production,production,32500000.0,2010,1.0
75,Peat - production,production,32500000.0,2009,1.0
76,Peat - production,production,32500000.0,2008,0
77,Peat - production,production,32500000.0,2007,1.0
78,Peat - production,production,32500000.0,2006,0
79,Peat - production,production,32500000.0,2005,1.0
80,Peat - production,production,32500000.0,2004,0
81,Peat - production,production,30000000.0,2003,1.0
82,Peat - production,production,30000000.0,2002,1.0
83,Peat - production,production,32500000.0,2001,1.0
84,Peat - production,production,30000000.0,2000,1.0
85,Peat - production,production,30000000.0,1999,1.0
86,Peat - production,production,30000000.0,1998,0
87,Peat - production,production,37500000.0,1997,1.0
88,Peat - production,production,37500000.0,1996,0
89,Peat - production,production,37500000.0,1995,1.0
90,Peat - production,production,37500000.0,1994,1.0
91,Peat - production,production,37500000.0,1993,0
92,Peat - production,production,37500000.0,1992,1.0
93,Peat - production,production,37500000.0,1991,1.0
94,Peat - production,production,37500000.0,1990,0
95,Solid biofuels - production,production,3422300.0,1990,0.0
96,Solid biofuels - production,production,3005450.0,1991,0.0
97,Solid biofuels - production,production,3005450.0,1992,0.0
98,Solid biofuels - production,production,3005450.0,1993,0.0
99,Solid biofuels - production,production,2763950.0,1994,0.0
100,Solid biofuels - production,production,2763950.0,1995,0.0
101,Solid biofuels - production,production,2763950.0,1996,0.0
102,Solid biofuels - production,production,2763950.0,1997,0.0
103,Solid biofuels - production,production,2715350.0,1998,0.0
104,Solid biofuels - production,production,2669250.0,1999,0.0
105,Solid biofuels - production,production,2864650.0,2000,0.0
106,Solid biofuels - production,production,2826600.0,2001,0.0
107,Solid biofuels - production,production,2780500.0,2002,0.0
108,Solid biofuels - production,production,2736900.0,2003,0.0
109,Solid biofuels - production,production,2690800.0,2004,0.0
110,Solid biofuels - production,production,2655250.0,2005,0.0
111,Solid biofuels - production,production,2611650.0,2006,0.0
112,Solid biofuels - production,production,2568050.0,2007,0.0
113,Solid biofuels - production,production,2535000.0,2008,0.0
114,Solid biofuels - production,production,2491400.0,2009,0.0
115,Solid biofuels - production,production,2491400.0,2010,0.0
116,Solid biofuels - production,production,2505850.0,2011,0.0
117,Solid biofuels - production,production,2560850.0,2012,0.0
118,Solid biofuels - production,production,2628350.0,2013,0.0
119,Solid biofuels - production,production,2708350.0,2014,0.0
120,Solid biofuels - production,production,2813900.0,2015,0.0
121,Solid biofuels - production,production,2925250.0,2016,0.0
122,Solid biofuels - production,production,3062150.0,2017,0.0
123,Solid biofuels - production,production,3219600.0,2018,0.0
124,Solid biofuels - production,production,3392050.0,2019,0.0
125,final consumption,Natural gas (including LNG) - final consumption,1146863.7508236,2019,0
