,source,target,value,year,estimation
0,exports,Oil products - exports,1597800000.0,1990,2.0
1,exports,Oil products - exports,1654900000.0,1991,2.0
2,exports,Oil products - exports,1689000000.0,1992,2.0
3,exports,Oil products - exports,1730200000.0,1993,2.0
4,Conventional crude oil - imports,imports,8716500000.0,1993,1.0
5,Conventional crude oil - imports,imports,9067500000.0,1992,1.0
6,Conventional crude oil - imports,imports,9032400000.0,1991,1.0
7,Conventional crude oil - imports,imports,9009000000.0,1990,1.0
8,Oil products - imports,imports,4780900000.0,1990,12.0
9,Oil products - imports,imports,4877100000.0,1991,12.0
10,Oil products - imports,imports,4911900000.0,1992,12.0
11,Oil products - imports,imports,5077500000.0,1993,12.0
12,Oil products - production,production,8519621600.0,1990,8.0
13,Oil products - production,production,8649545280.0,1991,8.0
14,Oil products - production,production,7987445280.0,1992,8.0
15,Oil products - production,production,7838070320.0,1993,8.0
16,Solid biofuels - production,production,136387303270.4,1990,0.0
17,Solid biofuels - production,production,127347488054.4,1991,0.0
18,Solid biofuels - production,production,152129062982.4,1992,0.0
19,Solid biofuels - production,production,123974580419.2,1993,0.0
20,final consumption,Oil products - final consumption,3962600000.0,1990,7.0
21,final consumption,Oil products - final consumption,4949100000.0,1991,10.0
22,final consumption,Oil products - final consumption,2826400000.0,1992,10.0
23,final consumption,Oil products - final consumption,2896100000.0,1993,10.0
24,final consumption,Solid biofuels - final consumption,103207500000.0,1990,0.0
25,final consumption,Solid biofuels - final consumption,127199649056.0,1991,1.0
26,final consumption,Solid biofuels - final consumption,151821062736.0,1992,1.0
27,final consumption,Solid biofuels - final consumption,123666580172.8,1993,1.0
28,losses,Electricity - losses,1400000000.0,1993,1.0
29,losses,Electricity - losses,1300000000.0,1992,1.0
30,losses,Electricity - losses,1200000000.0,1991,1.0
31,losses,Electricity - losses,1200000000.0,1990,1.0
32,imports,Total amount of energy,8716500000.0,1993,1.0
33,imports,Total amount of energy,9067500000.0,1992,1.0
34,imports,Total amount of energy,9032400000.0,1991,1.0
35,imports,Total amount of energy,9009000000.0,1990,1.0
36,imports,Total amount of energy,4780900000.0,1990,12.0
37,imports,Total amount of energy,4877100000.0,1991,12.0
38,imports,Total amount of energy,4911900000.0,1992,12.0
39,imports,Total amount of energy,5077500000.0,1993,12.0
40,production,Total amount of energy,8519621600.0,1990,8.0
41,production,Total amount of energy,8649545280.0,1991,8.0
42,production,Total amount of energy,7987445280.0,1992,8.0
43,production,Total amount of energy,7838070320.0,1993,8.0
44,production,Total amount of energy,136387303270.4,1990,0.0
45,production,Total amount of energy,127347488054.4,1991,0.0
46,production,Total amount of energy,152129062982.4,1992,0.0
47,production,Total amount of energy,123974580419.2,1993,0.0
48,Total amount of energy,exports,1597800000.0,1990,2.0
49,Total amount of energy,exports,1654900000.0,1991,2.0
50,Total amount of energy,exports,1689000000.0,1992,2.0
51,Total amount of energy,exports,1730200000.0,1993,2.0
52,Total amount of energy,final consumption,3962600000.0,1990,7.0
53,Total amount of energy,final consumption,4949100000.0,1991,10.0
54,Total amount of energy,final consumption,2826400000.0,1992,10.0
55,Total amount of energy,final consumption,2896100000.0,1993,10.0
56,Total amount of energy,final consumption,103207500000.0,1990,0.0
57,Total amount of energy,final consumption,127199649056.0,1991,1.0
58,Total amount of energy,final consumption,151821062736.0,1992,1.0
59,Total amount of energy,final consumption,123666580172.8,1993,1.0
60,Total amount of energy,losses,1400000000.0,1993,1.0
61,Total amount of energy,losses,1300000000.0,1992,1.0
62,Total amount of energy,losses,1200000000.0,1991,1.0
63,Total amount of energy,losses,1200000000.0,1990,1.0
