,source,target,value,year,estimation
0,exports,Electricity - exports,63646880000.0,2019,0
1,exports,Electricity - exports,62950000000.0,2018,0
2,exports,Electricity - exports,81720000000.0,2017,0
3,exports,Electricity - exports,66880000000.0,2016,0
4,exports,Electricity - exports,68220000000.0,2015,0
5,exports,Electricity - exports,96600000000.0,2014,0
6,exports,Electricity - exports,115860000000.0,2013,0
7,exports,Electricity - exports,110290000000.0,2012,0
8,exports,Electricity - exports,86680000000.0,2011,0
9,exports,Electricity - exports,67070000000.0,2010,0
10,exports,Electricity - exports,61520000000.0,2009,0
11,exports,Electricity - exports,38750000000.0,2008,0
12,exports,Electricity - exports,25200000000.0,2007,0
13,exports,Electricity - exports,27750000000.0,2006,0
14,exports,Electricity - exports,27590000000.0,2005,0
15,exports,Electricity - exports,18370000000.0,2004,0
16,exports,Electricity - exports,410000000.0,2003,0
17,exports,Electricity - exports,420000000.0,2002,0
18,exports,Electricity - exports,430000000.0,2001,0
19,exports,Electricity - exports,430000000.0,2000,0
20,exports,Electricity - exports,440000000.0,1999,0
21,exports,Electricity - exports,6170000000.0,1998,0
22,exports,Electricity - exports,5220000000.0,1997,0
23,exports,Electricity - exports,3840000000.0,1996,0
24,exports,Electricity - exports,1570000000.0,1995,0
25,exports,Electricity - exports,1970000000.0,1994,0
26,exports,Electricity - exports,1930000000.0,1993,0
27,exports,Conventional crude oil - exports,378261877500.0,2019,0
28,exports,Conventional crude oil - exports,1069918200000.0,2018,0
29,exports,Conventional crude oil - exports,1251324360000.0,2017,0
30,exports,Conventional crude oil - exports,1222650000000.0,2016,0
31,exports,Conventional crude oil - exports,657891000000.0,2015,0
32,exports,Conventional crude oil - exports,624844329899.4,2014,0
33,exports,Conventional crude oil - exports,595714948452.0,2013,0
34,exports,Conventional crude oil - exports,660768556698.9,2012,0
35,exports,Conventional crude oil - exports,1295192010305.7,2011,0
36,exports,Conventional crude oil - exports,1310369845356.0,2010,0
37,exports,Conventional crude oil - exports,1278395876288.7,2009,0
38,exports,Conventional crude oil - exports,1378700257732.2,2008,0
39,exports,Conventional crude oil - exports,1452086597941.2,2007,0
40,exports,Conventional crude oil - exports,1415700000000.0,2006,0
41,exports,Conventional crude oil - exports,1392300000000.0,2005,0
42,exports,Conventional crude oil - exports,1487175300000.0,2004,0
43,exports,Conventional crude oil - exports,1496582100000.0,2003,0
44,exports,Conventional crude oil - exports,1255901400000.0,2002,0
45,exports,Conventional crude oil - exports,1271860200000.0,2001,0
46,exports,Conventional crude oil - exports,1394721900000.0,2000,0
47,exports,Conventional crude oil - exports,1237462200000.0,1999,0
48,exports,Conventional crude oil - exports,1271193300000.0,1998,0
49,exports,Conventional crude oil - exports,1399682700000.0,1997,0
50,exports,Conventional crude oil - exports,1403508600000.0,1996,0
51,exports,Conventional crude oil - exports,1415945700000.0,1995,0
52,exports,Conventional crude oil - exports,1408399200000.0,1994,0
53,exports,Conventional crude oil - exports,1510657200000.0,1993,0
54,exports,Conventional crude oil - exports,1475311500000.0,1992,0
55,exports,Conventional crude oil - exports,1406070900000.0,1991,0
56,exports,Conventional crude oil - exports,1287000000000.0,1990,0
57,exports,Hard coal - exports,1341502000.0,2019,0
58,exports,Hard coal - exports,1582320000.0,2018,0
59,exports,Hard coal - exports,471920000.0,2017,0
60,exports,Hard coal - exports,714820000.0,2016,0
61,exports,Hard coal - exports,1270020000.0,2015,0
62,exports,Hard coal - exports,1422700000.0,2014,0
63,exports,Hard coal - exports,2116700000.0,2013,0
64,exports,Hard coal - exports,2311020000.0,2012,0
65,exports,Hard coal - exports,2137520000.0,2011,0
66,exports,Hard coal - exports,798100000.0,2010,0
67,exports,Hard coal - exports,152680000.0,2009,0
68,exports,Hard coal - exports,256780000.0,2008,0
69,exports,Hard coal - exports,117980000.0,2007,0
70,exports,Hard coal - exports,374760000.0,2006,0
71,exports,Hard coal - exports,249840000.0,2005,0
72,exports,Hard coal - exports,805040000.0,2004,0
73,exports,Hard coal - exports,138800000.0,2003,0
74,exports,Hard coal - exports,159620000.0,2002,0
75,exports,Hard coal - exports,1596200000.0,2001,0
76,exports,Hard coal - exports,430280000.0,2000,0
77,exports,Hard coal - exports,90220000.0,1999,0
78,exports,Hard coal - exports,6940000.0,1998,0
79,exports,Hard coal - exports,6940000.0,1997,0
80,exports,Hard coal - exports,97160000.0,1996,0
81,exports,Hard coal - exports,83280000.0,1995,0
82,exports,Hard coal - exports,208200000.0,1994,0
83,exports,Hard coal - exports,1360240000.0,1993,0
84,exports,Hard coal - exports,0.0,1992,0
85,exports,Hard coal - exports,0.0,1991,0
86,exports,Hard coal - exports,0.0,1990,0
87,exports,Natural gas (including LNG) - exports,166763875633.21597,2019,0
88,exports,Natural gas (including LNG) - exports,169885969242.0,2018,0
89,exports,Natural gas (including LNG) - exports,144599560124.0,2017,0
90,exports,Natural gas (including LNG) - exports,99138412644.0,2016,0
91,exports,Natural gas (including LNG) - exports,98271215366.9094,2015,0
92,exports,Natural gas (including LNG) - exports,105094476242.1804,2014,0
93,exports,Natural gas (including LNG) - exports,100609225487.316,2013,0
94,exports,Natural gas (including LNG) - exports,100956079098.132,2012,0
95,exports,Natural gas (including LNG) - exports,102701186327.55,2011,0
96,exports,Natural gas (including LNG) - exports,92024598619.62,2010,0
97,exports,Natural gas (including LNG) - exports,73543804668.33,2009,0
98,exports,Natural gas (including LNG) - exports,51095872543.332,2008,0
99,exports,Natural gas (including LNG) - exports,60927004574.898,2007,0
100,exports,Natural gas (including LNG) - exports,62075957160.726,2006,0
101,exports,Natural gas (including LNG) - exports,51323495225.43,2005,0
102,exports,Natural gas (including LNG) - exports,38371419928.222496,2004,0
103,exports,Natural gas (including LNG) - exports,37308918437.11088,2003,0
104,exports,Natural gas (including LNG) - exports,14026122677.83361,2002,0
