,source,target,value,year,estimation
0,Oil products - imports,imports,24400000.0,1990,1.0
1,Oil products - imports,imports,35500000.0,1991,1.0
2,Oil products - imports,imports,47700000.0,1992,1.0
3,Oil products - imports,imports,35500000.0,1993,1.0
4,Oil products - imports,imports,47700000.0,1994,0.0
5,Oil products - imports,imports,47700000.0,1995,0.0
6,Oil products - imports,imports,47700000.0,1996,0.0
7,Oil products - imports,imports,24400000.0,1997,0.0
8,Oil products - imports,imports,36600000.0,1998,1.0
9,Oil products - imports,imports,36600000.0,1999,1.0
10,Oil products - imports,imports,36600000.0,2000,1.0
11,Oil products - imports,imports,36600000.0,2001,1.0
12,Oil products - imports,imports,36600000.0,2002,1.0
13,Oil products - imports,imports,39040000.0,2003,1.0
14,Oil products - imports,imports,39040000.0,2004,1.0
15,Oil products - imports,imports,40260000.0,2005,1.0
16,Oil products - imports,imports,42700000.0,2006,1.0
17,Oil products - imports,imports,42700000.0,2007,1.0
18,Oil products - imports,imports,42700000.0,2008,1.0
19,Oil products - imports,imports,43920000.0,2009,1.0
20,Oil products - imports,imports,43920000.0,2010,1.0
21,Oil products - imports,imports,43920000.0,2011,1.0
22,Oil products - imports,imports,43920000.0,2012,1.0
23,Oil products - imports,imports,45140000.0,2013,1.0
24,Oil products - imports,imports,46360000.0,2014,1.0
25,Oil products - imports,imports,46360000.0,2015,1.0
26,Oil products - imports,imports,47580000.0,2016,1.0
27,Oil products - imports,imports,47580000.0,2017,1.0
28,Oil products - imports,imports,41480000.0,2018,1.0
29,Oil products - imports,imports,45140000.0,2019,1.0
30,Oil products - imports,imports,39040000.0,2020,1.0
31,Solid biofuels - production,production,1500000.0,2005,0.0
32,Solid biofuels - production,production,1500000.0,2006,0.0
33,Solid biofuels - production,production,1500000.0,2007,0.0
34,Solid biofuels - production,production,1500000.0,2008,0.0
35,Solid biofuels - production,production,1500000.0,2009,0.0
36,Solid biofuels - production,production,1500000.0,2010,0.0
37,Solid biofuels - production,production,1500000.0,2011,0.0
38,Solid biofuels - production,production,1500000.0,2012,0.0
39,Solid biofuels - production,production,1500000.0,2013,0.0
40,Solid biofuels - production,production,1500000.0,2014,0.0
41,Solid biofuels - production,production,1500000.0,2015,0.0
42,Solid biofuels - production,production,1500000.0,2016,0.0
43,Solid biofuels - production,production,1500000.0,2017,0.0
44,Solid biofuels - production,production,1500000.0,2018,0.0
45,Solid biofuels - production,production,1500000.0,2019,0.0
46,Solid biofuels - production,production,1500000.0,2020,1.0
47,final consumption,Oil products - final consumption,24400000.0,1990,0.0
48,final consumption,Oil products - final consumption,35500000.0,1991,1.0
49,final consumption,Oil products - final consumption,35500000.0,1992,0.0
50,final consumption,Oil products - final consumption,35500000.0,1993,0.0
51,final consumption,Oil products - final consumption,47700000.0,1994,0.0
52,final consumption,Oil products - final consumption,47700000.0,1995,0.0
53,final consumption,Oil products - final consumption,47700000.0,1996,0.0
54,final consumption,Oil products - final consumption,24400000.0,1997,0.0
55,final consumption,Oil products - final consumption,36600000.0,1998,0.0
56,final consumption,Oil products - final consumption,36600000.0,1999,0.0
57,final consumption,Oil products - final consumption,36600000.0,2000,0.0
58,final consumption,Oil products - final consumption,36600000.0,2001,0.0
59,final consumption,Oil products - final consumption,36600000.0,2002,1.0
60,final consumption,Oil products - final consumption,39040000.0,2003,1.0
61,final consumption,Oil products - final consumption,39040000.0,2004,1.0
62,final consumption,Oil products - final consumption,40260000.0,2005,1.0
63,final consumption,Oil products - final consumption,42700000.0,2006,1.0
64,final consumption,Oil products - final consumption,42700000.0,2007,1.0
65,final consumption,Oil products - final consumption,42700000.0,2008,1.0
66,final consumption,Oil products - final consumption,43920000.0,2009,1.0
67,final consumption,Oil products - final consumption,43920000.0,2010,1.0
68,final consumption,Oil products - final consumption,43920000.0,2011,1.0
69,final consumption,Oil products - final consumption,43920000.0,2012,1.0
70,final consumption,Oil products - final consumption,45140000.0,2013,1.0
71,final consumption,Oil products - final consumption,46360000.0,2014,1.0
72,final consumption,Oil products - final consumption,46360000.0,2015,1.0
73,final consumption,Oil products - final consumption,47580000.0,2016,1.0
74,final consumption,Oil products - final consumption,47580000.0,2017,1.0
75,final consumption,Oil products - final consumption,41480000.0,2018,1.0
76,final consumption,Oil products - final consumption,45140000.0,2019,1.0
77,final consumption,Oil products - final consumption,39040000.0,2020,1.0
78,final consumption,Solid biofuels - final consumption,1500000.0,2005,1.0
79,final consumption,Solid biofuels - final consumption,1500000.0,2006,1.0
80,final consumption,Solid biofuels - final consumption,1500000.0,2007,1.0
81,final consumption,Solid biofuels - final consumption,1500000.0,2008,1.0
82,final consumption,Solid biofuels - final consumption,1500000.0,2009,1.0
83,final consumption,Solid biofuels - final consumption,1500000.0,2010,1.0
84,final consumption,Solid biofuels - final consumption,1500000.0,2011,1.0
85,final consumption,Solid biofuels - final consumption,1500000.0,2012,1.0
86,final consumption,Solid biofuels - final consumption,1500000.0,2013,1.0
87,final consumption,Solid biofuels - final consumption,1500000.0,2014,1.0
88,final consumption,Solid biofuels - final consumption,1500000.0,2015,1.0
