,source,target,value,year,estimation
0,exports,Electricity - exports,191000000.0,2020,1.0
1,exports,Electricity - exports,199000000.0,2019,0.0
2,exports,Electricity - exports,193000000.0,2018,0.0
3,exports,Electricity - exports,204300000.0,2017,0.0
4,exports,Electricity - exports,244300000.0,2016,0.0
5,exports,Electricity - exports,218500000.0,2015,0.0
6,exports,Electricity - exports,236200000.0,2014,0.0
7,exports,Electricity - exports,238200000.0,2013,0.0
8,exports,Electricity - exports,211000000.0,2012,0.0
9,exports,Electricity - exports,190800000.0,2011,0.0
10,exports,Electricity - exports,206600000.0,2010,0.0
11,exports,Electricity - exports,163000000.0,2009,0.0
12,exports,Electricity - exports,199000000.0,2008,0.0
13,exports,Electricity - exports,169000000.0,2007,0.0
14,exports,Electricity - exports,109000000.0,2006,0.0
15,exports,Electricity - exports,100000000.0,2005,0.0
16,exports,Electricity - exports,75000000.0,2004,0.0
17,exports,Electricity - exports,67000000.0,2003,0.0
18,exports,Electricity - exports,65000000.0,2002,0.0
19,exports,Electricity - exports,60000000.0,2001,0.0
20,exports,Electricity - exports,33000000.0,2000,0.0
21,exports,Electricity - exports,27000000.0,1999,0.0
22,exports,Electricity - exports,87000000.0,1998,0.0
23,exports,Electricity - exports,26000000.0,1997,0.0
24,exports,Electricity - exports,21000000.0,1996,0.0
25,exports,Electricity - exports,12000000.0,1995,0.0
26,exports,Electricity - exports,10000000.0,1994,0.0
27,exports,Electricity - exports,8000000.0,1993,0.0
28,exports,Electricity - exports,7000000.0,1992,0.0
29,exports,Electricity - exports,0.0,1991,0.0
30,exports,Electricity - exports,0.0,1990,0.0
31,exports,Hard coal - exports,69712300.0,2019,1.0
32,exports,Hard coal - exports,67005699.99999999,2018,1.0
33,exports,Hard coal - exports,55520000.0,2017,1.0
34,exports,Hard coal - exports,56012740.0,2016,0.0
35,exports,Hard coal - exports,52188800.0,2015,0.0
36,exports,Hard coal - exports,55520000.0,2014,1.0
37,exports,Hard coal - exports,55520000.0,2013,1.0
38,exports,Hard coal - exports,55520000.0,2012,1.0
39,exports,Hard coal - exports,55520000.0,2011,1.0
40,exports,Hard coal - exports,55520000.0,2010,1.0
41,exports,Hard coal - exports,55520000.0,2009,1.0
42,exports,Hard coal - exports,63917400.00000001,2008,1.0
43,exports,Hard coal - exports,69400000.0,2007,1.0
44,exports,Hard coal - exports,69400000.0,2006,1.0
45,exports,Hard coal - exports,69400000.0,2005,1.0
46,exports,Hard coal - exports,104100000.0,2004,1.0
47,exports,Hard coal - exports,104377600.0,2003,0.0
48,exports,Hard coal - exports,115828600.0,2002,0.0
49,exports,Hard coal - exports,38794600.0,2001,0.0
50,exports,Hard coal - exports,132831600.0,2000,0.0
51,exports,Hard coal - exports,136093400.0,1999,0.0
52,exports,Oil products - exports,0.0,1990,0.0
53,exports,Oil products - exports,0.0,1991,1.0
54,exports,Oil products - exports,0.0,1992,1.0
55,exports,Oil products - exports,0.0,1993,0.0
56,exports,Oil products - exports,0.0,1994,1.0
57,exports,Oil products - exports,0.0,1995,1.0
58,exports,Oil products - exports,0.0,1996,1.0
59,exports,Solid biofuels - exports,92500.0,1995,0.0
60,exports,Solid biofuels - exports,92500.0,1996,0.0
61,exports,Solid biofuels - exports,92500.0,1997,0.0
62,exports,Solid biofuels - exports,92500.0,1998,0.0
63,exports,Solid biofuels - exports,92500.0,1999,0.0
64,exports,Solid biofuels - exports,92500.0,2000,0.0
65,exports,Solid biofuels - exports,92500.0,2001,0.0
66,exports,Solid biofuels - exports,92500.0,2002,0.0
67,exports,Solid biofuels - exports,172950.0,2003,0.0
68,exports,Solid biofuels - exports,172950.0,2004,0.0
69,exports,Solid biofuels - exports,172950.0,2005,0.0
