,source,target,value,year,estimation
0,exports,Electricity - exports,24188000000.0,2019,0
1,exports,Electricity - exports,50420000000.0,2018,0
2,exports,Electricity - exports,56920000000.0,2017,0
3,exports,Electricity - exports,25716000000.0,2016,0
4,exports,Electricity - exports,16140000000.0,2015,0
5,exports,Electricity - exports,29170000000.0,2014,0
6,exports,Electricity - exports,29960000000.0,2013,0
7,exports,Electricity - exports,29330000000.0,2012,0
8,exports,Electricity - exports,18090000000.0,2011,0
9,exports,Electricity - exports,15602000000.0,2010,0
10,exports,Electricity - exports,23780000000.0,2009,0
11,exports,Electricity - exports,24830000000.0,2008,0
12,exports,Electricity - exports,36160000000.0,2007,0
13,exports,Electricity - exports,33260000000.0,2006,0
14,exports,Electricity - exports,39780000000.0,2005,0
15,exports,Electricity - exports,74030000000.0,2004,0
16,exports,Electricity - exports,49750000000.0,2003,0
17,exports,Electricity - exports,20000000000.0,2002,0
18,exports,Electricity - exports,16370000000.0,2001,0
19,exports,Electricity - exports,850000000.0,2000,0
20,exports,Electricity - exports,850000000.0,1999,0
21,exports,Electricity - exports,34410000000.0,1998,0
22,exports,Electricity - exports,10000000.0,1997,0
23,exports,Electricity - exports,260000000.0,1996,0
24,exports,Electricity - exports,0.0,1995,0
25,exports,Electricity - exports,0.0,1994,0
26,exports,Electricity - exports,60000000000.0,1993,0
27,exports,Electricity - exports,154470000000.0,1992,0
28,exports,Brown coal - exports,10467076000.0,2019,0
29,exports,Brown coal - exports,10697160000.0,2018,0
30,exports,Brown coal - exports,8656280000.0,2017,0
31,exports,Brown coal - exports,8551520000.0,2016,0
32,exports,Brown coal - exports,9145160000.0,2015,0
33,exports,Brown coal - exports,9599120000.0,2014,0
34,exports,Brown coal - exports,7950120000.0,2013,0
35,exports,Brown coal - exports,9075320000.0,2012,0
36,exports,Brown coal - exports,1109680000.0,2011,0
37,exports,Brown coal - exports,7465120000.0,2010,0
38,exports,Brown coal - exports,1198920000.0,2009,0
39,exports,Brown coal - exports,3363960000.0,2008,0
40,exports,Brown coal - exports,873000000.0,2007,0
41,exports,Brown coal - exports,962240000.0,2006,0
42,exports,Brown coal - exports,822560000.0,2005,0
43,exports,Brown coal - exports,818680000.0,2004,0
44,exports,Brown coal - exports,713920000.0,2003,0
45,exports,Brown coal - exports,337560000.0,2002,0
46,exports,Brown coal - exports,1160120000.0,2001,0
47,exports,Brown coal - exports,570360000.0,2000,0
48,exports,Brown coal - exports,283240000.0,1999,0
49,exports,Brown coal - exports,422920000.0,1998,0
50,exports,Brown coal - exports,865240000.0,1997,0
51,exports,Brown coal - exports,900160000.0,1996,0
52,exports,Brown coal - exports,783760000.0,1995,0
53,exports,Brown coal - exports,1032080000.0,1994,0
54,exports,Conventional crude oil - exports,697887450000.0,2019,0
55,exports,Conventional crude oil - exports,683683650000.0,2018,0
56,exports,Conventional crude oil - exports,663202800000.0,2017,0
57,exports,Conventional crude oil - exports,582355800000.0,2016,0
58,exports,Conventional crude oil - exports,607066200000.0,2015,0
59,exports,Conventional crude oil - exports,630384300000.0,2014,0
60,exports,Conventional crude oil - exports,679512600000.0,2013,0
61,exports,Conventional crude oil - exports,677933100000.0,2012,1.0
62,exports,Conventional crude oil - exports,674165700000.0,2011,1.0
63,exports,Conventional crude oil - exports,619655400000.0,2010,1.0
64,exports,Conventional crude oil - exports,673674300000.0,2009,1.0
65,exports,Conventional crude oil - exports,573054300000.0,2008,0
66,exports,Conventional crude oil - exports,541780200000.0,2007,0
67,exports,Conventional crude oil - exports,564314400000.0,2006,0
68,exports,Conventional crude oil - exports,490920300000.0,2005,0
69,exports,Conventional crude oil - exports,488334600000.0,2004,0
70,exports,Conventional crude oil - exports,452064600000.0,2003,0
71,exports,Conventional crude oil - exports,408458700000.0,2002,0
72,exports,Conventional crude oil - exports,333742500000.0,2001,0
73,exports,Conventional crude oil - exports,289001700000.0,2000,0
74,exports,Conventional crude oil - exports,242154900000.0,1999,0
75,exports,Conventional crude oil - exports,190242000000.0,1998,0
76,exports,Conventional crude oil - exports,199110600000.0,1997,0
77,exports,Conventional crude oil - exports,158008500000.0,1996,0
78,exports,Conventional crude oil - exports,114449400000.0,1995,0
79,exports,Conventional crude oil - exports,93178800000.0,1994,0
80,exports,Conventional crude oil - exports,160863300000.0,1993,0
81,exports,Conventional crude oil - exports,159272100000.0,1992,0
82,exports,Hard coal - exports,156948794000.0,2019,0
83,exports,Hard coal - exports,165707768000.0,2018,0
84,exports,Hard coal - exports,187282840000.0,2017,0
85,exports,Hard coal - exports,165095660000.0,2016,0
86,exports,Hard coal - exports,192056866000.0,2015,0
87,exports,Hard coal - exports,197588740000.0,2014,0
88,exports,Hard coal - exports,220428280000.0,2013,0
89,exports,Hard coal - exports,210434680000.0,2012,0
90,exports,Hard coal - exports,208644160000.0,2011,0
91,exports,Hard coal - exports,203841680000.0,2010,0
92,exports,Hard coal - exports,196367300000.0,2009,0
93,exports,Hard coal - exports,222392300000.0,2008,0
94,exports,Hard coal - exports,180113820000.0,2007,0
95,exports,Hard coal - exports,198518700000.0,2006,0
96,exports,Hard coal - exports,169648300000.0,2005,0
97,exports,Hard coal - exports,168822440000.0,2004,0
98,exports,Hard coal - exports,226049680000.0,2003,0
99,exports,Hard coal - exports,187206500000.0,2002,0
100,exports,Hard coal - exports,216999920000.0,2001,0
101,exports,Hard coal - exports,237910140000.0,2000,0
102,exports,Hard coal - exports,118153500000.0,1999,0
103,exports,Hard coal - exports,161660360000.0,1998,0
104,exports,Hard coal - exports,172507580000.0,1997,0
105,exports,Hard coal - exports,144629600000.0,1996,0
106,exports,Hard coal - exports,144129920000.0,1995,0
107,exports,Hard coal - exports,180440000000.0,1994,1.0
108,exports,Hard coal - exports,234717740000.0,1993,0
109,exports,Hard coal - exports,294665460000.0,1992,0
110,exports,Natural gas (including LNG) - exports,291686344460.0,2019,0
111,exports,Natural gas (including LNG) - exports,297705793720.0,2018,0
112,exports,Natural gas (including LNG) - exports,192718209730.0,2017,0
113,exports,Natural gas (including LNG) - exports,160415406110.0,2016,0
114,exports,Natural gas (including LNG) - exports,137720665732.0,2015,0
115,exports,Natural gas (including LNG) - exports,113775924354.0,2014,0
116,exports,Natural gas (including LNG) - exports,110654255190.0,2013,0
117,exports,Natural gas (including LNG) - exports,116245648552.0,2012,0
118,exports,Natural gas (including LNG) - exports,65869219362.0,2011,0
119,exports,Natural gas (including LNG) - exports,67529220690.0,2010,0
120,exports,Natural gas (including LNG) - exports,71762557410.0,2009,0
121,exports,Natural gas (including LNG) - exports,67612831868.0,2008,0
122,exports,Natural gas (including LNG) - exports,84261456603.5558,2007,0
123,exports,Natural gas (including LNG) - exports,163345408454.0,2006,0
124,exports,Natural gas (including LNG) - exports,167214300438.0,2005,0
125,exports,Natural gas (including LNG) - exports,187360149888.0,2004,0
126,exports,Natural gas (including LNG) - exports,119340651528.0004,2003,0
127,exports,Natural gas (including LNG) - exports,113105368206.4444,2002,0
128,exports,Natural gas (including LNG) - exports,60015048400.889206,2001,0
129,exports,Natural gas (including LNG) - exports,56579767958.2226,2000,0
130,exports,Natural gas (including LNG) - exports,46002814580.0,1999,0
131,exports,Natural gas (including LNG) - exports,24145852650.0,1998,0
132,exports,Natural gas (including LNG) - exports,25466409262.0,1997,0
133,exports,Natural gas (including LNG) - exports,24525852954.0,1996,0
134,exports,Natural gas (including LNG) - exports,27149466164.0,1995,0
135,exports,Natural gas (including LNG) - exports,17132513706.0,1994,0
136,exports,Natural gas (including LNG) - exports,36139751134.0,1993,0
137,exports,Natural gas (including LNG) - exports,41021699484.0,1992,0
138,exports,Natural gas liquids - exports,126394440000.00002,2019,0
139,exports,Natural gas liquids - exports,138720100000.0,2018,0
140,exports,Natural gas liquids - exports,146790400000.0,2017,0
