,source,target,value,year,estimation
0,exports,Electricity - exports,165000000.0,2020,0
1,exports,Electricity - exports,162000000.0,2019,0
2,exports,Electricity - exports,352000000.0,2018,0
3,exports,Electricity - exports,122600000.0,2017,0
4,exports,Electricity - exports,391000000.0,2016,0
5,exports,Electricity - exports,467000000.0,2015,0
6,exports,Electricity - exports,270000000.0,2014,0
7,exports,Electricity - exports,364000000.0,2013,0
8,exports,Electricity - exports,327000000.0,2012,0
9,exports,Electricity - exports,373000000.0,2011,0
10,exports,Electricity - exports,296000000.0,2010,0
11,exports,Electricity - exports,270000000.0,2009,0
12,exports,Electricity - exports,410000000.0,2008,0
13,exports,Electricity - exports,583000000.0,2007,0
14,exports,Electricity - exports,467000000.0,2006,0
15,exports,Electricity - exports,244000000.0,2005,0
16,exports,Electricity - exports,0.0,2004,0
17,exports,Electricity - exports,0.0,2003,0
18,exports,Electricity - exports,0.0,2002,0
19,exports,Electricity - exports,0.0,2001,0
20,exports,Conventional crude oil - exports,0.0,2017,0
21,exports,Conventional crude oil - exports,0.0,2016,0
22,exports,Conventional crude oil - exports,0.0,2015,0
23,exports,Conventional crude oil - exports,0.0,2014,0
24,exports,Conventional crude oil - exports,210600000.0,2013,0
25,exports,Conventional crude oil - exports,315900000.0,2012,0
26,exports,Conventional crude oil - exports,1041300000.0,2011,0
27,exports,Conventional crude oil - exports,936000000.0,2010,0
28,exports,Oil products - exports,6380700000.0,1990,1.0
29,exports,Oil products - exports,7611000000.0,1991,1.0
30,exports,Oil products - exports,7668500000.0,1992,1.0
31,exports,Oil products - exports,7227800000.0,1993,1.0
32,exports,Oil products - exports,5447700000.0,1994,1.0
33,exports,Oil products - exports,4473200000.0,1995,1.0
34,exports,Oil products - exports,5004200000.0,1996,1.0
35,exports,Oil products - exports,4967000000.0,1997,0.0
36,exports,Oil products - exports,8504700000.0,1998,0.0
37,exports,Oil products - exports,7929500000.0,1999,0.0
38,exports,Oil products - exports,5314300000.0,2000,0.0
39,exports,Oil products - exports,6660500000.0,2001,0.0
40,exports,Oil products - exports,4754400000.0,2002,0.0
41,exports,Oil products - exports,3912100000.0,2003,0.0
42,exports,Oil products - exports,4975400000.0,2004,0.0
43,exports,Oil products - exports,2362600000.0,2005,0.0
44,exports,Oil products - exports,2663200000.0,2006,0.0
45,exports,Oil products - exports,2815300000.0,2007,0.0
46,exports,Oil products - exports,593500000.0,2008,0.0
47,exports,Oil products - exports,957000000.0,2009,0.0
48,exports,Oil products - exports,1135200000.0,2010,0.0
49,exports,Oil products - exports,1032300000.0,2011,0.0
50,exports,Oil products - exports,488400000.0,2012,0.0
51,exports,Oil products - exports,14879930000.0,2013,0.0
52,exports,Oil products - exports,115991890000.0,2014,0.0
53,exports,Oil products - exports,63067080000.0,2015,0.0
54,exports,Oil products - exports,20141520000.0,2016,0.0
55,exports,Oil products - exports,17378676000.0,2017,0.0
56,exports,Oil products - exports,288600000.0,2018,0.0
57,exports,Oil products - exports,265296000.0,2019,0.0
58,exports,Oil products - exports,326959000.0,2020,0.0
59,exports,Solid biofuels - exports,0.0,1990,0.0
60,exports,Solid biofuels - exports,0.0,1991,0.0
61,exports,Solid biofuels - exports,0.0,1992,0.0
62,exports,Solid biofuels - exports,241500.0,1993,0.0
63,exports,Solid biofuels - exports,241500.0,1994,0.0
64,exports,Solid biofuels - exports,0.0,1995,0.0
65,exports,Solid biofuels - exports,0.0,1996,0.0
66,exports,Solid biofuels - exports,0.0,1997,0.0
67,exports,Solid biofuels - exports,0.0,1998,0.0
68,Electricity - imports,imports,1367000000.0,2020,0
69,Electricity - imports,imports,2120000000.0,2019,0
70,Electricity - imports,imports,1303000000.0,2018,0
71,Electricity - imports,imports,2296000000.0,2017,0
72,Electricity - imports,imports,863000000.0,2016,0
73,Electricity - imports,imports,588000000.0,2015,0
74,Electricity - imports,imports,1584000000.0,2014,0
75,Electricity - imports,imports,490000000.0,2013,0
76,Electricity - imports,imports,391000000.0,2012,0
77,Electricity - imports,imports,339000000.0,2011,0
78,Electricity - imports,imports,300000000.0,2010,0
79,Electricity - imports,imports,390000000.0,2009,0
80,Electricity - imports,imports,250000000.0,2008,0
81,Electricity - imports,imports,226000000.0,2007,0
82,Electricity - imports,imports,108000000.0,2006,0
83,Electricity - imports,imports,279000000.0,2005,0
84,Electricity - imports,imports,1619000000.0,2004,0
85,Electricity - imports,imports,1710000000.0,2003,0
86,Electricity - imports,imports,2220000000.0,2002,0
87,Electricity - imports,imports,1720000000.0,2001,0
88,Electricity - imports,imports,1980000000.0,2000,0
89,Electricity - imports,imports,1550000000.0,1999,0
90,Electricity - imports,imports,1390000000.0,1998,0
91,Electricity - imports,imports,1500000000.0,1997,0
92,Electricity - imports,imports,1370000000.0,1996,0
93,Electricity - imports,imports,1720000000.0,1995,0
94,Electricity - imports,imports,2640000000.0,1994,0
95,Electricity - imports,imports,2730000000.0,1993,0
96,Electricity - imports,imports,2400000000.0,1992,0
97,Electricity - imports,imports,1340000000.0,1991,0
98,Electricity - imports,imports,1710000000.0,1990,0
99,Conventional crude oil - imports,imports,0.0,2018,0
100,Conventional crude oil - imports,imports,0.0,2017,0
101,Conventional crude oil - imports,imports,0.0,2016,0
102,Conventional crude oil - imports,imports,0.0,2015,0
103,Conventional crude oil - imports,imports,0.0,2014,0
104,Conventional crude oil - imports,imports,6633900000.0,2013,0
105,Conventional crude oil - imports,imports,11664900000.0,2012,0
106,Conventional crude oil - imports,imports,20732400000.0,2011,0
107,Conventional crude oil - imports,imports,18158400000.0,2010,0
108,Conventional crude oil - imports,imports,19047600000.0,2009,0
109,Conventional crude oil - imports,imports,20744100000.0,2008,0
110,Conventional crude oil - imports,imports,18708300000.0,2007,0
111,Conventional crude oil - imports,imports,19223100000.0,2006,0
112,Conventional crude oil - imports,imports,20755800000.0,2005,0
113,Conventional crude oil - imports,imports,23914800000.0,2004,0
114,Conventional crude oil - imports,imports,18135000000.0,2003,0
115,Conventional crude oil - imports,imports,17468100000.0,2002,0
116,Conventional crude oil - imports,imports,23002200000.0,2001,0
117,Conventional crude oil - imports,imports,28688400000.0,2000,0
118,Conventional crude oil - imports,imports,25026300000.0,1999,0
119,Conventional crude oil - imports,imports,25248600000.0,1998,0
120,Conventional crude oil - imports,imports,21457800000.0,1997,0
121,Conventional crude oil - imports,imports,22815000000.0,1996,1.0
122,Conventional crude oil - imports,imports,21996000000.0,1995,0
123,Conventional crude oil - imports,imports,25424100000.0,1994,0
124,Conventional crude oil - imports,imports,26605800000.0,1993,0
125,Conventional crude oil - imports,imports,26149500000.0,1992,0
126,Conventional crude oil - imports,imports,24090300000.0,1991,0
127,Conventional crude oil - imports,imports,25482600000.0,1990,0
128,Hard coal - imports,imports,5704680000.0,2020,0
