,source,target,value,year,estimation
0,Oil products - imports,imports,97500000.0,1990,4.0
1,Oil products - imports,imports,97500000.0,1991,4.0
2,Oil products - imports,imports,97500000.0,1992,4.0
3,Oil products - imports,imports,97500000.0,1993,4.0
4,Oil products - imports,imports,97500000.0,1994,4.0
5,Oil products - imports,imports,97500000.0,1995,4.0
6,Oil products - imports,imports,109700000.0,1996,4.0
7,Oil products - imports,imports,109700000.0,1997,4.0
8,Oil products - imports,imports,110880000.0,1998,4.0
9,Oil products - imports,imports,110880000.0,1999,4.0
10,Oil products - imports,imports,119854000.0,2000,5.0
11,Oil products - imports,imports,109126200.0,2001,1.0
12,Oil products - imports,imports,131170400.0,2002,1.0
13,Oil products - imports,imports,144657000.0,2003,6.0
14,Oil products - imports,imports,171708000.0,2004,5.0
15,Oil products - imports,imports,177678000.0,2005,5.0
16,Oil products - imports,imports,197078000.0,2006,5.0
17,Oil products - imports,imports,208219000.0,2007,5.0
18,Oil products - imports,imports,233960000.0,2008,5.0
19,Oil products - imports,imports,245510000.0,2009,5.0
20,Oil products - imports,imports,262340000.0,2010,2.0
21,Oil products - imports,imports,268530000.0,2011,6.0
22,Oil products - imports,imports,275810000.0,2012,6.0
23,Oil products - imports,imports,275810000.0,2013,6.0
24,Oil products - imports,imports,275810000.0,2014,6.0
25,Oil products - imports,imports,286746000.0,2015,6.0
26,Oil products - imports,imports,298150000.0,2016,6.0
27,Oil products - imports,imports,311020000.0,2017,6.0
28,Oil products - imports,imports,318260000.0,2018,6.0
29,Oil products - imports,imports,325570000.0,2019,6.0
30,Oil products - imports,imports,326760000.0,2020,6.0
31,Solid biofuels - production,production,237750000.0,1990,0.0
32,Solid biofuels - production,production,242750000.0,1991,0.0
33,Solid biofuels - production,production,255800000.0,1992,0.0
34,Solid biofuels - production,production,260800000.0,1993,0.0
35,Solid biofuels - production,production,263300000.0,1994,0.0
36,Solid biofuels - production,production,268300000.0,1995,0.0
37,Solid biofuels - production,production,281350000.0,1996,0.0
38,Solid biofuels - production,production,286350000.0,1997,0.0
39,Solid biofuels - production,production,288850000.0,1998,0.0
40,Solid biofuels - production,production,291350000.0,1999,0.0
41,Solid biofuels - production,production,296350000.0,2000,0.0
42,Solid biofuels - production,production,298850000.0,2001,0.0
43,Solid biofuels - production,production,309400000.0,2002,0.0
44,Solid biofuels - production,production,314400000.0,2003,0.0
45,Solid biofuels - production,production,316900000.0,2004,0.0
46,Solid biofuels - production,production,319400000.0,2005,0.0
47,Solid biofuels - production,production,321900000.0,2006,0.0
48,Solid biofuels - production,production,327620000.0,2007,0.0
49,Solid biofuels - production,production,331730000.0,2008,0.0
50,Solid biofuels - production,production,335035000.0,2009,0.0
51,Solid biofuels - production,production,338340000.0,2010,0.0
52,Solid biofuels - production,production,342450000.0,2011,0.0
53,Solid biofuels - production,production,325755000.0,2012,0.0
54,Solid biofuels - production,production,331560000.0,2013,0.0
55,Solid biofuels - production,production,337928500.0,2014,0.0
56,Solid biofuels - production,production,356475000.0,2015,0.0
57,Solid biofuels - production,production,358780000.0,2016,0.0
58,Solid biofuels - production,production,360835000.0,2017,0.0
59,Solid biofuels - production,production,363140000.0,2018,0.0
60,Solid biofuels - production,production,363140000.0,2019,0.0
61,final consumption,Oil products - final consumption,73100000.0,1990,3.0
62,final consumption,Oil products - final consumption,73100000.0,1991,3.0
63,final consumption,Oil products - final consumption,73100000.0,1992,3.0
64,final consumption,Oil products - final consumption,73100000.0,1993,3.0
65,final consumption,Oil products - final consumption,85300000.0,1994,3.0
66,final consumption,Oil products - final consumption,85300000.0,1995,3.0
67,final consumption,Oil products - final consumption,85300000.0,1996,3.0
68,final consumption,Oil products - final consumption,85300000.0,1997,3.0
