,source,target,value,year,estimation
0,exports,Electricity - exports,5560000000.0,2018,0
1,exports,Electricity - exports,13410000000.0,2017,0
2,exports,Electricity - exports,12050000000.0,2016,0
3,exports,Electricity - exports,11870000000.0,2015,0
4,exports,Electricity - exports,12260000000.0,2014,0
5,exports,Electricity - exports,16500000000.0,2013,0
6,exports,Electricity - exports,18380000000.0,2012,0
7,exports,Electricity - exports,29570000000.0,2011,0
8,exports,Electricity - exports,26090000000.0,2010,0
9,exports,Electricity - exports,37310000000.0,2009,0
10,exports,Electricity - exports,35520000000.0,2008,0
11,exports,Electricity - exports,40350000000.0,2007,0
12,exports,Electricity - exports,45280000000.0,2006,0
13,exports,Electricity - exports,44980000000.0,2005,0
14,exports,Electricity - exports,30870000000.0,2004,0
15,exports,Electricity - exports,30080000000.0,2003,0
16,exports,Electricity - exports,21750000000.0,2002,0
17,exports,Electricity - exports,15810000000.0,2001,0
18,exports,Electricity - exports,11810000000.0,2000,0
19,exports,Electricity - exports,6330000000.0,1999,0
20,exports,Electricity - exports,6100000000.0,1998,0
21,exports,Electricity - exports,5590000000.0,1997,0
22,exports,Electricity - exports,5310000000.0,1996,0
23,exports,Electricity - exports,14830000000.0,1995,0
24,exports,Electricity - exports,17580000000.0,1994,0
25,exports,Electricity - exports,45000000000.0,1993,0
26,exports,Electricity - exports,49630000000.0,1992,0
27,exports,Electricity - exports,30610000000.0,1991,0
28,exports,Electricity - exports,17970000000.0,1990,0
29,exports,Hard coal - exports,0.0,2016,0
30,exports,Hard coal - exports,0.0,2015,0
31,exports,Hard coal - exports,0.0,2014,0
32,exports,Hard coal - exports,13880000.0,2013,0
33,exports,Hard coal - exports,0.0,2012,0
34,exports,Hard coal - exports,0.0,2011,0
35,exports,Hard coal - exports,0.0,2010,0
36,exports,Hard coal - exports,0.0,2009,0
37,exports,Hard coal - exports,0.0,2008,0
38,exports,Hard coal - exports,0.0,2007,0
39,exports,Hard coal - exports,0.0,2006,0
40,exports,Hard coal - exports,0.0,2005,0
41,exports,Hard coal - exports,0.0,2004,0
42,exports,Hard coal - exports,90220000.0,2003,0
43,exports,Hard coal - exports,20820000.0,2002,0
44,exports,Hard coal - exports,6940000.0,2001,0
45,exports,Hard coal - exports,6940000.0,2000,0
46,exports,Hard coal - exports,0.0,1999,0
47,exports,Hard coal - exports,0.0,1998,0
48,exports,Hard coal - exports,13880000.0,1997,0
