,source,target,value,year,estimation
0,exports,Electricity - exports,58640000000.0,2020,0
1,exports,Electricity - exports,9429000000.0,2019,0
2,exports,Electricity - exports,9760000000.0,2018,0
3,exports,Electricity - exports,4170000000.0,2017,0
4,exports,Electricity - exports,9060000000.0,2016,0
5,exports,Electricity - exports,5170000000.0,2015,0
6,exports,Electricity - exports,6420000000.0,2014,0
7,exports,Electricity - exports,7330000000.0,2013,0
8,exports,Electricity - exports,2280000000.0,2012,0
9,exports,Electricity - exports,4310000000.0,2011,0
10,exports,Electricity - exports,4830000000.0,2010,0
11,exports,Electricity - exports,1720000000.0,2009,0
12,exports,Electricity - exports,1080000000.0,2008,0
13,exports,Electricity - exports,1080000000.0,2007,0
14,exports,Electricity - exports,720000000.0,2006,0
15,exports,Electricity - exports,440000000.0,2005,0
16,exports,Brown coal - exports,312340000.0,2020,0
17,exports,Brown coal - exports,429516000.0,2019,0
18,exports,Brown coal - exports,362780000.0,2018,0
19,exports,Brown coal - exports,376360000.0,2017,0
20,exports,Brown coal - exports,162960000.0,2016,0
21,exports,Brown coal - exports,228920000.0,2015,0
22,exports,Brown coal - exports,108640000.0,2014,0
23,exports,Brown coal - exports,89240000.0,2013,0
24,exports,Brown coal - exports,213400000.0,2012,0
25,exports,Brown coal - exports,205640000.0,2011,0
26,exports,Brown coal - exports,267720000.0,2010,0
27,exports,Brown coal - exports,225040000.0,2009,0
28,exports,Brown coal - exports,159080000.0,2008,0
29,exports,Brown coal - exports,228920000.0,2007,0
30,exports,Brown coal - exports,333680000.0,2006,0
31,exports,Brown coal - exports,283240000.0,2005,0
32,exports,Oil products - exports,12200000.0,2005,0.0
33,exports,Oil products - exports,23300000.0,2006,0.0
34,exports,Oil products - exports,109800000.0,2007,0.0
35,exports,Oil products - exports,157500000.0,2008,0.0
36,exports,Oil products - exports,145300000.0,2009,0.0
37,exports,Oil products - exports,207400000.0,2010,0.0
38,exports,Oil products - exports,181900000.0,2011,0.0
39,exports,Oil products - exports,145300000.0,2012,0.0
40,exports,Oil products - exports,170500000.0,2013,0.0
41,exports,Oil products - exports,134200000.0,2014,0.0
42,exports,Oil products - exports,191880000.0,2015,0.0
43,exports,Oil products - exports,179680000.0,2016,0.0
44,exports,Oil products - exports,402600000.0,2017,0.0
45,exports,Oil products - exports,353920000.0,2018,0.0
46,exports,Oil products - exports,377990000.0,2019,0.0
47,exports,Solid biofuels - exports,27500000.0,2005,0.0
48,exports,Solid biofuels - exports,22500000.0,2006,0.0
49,exports,Solid biofuels - exports,17500000.0,2007,0.0
50,exports,Solid biofuels - exports,17500000.0,2008,0.0
51,exports,Solid biofuels - exports,15000000.0,2009,0.0
52,exports,Solid biofuels - exports,22500000.0,2010,0.0
53,exports,Solid biofuels - exports,137500000.0,2011,0.0
54,exports,Solid biofuels - exports,112500000.0,2012,0.0
55,exports,Solid biofuels - exports,97644900.0,2013,0.0
56,exports,Solid biofuels - exports,190000000.0,2014,0.0
57,exports,Solid biofuels - exports,262886400.0,2015,0.0
58,exports,Solid biofuels - exports,303305000.0,2016,0.0
59,exports,Solid biofuels - exports,430805000.0,2017,0.0
60,exports,Solid biofuels - exports,262178434.5922275,2018,0.0
61,exports,Solid biofuels - exports,327038861.52162,2019,0.0
62,Electricity - imports,imports,59430000000.0,2020,0
63,Electricity - imports,imports,11955000000.0,2019,0
64,Electricity - imports,imports,7800000000.0,2018,0
65,Electricity - imports,imports,15370000000.0,2017,0
66,Electricity - imports,imports,12100000000.0,2016,0
67,Electricity - imports,imports,10400000000.0,2015,0
68,Electricity - imports,imports,9030000000.0,2014,0
69,Electricity - imports,imports,3880000000.0,2013,0
70,Electricity - imports,imports,14400000000.0,2012,0
71,Electricity - imports,imports,19930000000.0,2011,0
72,Electricity - imports,imports,7320000000.0,2010,0
73,Electricity - imports,imports,11510000000.0,2009,0
74,Electricity - imports,imports,15710000000.0,2008,0
75,Electricity - imports,imports,21670000000.0,2007,0
76,Electricity - imports,imports,17280000000.0,2006,0
77,Electricity - imports,imports,15780000000.0,2005,0
78,Brown coal - imports,imports,22116000.0,2020,0
79,Brown coal - imports,imports,20564000.0,2019,0
