,source,target,value,year,estimation
0,exports,Solid biofuels - exports,161000.0,1999,0.0
1,exports,Solid biofuels - exports,161000.0,2000,0.0
2,exports,Solid biofuels - exports,161000.0,2001,0.0
3,exports,Solid biofuels - exports,161000.0,2002,0.0
4,exports,Solid biofuels - exports,144900.0,2003,0.0
5,exports,Solid biofuels - exports,144900.0,2004,0.0
6,exports,Solid biofuels - exports,144900.0,2005,0.0
7,exports,Solid biofuels - exports,144900.0,2006,0.0
8,exports,Solid biofuels - exports,933800.0,2007,0.0
9,exports,Solid biofuels - exports,120750.0,2008,0.0
10,exports,Solid biofuels - exports,24150.0,2009,0.0
11,exports,Solid biofuels - exports,8050.0,2010,0.0
12,exports,Solid biofuels - exports,40250.0,2011,0.0
13,exports,Solid biofuels - exports,144900.0,2012,0.0
14,exports,Solid biofuels - exports,1231650.0,2013,0.0
15,exports,Solid biofuels - exports,877450.0,2014,0.0
16,exports,Solid biofuels - exports,805000.0,2015,0.0
17,exports,Solid biofuels - exports,805000.0,2016,0.0
18,exports,Solid biofuels - exports,780850.0,2017,0.0
19,exports,Solid biofuels - exports,780850.0,2018,0.0
20,exports,Solid biofuels - exports,805000.0,2019,0.0
21,exports,Solid biofuels - exports,805000.0,2020,1.0
22,Oil products - imports,imports,915000000.0,1990,7.0
23,Oil products - imports,imports,930856000.0,1991,7.0
24,Oil products - imports,imports,935734000.0,1992,7.0
25,Oil products - imports,imports,987190000.0,1993,7.0
26,Oil products - imports,imports,980968000.0,1994,7.0
27,Oil products - imports,imports,986524000.0,1995,7.0
28,Oil products - imports,imports,991402000.0,1996,7.0
29,Oil products - imports,imports,1068358000.0,1997,5.0
30,Oil products - imports,imports,949358000.0,1998,5.0
31,Oil products - imports,imports,1057986000.0,1999,5.0
32,Oil products - imports,imports,887416000.0,2000,5.0
33,Oil products - imports,imports,902474000.0,2001,5.0
34,Oil products - imports,imports,922980000.0,2002,5.0
35,Oil products - imports,imports,1080524000.0,2003,5.0
36,Oil products - imports,imports,1119556000.0,2004,7.0
37,Oil products - imports,imports,1134544000.0,2005,7.0
38,Oil products - imports,imports,1161432000.0,2006,7.0
39,Oil products - imports,imports,1234520000.0,2007,7.0
40,Oil products - imports,imports,1201708000.0,2008,7.0
41,Oil products - imports,imports,1246114000.0,2009,7.0
42,Oil products - imports,imports,1271670000.0,2010,7.0
43,Oil products - imports,imports,1286707000.0,2011,7.0
44,Oil products - imports,imports,1300830000.0,2012,7.0
45,Oil products - imports,imports,1311490000.0,2013,7.0
46,Oil products - imports,imports,1390205000.0,2014,7.0
47,Oil products - imports,imports,1474470000.0,2015,7.0
48,Oil products - imports,imports,1583170000.0,2016,7.0
49,Oil products - imports,imports,1592775556.6,2017,7.0
50,Oil products - imports,imports,1646304322.88353,2018,7.0
51,Oil products - imports,imports,1692439710.6168425,2019,7.0
52,Oil products - imports,imports,1651014759.822721,2020,7.0
53,Solid biofuels - production,production,4990392700.0,1990,0.0
54,Solid biofuels - production,production,5036984750.0,1991,0.0
55,Solid biofuels - production,production,5087662500.0,1992,0.0
56,Solid biofuels - production,production,5136739500.0,1993,0.0
57,Solid biofuels - production,production,5146842000.0,1994,0.0
58,Solid biofuels - production,production,5228800800.0,1995,0.0
59,Solid biofuels - production,production,5311278000.0,1996,0.0
60,Solid biofuels - production,production,5380447600.0,1997,0.0
61,Solid biofuels - production,production,5578763200.000001,1998,0.0
62,Solid biofuels - production,production,5780052150.0,1999,0.0
63,Solid biofuels - production,production,5988221750.0,2000,0.0
64,Solid biofuels - production,production,6085670950.0,2001,0.0
65,Solid biofuels - production,production,6184375300.0,2002,0.0
66,Solid biofuels - production,production,6284360350.0,2003,0.0
67,Solid biofuels - production,production,6385638600.0,2004,0.0
68,Solid biofuels - production,production,6488220050.0,2005,0.0
69,Solid biofuels - production,production,6590978849.999999,2006,0.0
70,Solid biofuels - production,production,6695094700.0,2007,0.0
71,Solid biofuels - production,production,6800574549.999999,2008,0.0
72,Solid biofuels - production,production,6907449500.0,2009,0.0
73,Solid biofuels - production,production,7015737050.0,2010,0.0
74,Solid biofuels - production,production,7121421700.000001,2011,0.0
75,Solid biofuels - production,production,7228473100.0,2012,0.0
76,Solid biofuels - production,production,7336927900.0,2013,0.0
77,Solid biofuels - production,production,7446790000.0,2014,0.0
78,Solid biofuels - production,production,7558080500.0,2015,0.0
79,Solid biofuels - production,production,7655617050.000001,2016,0.0
80,Solid biofuels - production,production,7754245900.0,2017,0.0
81,Solid biofuels - production,production,7853955100.0,2018,0.0
82,Solid biofuels - production,production,7853955100.0,2019,0.0
83,Solid biofuels - production,production,7853955100.0,2020,2.0
84,final consumption,Oil products - final consumption,698400000.0,1990,6.0
85,final consumption,Oil products - final consumption,702456000.0,1991,6.0
86,final consumption,Oil products - final consumption,707234000.0,1992,6.0
87,final consumption,Oil products - final consumption,758690000.0,1993,6.0
88,final consumption,Oil products - final consumption,728668000.0,1994,6.0
89,final consumption,Oil products - final consumption,734224000.0,1995,6.0
90,final consumption,Oil products - final consumption,703602000.0,1996,6.0
91,final consumption,Oil products - final consumption,768658000.0,1997,6.0
92,final consumption,Oil products - final consumption,780358000.0,1998,6.0
93,final consumption,Oil products - final consumption,882436000.0,1999,6.0
94,final consumption,Oil products - final consumption,688066000.0,2000,6.0
95,final consumption,Oil products - final consumption,709074000.0,2001,6.0
96,final consumption,Oil products - final consumption,729580000.0,2002,6.0
97,final consumption,Oil products - final consumption,875224000.0,2003,6.0
98,final consumption,Oil products - final consumption,914256000.0,2004,6.0
99,final consumption,Oil products - final consumption,929244000.0,2005,6.0
100,final consumption,Oil products - final consumption,956132000.0,2006,6.0
101,final consumption,Oil products - final consumption,1005120000.0,2007,6.0
102,final consumption,Oil products - final consumption,974838000.0,2008,6.0
103,final consumption,Oil products - final consumption,1027788000.0,2009,6.0
104,final consumption,Oil products - final consumption,1047486000.0,2010,6.0
105,final consumption,Oil products - final consumption,1057093000.0,2011,6.0
106,final consumption,Oil products - final consumption,1079150000.0,2012,6.0
107,final consumption,Oil products - final consumption,1107020000.0,2013,6.0
108,final consumption,Oil products - final consumption,1162243000.0,2014,6.0
109,final consumption,Oil products - final consumption,1168610000.0,2015,6.0
110,final consumption,Oil products - final consumption,1209330000.0,2016,6.0
111,final consumption,Oil products - final consumption,1217725556.6,2017,6.0
112,final consumption,Oil products - final consumption,1256904325.1,2018,6.0
113,final consumption,Oil products - final consumption,1299415098.0,2019,6.0
114,final consumption,Oil products - final consumption,1268427317.9622557,2020,6.0
115,final consumption,Solid biofuels - final consumption,4413432700.0,1990,2.0
116,final consumption,Solid biofuels - final consumption,4447559750.0,1991,2.0
117,final consumption,Solid biofuels - final consumption,4483912500.0,1992,2.0
118,final consumption,Solid biofuels - final consumption,4518889500.0,1993,2.0
119,final consumption,Solid biofuels - final consumption,4522242000.0,1994,2.0
120,final consumption,Solid biofuels - final consumption,4584460800.0,1995,2.0
121,final consumption,Solid biofuels - final consumption,4655628000.0,1996,2.0
122,final consumption,Solid biofuels - final consumption,4715467600.0,1997,2.0
123,final consumption,Solid biofuels - final consumption,4879403200.0,1998,2.0
124,final consumption,Solid biofuels - final consumption,5044696150.0,1999,2.0
125,final consumption,Solid biofuels - final consumption,5215785750.0,2000,2.0
126,final consumption,Solid biofuels - final consumption,5296824950.0,2001,2.0
127,final consumption,Solid biofuels - final consumption,5378774300.0,2002,2.0
128,final consumption,Solid biofuels - final consumption,5461660450.0,2003,2.0
129,final consumption,Solid biofuels - final consumption,5545463700.0,2004,2.0
130,final consumption,Solid biofuels - final consumption,5630210150.0,2005,2.0
131,final consumption,Solid biofuels - final consumption,5713228950.0,2006,2.0
132,final consumption,Solid biofuels - final consumption,5796350900.000001,2007,2.0
133,final consumption,Solid biofuels - final consumption,5881988800.0,2008,2.0
134,final consumption,Solid biofuels - final consumption,5967825350.0,2009,2.0
135,final consumption,Solid biofuels - final consumption,6054514000.0,2010,2.0
136,final consumption,Solid biofuels - final consumption,6137471450.0,2011,2.0
137,final consumption,Solid biofuels - final consumption,6221198200.0,2012,2.0
138,final consumption,Solid biofuels - final consumption,6304776250.0,2013,2.0
139,final consumption,Solid biofuels - final consumption,6390662550.0,2014,2.0
140,final consumption,Solid biofuels - final consumption,6477125500.0,2015,2.0
141,final consumption,Solid biofuels - final consumption,6550347050.0,2016,2.0
142,final consumption,Solid biofuels - final consumption,6624145050.0,2017,2.0
143,final consumption,Solid biofuels - final consumption,6698444250.0,2018,2.0
144,final consumption,Solid biofuels - final consumption,6698420100.0,2019,2.0
145,final consumption,Solid biofuels - final consumption,6698420100.0,2020,2.0
146,imports,Total amount of energy,915000000.0,1990,7.0
147,imports,Total amount of energy,930856000.0,1991,7.0
148,imports,Total amount of energy,935734000.0,1992,7.0
149,imports,Total amount of energy,987190000.0,1993,7.0
150,imports,Total amount of energy,980968000.0,1994,7.0
151,imports,Total amount of energy,986524000.0,1995,7.0
152,imports,Total amount of energy,991402000.0,1996,7.0
153,imports,Total amount of energy,1068358000.0,1997,5.0
154,imports,Total amount of energy,949358000.0,1998,5.0
155,imports,Total amount of energy,1057986000.0,1999,5.0
156,imports,Total amount of energy,887416000.0,2000,5.0
157,imports,Total amount of energy,902474000.0,2001,5.0
158,imports,Total amount of energy,922980000.0,2002,5.0
159,imports,Total amount of energy,1080524000.0,2003,5.0
160,imports,Total amount of energy,1119556000.0,2004,7.0
161,imports,Total amount of energy,1134544000.0,2005,7.0
162,imports,Total amount of energy,1161432000.0,2006,7.0
163,imports,Total amount of energy,1234520000.0,2007,7.0
164,imports,Total amount of energy,1201708000.0,2008,7.0
165,imports,Total amount of energy,1246114000.0,2009,7.0
166,imports,Total amount of energy,1271670000.0,2010,7.0
167,imports,Total amount of energy,1286707000.0,2011,7.0
168,imports,Total amount of energy,1300830000.0,2012,7.0
169,imports,Total amount of energy,1311490000.0,2013,7.0
170,imports,Total amount of energy,1390205000.0,2014,7.0
171,imports,Total amount of energy,1474470000.0,2015,7.0
172,imports,Total amount of energy,1583170000.0,2016,7.0
173,imports,Total amount of energy,1592775556.6,2017,7.0
174,imports,Total amount of energy,1646304322.88353,2018,7.0
175,imports,Total amount of energy,1692439710.6168425,2019,7.0
176,imports,Total amount of energy,1651014759.822721,2020,7.0
177,production,Total amount of energy,4990392700.0,1990,0.0
178,production,Total amount of energy,5036984750.0,1991,0.0
179,production,Total amount of energy,5087662500.0,1992,0.0
180,production,Total amount of energy,5136739500.0,1993,0.0
181,production,Total amount of energy,5146842000.0,1994,0.0
182,production,Total amount of energy,5228800800.0,1995,0.0
183,production,Total amount of energy,5311278000.0,1996,0.0
184,production,Total amount of energy,5380447600.0,1997,0.0
185,production,Total amount of energy,5578763200.000001,1998,0.0
186,production,Total amount of energy,5780052150.0,1999,0.0
187,production,Total amount of energy,5988221750.0,2000,0.0
188,production,Total amount of energy,6085670950.0,2001,0.0
189,production,Total amount of energy,6184375300.0,2002,0.0
190,production,Total amount of energy,6284360350.0,2003,0.0
191,production,Total amount of energy,6385638600.0,2004,0.0
192,production,Total amount of energy,6488220050.0,2005,0.0
193,production,Total amount of energy,6590978849.999999,2006,0.0
194,production,Total amount of energy,6695094700.0,2007,0.0
195,production,Total amount of energy,6800574549.999999,2008,0.0
196,production,Total amount of energy,6907449500.0,2009,0.0
197,production,Total amount of energy,7015737050.0,2010,0.0
198,production,Total amount of energy,7121421700.000001,2011,0.0
199,production,Total amount of energy,7228473100.0,2012,0.0
200,production,Total amount of energy,7336927900.0,2013,0.0
201,production,Total amount of energy,7446790000.0,2014,0.0
202,production,Total amount of energy,7558080500.0,2015,0.0
203,production,Total amount of energy,7655617050.000001,2016,0.0
204,production,Total amount of energy,7754245900.0,2017,0.0
205,production,Total amount of energy,7853955100.0,2018,0.0
206,production,Total amount of energy,7853955100.0,2019,0.0
207,production,Total amount of energy,7853955100.0,2020,2.0
208,Total amount of energy,exports,161000.0,1999,0.0
209,Total amount of energy,exports,161000.0,2000,0.0
210,Total amount of energy,exports,161000.0,2001,0.0
211,Total amount of energy,exports,161000.0,2002,0.0
212,Total amount of energy,exports,144900.0,2003,0.0
213,Total amount of energy,exports,144900.0,2004,0.0
214,Total amount of energy,exports,144900.0,2005,0.0
215,Total amount of energy,exports,144900.0,2006,0.0
216,Total amount of energy,exports,933800.0,2007,0.0
217,Total amount of energy,exports,120750.0,2008,0.0
218,Total amount of energy,exports,24150.0,2009,0.0
219,Total amount of energy,exports,8050.0,2010,0.0
220,Total amount of energy,exports,40250.0,2011,0.0
221,Total amount of energy,exports,144900.0,2012,0.0
222,Total amount of energy,exports,1231650.0,2013,0.0
223,Total amount of energy,exports,877450.0,2014,0.0
224,Total amount of energy,exports,805000.0,2015,0.0
225,Total amount of energy,exports,805000.0,2016,0.0
226,Total amount of energy,exports,780850.0,2017,0.0
227,Total amount of energy,exports,780850.0,2018,0.0
228,Total amount of energy,exports,805000.0,2019,0.0
229,Total amount of energy,exports,805000.0,2020,1.0
230,Total amount of energy,final consumption,698400000.0,1990,6.0
231,Total amount of energy,final consumption,702456000.0,1991,6.0
232,Total amount of energy,final consumption,707234000.0,1992,6.0
