,source,target,value,year,estimation
0,exports,Coal products - exports,277500.0,2015,0.0
1,exports,Coal products - exports,116550000.0,2017,0.0
2,exports,Coal products - exports,555000.0,2018,0.0
3,exports,Oil products - exports,59281372.09302321,2019,0.0
4,exports,Solid biofuels - exports,0.0,1990,0.0
5,exports,Solid biofuels - exports,33673495.0,2015,0.0
6,exports,Solid biofuels - exports,29355355.0,2016,0.0
7,exports,Solid biofuels - exports,22998030.0,2017,0.0
8,exports,Solid biofuels - exports,21201080.0,2018,0.0
9,exports,Solid biofuels - exports,23057765.0,2019,0.0
10,exports,Solid biofuels - exports,28831655.0,2020,0.0
11,Electricity - imports,imports,119925000.0,1993,0.0
12,Electricity - imports,imports,169894440.0,1992,0.0
13,Electricity - imports,imports,29980560.0,1991,0.0
14,Peat - imports,imports,1000.0,2020,0.0
15,Peat - imports,imports,42750.0,2019,0.0
16,Peat - imports,imports,50750.0,2018,0.0
17,Peat products - imports,imports,40250.0,2016,0.0
18,Coal products - imports,imports,7548000.0,2015,0.0
19,Coal products - imports,imports,555000.0,2016,0.0
20,Coal products - imports,imports,555000.0,2017,0.0
21,Coal products - imports,imports,12764999.999999998,2018,0.0
22,Coal products - imports,imports,153513000.0,2019,0.0
23,Coal products - imports,imports,9990000.0,2020,0.0
24,Oil products - imports,imports,4428750261.3,1990,2.0
25,Oil products - imports,imports,4320006066.9,1991,2.0
26,Oil products - imports,imports,4048918272.4,1992,2.0
27,Oil products - imports,imports,4079110687.0,1993,2.0
28,Oil products - imports,imports,4830223019.114599,1994,1.0
29,Oil products - imports,imports,5652954586.859854,1995,1.0
30,Oil products - imports,imports,5888616833.764234,1996,1.0
31,Oil products - imports,imports,6492448027.545985,1997,1.0
32,Oil products - imports,imports,6586241425.59197,1998,1.0
33,Oil products - imports,imports,6529220147.50511,1999,1.0
34,Oil products - imports,imports,6193199135.60073,2000,1.0
35,Oil products - imports,imports,6036495955.550365,2001,1.0
36,Oil products - imports,imports,6083055896.150365,2002,1.0
37,Oil products - imports,imports,6274939737.827737,2003,1.0
38,Oil products - imports,imports,6123912969.268613,2004,1.0
