,source,target,value,year,estimation
0,exports,Electricity - exports,53410000000.0,2019,0
1,exports,Electricity - exports,62840000000.0,2018,0
2,exports,Electricity - exports,57241390000.0,2017,0
3,exports,Electricity - exports,69900000000.0,2016,0
4,exports,Electricity - exports,72210000000.0,2015,0
5,exports,Electricity - exports,54450000000.0,2014,0
6,exports,Electricity - exports,66140000000.0,2013,0
7,exports,Electricity - exports,53920000000.0,2012,0
8,exports,Electricity - exports,69790000000.0,2011,0
9,exports,Electricity - exports,59170000000.0,2010,0
10,exports,Electricity - exports,66090000000.0,2009,0
11,exports,Electricity - exports,88020000000.0,2008,0
12,exports,Electricity - exports,91920000000.0,2007,0
13,exports,Electricity - exports,93770000000.0,2006,0
14,exports,Electricity - exports,86940000000.0,2005,0
15,exports,Additives and Oxygenates - exports,49980000.0,2019,0
16,exports,Additives and Oxygenates - exports,99960000.0,2018,0
17,exports,Additives and Oxygenates - exports,44465540.0,2017,0
18,exports,Additives and Oxygenates - exports,66640000.0,2016,0
19,exports,Additives and Oxygenates - exports,49980000.0,2015,0
20,exports,Additives and Oxygenates - exports,33320000.0,2014,0
21,exports,Additives and Oxygenates - exports,24990000.0,2013,0
22,exports,Additives and Oxygenates - exports,8330000.0,2011,0
23,exports,Additives and Oxygenates - exports,24990000.0,2010,0
24,exports,Additives and Oxygenates - exports,16660000.0,2009,0
25,exports,Brown coal - exports,364720000.0,2019,0
26,exports,Brown coal - exports,310400000.0,2018,0
27,exports,Brown coal - exports,289032840.0,2017,0
28,exports,Brown coal - exports,256080000.0,2016,0
29,exports,Brown coal - exports,116400000.0,2015,0
30,exports,Brown coal - exports,54320000.0,2014,0
31,exports,Brown coal - exports,205640000.0,2013,0
32,exports,Brown coal - exports,100880000.0,2012,0
33,exports,Brown coal - exports,131920000.0,2011,0
34,exports,Brown coal - exports,442320000.0,2010,0
35,exports,Brown coal - exports,450080000.0,2009,0
36,exports,Brown coal - exports,640200000.0,2008,0
37,exports,Brown coal - exports,1129080000.0,2007,0
38,exports,Brown coal - exports,23280000.0,2006,0
39,exports,Hard coal - exports,0.0,2016,0
