,source,target,value,year,estimation
0,exports,Electricity - exports,0.0,2014,0
1,exports,Electricity - exports,10000000.0,2013,0
2,exports,Electricity - exports,140000000.0,2012,0
3,exports,Electricity - exports,1210000000.0,2011,0
4,exports,Electricity - exports,1520000000.0,2010,0
5,exports,Electricity - exports,1240000000.0,2009,0
6,exports,Electricity - exports,1170000000.0,2008,0
7,exports,Electricity - exports,1040000000.0,2007,0
8,exports,Electricity - exports,930000000.0,2006,0
9,exports,Electricity - exports,1050000000.0,2005,0
10,exports,Electricity - exports,0.0,2004,0
11,exports,Conventional crude oil - exports,588370863600.0,2019,0
12,exports,Conventional crude oil - exports,567249345000.0,2018,0
13,exports,Conventional crude oil - exports,444075196500.0,2017,0
14,exports,Conventional crude oil - exports,171791100000.0,2016,0
15,exports,Conventional crude oil - exports,168246000000.0,2015,0
16,exports,Conventional crude oil - exports,192172500000.0,2014,0
17,exports,Conventional crude oil - exports,487761300000.0,2013,0
18,exports,Conventional crude oil - exports,723141900000.0,2012,0
19,exports,Conventional crude oil - exports,168714000000.0,2011,0
20,exports,Conventional crude oil - exports,758031300000.0,2010,0
21,exports,Conventional crude oil - exports,738117900000.0,2009,0
22,exports,Conventional crude oil - exports,811441800000.0,2008,0
23,exports,Conventional crude oil - exports,828570600000.0,2007,0
24,exports,Conventional crude oil - exports,801555300000.0,2006,0
25,exports,Conventional crude oil - exports,752473800000.0,2005,0
26,exports,Conventional crude oil - exports,700806600000.0,2004,0
27,exports,Conventional crude oil - exports,618415200000.0,2003,0
28,exports,Conventional crude oil - exports,484567200000.0,2002,0
29,exports,Conventional crude oil - exports,544178700000.0,2001,0
30,exports,Conventional crude oil - exports,560067300000.0,2000,0
31,exports,Conventional crude oil - exports,519550200000.0,1999,0
32,exports,Conventional crude oil - exports,630536400000.0,1998,0
33,exports,Conventional crude oil - exports,585725400000.0,1997,0
34,exports,Conventional crude oil - exports,588334500000.0,1996,0
35,exports,Conventional crude oil - exports,593938800000.0,1995,0
36,exports,Conventional crude oil - exports,610786800000.0,1994,0
37,exports,Conventional crude oil - exports,625365000000.0,1993,0
38,exports,Conventional crude oil - exports,666034200000.0,1992,0
39,exports,Conventional crude oil - exports,688135500000.0,1991,0
40,exports,Conventional crude oil - exports,635310000000.0,1990,0
41,exports,Natural gas (including LNG) - exports,60166714800.0,2019,0
42,exports,Natural gas (including LNG) - exports,47500038000.0,2018,0
43,exports,Natural gas (including LNG) - exports,48555594400.0,2017,0
44,exports,Natural gas (including LNG) - exports,50666707200.0,2016,0
45,exports,Natural gas (including LNG) - exports,75050060040.0,2015,0
46,exports,Natural gas (including LNG) - exports,68716721640.0,2014,0
47,exports,Natural gas (including LNG) - exports,60166714800.0,2013,0
48,exports,Natural gas (including LNG) - exports,68294499080.0,2012,0
