,source,target,value,year,estimation
0,exports,Electricity - exports,1070000000.0,2019,0
1,exports,Electricity - exports,347400000.0,2018,0
2,exports,Electricity - exports,30000000.0,2017,0
3,exports,Electricity - exports,30000000.0,2016,0
4,exports,Electricity - exports,30000000.0,2015,0
5,exports,Electricity - exports,34000000.0,2014,0
6,exports,Electricity - exports,40000000.0,2013,0
7,exports,Electricity - exports,40000000.0,2012,0
8,exports,Electricity - exports,40000000.0,2011,0
9,exports,Electricity - exports,310000000.0,2010,0
10,exports,Electricity - exports,750000000.0,2009,0
11,exports,Electricity - exports,460000000.0,2008,0
12,exports,Electricity - exports,600000000.0,2007,0
13,exports,Electricity - exports,770000000.0,2006,0
14,exports,Electricity - exports,970000000.0,2005,0
15,exports,Electricity - exports,1110000000.0,2004,0
16,exports,Electricity - exports,2060000000.0,2003,0
17,exports,Electricity - exports,1860000000.0,2002,0
18,exports,Electricity - exports,1430000000.0,2001,0
19,exports,Electricity - exports,1260000000.0,2000,0
20,exports,Electricity - exports,950000000.0,1999,0
21,exports,Electricity - exports,640000000.0,1998,0
22,exports,Electricity - exports,1000000000.0,1997,0
23,exports,Electricity - exports,900000000.0,1996,0
24,exports,Electricity - exports,420000000.0,1995,0
25,exports,Electricity - exports,630000000.0,1994,0
26,exports,Electricity - exports,460000000.0,1993,0
27,exports,Electricity - exports,850000000.0,1992,0
28,exports,Electricity - exports,650000000.0,1991,0
29,exports,Electricity - exports,230000000.0,1990,0
30,exports,Oil products - exports,286700000.0,1990,0.0
31,exports,Oil products - exports,334300000.0,1991,0.0
32,exports,Oil products - exports,310800000.0,1992,0.0
33,exports,Oil products - exports,310800000.0,1993,4.0
34,exports,Oil products - exports,370900000.0,1994,1.0
35,exports,Oil products - exports,82900000.0,1995,0.0
36,exports,Oil products - exports,48100000.0,1996,0.0
37,exports,Oil products - exports,0.0,1997,0.0
38,exports,Oil products - exports,0.0,1998,0.0
39,Electricity - imports,imports,17290000000.0,2019,0
40,Electricity - imports,imports,28130700000.0,2018,0
41,Electricity - imports,imports,25820000000.0,2017,0
42,Electricity - imports,imports,21750000000.0,2016,0
43,Electricity - imports,imports,17780000000.0,2015,0
44,Electricity - imports,imports,13187500000.0,2014,0
45,Electricity - imports,imports,10720000000.0,2013,0
46,Electricity - imports,imports,7930000000.0,2012,0
47,Electricity - imports,imports,7460000000.0,2011,0
48,Electricity - imports,imports,6940000000.0,2010,0
49,Electricity - imports,imports,6390000000.0,2009,0
50,Electricity - imports,imports,3560000000.0,2008,0
51,Electricity - imports,imports,4250000000.0,2007,0
52,Electricity - imports,imports,3290000000.0,2006,0
53,Electricity - imports,imports,2660000000.0,2005,0
54,Electricity - imports,imports,2410000000.0,2004,0
55,Electricity - imports,imports,1500000000.0,2003,0
56,Electricity - imports,imports,1500000000.0,2002,0
57,Electricity - imports,imports,2380000000.0,2001,0
58,Electricity - imports,imports,2270000000.0,2000,0
59,Electricity - imports,imports,2320000000.0,1999,0
60,Electricity - imports,imports,2320000000.0,1998,0
61,Electricity - imports,imports,1300000000.0,1997,0
62,Electricity - imports,imports,710000000.0,1996,0
63,Electricity - imports,imports,1100000000.0,1995,0
