,source,target,value,year,estimation
0,exports,Oil products - exports,83032171180.0,2012,0.0
1,exports,Oil products - exports,92216811186.0,2013,0.0
2,exports,Oil products - exports,96031231194.0,2014,0.0
3,exports,Oil products - exports,89495842302.0,2015,0.0
4,exports,Oil products - exports,82790835634.0,2016,0.0
5,exports,Oil products - exports,44103546176.172,2017,0.0
6,exports,Oil products - exports,32431975808.41,2018,0.0
7,exports,Oil products - exports,0.0,2019,0.0
8,Conventional crude oil - imports,imports,0.0,2019,0.0
9,Conventional crude oil - imports,imports,38055478500.0,2018,0.0
10,Conventional crude oil - imports,imports,50973542100.0,2017,0.0
11,Conventional crude oil - imports,imports,94664700000.0,2016,0.0
12,Conventional crude oil - imports,imports,108014400000.0,2015,0.0
13,Conventional crude oil - imports,imports,114695100000.0,2014,0.0
14,Conventional crude oil - imports,imports,103158900000.0,2013,0.0
15,Conventional crude oil - imports,imports,100128600000.0,2012,0.0
16,Natural gas (including LNG) - imports,imports,0.0,2019,1.0
17,Natural gas (including LNG) - imports,imports,583333800.0,2018,1.0
18,Natural gas (including LNG) - imports,imports,777778400.0,2017,1.0
19,Natural gas (including LNG) - imports,imports,1555556800.0,2016,1.0
20,Natural gas (including LNG) - imports,imports,1551223463.1999998,2015,0.0
21,Natural gas liquids - imports,imports,0.0,2019,0.0
22,Natural gas liquids - imports,imports,324934800.0,2018,0.0
23,Natural gas liquids - imports,imports,435235000.0,2017,0.0
24,Natural gas liquids - imports,imports,622200000.0,2016,0.0
25,Natural gas liquids - imports,imports,683200000.0,2015,0.0
26,Natural gas liquids - imports,imports,536800000.0,2014,0.0
27,Natural gas liquids - imports,imports,439200000.0,2013,0.0
28,Natural gas liquids - imports,imports,146400000.0,2012,0.0
29,Feedstocks - imports,imports,0.0,2019,0.0
30,Feedstocks - imports,imports,2150358180.0,2018,0.0
31,Feedstocks - imports,imports,2880310080.0,2017,0.0
32,Feedstocks - imports,imports,5349120000.0,2016,0.0
33,Feedstocks - imports,imports,2973060000.0,2015,0.0
34,Feedstocks - imports,imports,1779060000.0,2014,0.0
35,Feedstocks - imports,imports,5934180000.0,2013,0.0
36,Feedstocks - imports,imports,6531180000.0,2012,0.0
37,Oil products - imports,imports,22627500000.0,2012,0.0
38,Oil products - imports,imports,28311000000.0,2013,0.0
39,Oil products - imports,imports,28529400000.0,2014,0.0
40,Oil products - imports,imports,27589200000.0,2015,0.0
41,Oil products - imports,imports,27577400000.0,2016,0.0
42,Oil products - imports,imports,27346774200.0,2017,0.0
43,Oil products - imports,imports,26997909400.0,2018,0.0
44,Oil products - imports,imports,27317437000.0,2019,0.0
45,Solid biofuels - imports,imports,2968650.0,2012,0.0
46,Solid biofuels - imports,imports,2968650.0,2013,0.0
47,Solid biofuels - imports,imports,2968650.0,2014,0.0
48,Solid biofuels - imports,imports,2968650.0,2015,0.0
49,Solid biofuels - imports,imports,2968650.0,2016,0.0
50,Solid biofuels - imports,imports,2763650.0,2017,0.0
51,Solid biofuels - imports,imports,2771150.0,2018,0.0
52,Solid biofuels - imports,imports,561850.0,2019,0.0
53,Solid biofuels - imports,imports,561850.0,2020,0.0
54,Oil products - production,production,99398571180.0,2012,0.0
55,Oil products - production,production,101361651186.0,2013,0.0
56,Oil products - production,production,107441211194.0,2014,0.0
57,Oil products - production,production,102072222302.0,2015,0.0
58,Oil products - production,production,92102115634.0,2016,0.0
59,Oil products - production,production,49851233796.172005,2017,0.0
60,Oil products - production,production,35534260608.41,2018,0.0
61,Oil products - production,production,0.0,2019,0.0
62,final consumption,Oil products - final consumption,7257100000.0,2012,0.0
63,final consumption,Oil products - final consumption,7206300000.0,2013,0.0
64,final consumption,Oil products - final consumption,7336500000.0,2014,0.0
65,final consumption,Oil products - final consumption,7291600000.0,2015,0.0
66,final consumption,Oil products - final consumption,7270800000.0,2016,0.0
67,final consumption,Oil products - final consumption,7269211000.0,2017,0.0
68,final consumption,Oil products - final consumption,7241919100.0,2018,0.0
69,final consumption,Oil products - final consumption,7225720500.0,2019,0.0
70,final consumption,Solid biofuels - final consumption,2968650.0,2012,2.0
71,final consumption,Solid biofuels - final consumption,2968650.0,2013,2.0
72,final consumption,Solid biofuels - final consumption,2968650.0,2014,2.0
73,final consumption,Solid biofuels - final consumption,2968650.0,2015,2.0
74,final consumption,Solid biofuels - final consumption,2968650.0,2016,2.0
75,final consumption,Solid biofuels - final consumption,2763650.0,2017,2.0
76,final consumption,Solid biofuels - final consumption,2771150.0,2018,2.0
77,final consumption,Solid biofuels - final consumption,561850.0,2019,2.0
78,final consumption,Solid biofuels - final consumption,561850.0,2020,2.0
79,losses,Electricity - losses,964730000.0,2019,0.0
80,losses,Electricity - losses,950140000.0,2018,0.0
81,losses,Electricity - losses,978120000.0,2017,0.0
82,losses,Electricity - losses,970000000.0,2016,0.0
83,losses,Electricity - losses,960000000.0,2015,0.0
84,losses,Electricity - losses,950000000.0,2014,0.0
85,losses,Electricity - losses,1200000000.0,2013,0.0
86,losses,Electricity - losses,950000000.0,2012,0.0
87,imports,Total amount of energy,0.0,2019,0.0
88,imports,Total amount of energy,38055478500.0,2018,0.0
89,imports,Total amount of energy,50973542100.0,2017,0.0
