,source,target,value,year,estimation
0,exports,Solid biofuels - exports,0.0,2011,0.0
1,exports,Solid biofuels - exports,10465000.0,2012,0.0
2,exports,Solid biofuels - exports,14490000.0,2013,0.0
3,exports,Solid biofuels - exports,18515000.0,2014,0.0
4,exports,Solid biofuels - exports,15295000.0,2015,0.0
5,exports,Solid biofuels - exports,15295000.0,2016,0.0
6,exports,Solid biofuels - exports,15295000.0,2017,0.0
7,exports,Solid biofuels - exports,14892500.0,2018,0.0
8,exports,Solid biofuels - exports,16100000.0,2019,1.0
9,Conventional crude oil - imports,imports,14620296600.0,2019,0.0
10,Conventional crude oil - imports,imports,14571414000.0,2018,0.0
11,Conventional crude oil - imports,imports,11584170000.0,2017,0.0
12,Conventional crude oil - imports,imports,13604760000.0,2016,0.0
13,Conventional crude oil - imports,imports,9514440000.0,2015,0.0
14,Conventional crude oil - imports,imports,15460380000.000002,2014,0.0
15,Conventional crude oil - imports,imports,15434640000.0,2013,0.0
16,Conventional crude oil - imports,imports,14862510000.0,2012,0.0
17,Conventional crude oil - imports,imports,15374969999.999998,2011,0.0
18,Conventional crude oil - imports,imports,16053921000.000002,2010,0.0
19,Conventional crude oil - imports,imports,15147639000.0,2009,0.0
20,Conventional crude oil - imports,imports,20104110000.0,2008,0.0
21,Conventional crude oil - imports,imports,21770424000.0,2007,0.0
22,Conventional crude oil - imports,imports,24570000000.0,2006,0.0
23,Conventional crude oil - imports,imports,24616800000.0,2005,0.0
24,Conventional crude oil - imports,imports,25108200000.0,2004,0.0
25,Conventional crude oil - imports,imports,24429600000.0,2003,0.0
26,Conventional crude oil - imports,imports,23107500000.0,2002,0.0
27,Conventional crude oil - imports,imports,22510800000.0,2001,0.0
28,Conventional crude oil - imports,imports,23598900000.0,2000,0.0
29,Conventional crude oil - imports,imports,23598900000.0,1999,0.0
30,Conventional crude oil - imports,imports,26020800000.0,1998,0.0
31,Conventional crude oil - imports,imports,25318800000.0,1997,0.0
32,Conventional crude oil - imports,imports,27190800000.0,1996,0.0
33,Conventional crude oil - imports,imports,28115100000.0,1995,0.0
34,Conventional crude oil - imports,imports,27927900000.0,1994,0.0
35,Conventional crude oil - imports,imports,25775100000.0,1993,0.0
36,Conventional crude oil - imports,imports,22335300000.0,1992,0.0
37,Conventional crude oil - imports,imports,23481900000.0,1991,0.0
38,Conventional crude oil - imports,imports,18439200000.0,1990,0.0
39,Hard coal - imports,imports,14893240000.0,2020,0.0
40,Hard coal - imports,imports,8374810299.999999,2019,0.0
41,Hard coal - imports,imports,8763207400.0,2018,0.0
42,Hard coal - imports,imports,8709769400.0,2017,0.0
43,Hard coal - imports,imports,7788068000.0,2016,0.0
44,Hard coal - imports,imports,7736018000.0,2015,0.0
45,Hard coal - imports,imports,8089263999.999999,2014,0.0
46,Hard coal - imports,imports,6500698000.0,2013,0.0
47,Hard coal - imports,imports,5452064000.0,2012,0.0
48,Hard coal - imports,imports,6983028000.0,2011,0.0
49,Hard coal - imports,imports,5063146400.0,2010,0.0
50,Hard coal - imports,imports,5963542000.0,2009,0.0
51,Hard coal - imports,imports,5294873000.0,2008,0.0
