,source,target,value,year,estimation
0,Oil products - imports,imports,1081400000.0,1990,3.0
1,Oil products - imports,imports,1009200000.0,1991,0.0
2,Oil products - imports,imports,1405800000.0,1992,0.0
3,Oil products - imports,imports,1261500000.0,1993,0.0
4,Oil products - imports,imports,1358800000.0,1994,0.0
5,Oil products - imports,imports,1659000000.0,1995,0.0
6,Oil products - imports,imports,1828000000.0,1996,0.0
7,Oil products - imports,imports,2078200000.0,1997,2.0
8,Oil products - imports,imports,2105600000.0,1998,1.0
9,Oil products - imports,imports,2667500000.0,1999,0.0
10,Oil products - imports,imports,2664700000.0,2000,0.0
11,Oil products - imports,imports,2238100000.0,2001,0.0
12,Oil products - imports,imports,2676900000.0,2002,0.0
13,Oil products - imports,imports,2327500000.0,2003,0.0
14,Oil products - imports,imports,3043310000.0,2004,0.0
15,Oil products - imports,imports,2756410000.0,2005,0.0
16,Oil products - imports,imports,3492790000.0,2006,0.0
17,Oil products - imports,imports,3614567400.0,2007,0.0
18,Oil products - imports,imports,3954565200.0,2008,0.0
19,Oil products - imports,imports,4174434800.0,2009,0.0
20,Oil products - imports,imports,4220090000.0,2010,0.0
21,Oil products - imports,imports,4559946800.0,2011,1.0
22,Oil products - imports,imports,5789010000.0,2012,1.0
23,Oil products - imports,imports,6073731100.0,2013,1.0
24,Oil products - imports,imports,8147982600.0,2014,1.0
25,Oil products - imports,imports,6090270600.0,2015,1.0
26,Oil products - imports,imports,6496923500.0,2016,2.0
27,Oil products - imports,imports,6762011000.0,2017,1.0
28,Oil products - imports,imports,7720623800.0,2018,1.0
29,Oil products - imports,imports,8669779000.0,2019,1.0
30,Oil products - imports,imports,7959741000.0,2020,6.0
31,Solid biofuels - imports,imports,750000.0,1990,0.0
32,Solid biofuels - imports,imports,750000.0,1991,0.0
33,Solid biofuels - imports,imports,161000.0,1992,0.0
34,Solid biofuels - imports,imports,241500.0,1993,0.0
35,Solid biofuels - imports,imports,1312500.0,1994,0.0
36,Solid biofuels - imports,imports,1715000.0,1995,0.0
37,Solid biofuels - imports,imports,1715000.0,1996,0.0
38,Solid biofuels - imports,imports,1715000.0,1997,0.0
39,Solid biofuels - imports,imports,1715000.0,1998,0.0
40,Solid biofuels - imports,imports,1715000.0,1999,0.0
41,Solid biofuels - imports,imports,1715000.0,2000,0.0
42,Solid biofuels - imports,imports,1602300.0,2001,0.0
43,Solid biofuels - imports,imports,1811600.0,2002,0.0
44,Solid biofuels - imports,imports,2012850.0,2003,0.0
45,Solid biofuels - imports,imports,2196500.0,2004,0.0
46,Solid biofuels - imports,imports,3754650.0,2005,0.0
47,Solid biofuels - imports,imports,3955550.0,2006,0.0
48,Solid biofuels - imports,imports,2868050.0,2007,0.0
49,Solid biofuels - imports,imports,4016150.0,2008,0.0
50,Solid biofuels - imports,imports,3059050.0,2009,0.0
51,Solid biofuels - imports,imports,2272100.0,2010,0.0
52,Solid biofuels - imports,imports,2954700.0,2011,0.0
53,Solid biofuels - imports,imports,3196200.0,2012,0.0
54,Solid biofuels - imports,imports,3155950.0,2013,0.0
55,Solid biofuels - imports,imports,3712200.0,2014,0.0
56,Solid biofuels - imports,imports,8788400.0,2015,0.0
57,Solid biofuels - imports,imports,4682250.0,2016,0.0
58,Solid biofuels - imports,imports,4682250.0,2017,0.0
59,Solid biofuels - imports,imports,6714750.0,2018,0.0
60,Solid biofuels - imports,imports,6746800.0,2019,0.0
61,Solid biofuels - production,production,29824200.0,1990,0.0
62,Solid biofuels - production,production,30694400.0,1991,0.0
63,Solid biofuels - production,production,31892500.0,1992,0.0
64,Solid biofuels - production,production,32600550.0,1993,0.0
65,Solid biofuels - production,production,32464750.0,1994,0.0
66,Solid biofuels - production,production,32794400.0,1995,0.0
67,Solid biofuels - production,production,33766250.0,1996,0.0
68,Solid biofuels - production,production,34835300.0,1997,0.0
69,Solid biofuels - production,production,35037500.0,1998,0.0
70,Solid biofuels - production,production,35641050.0,1999,0.0
71,Solid biofuels - production,production,37969600.0,2000,0.0
72,Solid biofuels - production,production,38636750.0,2001,0.0
73,Solid biofuels - production,production,39321950.0,2002,0.0
74,Solid biofuels - production,production,40025200.0,2003,0.0
75,Solid biofuels - production,production,40730400.0,2004,0.0
