,source,target,value,year,estimation
0,Oil products - imports,imports,100970000.0,1990,7.0
1,Oil products - imports,imports,103410000.0,1991,7.0
2,Oil products - imports,imports,105255000.0,1992,7.0
3,Oil products - imports,imports,120815000.0,1993,7.0
4,Oil products - imports,imports,122660000.0,1994,7.0
5,Oil products - imports,imports,125100000.0,1995,7.0
6,Oil products - imports,imports,132506000.0,1996,1.0
7,Oil products - imports,imports,135545000.0,1997,1.0
8,Oil products - imports,imports,130725000.0,1998,1.0
9,Oil products - imports,imports,129476000.0,1999,0.0
10,Oil products - imports,imports,141665481.2,2000,0.0
11,Oil products - imports,imports,131170576.20000002,2001,0.0
12,Oil products - imports,imports,179577824.2,2002,4.0
13,Oil products - imports,imports,188372662.6,2003,4.0
14,Oil products - imports,imports,205773401.0,2004,5.0
15,Oil products - imports,imports,248075493.0,2005,4.0
16,Oil products - imports,imports,271604564.2,2006,4.0
17,Oil products - imports,imports,250499683.4,2007,2.0
18,Oil products - imports,imports,279166000.0,2008,3.0
19,Oil products - imports,imports,243604000.0,2009,3.0
20,Oil products - imports,imports,242484000.0,2010,0.0
21,Oil products - imports,imports,223813000.0,2011,0.0
22,Oil products - imports,imports,220854500.0,2012,0.0
23,Oil products - imports,imports,223345000.0,2013,0.0
24,Oil products - imports,imports,226419105.6,2014,1.0
25,Oil products - imports,imports,238898000.0,2015,1.0
26,Oil products - imports,imports,222295000.0,2016,1.0
27,Oil products - imports,imports,285173000.0,2017,1.0
28,Oil products - imports,imports,286896000.0,2018,7.0
29,Oil products - imports,imports,288851000.0,2019,7.0
30,Oil products - imports,imports,287406000.0,2020,7.0
31,Solid biofuels - imports,imports,302500.0,1994,0.0
32,Solid biofuels - imports,imports,302500.0,1995,0.0
33,Solid biofuels - imports,imports,302500.0,1996,0.0
34,Solid biofuels - imports,imports,302500.0,1997,0.0
35,Solid biofuels - imports,imports,302500.0,1998,0.0
36,Solid biofuels - imports,imports,302500.0,1999,0.0
37,Solid biofuels - imports,imports,302500.0,2000,0.0
38,Solid biofuels - imports,imports,302500.0,2001,0.0
39,Solid biofuels - imports,imports,302500.0,2002,0.0
40,Solid biofuels - imports,imports,302500.0,2003,0.0
41,Solid biofuels - imports,imports,302500.0,2004,0.0
42,Solid biofuels - imports,imports,302500.0,2005,0.0
43,Solid biofuels - imports,imports,302500.0,2006,0.0
44,Solid biofuels - imports,imports,302500.0,2007,0.0
45,Solid biofuels - imports,imports,302500.0,2008,0.0
46,Solid biofuels - imports,imports,302500.0,2009,0.0
47,Solid biofuels - imports,imports,302500.0,2010,0.0
48,Solid biofuels - imports,imports,302500.0,2011,0.0
49,Solid biofuels - imports,imports,302500.0,2012,0.0
50,Solid biofuels - imports,imports,302500.0,2013,0.0
51,Solid biofuels - imports,imports,302500.0,2014,0.0
52,Solid biofuels - imports,imports,302500.0,2015,0.0
53,Solid biofuels - imports,imports,302500.0,2016,0.0
54,Solid biofuels - imports,imports,302500.0,2017,0.0
55,Solid biofuels - imports,imports,0.0,2018,0.0
56,Solid biofuels - production,production,126066062.0,1990,1.0
57,Solid biofuels - production,production,126736868.0,1991,1.0
58,Solid biofuels - production,production,127088246.0,1992,1.0
59,Solid biofuels - production,production,128064880.0,1993,1.0
60,Solid biofuels - production,production,127929580.0,1994,1.0
61,Solid biofuels - production,production,128317608.0,1995,1.0
62,Solid biofuels - production,production,128801736.0,1996,1.0
63,Solid biofuels - production,production,129662570.0,1997,1.0
