,source,target,value,year,estimation
0,exports,Oil products - exports,4440000.0,2001,0.0
1,exports,Oil products - exports,0.0,2002,0.0
2,exports,Oil products - exports,1110000.0,2003,0.0
3,exports,Oil products - exports,1110000.0,2004,0.0
4,exports,Oil products - exports,9370000.0,2005,0.0
5,exports,Oil products - exports,0.0,2006,0.0
6,exports,Oil products - exports,0.0,2007,0.0
7,exports,Oil products - exports,1110000.0,2008,0.0
8,exports,Oil products - exports,2220000.0,2009,0.0
9,exports,Oil products - exports,0.0,2010,0.0
10,exports,Oil products - exports,1110000.0,2011,0.0
11,exports,Oil products - exports,3330000.0,2012,0.0
12,exports,Oil products - exports,3330000.0,2013,0.0
13,exports,Oil products - exports,3330000.0,2014,0.0
14,exports,Oil products - exports,1110000.0,2015,0.0
15,exports,Oil products - exports,2220000.0,2016,0.0
16,exports,Oil products - exports,1110000.0,2017,0.0
17,exports,Oil products - exports,1110000.0,2018,0.0
18,exports,Oil products - exports,1110000.0,2019,0.0
19,exports,Solid biofuels - exports,6550000.0,1997,0.0
20,exports,Solid biofuels - exports,4275000.0,1998,0.0
21,exports,Solid biofuels - exports,3900000.0,1999,0.0
22,exports,Solid biofuels - exports,1424999.9999999998,2000,0.0
23,exports,Solid biofuels - exports,4750000.0,2001,0.0
24,exports,Solid biofuels - exports,0.0,2004,0.0
25,exports,Solid biofuels - exports,2750000.0,2005,0.0
26,exports,Solid biofuels - exports,0.0,2006,0.0
27,exports,Solid biofuels - exports,0.0,2007,0.0
28,exports,Solid biofuels - exports,24250000.0,2008,0.0
29,exports,Solid biofuels - exports,12250000.0,2009,0.0
30,exports,Solid biofuels - exports,25000000.0,2010,0.0
31,exports,Solid biofuels - exports,25500000.0,2011,0.0
32,exports,Solid biofuels - exports,29000000.0,2012,0.0
33,exports,Solid biofuels - exports,1500000.0,2013,0.0
34,exports,Solid biofuels - exports,7500000.0,2014,0.0
35,exports,Solid biofuels - exports,2750000.0,2015,0.0
36,exports,Solid biofuels - exports,1750000.0,2016,0.0
37,exports,Solid biofuels - exports,1250000.0,2017,0.0
38,exports,Solid biofuels - exports,1500000.0,2018,0.0
39,exports,Solid biofuels - exports,1500000.0,2019,0.0
40,Electricity - imports,imports,62491000000.0,2019,0.0
41,Electricity - imports,imports,59158000000.0,2018,0.0
42,Electricity - imports,imports,55769000000.0,2017,0.0
43,Electricity - imports,imports,54733000000.0,2016,0.0
44,Electricity - imports,imports,54131000000.0,2015,0.0
45,Electricity - imports,imports,49353000000.0,2014,0.0
46,Electricity - imports,imports,47343000000.0,2013,0.0
47,Electricity - imports,imports,49093000000.0,2012,0.0
48,Electricity - imports,imports,46217000000.0,2011,0.0
49,Electricity - imports,imports,41588000000.0,2010,0.0
50,Electricity - imports,imports,39829000000.0,2009,0.0
51,Electricity - imports,imports,38648000000.0,2008,0.0
52,Electricity - imports,imports,31883000000.0,2007,0.0
53,Electricity - imports,imports,30964000000.0,2006,0.0
54,Electricity - imports,imports,28628000000.0,2005,0.0
55,Electricity - imports,imports,25987000000.0,2004,0.0
56,Electricity - imports,imports,23156000000.0,2003,0.0
57,Electricity - imports,imports,23070000000.0,2002,0.0
58,Electricity - imports,imports,20832000000.0,2001,0.0
59,Electricity - imports,imports,22634000000.0,2000,0.0
60,Electricity - imports,imports,15230000000.0,1999,0.0
61,Electricity - imports,imports,16830000000.0,1998,0.0
62,Electricity - imports,imports,10310000000.0,1997,0.0
63,Electricity - imports,imports,8885000000.0,1996,0.0
64,Electricity - imports,imports,9500000000.0,1995,1.0
65,Electricity - imports,imports,9000000000.0,1994,1.0
66,Electricity - imports,imports,8800000000.0,1993,1.0
67,Electricity - imports,imports,8500000000.0,1992,1.0
68,Electricity - imports,imports,8200000000.0,1991,1.0
69,Electricity - imports,imports,8000000000.0,1990,1.0
70,Oil products - imports,imports,1780400000.0,1990,5.0
