,source,target,value,year,estimation
0,exports,Oil products - exports,100080000.0,1990,1.0
1,exports,Oil products - exports,179100000.0,1991,0.0
2,exports,Oil products - exports,83300000.0,1992,2.0
3,exports,Oil products - exports,119000000.0,1993,2.0
4,exports,Oil products - exports,107000000.0,1994,3.0
5,exports,Oil products - exports,35600000.0,1995,3.0
6,exports,Oil products - exports,47400000.0,1996,3.0
7,exports,Oil products - exports,47400000.0,1997,3.0
8,exports,Oil products - exports,106360000.0,1998,3.0
9,exports,Oil products - exports,104740000.0,1999,3.0
10,exports,Oil products - exports,270860000.0,2000,1.0
11,exports,Oil products - exports,262900000.0,2001,1.0
12,exports,Oil products - exports,307280000.0,2002,1.0
13,exports,Oil products - exports,346900000.0,2003,0.0
14,exports,Oil products - exports,354860000.0,2004,1.0
15,exports,Oil products - exports,74540000.0,2005,2.0
16,exports,Oil products - exports,191380000.0,2006,2.0
17,exports,Oil products - exports,116920000.0,2007,3.0
18,exports,Oil products - exports,147230000.0,2008,0.0
19,exports,Oil products - exports,41890000.0,2009,0.0
20,exports,Oil products - exports,0.0,2010,0.0
21,Hard coal - imports,imports,6878511600.0,2020,0.0
22,Hard coal - imports,imports,7137304200.0,2019,0.0
23,Hard coal - imports,imports,7785708399.999999,2018,0.0
24,Hard coal - imports,imports,7255076000.000001,2017,0.0
25,Hard coal - imports,imports,7507692000.0,2016,0.0
26,Hard coal - imports,imports,5699822000.0,2015,0.0
27,Hard coal - imports,imports,4919766000.0,2014,0.0
28,Hard coal - imports,imports,3953718000.000001,2013,0.0
29,Hard coal - imports,imports,3982172000.0,2012,0.0
30,Hard coal - imports,imports,3928040000.0,2011,0.0
31,Hard coal - imports,imports,3960658000.000001,2010,0.0
32,Hard coal - imports,imports,1534434000.0,2009,0.0
33,Hard coal - imports,imports,2344332000.0,2008,0.0
34,Hard coal - imports,imports,1693360000.0,2007,0.0
35,Hard coal - imports,imports,1964020000.0,2006,0.0
36,Hard coal - imports,imports,1804400000.0,2005,0.0
37,Hard coal - imports,imports,1950140000.0,2004,0.0
38,Hard coal - imports,imports,2172220000.0,2003,0.0
39,Hard coal - imports,imports,1915440000.0,2002,0.0
40,Hard coal - imports,imports,1797460000.0,2001,0.0
41,Hard coal - imports,imports,1762760000.0,2000,0.0
42,Hard coal - imports,imports,770340000.0,1999,0.0
43,Hard coal - imports,imports,832800000.0,1998,0.0
44,Hard coal - imports,imports,784220000.0,1997,0.0
45,Hard coal - imports,imports,1748880000.0,1996,0.0
46,Hard coal - imports,imports,1290840000.0,1995,0.0
47,Hard coal - imports,imports,1394940000.0,1994,0.0
48,Hard coal - imports,imports,1096520000.0,1993,0.0
49,Hard coal - imports,imports,839740000.0,1992,0.0
50,Hard coal - imports,imports,1221440000.0,1991,0.0
51,Hard coal - imports,imports,1138160000.0,1990,0.0
52,Oil products - imports,imports,4680300000.0,1990,2.0
53,Oil products - imports,imports,5236475000.0,1991,2.0
54,Oil products - imports,imports,5017250000.0,1992,3.0
55,Oil products - imports,imports,5650225000.0,1993,3.0
56,Oil products - imports,imports,5769990000.0,1994,3.0
57,Oil products - imports,imports,6146380000.0,1995,3.0
58,Oil products - imports,imports,5976695000.0,1996,3.0
59,Oil products - imports,imports,6001295000.0,1997,3.0
60,Oil products - imports,imports,6109120000.0,1998,3.0
61,Oil products - imports,imports,7094440000.0,1999,3.0
62,Oil products - imports,imports,6407370000.0,2000,0.0
63,Oil products - imports,imports,5138960000.0,2001,0.0
64,Oil products - imports,imports,6848565000.0,2002,0.0
65,Oil products - imports,imports,7744185000.0,2003,0.0
66,Oil products - imports,imports,7264700000.0,2004,0.0
67,Oil products - imports,imports,8171580000.0,2005,0.0
68,Oil products - imports,imports,7663100000.0,2006,0.0
69,Oil products - imports,imports,8852615000.0,2007,0.0
70,Oil products - imports,imports,9167608750.0,2008,0.0
71,Oil products - imports,imports,8578977500.0,2009,1.0
72,Oil products - imports,imports,9150852000.0,2010,2.0
73,Oil products - imports,imports,8782196000.0,2011,2.0
74,Oil products - imports,imports,9953925000.0,2012,2.0
75,Oil products - imports,imports,10346535000.0,2013,0.0
76,Oil products - imports,imports,11516620000.0,2014,0.0
77,Oil products - imports,imports,11069895000.0,2015,0.0
78,Oil products - imports,imports,10962782500.0,2016,0.0
79,Oil products - imports,imports,10721770000.0,2017,0.0
80,Oil products - imports,imports,11000670000.0,2018,0.0
81,Oil products - imports,imports,10504626700.0,2019,0.0
82,Oil products - imports,imports,9697570000.0,2020,0.0
83,Solid biofuels - imports,imports,0.0,1990,0.0
84,Solid biofuels - imports,imports,0.0,1991,0.0
85,Solid biofuels - imports,imports,966000.0,1992,0.0
86,Solid biofuels - imports,imports,80500.0,1993,0.0
87,Solid biofuels - imports,imports,80500.0,1994,0.0
88,Solid biofuels - imports,imports,80500.0,1995,0.0
89,Solid biofuels - imports,imports,80500.0,1996,0.0
90,Solid biofuels - imports,imports,161000.0,1997,0.0
91,Solid biofuels - imports,imports,322000.0,1998,0.0
92,Solid biofuels - imports,imports,0.0,1999,0.0
93,Solid biofuels - imports,imports,516500.0,2000,0.0
94,Solid biofuels - imports,imports,516500.0,2001,0.0
95,Solid biofuels - imports,imports,355500.0,2002,0.0
96,Solid biofuels - imports,imports,588500.0,2003,0.0
97,Solid biofuels - imports,imports,588500.0,2004,0.0
98,Solid biofuels - imports,imports,588500.0,2005,0.0
99,Solid biofuels - imports,imports,669000.0,2006,0.0
100,Solid biofuels - imports,imports,1071500.0,2007,0.0
101,Solid biofuels - imports,imports,744000.0,2008,0.0
102,Solid biofuels - imports,imports,12275000.0,2009,0.0
103,Solid biofuels - imports,imports,1013050.0,2010,0.0
104,Solid biofuels - imports,imports,1237600.0,2011,0.0
105,Solid biofuels - imports,imports,34840000.0,2012,0.0
106,Solid biofuels - imports,imports,1021667.5,2013,0.0
107,Solid biofuels - imports,imports,1368300.0,2014,0.0
108,Solid biofuels - imports,imports,1126798.8505747125,2015,1.0
109,Solid biofuels - imports,imports,966000.0,2016,1.0
110,Solid biofuels - imports,imports,426650.0,2017,0.0
111,Solid biofuels - imports,imports,273700.0,2018,0.0
112,Solid biofuels - imports,imports,297850.0,2019,0.0
113,Solid biofuels - production,production,26381100.0,1990,0.0
114,Solid biofuels - production,production,26617450.0,1991,0.0
