,source,target,value,year,estimation
0,exports,Oil products - exports,111000000000.0,2000,0.0
1,exports,Oil products - exports,111000000000.0,2001,0.0
2,exports,Oil products - exports,111000000000.0,2002,0.0
3,exports,Oil products - exports,111000000000.0,2003,0.0
4,exports,Oil products - exports,111000000000.0,2004,0.0
5,exports,Oil products - exports,111000000000.0,2005,0.0
6,exports,Oil products - exports,111000000000.0,2006,1.0
7,exports,Oil products - exports,112110000000.0,2007,1.0
8,exports,Oil products - exports,111555000000.0,2008,1.0
9,exports,Oil products - exports,111643800000.0,2009,1.0
10,exports,Oil products - exports,111743700000.0,2010,1.0
11,exports,Oil products - exports,111555000000.0,2011,1.0
12,exports,Oil products - exports,27084000000.0,2012,1.0
13,exports,Oil products - exports,0.0,2013,1.0
14,Conventional crude oil - imports,imports,0.0,2013,1.0
15,Conventional crude oil - imports,imports,29250000000.0,2012,1.0
16,Conventional crude oil - imports,imports,122265000000.0,2011,1.0
17,Conventional crude oil - imports,imports,122288400000.0,2010,1.0
18,Conventional crude oil - imports,imports,122124600000.0,2009,1.0
19,Conventional crude oil - imports,imports,122019300000.0,2008,1.0
20,Conventional crude oil - imports,imports,122850000000.0,2007,1.0
21,Conventional crude oil - imports,imports,121446000000.0,2006,1.0
22,Conventional crude oil - imports,imports,121446000000.0,2005,0.0
23,Conventional crude oil - imports,imports,121446000000.0,2004,1.0
24,Conventional crude oil - imports,imports,121446000000.0,2003,1.0
25,Conventional crude oil - imports,imports,121446000000.0,2002,1.0
26,Conventional crude oil - imports,imports,121446000000.0,2001,1.0
27,Conventional crude oil - imports,imports,121446000000.0,2000,1.0
28,Conventional crude oil - imports,imports,0.0,1999,1.0
29,Conventional crude oil - imports,imports,0.0,1998,1.0
30,Oil products - imports,imports,2344700000.0,1990,6.0
31,Oil products - imports,imports,2697300000.0,1991,6.0
32,Oil products - imports,imports,2733900000.0,1992,6.0
33,Oil products - imports,imports,3188300000.0,1993,6.0
34,Oil products - imports,imports,3227750000.0,1994,6.0
35,Oil products - imports,imports,3420920000.0,1995,6.0
36,Oil products - imports,imports,3492580000.0,1996,6.0
37,Oil products - imports,imports,3645440000.0,1997,6.0
38,Oil products - imports,imports,3849300000.0,1998,6.0
39,Oil products - imports,imports,3888330000.0,1999,6.0
40,Oil products - imports,imports,4039770000.0,2000,6.0
41,Oil products - imports,imports,4179800000.0,2001,6.0
42,Oil products - imports,imports,4321810000.0,2002,6.0
43,Oil products - imports,imports,4811280000.0,2003,6.0
44,Oil products - imports,imports,5015240000.0,2004,6.0
45,Oil products - imports,imports,5419840000.0,2005,6.0
