,source,target,value,year,estimation
0,exports,Electricity - exports,9630000000.0,2020,0
1,exports,Electricity - exports,7704800000.0,2019,0
2,exports,Electricity - exports,17637900000.0,2018,0
3,exports,Electricity - exports,0.0,2017,0
4,exports,Electricity - exports,18686000000.0,2016,0
5,exports,Electricity - exports,9560000000.0,2015,0
6,exports,Electricity - exports,1834500000.0,2014,0
7,exports,Electricity - exports,0.0,2013,0
8,exports,Electricity - exports,0.0,2012,0
9,exports,Electricity - exports,2321300000.0,2011,0
10,exports,Electricity - exports,29342300000.0,2010,0
11,exports,Electricity - exports,4864200000.0,2009,0
12,exports,Electricity - exports,0.0,2008,0
13,exports,Electricity - exports,1070000000.0,2007,0
14,exports,Electricity - exports,0.0,2006,0
15,exports,Electricity - exports,0.0,2005,0
16,exports,Electricity - exports,2740000000.0,2004,0
17,exports,Electricity - exports,3260000000.0,2003,0
18,exports,Electricity - exports,580000000.0,2002,0
19,exports,Electricity - exports,690000000.0,2001,0
20,exports,Electricity - exports,2220000000.0,2000,0
21,exports,Electricity - exports,7550000000.0,1999,0
22,exports,Electricity - exports,6900000000.0,1998,0
23,exports,Electricity - exports,8390000000.0,1997,0
24,exports,Electricity - exports,3800000000.0,1996,0
25,exports,Electricity - exports,740000000.0,1995,0
26,exports,Electricity - exports,1850000000.0,1994,0
27,exports,Electricity - exports,1410000000.0,1993,0
28,exports,Electricity - exports,5100000000.0,1992,0
29,exports,Electricity - exports,11730000000.0,1991,0
30,exports,Electricity - exports,4890000000.0,1990,0
31,exports,Brown coal - exports,0.0,1994,0
32,exports,Brown coal - exports,31040000.0,1993,0
33,exports,Brown coal - exports,388000000.0,1992,0
34,exports,Brown coal - exports,388000000.0,1991,0
35,exports,Brown coal - exports,1164000000.0,1990,1.0
36,exports,Conventional crude oil - exports,6754644000.000001,2020,0
37,exports,Conventional crude oil - exports,7385227200.0,2019,0
38,exports,Conventional crude oil - exports,6818631300.0,2018,0
39,exports,Conventional crude oil - exports,5709600000.0,2017,0
40,exports,Conventional crude oil - exports,10389600000.0,2016,0
41,exports,Conventional crude oil - exports,11547900000.0,2015,0
42,exports,Conventional crude oil - exports,11784474000.0,2014,0
