,source,target,value,year,estimation
0,Oil products - imports,imports,259630000.0,1990,3.0
1,Oil products - imports,imports,283430000.0,1991,3.0
2,Oil products - imports,imports,321810000.0,1992,3.0
3,Oil products - imports,imports,349180000.0,1993,3.0
4,Oil products - imports,imports,384880000.0,1994,3.0
5,Oil products - imports,imports,426530000.0,1995,3.0
6,Oil products - imports,imports,453310000.0,1996,3.0
7,Oil products - imports,imports,456880000.0,1997,3.0
8,Oil products - imports,imports,471160000.0,1998,3.0
9,Oil products - imports,imports,474730000.0,1999,3.0
10,Oil products - imports,imports,489010000.0,2000,3.0
11,Oil products - imports,imports,502100000.0,2001,2.0
12,Oil products - imports,imports,526200000.0,2002,3.0
13,Oil products - imports,imports,574000000.0,2003,3.0
14,Oil products - imports,imports,621900000.0,2004,3.0
15,Oil products - imports,imports,693300000.0,2005,3.0
16,Oil products - imports,imports,717300000.0,2006,3.0
17,Oil products - imports,imports,723400000.0,2007,3.0
18,Oil products - imports,imports,732960000.0,2008,3.0
19,Oil products - imports,imports,736580000.0,2009,3.0
20,Oil products - imports,imports,768840000.0,2010,3.0
21,Oil products - imports,imports,786840000.0,2011,3.0
22,Oil products - imports,imports,786840000.0,2012,3.0
23,Oil products - imports,imports,786840000.0,2013,3.0
24,Oil products - imports,imports,819100000.0,2014,3.0
25,Oil products - imports,imports,819100000.0,2015,3.0
26,Oil products - imports,imports,819100000.0,2016,3.0
27,Oil products - imports,imports,658850000.0,2017,3.0
28,Oil products - imports,imports,621800000.0,2018,3.0
29,Oil products - imports,imports,652880000.0,2019,3.0
30,Oil products - imports,imports,708940000.0,2020,3.0
31,Solid biofuels - imports,imports,40250.0,1992,0.0
32,Solid biofuels - imports,imports,96600.0,1993,0.0
33,Solid biofuels - imports,imports,96600.0,1994,0.0
34,Solid biofuels - imports,imports,96600.0,1995,0.0
35,Solid biofuels - imports,imports,96600.0,1996,0.0
36,Solid biofuels - imports,imports,96600.0,1997,0.0
37,Solid biofuels - imports,imports,96600.0,1998,0.0
38,Solid biofuels - imports,imports,96600.0,1999,0.0
39,Solid biofuels - imports,imports,96600.0,2000,0.0
40,Solid biofuels - imports,imports,96600.0,2001,0.0
41,Solid biofuels - imports,imports,96600.0,2002,0.0
42,Solid biofuels - imports,imports,96600.0,2003,0.0
43,Solid biofuels - imports,imports,96600.0,2004,0.0
44,Solid biofuels - imports,imports,96600.0,2005,0.0
45,Solid biofuels - imports,imports,96600.0,2006,0.0
46,Solid biofuels - imports,imports,96600.0,2007,0.0
47,Solid biofuels - imports,imports,96600.0,2008,0.0
48,Solid biofuels - imports,imports,201250.0,2009,0.0
49,Solid biofuels - imports,imports,346150.0,2010,0.0
50,Solid biofuels - imports,imports,249550.0,2011,0.0
51,Solid biofuels - imports,imports,322000.0,2012,0.0
52,Solid biofuels - imports,imports,322000.0,2013,0.0
53,Solid biofuels - imports,imports,322000.0,2014,0.0
54,Solid biofuels - imports,imports,322000.0,2015,0.0
55,Solid biofuels - imports,imports,322000.0,2016,0.0
56,Solid biofuels - imports,imports,322000.0,2017,0.0
57,Solid biofuels - imports,imports,322000.0,2018,0.0
58,Solid biofuels - imports,imports,386400.0,2019,0.0
59,Solid biofuels - imports,imports,402500.0,2020,1.0
60,Solid biofuels - production,production,2250000.0,1990,0.0
61,Solid biofuels - production,production,2425000.0,1991,0.0
62,Solid biofuels - production,production,2426250.0,1992,0.0
63,Solid biofuels - production,production,2552950.0,1993,0.0
64,Solid biofuels - production,production,2394050.0,1994,0.0
65,Solid biofuels - production,production,2552100.0,1995,0.0
66,Solid biofuels - production,production,2468200.0,1996,0.0
67,Solid biofuels - production,production,2651250.0,1997,0.0
68,Solid biofuels - production,production,2659300.0,1998,0.0
69,Solid biofuels - production,production,2758450.0,1999,0.0
70,Solid biofuels - production,production,2929200.0,2000,0.0
71,Solid biofuels - production,production,3045300.0,2001,0.0
72,Solid biofuels - production,production,3169450.0000000005,2002,0.0
73,Solid biofuels - production,production,3285550.0,2003,0.0
74,Solid biofuels - production,production,3409700.0,2004,0.0
75,Solid biofuels - production,production,3558850.0,2005,0.0
76,Solid biofuels - production,production,3641900.0,2006,0.0
77,Solid biofuels - production,production,3733000.0,2007,0.0
78,Solid biofuels - production,production,3824100.0,2008,0.0
79,Solid biofuels - production,production,3907150.000000001,2009,0.0
80,Solid biofuels - production,production,3907150.000000001,2010,0.0
81,Solid biofuels - production,production,4089350.0,2011,0.0
82,Solid biofuels - production,production,4172400.0,2012,0.0
83,Solid biofuels - production,production,4253500.0,2013,0.0
