,source,target,value,year,estimation
0,exports,Electricity - exports,19100000.0,2020,0
1,exports,Electricity - exports,18750000.0,2019,0
2,exports,Conventional crude oil - exports,713700000.0,1998,0
3,exports,Conventional crude oil - exports,748800000.0,1997,0
4,exports,Conventional crude oil - exports,971100000.0,1996,0
5,exports,Conventional crude oil - exports,1111500000.0,1995,0
6,exports,Conventional crude oil - exports,1509300000.0,1994,0
7,exports,Conventional crude oil - exports,1801800000.0,1993,0
8,exports,Conventional crude oil - exports,1591200000.0,1992,1.0
9,exports,Conventional crude oil - exports,2304900000.0,1991,1.0
10,exports,Conventional crude oil - exports,2410200000.0,1990,1.0
11,exports,Oil products - exports,70200000.0,1990,3.0
12,exports,Oil products - exports,60200000.0,1991,2.0
13,exports,Oil products - exports,82400000.0,1992,3.0
14,exports,Oil products - exports,82400000.0,1993,3.0
15,exports,Oil products - exports,82400000.0,1994,3.0
16,exports,Oil products - exports,82400000.0,1995,3.0
17,exports,Oil products - exports,72100000.0,1996,2.0
18,exports,Oil products - exports,71300000.0,1997,2.0
19,exports,Oil products - exports,0.0,1998,0.0
20,exports,Oil products - exports,320300000.0,1999,0.0
21,exports,Oil products - exports,290500000.0,2000,0.0
22,exports,Oil products - exports,2363900000.0,2001,0.0
23,exports,Oil products - exports,3076200000.0,2002,0.0
24,exports,Oil products - exports,3765600000.0,2003,0.0
25,exports,Oil products - exports,5060500000.0,2004,0.0
26,exports,Oil products - exports,3620200000.0,2005,0.0
27,exports,Oil products - exports,2361200000.0,2006,0.0
28,exports,Oil products - exports,2556300000.0,2007,0.0
29,exports,Oil products - exports,4382200000.0,2008,0.0
30,exports,Oil products - exports,2456400000.0,2009,0.0
31,exports,Oil products - exports,2280900000.0,2010,0.0
32,exports,Oil products - exports,0.0,2011,0.0
33,exports,Oil products - exports,0.0,2012,0.0
34,exports,Oil products - exports,0.0,2013,0.0
35,exports,Oil products - exports,0.0,2014,0.0
36,exports,Oil products - exports,0.0,2015,0.0
37,exports,Solid biofuels - exports,0.0,1990,0.0
38,exports,Solid biofuels - exports,0.0,1991,0.0
39,exports,Solid biofuels - exports,0.0,1992,0.0
40,exports,Solid biofuels - exports,161000.0,1993,0.0
41,exports,Solid biofuels - exports,2093000.0,1994,0.0
42,exports,Solid biofuels - exports,483000.0,1995,0.0
43,exports,Solid biofuels - exports,483000.0,1996,0.0
44,exports,Solid biofuels - exports,483000.0,1997,0.0
45,exports,Solid biofuels - exports,885500.0,1998,0.0
46,exports,Solid biofuels - exports,885500.0,1999,0.0
47,Electricity - imports,imports,6460740000.0,2020,0
48,Electricity - imports,imports,10927760000.0,2019,0
49,Electricity - imports,imports,12931730000.0,2018,0
50,Electricity - imports,imports,11113210000.0,2017,0
51,Electricity - imports,imports,10890000000.0,2016,0
52,Electricity - imports,imports,10480000000.0,2015,0
