,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Armenia,Other coal products - Imports,Other coal products,Imports,2020,"Metric tons,  thousand",0.022,
1,Armenia,Other coal products - Total energy supply,Other coal products,Total energy supply,2020,"Metric tons,  thousand",0.022,
2,Bermuda,Other coal products - Imports,Other coal products,Imports,2019,"Metric tons,  thousand",0.0006,1
3,Bermuda,Other coal products - Imports,Other coal products,Imports,2018,"Metric tons,  thousand",0.0008,
4,Bermuda,Other coal products - Imports,Other coal products,Imports,2017,"Metric tons,  thousand",0.0006,
5,Bermuda,Other coal products - Imports,Other coal products,Imports,2016,"Metric tons,  thousand",0.0035,
6,Bermuda,Other coal products - Imports,Other coal products,Imports,2015,"Metric tons,  thousand",0.0032,
7,Bermuda,Other coal products - Imports,Other coal products,Imports,2014,"Metric tons,  thousand",0.0027,
8,Bermuda,Other coal products - Imports,Other coal products,Imports,2013,"Metric tons,  thousand",0.0001,
9,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2019,"Metric tons,  thousand",0.0006,1
10,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2018,"Metric tons,  thousand",0.0008,1
11,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2017,"Metric tons,  thousand",0.0006,1
12,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2016,"Metric tons,  thousand",0.0035,1
13,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2015,"Metric tons,  thousand",0.0032,1
14,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2014,"Metric tons,  thousand",0.0027,1
15,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2013,"Metric tons,  thousand",0.0001,1
16,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2019,"Metric tons,  thousand",0.0006,1
17,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2018,"Metric tons,  thousand",0.0008,1
18,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2017,"Metric tons,  thousand",0.0006,1
19,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2016,"Metric tons,  thousand",0.0035,1
20,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2015,"Metric tons,  thousand",0.0032,1
21,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",0.0027,1
22,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",0.0001,1
23,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2019,"Metric tons,  thousand",0.0006,1
24,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2018,"Metric tons,  thousand",0.0008,1
25,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2017,"Metric tons,  thousand",0.0006,1
26,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2016,"Metric tons,  thousand",0.0035,1
27,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2015,"Metric tons,  thousand",0.0032,1
28,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",0.0027,1
29,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",0.0001,1
30,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2019,"Metric tons,  thousand",0.0006,1
31,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2018,"Metric tons,  thousand",0.0008,1
32,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2017,"Metric tons,  thousand",0.0006,1
33,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2016,"Metric tons,  thousand",0.0035,1
34,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2015,"Metric tons,  thousand",0.0032,1
35,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2014,"Metric tons,  thousand",0.0027,1
36,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2013,"Metric tons,  thousand",0.0001,1
37,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2019,"Metric tons,  thousand",0.0006,1
38,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2018,"Metric tons,  thousand",0.0008,
39,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2017,"Metric tons,  thousand",0.0006,
40,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2016,"Metric tons,  thousand",0.0035,
41,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2015,"Metric tons,  thousand",0.0032,
42,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2014,"Metric tons,  thousand",0.0027,
43,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2013,"Metric tons,  thousand",0.0001,
44,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2019,"Metric tons,  thousand",0.0006,1
45,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2018,"Metric tons,  thousand",0.0008,1
46,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2017,"Metric tons,  thousand",0.0006,1
47,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2016,"Metric tons,  thousand",0.0035,1
48,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2015,"Metric tons,  thousand",0.0032,1
49,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2014,"Metric tons,  thousand",0.0027,1
50,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2013,"Metric tons,  thousand",0.0001,1
51,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2016,"Metric tons,  thousand",0.0,
52,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2015,"Metric tons,  thousand",0.0,
53,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2014,"Metric tons,  thousand",0.0,
54,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2013,"Metric tons,  thousand",0.0,
55,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2012,"Metric tons,  thousand",1.0,
56,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2011,"Metric tons,  thousand",1.0,
57,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2010,"Metric tons,  thousand",1.0,
58,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2009,"Metric tons,  thousand",2.0,
59,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2016,"Metric tons,  thousand",0.0,
60,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2015,"Metric tons,  thousand",0.0,
61,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2014,"Metric tons,  thousand",0.0,
62,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2013,"Metric tons,  thousand",0.0,
63,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2012,"Metric tons,  thousand",1.0,
64,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2011,"Metric tons,  thousand",1.0,
65,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2010,"Metric tons,  thousand",1.0,
66,"China, Macao SAR",Other coal products - Total energy supply,Other coal products,Total energy supply,2009,"Metric tons,  thousand",2.0,
67,Fiji,Other coal products - Imports,Other coal products,Imports,2018,"Metric tons,  thousand",0.0,1
68,Fiji,Other coal products - Imports,Other coal products,Imports,2017,"Metric tons,  thousand",0.2,1
69,Fiji,Other coal products - Imports,Other coal products,Imports,2016,"Metric tons,  thousand",0.1922,
70,Fiji,Other coal products - Imports,Other coal products,Imports,2015,"Metric tons,  thousand",0.0123,
71,Fiji,Other coal products - Imports,Other coal products,Imports,2014,"Metric tons,  thousand",0.0427,
