,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
37,Angola,Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",7.0,
38,Angola,Electricity - total solar production,Electricity,total solar production,2007,"Kilowatt-hours, million",4.0,
39,Angola,Electricity - total solar production,Electricity,total solar production,2006,"Kilowatt-hours, million",1.0,
40,Angola,Electricity - total solar production,Electricity,total solar production,2005,"Kilowatt-hours, million",1.0,
41,Anguilla,Electricity - total solar production,Electricity,total solar production,2020,"Kilowatt-hours, million",2.0,1
42,Anguilla,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",2.0,
43,Anguilla,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",2.0,
44,Anguilla,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",2.0,
45,Anguilla,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",2.0,
46,Anguilla,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",1.0,
47,Anguilla,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",1.0,
48,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",13.0,1
49,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",13.0,
50,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",9.0,
51,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",9.0,
52,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",7.0,
53,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",2.0,
54,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",2.0,
55,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",2.0,
56,Antigua and Barbuda,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",1.0,
57,Argentina,Electricity - total solar production,Electricity,total solar production,2020,"Kilowatt-hours, million",1344.6,
58,Argentina,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",800.0,
59,Argentina,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",108.0,
60,Argentina,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",16.0,
61,Argentina,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",14.0,
62,Argentina,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",15.0,
63,Argentina,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",16.0,
64,Argentina,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",15.0,
65,Argentina,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",8.0,
66,Argentina,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",2.0,
67,Argentina,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",0.09,
68,Argentina,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",0.08,
69,Armenia,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",60.745,
70,Armenia,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",19.463,
71,Armenia,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",2.743,
72,Armenia,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",1.0,
73,Armenia,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",1.0,
74,Australia,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",14848.0,
75,Australia,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",9929.0,
76,Australia,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",8071.12,
77,Australia,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",6209.0,
78,Australia,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",5023.0,
79,Australia,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",4010.0,
80,Australia,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",3475.0,
81,Australia,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",2325.0,
82,Australia,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",1391.0,
83,Australia,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",389.0,
84,Australia,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",160.0,
85,Australia,Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",127.0,
86,Australia,Electricity - total solar production,Electricity,total solar production,2007,"Kilowatt-hours, million",109.0,
87,Australia,Electricity - total solar production,Electricity,total solar production,2006,"Kilowatt-hours, million",91.0,
88,Australia,Electricity - total solar production,Electricity,total solar production,2005,"Kilowatt-hours, million",79.0,
89,Australia,Electricity - total solar production,Electricity,total solar production,2004,"Kilowatt-hours, million",69.0,
90,Australia,Electricity - total solar production,Electricity,total solar production,2003,"Kilowatt-hours, million",59.0,
91,Australia,Electricity - total solar production,Electricity,total solar production,2002,"Kilowatt-hours, million",50.0,
92,Australia,Electricity - total solar production,Electricity,total solar production,2001,"Kilowatt-hours, million",44.0,
93,Australia,Electricity - total solar production,Electricity,total solar production,2000,"Kilowatt-hours, million",38.0,
94,Australia,Electricity - total solar production,Electricity,total solar production,1999,"Kilowatt-hours, million",34.0,
95,Australia,Electricity - total solar production,Electricity,total solar production,1998,"Kilowatt-hours, million",28.0,
96,Australia,Electricity - total solar production,Electricity,total solar production,1997,"Kilowatt-hours, million",23.0,
97,Australia,Electricity - total solar production,Electricity,total solar production,1996,"Kilowatt-hours, million",19.0,
98,Australia,Electricity - total solar production,Electricity,total solar production,1995,"Kilowatt-hours, million",16.0,
99,Australia,Electricity - total solar production,Electricity,total solar production,1994,"Kilowatt-hours, million",13.0,
100,Australia,Electricity - total solar production,Electricity,total solar production,1993,"Kilowatt-hours, million",11.0,
101,Austria,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",1702.093,
102,Austria,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",1455.132,
103,Austria,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",1268.971,
104,Austria,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",1096.0,
105,Austria,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",937.0,
106,Austria,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",785.0,
107,Austria,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",626.0,
108,Austria,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",337.0,
109,Austria,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",174.0,
110,Austria,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",89.0,
111,Austria,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",49.0,
112,Austria,Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",30.0,
113,Austria,Electricity - total solar production,Electricity,total solar production,2007,"Kilowatt-hours, million",24.0,
114,Austria,Electricity - total solar production,Electricity,total solar production,2006,"Kilowatt-hours, million",22.0,
115,Austria,Electricity - total solar production,Electricity,total solar production,2005,"Kilowatt-hours, million",21.0,
116,Austria,Electricity - total solar production,Electricity,total solar production,2004,"Kilowatt-hours, million",18.0,
117,Austria,Electricity - total solar production,Electricity,total solar production,2003,"Kilowatt-hours, million",15.0,
118,Austria,Electricity - total solar production,Electricity,total solar production,2002,"Kilowatt-hours, million",9.0,
119,Austria,Electricity - total solar production,Electricity,total solar production,2001,"Kilowatt-hours, million",5.0,
120,Austria,Electricity - total solar production,Electricity,total solar production,2000,"Kilowatt-hours, million",3.0,
121,Austria,Electricity - total solar production,Electricity,total solar production,1999,"Kilowatt-hours, million",2.0,
122,Austria,Electricity - total solar production,Electricity,total solar production,1998,"Kilowatt-hours, million",2.0,
123,Austria,Electricity - total solar production,Electricity,total solar production,1997,"Kilowatt-hours, million",2.0,
124,Austria,Electricity - total solar production,Electricity,total solar production,1996,"Kilowatt-hours, million",1.0,
125,Austria,Electricity - total solar production,Electricity,total solar production,1995,"Kilowatt-hours, million",1.0,
126,Austria,Electricity - total solar production,Electricity,total solar production,1994,"Kilowatt-hours, million",1.0,
127,Austria,Electricity - total solar production,Electricity,total solar production,1993,"Kilowatt-hours, million",1.0,
128,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",44.2015,
129,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",39.3,
130,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",37.2,
131,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",35.3,
132,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",4.6,
133,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",3.0,
134,Azerbaijan,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",1.0,
135,Bahrain,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",10.0,1
136,Bahrain,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",9.0,1
137,Bahrain,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",9.0,1
138,Bahrain,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",9.0,
139,Bahrain,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",9.0,
140,Bangladesh,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",369.869,
141,Bangladesh,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",291.3,
142,Bangladesh,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",268.3,
143,Bangladesh,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",233.0,
144,Bangladesh,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",210.0,
145,Bangladesh,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",173.0,
146,Bangladesh,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",136.0,
147,Barbados,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",52.0,
148,Barbados,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",44.09,
149,Barbados,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",37.74,
150,Barbados,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",26.55,
151,Barbados,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",14.0,
152,Barbados,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",10.0,
153,Barbados,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",4.0,
154,Barbados,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",3.0,
155,Barbados,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",3.0,
156,Barbados,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",2.0,
157,Barbados,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",1.0,
158,Belarus,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",181.0,
159,Belarus,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",177.0,
160,Belarus,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",89.0,
161,Belarus,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",28.0,
162,Belarus,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",8.0,
163,Belarus,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",1.0,
164,Belgium,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",4247.0,
165,Belgium,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",3902.9,
166,Belgium,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",3307.6,
167,Belgium,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",3095.0,
168,Belgium,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",3056.0,
169,Belgium,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",2886.0,
170,Belgium,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",2644.0,
171,Belgium,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",2148.0,
172,Belgium,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",1169.0,
173,Belgium,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",560.0,
174,Belgium,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",166.0,
175,Belgium,Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",42.0,
176,Belgium,Electricity - total solar production,Electricity,total solar production,2007,"Kilowatt-hours, million",6.0,
177,Belgium,Electricity - total solar production,Electricity,total solar production,2006,"Kilowatt-hours, million",2.0,
178,Belgium,Electricity - total solar production,Electricity,total solar production,2005,"Kilowatt-hours, million",1.0,
179,Belgium,Electricity - total solar production,Electricity,total solar production,2004,"Kilowatt-hours, million",1.0,
180,Benin,Electricity - total solar production,Electricity,total solar production,2020,"Kilowatt-hours, million",7.436,
181,Benin,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",7.521,
182,Benin,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",5.391,
183,Benin,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",5.34,
184,Benin,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",5.0,
185,Benin,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",5.0,
186,Bermuda,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",2.0,1
187,Bermuda,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",2.0,1
188,Bermuda,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",1.0,1
189,Bermuda,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",1.0,1
190,Bermuda,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",1.0,1
191,Bhutan,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",0.662,
192,Bhutan,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",0.662,
193,Bhutan,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",0.662,
194,Bhutan,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",0.662,
195,Bhutan,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",0.662,
196,Bhutan,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",0.662,
197,Bhutan,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",0.662,
198,Bhutan,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",0.662,
199,Bhutan,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",0.653,
200,Bhutan,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",0.545,
201,Bhutan,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",0.505,
202,Bhutan,Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",0.45,
203,Bhutan,Electricity - total solar production,Electricity,total solar production,2007,"Kilowatt-hours, million",0.403,
204,Bhutan,Electricity - total solar production,Electricity,total solar production,2006,"Kilowatt-hours, million",0.378,
205,Bhutan,Electricity - total solar production,Electricity,total solar production,2005,"Kilowatt-hours, million",0.182,
206,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",188.0,
207,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",127.43,
208,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",5.82,
209,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",6.0,
210,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",5.0,
211,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",6.0,
212,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",3.0,
213,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",3.0,
214,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",3.0,
215,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",3.0,
216,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",2.0,
217,Bolivia (Plur. State of),Electricity - total solar production,Electricity,total solar production,2008,"Kilowatt-hours, million",1.0,
218,"Bonaire, St Eustatius, Saba",Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",8.7,
219,"Bonaire, St Eustatius, Saba",Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",8.0,
220,"Bonaire, St Eustatius, Saba",Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",3.9,
221,"Bonaire, St Eustatius, Saba",Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",2.4,
222,Bosnia and Herzegovina,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",30.0,
223,Bosnia and Herzegovina,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",21.0,
224,Bosnia and Herzegovina,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",21.0,
225,Bosnia and Herzegovina,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",24.0,
226,Botswana,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",4.533,
227,Botswana,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",5.0,
228,Botswana,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",2.0,
229,Botswana,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",2.0,
230,Botswana,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",1.3,
231,Botswana,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",1.3,
232,Botswana,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",1.3,
233,Botswana,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",1.3,
234,Brazil,Electricity - total solar production,Electricity,total solar production,2020,"Kilowatt-hours, million",10750.0,
235,Brazil,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",6655.0,
236,Brazil,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",3461.0,
237,Brazil,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",832.0,
238,Brazil,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",85.0,
239,Brazil,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",59.0,
240,Brazil,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",16.0,
241,Brazil,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",7.0,
242,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2020,"Kilowatt-hours, million",0.4,1
243,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",0.32,1
244,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",0.3,1
245,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",0.4,1
246,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",0.7,1
247,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",0.67,1
248,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",0.67,1
249,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",0.29,1
250,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",0.02,1
251,British Virgin Islands,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",0.02,1
252,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",1.545,
253,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",2.0,
254,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",2.0,
255,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",1.0,
256,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",2.0,
257,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",2.0,
258,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",2.0,
259,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",2.0,
260,Brunei Darussalam,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",2.0,
261,Bulgaria,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",1442.468,
262,Bulgaria,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",1342.775,
263,Bulgaria,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",1402.965,
264,Bulgaria,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",1386.0,
265,Bulgaria,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",1383.0,
266,Bulgaria,Electricity - total solar production,Electricity,total solar production,2014,"Kilowatt-hours, million",1252.0,
267,Bulgaria,Electricity - total solar production,Electricity,total solar production,2013,"Kilowatt-hours, million",1361.0,
268,Bulgaria,Electricity - total solar production,Electricity,total solar production,2012,"Kilowatt-hours, million",814.0,
269,Bulgaria,Electricity - total solar production,Electricity,total solar production,2011,"Kilowatt-hours, million",101.0,
270,Bulgaria,Electricity - total solar production,Electricity,total solar production,2010,"Kilowatt-hours, million",15.0,
271,Bulgaria,Electricity - total solar production,Electricity,total solar production,2009,"Kilowatt-hours, million",3.0,
272,Burkina Faso,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",58.84,
273,Burkina Faso,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",54.1,
274,Burkina Faso,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",9.4,
275,Burundi,Electricity - total solar production,Electricity,total solar production,2019,"Kilowatt-hours, million",7.93,
276,Burundi,Electricity - total solar production,Electricity,total solar production,2018,"Kilowatt-hours, million",7.93,
277,Burundi,Electricity - total solar production,Electricity,total solar production,2017,"Kilowatt-hours, million",7.93,
278,Burundi,Electricity - total solar production,Electricity,total solar production,2016,"Kilowatt-hours, million",6.37,
279,Burundi,Electricity - total solar production,Electricity,total solar production,2015,"Kilowatt-hours, million",4.82,
