,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Belarus,Peat products - production,Peat products,production,2019,"Metric tons,  thousand",962.0,
1,Belarus,Peat products - production,Peat products,production,2018,"Metric tons,  thousand",1055.0,
2,Belarus,Peat products - production,Peat products,production,2017,"Metric tons,  thousand",976.0,
3,Belarus,Peat products - production,Peat products,production,2016,"Metric tons,  thousand",873.0,
4,Belarus,Peat products - production,Peat products,production,2015,"Metric tons,  thousand",677.0,
5,Belarus,Peat products - production,Peat products,production,2014,"Metric tons,  thousand",852.0,
6,Belarus,Peat products - production,Peat products,production,2013,"Metric tons,  thousand",1117.0,
7,Belarus,Peat products - production,Peat products,production,2012,"Metric tons,  thousand",1392.0,
8,Belarus,Peat products - production,Peat products,production,2011,"Metric tons,  thousand",1362.0,
9,Belarus,Peat products - production,Peat products,production,2010,"Metric tons,  thousand",1317.0,
10,Belarus,Peat products - production,Peat products,production,2009,"Metric tons,  thousand",1257.0,
11,Belarus,Peat products - production,Peat products,production,2008,"Metric tons,  thousand",1183.0,
12,Belarus,Peat products - production,Peat products,production,2007,"Metric tons,  thousand",1162.0,
13,Belarus,Peat products - production,Peat products,production,2006,"Metric tons,  thousand",1246.0,
14,Belarus,Peat products - production,Peat products,production,2005,"Metric tons,  thousand",1207.0,
15,Belarus,Peat products - production,Peat products,production,2004,"Metric tons,  thousand",1149.0,
16,Belarus,Peat products - production,Peat products,production,2003,"Metric tons,  thousand",1100.0,
17,Belarus,Peat products - production,Peat products,production,2002,"Metric tons,  thousand",1034.0,
18,Belarus,Peat products - production,Peat products,production,2001,"Metric tons,  thousand",1103.0,
19,Belarus,Peat products - production,Peat products,production,2000,"Metric tons,  thousand",1253.0,
20,Belarus,Peat products - production,Peat products,production,1999,"Metric tons,  thousand",1256.0,
21,Belarus,Peat products - production,Peat products,production,1998,"Metric tons,  thousand",1288.0,
22,Belarus,Peat products - production,Peat products,production,1997,"Metric tons,  thousand",1515.0,
23,Belarus,Peat products - production,Peat products,production,1996,"Metric tons,  thousand",1515.0,
24,Belarus,Peat products - production,Peat products,production,1995,"Metric tons,  thousand",1535.0,
25,Belarus,Peat products - production,Peat products,production,1994,"Metric tons,  thousand",1632.0,
26,Belarus,Peat products - production,Peat products,production,1993,"Metric tons,  thousand",1888.0,
27,Belarus,Peat products - production,Peat products,production,1992,"Metric tons,  thousand",2081.0,
28,Belarus,Peat products - exports,Peat products,exports,2019,"Metric tons,  thousand",120.0,
29,Belarus,Peat products - exports,Peat products,exports,2018,"Metric tons,  thousand",164.0,
30,Belarus,Peat products - exports,Peat products,exports,2017,"Metric tons,  thousand",109.0,
31,Belarus,Peat products - exports,Peat products,exports,2016,"Metric tons,  thousand",94.0,
32,Belarus,Peat products - exports,Peat products,exports,2015,"Metric tons,  thousand",87.0,
33,Belarus,Peat products - exports,Peat products,exports,2014,"Metric tons,  thousand",105.0,
34,Belarus,Peat products - exports,Peat products,exports,2013,"Metric tons,  thousand",166.0,
35,Belarus,Peat products - exports,Peat products,exports,2012,"Metric tons,  thousand",393.0,
36,Belarus,Peat products - exports,Peat products,exports,2011,"Metric tons,  thousand",339.0,
37,Belarus,Peat products - exports,Peat products,exports,2010,"Metric tons,  thousand",386.0,
38,Belarus,Peat products - exports,Peat products,exports,2009,"Metric tons,  thousand",492.0,
39,Belarus,Peat products - exports,Peat products,exports,2008,"Metric tons,  thousand",349.0,
40,Belarus,Peat products - exports,Peat products,exports,2007,"Metric tons,  thousand",221.0,
41,Belarus,Peat products - exports,Peat products,exports,2006,"Metric tons,  thousand",211.0,
42,Belarus,Peat products - exports,Peat products,exports,2005,"Metric tons,  thousand",245.0,
43,Belarus,Peat products - exports,Peat products,exports,2004,"Metric tons,  thousand",258.0,
44,Belarus,Peat products - exports,Peat products,exports,2003,"Metric tons,  thousand",154.0,
45,Belarus,Peat products - exports,Peat products,exports,2002,"Metric tons,  thousand",72.0,
46,Belarus,Peat products - exports,Peat products,exports,2001,"Metric tons,  thousand",3.0,
47,Belarus,Peat products - exports,Peat products,exports,2000,"Metric tons,  thousand",1.0,
48,Belarus,Peat products - exports,Peat products,exports,1999,"Metric tons,  thousand",1.0,
49,Belarus,Peat products - exports,Peat products,exports,1998,"Metric tons,  thousand",15.0,
50,Belarus,Peat products - exports,Peat products,exports,1997,"Metric tons,  thousand",79.0,
51,Belarus,Peat products - exports,Peat products,exports,1996,"Metric tons,  thousand",60.0,
52,Belarus,Peat products - exports,Peat products,exports,1995,"Metric tons,  thousand",15.0,
53,Belarus,Peat products - stock changes,Peat products,stock changes,2019,"Metric tons,  thousand",75.0,
54,Belarus,Peat products - stock changes,Peat products,stock changes,2018,"Metric tons,  thousand",35.0,
55,Belarus,Peat products - stock changes,Peat products,stock changes,2017,"Metric tons,  thousand",33.0,
56,Belarus,Peat products - stock changes,Peat products,stock changes,2016,"Metric tons,  thousand",9.0,
57,Belarus,Peat products - stock changes,Peat products,stock changes,2015,"Metric tons,  thousand",2.0,
58,Belarus,Peat products - stock changes,Peat products,stock changes,2014,"Metric tons,  thousand",53.0,
59,Belarus,Peat products - stock changes,Peat products,stock changes,2013,"Metric tons,  thousand",85.0,
60,Belarus,Peat products - stock changes,Peat products,stock changes,2012,"Metric tons,  thousand",74.0,
61,Belarus,Peat products - stock changes,Peat products,stock changes,2011,"Metric tons,  thousand",97.0,
62,Belarus,Peat products - stock changes,Peat products,stock changes,2010,"Metric tons,  thousand",31.0,
63,Belarus,Peat products - stock changes,Peat products,stock changes,2009,"Metric tons,  thousand",-31.0,
64,Belarus,Peat products - stock changes,Peat products,stock changes,2008,"Metric tons,  thousand",-9.0,
