,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
29,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2007,"Metric tons,  thousand",55.0,
30,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2006,"Metric tons,  thousand",50.0,
31,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2005,"Metric tons,  thousand",39.0,
32,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2004,"Metric tons,  thousand",17.0,
33,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2019,"Metric tons,  thousand",0.05,
34,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2018,"Metric tons,  thousand",0.667,
35,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2017,"Metric tons,  thousand",0.823,
36,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2016,"Metric tons,  thousand",1.0,
37,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2015,"Metric tons,  thousand",1.0,
38,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2014,"Metric tons,  thousand",1.0,
39,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2013,"Metric tons,  thousand",0.0,
40,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2012,"Metric tons,  thousand",0.0,
41,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2011,"Metric tons,  thousand",2.0,
42,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2010,"Metric tons,  thousand",16.0,
43,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2009,"Metric tons,  thousand",32.0,
44,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2008,"Metric tons,  thousand",28.0,
45,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2007,"Metric tons,  thousand",55.0,
46,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2006,"Metric tons,  thousand",50.0,
47,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2005,"Metric tons,  thousand",39.0,
48,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2004,"Metric tons,  thousand",17.0,
49,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2019,"Metric tons,  thousand",0.05,
50,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2018,"Metric tons,  thousand",0.023,
51,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2017,"Metric tons,  thousand",0.056,
52,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2014,"Metric tons,  thousand",0.0,
53,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
54,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
55,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",1.0,
56,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",2.0,
57,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",9.0,
58,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",8.0,
59,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",17.0,
60,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",18.0,
61,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",16.0,
62,Austria,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2004,"Metric tons,  thousand",5.0,
63,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2014,"Metric tons,  thousand",0.0,
64,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
65,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
66,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",0.0,
67,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",0.0,
68,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",2.0,
69,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",1.0,
70,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",2.0,
71,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",2.0,
72,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",2.0,
73,Austria,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2004,"Metric tons,  thousand",1.0,
74,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2014,"Metric tons,  thousand",0.0,
75,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
76,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
77,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",0.0,
78,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",12.0,
79,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",17.0,
80,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",16.0,
81,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",33.0,
82,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",27.0,
83,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",17.0,
84,Austria,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2004,"Metric tons,  thousand",9.0,
85,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2014,"Metric tons,  thousand",0.0,
86,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
87,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
88,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",1.0,
89,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",2.0,
90,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",4.0,
91,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",3.0,
92,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",3.0,
93,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",3.0,
94,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",4.0,
95,Austria,Other liquid biofuels - Transformation in CHP plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2004,"Metric tons,  thousand",2.0,
96,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2018,"Metric tons,  thousand",0.644,
97,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2017,"Metric tons,  thousand",0.767,
98,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2016,"Metric tons,  thousand",1.0,
99,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2015,"Metric tons,  thousand",1.0,
100,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2014,"Metric tons,  thousand",1.0,
101,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
102,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
103,Austria,Other liquid biofuels - Transformation in heat plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",0.0,
104,Austria,Other liquid biofuels - Final energy consumption,Other liquid biofuels,Final energy consumption,2020,"Metric tons,  thousand",0.135,
105,Austria,Other liquid biofuels - Consumption by other,Other liquid biofuels,Consumption by other,2020,"Metric tons,  thousand",0.135,
106,Austria,Other liquid biofuels - Consumption not elsewhere specified (other),Other liquid biofuels,Consumption not elsewhere specified (other),2020,"Metric tons,  thousand",0.135,
107,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2020,"Metric tons,  thousand",0.135,
108,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2019,"Metric tons,  thousand",0.05,
109,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2018,"Metric tons,  thousand",0.667,
110,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2017,"Metric tons,  thousand",0.823,
111,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2016,"Metric tons,  thousand",1.0,
112,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2015,"Metric tons,  thousand",1.0,
113,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2014,"Metric tons,  thousand",1.0,
114,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2013,"Metric tons,  thousand",0.0,
115,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2012,"Metric tons,  thousand",0.0,
116,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2011,"Metric tons,  thousand",3.0,
117,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2010,"Metric tons,  thousand",15.0,
118,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2009,"Metric tons,  thousand",31.0,
119,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2008,"Metric tons,  thousand",28.0,
120,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2007,"Metric tons,  thousand",56.0,
121,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2006,"Metric tons,  thousand",50.0,
122,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2005,"Metric tons,  thousand",39.0,
123,Austria,Other liquid biofuels - Total energy supply,Other liquid biofuels,Total energy supply,2004,"Metric tons,  thousand",17.0,
124,Austria,Other liquid biofuels - Final consumption,Other liquid biofuels,Final consumption,2020,"Metric tons,  thousand",0.135,
125,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2020,"Metric tons,  thousand",6.0,
126,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2019,"Metric tons,  thousand",7.1,
127,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2018,"Metric tons,  thousand",4.6,
128,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2017,"Metric tons,  thousand",4.9,
129,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2016,"Metric tons,  thousand",4.0,
130,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2015,"Metric tons,  thousand",7.0,
131,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2014,"Metric tons,  thousand",2.0,
132,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2013,"Metric tons,  thousand",26.0,
133,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2012,"Metric tons,  thousand",33.0,
134,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2011,"Metric tons,  thousand",44.0,
135,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2010,"Metric tons,  thousand",53.0,
136,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2009,"Metric tons,  thousand",101.0,
137,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2008,"Metric tons,  thousand",30.0,
138,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2007,"Metric tons,  thousand",38.0,
139,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2006,"Metric tons,  thousand",33.0,
140,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,2005,"Metric tons,  thousand",19.0,
141,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,1994,"Metric tons,  thousand",8.0,
142,Belgium,Other liquid biofuels - Production,Other liquid biofuels,Production,1993,"Metric tons,  thousand",2.0,
143,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2020,"Metric tons,  thousand",1.4,
144,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2019,"Metric tons,  thousand",15.8,
145,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2018,"Metric tons,  thousand",16.2,
146,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2017,"Metric tons,  thousand",2.2,
147,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2016,"Metric tons,  thousand",2.0,
148,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2008,"Metric tons,  thousand",17.0,
149,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2007,"Metric tons,  thousand",20.0,
150,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2006,"Metric tons,  thousand",33.0,
151,Belgium,Other liquid biofuels - Imports,Other liquid biofuels,Imports,2005,"Metric tons,  thousand",1.0,
152,Belgium,Other liquid biofuels - Exports,Other liquid biofuels,Exports,2015,"Metric tons,  thousand",20.0,
153,Belgium,Other liquid biofuels - Exports,Other liquid biofuels,Exports,2014,"Metric tons,  thousand",15.0,
154,Belgium,Other liquid biofuels - Exports,Other liquid biofuels,Exports,2013,"Metric tons,  thousand",1.0,
155,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2019,"Metric tons,  thousand",21.3,
156,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2018,"Metric tons,  thousand",19.3,
157,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2017,"Metric tons,  thousand",5.1,
158,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2016,"Metric tons,  thousand",3.0,
159,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2015,"Metric tons,  thousand",25.0,
160,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2014,"Metric tons,  thousand",16.0,
161,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2013,"Metric tons,  thousand",24.0,
162,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2012,"Metric tons,  thousand",32.0,
163,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2011,"Metric tons,  thousand",43.0,
164,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2010,"Metric tons,  thousand",40.0,
165,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2009,"Metric tons,  thousand",79.0,
166,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2008,"Metric tons,  thousand",32.0,
167,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2007,"Metric tons,  thousand",47.0,
168,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2006,"Metric tons,  thousand",53.0,
169,Belgium,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2005,"Metric tons,  thousand",19.0,
170,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2019,"Metric tons,  thousand",21.3,
171,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2018,"Metric tons,  thousand",19.3,
172,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2017,"Metric tons,  thousand",5.1,
173,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2016,"Metric tons,  thousand",3.0,
174,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2015,"Metric tons,  thousand",25.0,
175,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2014,"Metric tons,  thousand",16.0,
176,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2013,"Metric tons,  thousand",24.0,
177,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2012,"Metric tons,  thousand",32.0,
178,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2011,"Metric tons,  thousand",43.0,
179,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2010,"Metric tons,  thousand",40.0,
180,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2009,"Metric tons,  thousand",79.0,
181,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2008,"Metric tons,  thousand",32.0,
182,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2007,"Metric tons,  thousand",47.0,
183,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2006,"Metric tons,  thousand",53.0,
184,Belgium,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2005,"Metric tons,  thousand",19.0,
185,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",8.0,
186,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",2.0,
187,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",10.0,
188,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",8.0,
189,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",63.0,
190,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",14.0,
191,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",34.0,
192,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",51.0,
193,Belgium,Other liquid biofuels - Transformation in electricity plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",18.0,
194,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2013,"Metric tons,  thousand",0.0,
195,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2012,"Metric tons,  thousand",0.0,
196,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2011,"Metric tons,  thousand",2.0,
197,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2010,"Metric tons,  thousand",0.0,
198,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2009,"Metric tons,  thousand",7.0,
199,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2008,"Metric tons,  thousand",10.0,
200,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2007,"Metric tons,  thousand",1.0,
201,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2006,"Metric tons,  thousand",1.0,
202,Belgium,Other liquid biofuels - Transformation in electricity plants - autoproducers,Other liquid biofuels,Other liquid biofuels,2005,"Metric tons,  thousand",1.0,
203,Belgium,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2019,"Metric tons,  thousand",21.1,
204,Belgium,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2018,"Metric tons,  thousand",19.2,
205,Belgium,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2017,"Metric tons,  thousand",4.8,
206,Belgium,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2016,"Metric tons,  thousand",3.0,
207,Belgium,Other liquid biofuels - Transformation in CHP plants - main activity producers,Other liquid biofuels,Other liquid biofuels,2015,"Metric tons,  thousand",24.0,
