,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
41,Albania,Anthracite - consumption by non-metallic minerals,Anthracite,consumption by non-metallic minerals,2015,"Metric tons,  thousand",102.35,
42,Albania,Anthracite - consumption by non-metallic minerals,Anthracite,consumption by non-metallic minerals,2014,"Metric tons,  thousand",125.18,
43,Albania,Anthracite - consumption by non-metallic minerals,Anthracite,consumption by non-metallic minerals,2013,"Metric tons,  thousand",97.0,
44,Albania,Anthracite - consumption not elsewhere specified (industry),Anthracite,consumption not elsewhere specified (industry),2020,"Metric tons,  thousand",7.89,
45,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2020,"Metric tons,  thousand",3.79,
46,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2019,"Metric tons,  thousand",5.3,
47,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2018,"Metric tons,  thousand",5.3,
48,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2017,"Metric tons,  thousand",5.3,
49,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2016,"Metric tons,  thousand",6.02,
50,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2015,"Metric tons,  thousand",7.45,
51,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2014,"Metric tons,  thousand",8.17,
52,Albania,Anthracite - consumption by other,Anthracite,consumption by other,2013,"Metric tons,  thousand",5.0,
53,Albania,Anthracite - consumption in households,Anthracite,consumption in households,2014,"Metric tons,  thousand",0.72,
54,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2020,"Metric tons,  thousand",3.79,
55,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2019,"Metric tons,  thousand",5.3,
56,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2018,"Metric tons,  thousand",5.3,
57,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2017,"Metric tons,  thousand",5.3,
58,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2016,"Metric tons,  thousand",6.02,
59,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2015,"Metric tons,  thousand",7.45,
60,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2014,"Metric tons,  thousand",7.45,
61,Albania,Anthracite - commerce and public services,Anthracite,commerce and public services,2013,"Metric tons,  thousand",5.0,
62,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2020,"Metric tons,  thousand",137.43,
63,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2019,"Metric tons,  thousand",116.19,
64,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2018,"Metric tons,  thousand",126.7,
65,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2017,"Metric tons,  thousand",77.23,
66,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2016,"Metric tons,  thousand",80.96,
67,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2015,"Metric tons,  thousand",102.35,
68,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2014,"Metric tons,  thousand",132.63,
69,Albania,Anthracite - Total energy supply,Anthracite,Total energy supply,2013,"Metric tons,  thousand",102.0,
70,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2020,"Metric tons,  thousand",137.43,
71,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2019,"Metric tons,  thousand",102.14,
72,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2018,"Metric tons,  thousand",126.7,
73,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2017,"Metric tons,  thousand",82.53,
74,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2016,"Metric tons,  thousand",86.98,
75,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2015,"Metric tons,  thousand",109.8,
76,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2014,"Metric tons,  thousand",133.35,
77,Albania,Anthracite - Final consumption,Anthracite,Final consumption,2013,"Metric tons,  thousand",102.0,
78,Armenia,Anthracite - imports,Anthracite,imports,2020,"Metric tons,  thousand",10.967459,
79,Armenia,Anthracite - imports,Anthracite,imports,2019,"Metric tons,  thousand",3.56,
80,Armenia,Anthracite - imports,Anthracite,imports,2018,"Metric tons,  thousand",0.781,
81,Armenia,Anthracite - imports,Anthracite,imports,2017,"Metric tons,  thousand",0.525,
82,Armenia,Anthracite - imports,Anthracite,imports,2016,"Metric tons,  thousand",0.886,
83,Armenia,Anthracite - imports,Anthracite,imports,2015,"Metric tons,  thousand",0.73,
84,Armenia,Anthracite - imports,Anthracite,imports,2014,"Metric tons,  thousand",0.55,
85,Armenia,Anthracite - imports,Anthracite,imports,2013,"Metric tons,  thousand",0.84,
86,Armenia,Anthracite - imports,Anthracite,imports,2012,"Metric tons,  thousand",2.15,
87,Armenia,Anthracite - imports,Anthracite,imports,2011,"Metric tons,  thousand",0.49,
88,Armenia,Anthracite - imports,Anthracite,imports,2010,"Metric tons,  thousand",1.87,
89,Armenia,Anthracite - imports,Anthracite,imports,2009,"Metric tons,  thousand",0.02,
90,Armenia,Anthracite - imports,Anthracite,imports,2008,"Metric tons,  thousand",2.21,
91,Armenia,Anthracite - imports,Anthracite,imports,2007,"Metric tons,  thousand",2.48,
92,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2019,"Metric tons,  thousand",3.56,
93,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2018,"Metric tons,  thousand",0.781,
94,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2017,"Metric tons,  thousand",0.525,
95,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2016,"Metric tons,  thousand",0.886,
96,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2015,"Metric tons,  thousand",0.69,
97,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2014,"Metric tons,  thousand",0.55,1
98,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2013,"Metric tons,  thousand",0.84,1
99,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2012,"Metric tons,  thousand",2.15,1
100,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2011,"Metric tons,  thousand",0.49,1
101,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2010,"Metric tons,  thousand",1.87,1
102,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2009,"Metric tons,  thousand",0.02,1
103,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2008,"Metric tons,  thousand",2.21,1
104,Armenia,Anthracite - final energy consumption,Anthracite,final energy consumption,2007,"Metric tons,  thousand",2.48,1
105,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2019,"Metric tons,  thousand",3.56,
106,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2018,"Metric tons,  thousand",0.781,
107,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2017,"Metric tons,  thousand",0.525,
108,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2016,"Metric tons,  thousand",0.886,
109,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2015,"Metric tons,  thousand",0.69,
110,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2014,"Metric tons,  thousand",0.55,1
111,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2013,"Metric tons,  thousand",0.84,1
112,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2012,"Metric tons,  thousand",2.15,1
113,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2011,"Metric tons,  thousand",0.49,1
114,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2010,"Metric tons,  thousand",1.87,1
115,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2009,"Metric tons,  thousand",0.02,1
116,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2008,"Metric tons,  thousand",2.21,1
117,Armenia,Anthracite - consumption by other,Anthracite,consumption by other,2007,"Metric tons,  thousand",2.48,1
118,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2019,"Metric tons,  thousand",0.712,
119,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2018,"Metric tons,  thousand",0.156,
120,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2017,"Metric tons,  thousand",0.105,
121,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2016,"Metric tons,  thousand",0.177,
122,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2015,"Metric tons,  thousand",0.11,
123,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2014,"Metric tons,  thousand",0.11,1
124,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2013,"Metric tons,  thousand",0.17,1
125,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2012,"Metric tons,  thousand",0.43,1
126,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2011,"Metric tons,  thousand",0.1,1
127,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2010,"Metric tons,  thousand",0.37,1
128,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2009,"Metric tons,  thousand",0.004,1
129,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2008,"Metric tons,  thousand",0.44,1
130,Armenia,Anthracite - consumption in households,Anthracite,consumption in households,2007,"Metric tons,  thousand",0.5,1
131,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2019,"Metric tons,  thousand",2.848,
132,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2018,"Metric tons,  thousand",0.625,
133,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2017,"Metric tons,  thousand",0.42,
134,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2016,"Metric tons,  thousand",0.709,
135,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2015,"Metric tons,  thousand",0.58,
136,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2014,"Metric tons,  thousand",0.44,1
137,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2013,"Metric tons,  thousand",0.67,1
138,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2012,"Metric tons,  thousand",1.72,1
139,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2011,"Metric tons,  thousand",0.39,1
140,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2010,"Metric tons,  thousand",1.5,1
141,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2009,"Metric tons,  thousand",0.016,1
142,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2008,"Metric tons,  thousand",1.77,1
143,Armenia,Anthracite - commerce and public services,Anthracite,commerce and public services,2007,"Metric tons,  thousand",1.98,1
144,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2020,"Metric tons,  thousand",10.967459,
145,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2019,"Metric tons,  thousand",3.56,
146,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2018,"Metric tons,  thousand",0.781,
147,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2017,"Metric tons,  thousand",0.525,
148,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2016,"Metric tons,  thousand",0.886,
149,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2015,"Metric tons,  thousand",0.73,
150,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2014,"Metric tons,  thousand",0.55,
151,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2013,"Metric tons,  thousand",0.84,
152,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2012,"Metric tons,  thousand",2.15,
153,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2011,"Metric tons,  thousand",0.49,
154,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2010,"Metric tons,  thousand",1.87,
155,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2009,"Metric tons,  thousand",0.02,
156,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2008,"Metric tons,  thousand",2.21,
157,Armenia,Anthracite - Total energy supply,Anthracite,Total energy supply,2007,"Metric tons,  thousand",2.48,
158,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2019,"Metric tons,  thousand",3.56,
159,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2018,"Metric tons,  thousand",0.781,
160,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2017,"Metric tons,  thousand",0.525,
161,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2016,"Metric tons,  thousand",0.886,
162,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2015,"Metric tons,  thousand",0.69,
163,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2014,"Metric tons,  thousand",0.55,1
164,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2013,"Metric tons,  thousand",0.84,1
165,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2012,"Metric tons,  thousand",2.15,1
166,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2011,"Metric tons,  thousand",0.49,1
167,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2010,"Metric tons,  thousand",1.87,1
168,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2009,"Metric tons,  thousand",0.02,1
169,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2008,"Metric tons,  thousand",2.21,1
170,Armenia,Anthracite - Final consumption,Anthracite,Final consumption,2007,"Metric tons,  thousand",2.48,1
171,Australia,Anthracite - production,Anthracite,production,2020,"Metric tons,  thousand",24.0,
172,Australia,Anthracite - production,Anthracite,production,2019,"Metric tons,  thousand",57.0,
173,Australia,Anthracite - production,Anthracite,production,2018,"Metric tons,  thousand",0.0,
174,Australia,Anthracite - production,Anthracite,production,2017,"Metric tons,  thousand",407.0,
175,Australia,Anthracite - production,Anthracite,production,2016,"Metric tons,  thousand",709.0,
176,Australia,Anthracite - production,Anthracite,production,2015,"Metric tons,  thousand",159.0,
177,Australia,Anthracite - production,Anthracite,production,2014,"Metric tons,  thousand",14.0,
178,Australia,Anthracite - production,Anthracite,production,2013,"Metric tons,  thousand",361.0,
179,Australia,Anthracite - production,Anthracite,production,2012,"Metric tons,  thousand",578.0,
180,Australia,Anthracite - production,Anthracite,production,2011,"Metric tons,  thousand",604.0,
181,Australia,Anthracite - production,Anthracite,production,2010,"Metric tons,  thousand",329.0,
182,Australia,Anthracite - production,Anthracite,production,2009,"Metric tons,  thousand",147.0,
183,Australia,Anthracite - production,Anthracite,production,2008,"Metric tons,  thousand",199.0,
184,Australia,Anthracite - production,Anthracite,production,2007,"Metric tons,  thousand",801.0,
185,Australia,Anthracite - production,Anthracite,production,2006,"Metric tons,  thousand",1165.0,
186,Australia,Anthracite - production,Anthracite,production,2005,"Metric tons,  thousand",1018.0,
187,Australia,Anthracite - production,Anthracite,production,2004,"Metric tons,  thousand",917.0,
188,Australia,Anthracite - production,Anthracite,production,2003,"Metric tons,  thousand",1006.0,
189,Australia,Anthracite - production,Anthracite,production,2002,"Metric tons,  thousand",1307.0,
190,Australia,Anthracite - production,Anthracite,production,2001,"Metric tons,  thousand",592.0,
191,Australia,Anthracite - production,Anthracite,production,2000,"Metric tons,  thousand",684.0,
192,Australia,Anthracite - production,Anthracite,production,1999,"Metric tons,  thousand",675.0,
193,Australia,Anthracite - production,Anthracite,production,1998,"Metric tons,  thousand",465.0,
194,Australia,Anthracite - production,Anthracite,production,1997,"Metric tons,  thousand",485.0,
195,Australia,Anthracite - production,Anthracite,production,1996,"Metric tons,  thousand",308.0,
196,Australia,Anthracite - production,Anthracite,production,1995,"Metric tons,  thousand",328.0,
197,Australia,Anthracite - production,Anthracite,production,1994,"Metric tons,  thousand",290.0,
198,Australia,Anthracite - production,Anthracite,production,1993,"Metric tons,  thousand",173.0,
199,Australia,Anthracite - production,Anthracite,production,1992,"Metric tons,  thousand",386.0,
200,Australia,Anthracite - production,Anthracite,production,1991,"Metric tons,  thousand",257.0,
201,Australia,Anthracite - production,Anthracite,production,1990,"Metric tons,  thousand",377.0,
202,Australia,Anthracite - imports,Anthracite,imports,2020,"Metric tons,  thousand",20.0,
203,Australia,Anthracite - imports,Anthracite,imports,2019,"Metric tons,  thousand",136.0,
204,Australia,Anthracite - imports,Anthracite,imports,2018,"Metric tons,  thousand",85.0,
205,Australia,Anthracite - imports,Anthracite,imports,2017,"Metric tons,  thousand",18.0,
206,Australia,Anthracite - imports,Anthracite,imports,2016,"Metric tons,  thousand",10.0,
207,Australia,Anthracite - imports,Anthracite,imports,2015,"Metric tons,  thousand",24.0,
208,Australia,Anthracite - imports,Anthracite,imports,2014,"Metric tons,  thousand",15.0,
209,Australia,Anthracite - imports,Anthracite,imports,2013,"Metric tons,  thousand",11.0,
210,Australia,Anthracite - imports,Anthracite,imports,2012,"Metric tons,  thousand",47.0,
211,Australia,Anthracite - imports,Anthracite,imports,2011,"Metric tons,  thousand",131.0,
212,Australia,Anthracite - imports,Anthracite,imports,2010,"Metric tons,  thousand",38.0,
213,Australia,Anthracite - exports,Anthracite,exports,2019,"Metric tons,  thousand",57.0,
214,Australia,Anthracite - exports,Anthracite,exports,2018,"Metric tons,  thousand",0.0,
215,Australia,Anthracite - exports,Anthracite,exports,2017,"Metric tons,  thousand",395.0,
216,Australia,Anthracite - exports,Anthracite,exports,2016,"Metric tons,  thousand",690.0,
217,Australia,Anthracite - exports,Anthracite,exports,2015,"Metric tons,  thousand",157.0,
218,Australia,Anthracite - exports,Anthracite,exports,2014,"Metric tons,  thousand",0.0,
219,Australia,Anthracite - exports,Anthracite,exports,2013,"Metric tons,  thousand",344.0,
220,Australia,Anthracite - exports,Anthracite,exports,2012,"Metric tons,  thousand",625.0,
221,Australia,Anthracite - exports,Anthracite,exports,2011,"Metric tons,  thousand",735.0,
222,Australia,Anthracite - exports,Anthracite,exports,2010,"Metric tons,  thousand",367.0,
223,Australia,Anthracite - exports,Anthracite,exports,2009,"Metric tons,  thousand",147.0,
224,Australia,Anthracite - exports,Anthracite,exports,2008,"Metric tons,  thousand",199.0,
225,Australia,Anthracite - exports,Anthracite,exports,2007,"Metric tons,  thousand",801.0,
226,Australia,Anthracite - exports,Anthracite,exports,2006,"Metric tons,  thousand",1165.0,
227,Australia,Anthracite - exports,Anthracite,exports,2005,"Metric tons,  thousand",1018.0,
228,Australia,Anthracite - exports,Anthracite,exports,2004,"Metric tons,  thousand",917.0,
229,Australia,Anthracite - exports,Anthracite,exports,2003,"Metric tons,  thousand",1006.0,
230,Australia,Anthracite - exports,Anthracite,exports,2002,"Metric tons,  thousand",1307.0,
231,Australia,Anthracite - exports,Anthracite,exports,2001,"Metric tons,  thousand",592.0,
232,Australia,Anthracite - exports,Anthracite,exports,2000,"Metric tons,  thousand",684.0,
233,Australia,Anthracite - exports,Anthracite,exports,1999,"Metric tons,  thousand",675.0,
234,Australia,Anthracite - exports,Anthracite,exports,1998,"Metric tons,  thousand",465.0,
235,Australia,Anthracite - exports,Anthracite,exports,1997,"Metric tons,  thousand",485.0,
236,Australia,Anthracite - exports,Anthracite,exports,1996,"Metric tons,  thousand",308.0,
237,Australia,Anthracite - exports,Anthracite,exports,1995,"Metric tons,  thousand",328.0,
238,Australia,Anthracite - exports,Anthracite,exports,1994,"Metric tons,  thousand",290.0,
239,Australia,Anthracite - exports,Anthracite,exports,1993,"Metric tons,  thousand",173.0,
240,Australia,Anthracite - exports,Anthracite,exports,1992,"Metric tons,  thousand",386.0,
241,Australia,Anthracite - exports,Anthracite,exports,1991,"Metric tons,  thousand",257.0,
242,Australia,Anthracite - exports,Anthracite,exports,1990,"Metric tons,  thousand",377.0,
243,Australia,Anthracite - stock changes,Anthracite,stock changes,2018,"Metric tons,  thousand",-2.0,
244,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2019,"Metric tons,  thousand",136.0,
245,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2018,"Metric tons,  thousand",87.0,
246,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2017,"Metric tons,  thousand",30.0,
247,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2016,"Metric tons,  thousand",29.0,
248,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2015,"Metric tons,  thousand",26.0,
249,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2014,"Metric tons,  thousand",29.0,
250,Australia,Anthracite - final energy consumption,Anthracite,final energy consumption,2013,"Metric tons,  thousand",28.0,
251,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2019,"Metric tons,  thousand",136.0,
252,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2018,"Metric tons,  thousand",87.0,
253,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2017,"Metric tons,  thousand",30.0,
254,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2016,"Metric tons,  thousand",29.0,
255,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2015,"Metric tons,  thousand",26.0,
256,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2014,"Metric tons,  thousand",29.0,
257,Australia,"Anthracite - consumption by manufacturing, construction and non-fuel industry",Anthracite,"consumption by manufacturing, construction and non-fuel industry",2013,"Metric tons,  thousand",28.0,
258,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2019,"Metric tons,  thousand",11.0,
259,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2018,"Metric tons,  thousand",12.0,
260,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2017,"Metric tons,  thousand",12.0,
261,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2016,"Metric tons,  thousand",12.0,
262,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2015,"Metric tons,  thousand",9.0,
263,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2014,"Metric tons,  thousand",9.0,
264,Australia,Anthracite - consumption by iron and steel,Anthracite,consumption by iron and steel,2013,"Metric tons,  thousand",7.0,
265,Australia,"Anthracite - consumption by other manuf., const. and non-fuel ind.",Anthracite,"consumption by other manuf., const. and non-fuel ind.",2019,"Metric tons,  thousand",125.0,
