,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
50,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2019,"Metric tons,  thousand",8.0,
51,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2018,"Metric tons,  thousand",7.0,
52,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2017,"Metric tons,  thousand",8.0,
53,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2016,"Metric tons,  thousand",9.0,
54,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2015,"Metric tons,  thousand",11.0,
55,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2014,"Metric tons,  thousand",10.0,
56,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2013,"Metric tons,  thousand",10.0,
57,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2012,"Metric tons,  thousand",11.0,
58,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2011,"Metric tons,  thousand",12.0,
59,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2010,"Metric tons,  thousand",12.0,
60,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2009,"Metric tons,  thousand",1.0,
61,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2008,"Metric tons,  thousand",15.0,
62,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2007,"Metric tons,  thousand",2.0,
63,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2006,"Metric tons,  thousand",2.0,
64,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2005,"Metric tons,  thousand",1.0,
65,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2004,"Metric tons,  thousand",2.0,
66,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2003,"Metric tons,  thousand",2.0,
67,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2002,"Metric tons,  thousand",1.0,
68,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2001,"Metric tons,  thousand",1.0,
69,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,2000,"Metric tons,  thousand",1.0,
70,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1999,"Metric tons,  thousand",2.0,
71,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1998,"Metric tons,  thousand",2.0,
72,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1997,"Metric tons,  thousand",2.0,
73,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1996,"Metric tons,  thousand",1.0,
74,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1995,"Metric tons,  thousand",1.0,
75,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1994,"Metric tons,  thousand",20.0,
76,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1993,"Metric tons,  thousand",12.0,1
77,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1992,"Metric tons,  thousand",13.0,1
78,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1991,"Metric tons,  thousand",13.0,
79,Argentina,Paraffin waxes - production from refineries,Paraffin waxes,production from refineries,1990,"Metric tons,  thousand",11.0,
80,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2020,"Metric tons,  thousand",0.119,
81,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2019,"Metric tons,  thousand",0.0,
82,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2018,"Metric tons,  thousand",0.0,
83,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2017,"Metric tons,  thousand",1.0,
84,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2016,"Metric tons,  thousand",0.0,
85,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2015,"Metric tons,  thousand",1.0,
86,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2014,"Metric tons,  thousand",1.0,
87,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,2013,"Metric tons,  thousand",1.0,
88,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,1994,"Metric tons,  thousand",3.0,1
89,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,1993,"Metric tons,  thousand",3.0,1
90,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,1992,"Metric tons,  thousand",3.0,1
91,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,1991,"Metric tons,  thousand",3.0,
92,Argentina,Paraffin waxes - Imports,Paraffin waxes,Imports,1990,"Metric tons,  thousand",2.0,
93,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,2020,"Metric tons,  thousand",0.134,
94,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,2019,"Metric tons,  thousand",0.0,
95,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,2018,"Metric tons,  thousand",1.0,
96,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,2017,"Metric tons,  thousand",1.0,
97,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,1994,"Metric tons,  thousand",17.0,
98,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,1993,"Metric tons,  thousand",12.0,1
99,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,1992,"Metric tons,  thousand",13.0,1
100,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,1991,"Metric tons,  thousand",13.0,
101,Argentina,Paraffin waxes - Exports,Paraffin waxes,Exports,1990,"Metric tons,  thousand",7.0,
102,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2020,"Metric tons,  thousand",0.148,
103,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2019,"Metric tons,  thousand",-1.0,
104,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2018,"Metric tons,  thousand",-4.0,
105,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2017,"Metric tons,  thousand",-1.0,
106,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2016,"Metric tons,  thousand",2.0,
107,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2015,"Metric tons,  thousand",6.0,
108,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2014,"Metric tons,  thousand",-2.0,
109,Argentina,Paraffin waxes - Stock changes,Paraffin waxes,Stock changes,2013,"Metric tons,  thousand",-1.0,
110,Argentina,Paraffin waxes - Energy industries own use,Paraffin waxes,Energy industries own use,2020,"Metric tons,  thousand",0.005,
111,Argentina,Paraffin waxes - Other energy industry own use,Paraffin waxes,Other energy industry own use,2020,"Metric tons,  thousand",0.005,
112,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2020,"Metric tons,  thousand",7.937,
113,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2019,"Metric tons,  thousand",9.0,
114,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2018,"Metric tons,  thousand",11.0,
115,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2017,"Metric tons,  thousand",9.0,
116,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2016,"Metric tons,  thousand",7.0,
117,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2015,"Metric tons,  thousand",6.0,
118,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2014,"Metric tons,  thousand",13.0,
119,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2013,"Metric tons,  thousand",12.0,
120,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2012,"Metric tons,  thousand",11.0,
121,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2011,"Metric tons,  thousand",12.0,
122,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2010,"Metric tons,  thousand",12.0,
123,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2009,"Metric tons,  thousand",1.0,
124,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2008,"Metric tons,  thousand",15.0,
125,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2007,"Metric tons,  thousand",2.0,
126,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2006,"Metric tons,  thousand",2.0,
127,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2005,"Metric tons,  thousand",1.0,
128,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2004,"Metric tons,  thousand",2.0,
129,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2003,"Metric tons,  thousand",2.0,
130,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2002,"Metric tons,  thousand",1.0,
131,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2001,"Metric tons,  thousand",1.0,
132,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2000,"Metric tons,  thousand",1.0,
133,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1999,"Metric tons,  thousand",2.0,
134,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1998,"Metric tons,  thousand",2.0,
135,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1997,"Metric tons,  thousand",2.0,
136,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1996,"Metric tons,  thousand",1.0,
137,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1995,"Metric tons,  thousand",1.0,
138,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1994,"Metric tons,  thousand",6.0,
139,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1993,"Metric tons,  thousand",3.0,1
140,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1992,"Metric tons,  thousand",3.0,1
141,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1991,"Metric tons,  thousand",3.0,
142,Argentina,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,1990,"Metric tons,  thousand",6.0,
143,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2020,"Metric tons,  thousand",7.942,
144,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2019,"Metric tons,  thousand",9.0,
145,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2018,"Metric tons,  thousand",10.0,
146,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2017,"Metric tons,  thousand",9.0,
147,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2016,"Metric tons,  thousand",7.0,
148,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2015,"Metric tons,  thousand",6.0,
149,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2014,"Metric tons,  thousand",13.0,
150,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2013,"Metric tons,  thousand",12.0,
151,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2012,"Metric tons,  thousand",11.0,
152,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2011,"Metric tons,  thousand",12.0,
153,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2010,"Metric tons,  thousand",12.0,
154,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2009,"Metric tons,  thousand",1.0,
155,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2008,"Metric tons,  thousand",15.0,
156,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2007,"Metric tons,  thousand",2.0,
157,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2006,"Metric tons,  thousand",2.0,
158,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2005,"Metric tons,  thousand",1.0,
159,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2004,"Metric tons,  thousand",2.0,
160,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2003,"Metric tons,  thousand",2.0,
161,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2002,"Metric tons,  thousand",1.0,
162,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2001,"Metric tons,  thousand",1.0,
163,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2000,"Metric tons,  thousand",1.0,
164,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1999,"Metric tons,  thousand",2.0,
165,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1998,"Metric tons,  thousand",2.0,
166,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1997,"Metric tons,  thousand",2.0,
167,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1996,"Metric tons,  thousand",1.0,
168,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1995,"Metric tons,  thousand",1.0,
169,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1994,"Metric tons,  thousand",6.0,
170,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1993,"Metric tons,  thousand",3.0,1
171,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1992,"Metric tons,  thousand",3.0,1
172,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1991,"Metric tons,  thousand",3.0,
173,Argentina,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,1990,"Metric tons,  thousand",6.0,
174,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2020,"Metric tons,  thousand",7.937,
175,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2019,"Metric tons,  thousand",9.0,
176,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2018,"Metric tons,  thousand",11.0,
177,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2017,"Metric tons,  thousand",9.0,
178,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2016,"Metric tons,  thousand",7.0,
179,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2015,"Metric tons,  thousand",6.0,
180,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2014,"Metric tons,  thousand",13.0,
181,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2013,"Metric tons,  thousand",12.0,
182,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2012,"Metric tons,  thousand",11.0,
183,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2011,"Metric tons,  thousand",12.0,
184,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2010,"Metric tons,  thousand",12.0,
185,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2009,"Metric tons,  thousand",1.0,
186,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2008,"Metric tons,  thousand",15.0,
187,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2007,"Metric tons,  thousand",2.0,
188,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2006,"Metric tons,  thousand",2.0,
189,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2005,"Metric tons,  thousand",1.0,
190,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2004,"Metric tons,  thousand",2.0,
191,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2003,"Metric tons,  thousand",2.0,
192,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2002,"Metric tons,  thousand",1.0,
193,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2001,"Metric tons,  thousand",1.0,
194,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,2000,"Metric tons,  thousand",1.0,
195,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1999,"Metric tons,  thousand",2.0,
196,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1998,"Metric tons,  thousand",2.0,
197,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1997,"Metric tons,  thousand",2.0,
198,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1996,"Metric tons,  thousand",1.0,
199,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1995,"Metric tons,  thousand",1.0,
200,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1994,"Metric tons,  thousand",6.0,
201,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1993,"Metric tons,  thousand",3.0,1
202,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1992,"Metric tons,  thousand",3.0,1
203,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1991,"Metric tons,  thousand",3.0,
204,Argentina,Paraffin waxes - Final consumption,Paraffin waxes,Final consumption,1990,"Metric tons,  thousand",6.0,
205,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2020,"Metric tons,  thousand",0.187677,
206,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2019,"Metric tons,  thousand",0.245,
207,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2018,"Metric tons,  thousand",0.24,
208,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2017,"Metric tons,  thousand",0.35,
209,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2016,"Metric tons,  thousand",0.4,
210,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2015,"Metric tons,  thousand",0.43,
211,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2014,"Metric tons,  thousand",0.42,
212,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2013,"Metric tons,  thousand",0.3,
213,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2012,"Metric tons,  thousand",0.58,
214,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2011,"Metric tons,  thousand",0.27,
215,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2010,"Metric tons,  thousand",0.79,
216,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2009,"Metric tons,  thousand",0.27,
217,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2008,"Metric tons,  thousand",0.28,
218,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2007,"Metric tons,  thousand",0.1,
219,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2006,"Metric tons,  thousand",0.35,
220,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2005,"Metric tons,  thousand",0.22,
221,Armenia,Paraffin waxes - Imports,Paraffin waxes,Imports,2004,"Metric tons,  thousand",0.33,
222,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2020,"Metric tons,  thousand",0.187677,1
223,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2019,"Metric tons,  thousand",0.245,
224,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2018,"Metric tons,  thousand",0.24,
225,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2017,"Metric tons,  thousand",0.35,
226,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2016,"Metric tons,  thousand",0.4,
227,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2015,"Metric tons,  thousand",0.43,
228,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2014,"Metric tons,  thousand",0.42,1
229,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2013,"Metric tons,  thousand",0.3,1
230,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2012,"Metric tons,  thousand",0.58,1
231,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2011,"Metric tons,  thousand",0.27,1
232,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2010,"Metric tons,  thousand",0.79,1
233,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2009,"Metric tons,  thousand",0.27,1
234,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2008,"Metric tons,  thousand",0.28,1
235,Armenia,Paraffin waxes - Non-energy uses,Paraffin waxes,Non-energy uses,2007,"Metric tons,  thousand",0.1,1
236,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2020,"Metric tons,  thousand",0.187677,
237,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2019,"Metric tons,  thousand",0.245,
238,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2018,"Metric tons,  thousand",0.24,
239,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2017,"Metric tons,  thousand",0.35,
240,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2016,"Metric tons,  thousand",0.4,
241,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2015,"Metric tons,  thousand",0.43,
242,Armenia,Paraffin waxes - Total energy supply,Paraffin waxes,Total energy supply,2014,"Metric tons,  thousand",0.42,
