,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
24,Angola,Vegetal waste - Production,Vegetal waste,Production,1995,Terajoules,78761.0,
25,Angola,Vegetal waste - Production,Vegetal waste,Production,1994,Terajoules,78000.0,
26,Angola,Vegetal waste - Production,Vegetal waste,Production,1993,Terajoules,76395.0,
27,Angola,Vegetal waste - Production,Vegetal waste,Production,1992,Terajoules,74657.0,
28,Angola,Vegetal waste - Production,Vegetal waste,Production,1991,Terajoules,72957.0,
29,Angola,Vegetal waste - Production,Vegetal waste,Production,1990,Terajoules,71294.0,
30,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2019,Terajoules,106421.264,1
31,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2018,Terajoules,105044.4,1
32,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2017,Terajoules,103650.4,1
33,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2016,Terajoules,102127.0,1
34,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2015,Terajoules,100681.0,1
35,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2014,Terajoules,99191.0,1
36,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2013,Terajoules,97667.0,1
37,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2012,Terajoules,96099.0,1
38,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2011,Terajoules,94510.0,1
39,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2010,Terajoules,92916.0,1
40,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2009,Terajoules,91327.0,1
41,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2008,Terajoules,89745.0,1
42,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2007,Terajoules,88177.0,1
43,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2006,Terajoules,86612.0,1
44,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2005,Terajoules,85055.0,1
45,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2004,Terajoules,84255.0,1
46,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2003,Terajoules,83424.0,1
47,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2002,Terajoules,82590.0,1
48,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2001,Terajoules,81813.0,1
49,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,2000,Terajoules,81130.0,1
50,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1999,Terajoules,80583.0,1
51,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1998,Terajoules,80152.0,1
52,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1997,Terajoules,79773.0,1
53,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1996,Terajoules,79334.0,1
54,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1995,Terajoules,78761.0,1
55,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1994,Terajoules,78000.0,1
56,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1993,Terajoules,76395.0,1
57,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1992,Terajoules,74657.0,1
58,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1991,Terajoules,72957.0,1
59,Angola,Vegetal waste - Final energy consumption,Vegetal waste,Final energy consumption,1990,Terajoules,71294.0,1
60,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2019,Terajoules,4772.581,1
61,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2018,Terajoules,4711.0,1
62,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2017,Terajoules,4648.0,1
63,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2016,Terajoules,4580.0,1
64,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2015,Terajoules,4516.0,1
65,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2014,Terajoules,4450.0,1
66,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2013,Terajoules,4382.0,1
67,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2012,Terajoules,4312.0,1
68,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2011,Terajoules,4241.0,1
69,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2010,Terajoules,4168.0,1
70,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2009,Terajoules,4098.0,1
71,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2008,Terajoules,4027.0,1
72,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2007,Terajoules,3956.0,1
73,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2006,Terajoules,3886.0,1
74,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2005,Terajoules,3817.0,1
75,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2004,Terajoules,3781.0,1
76,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2003,Terajoules,3744.0,1
77,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2002,Terajoules,3707.0,1
78,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2001,Terajoules,3672.0,1
79,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",2000,Terajoules,3641.0,1
80,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1999,Terajoules,3616.0,1
81,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1998,Terajoules,3597.0,1
82,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1997,Terajoules,3580.0,1
83,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1996,Terajoules,3560.0,1
84,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1995,Terajoules,3534.0,1
85,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1994,Terajoules,3500.0,1
86,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1993,Terajoules,3428.0,1
87,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1992,Terajoules,3350.0,1
88,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1991,Terajoules,3274.0,1
89,Angola,"Vegetal waste - Consumption by manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by manufacturing, construction and non-fuel mining industry",1990,Terajoules,3200.0,1
90,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2019,Terajoules,4772.581,1
91,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2018,Terajoules,4711.0,1
92,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2017,Terajoules,4648.0,1
93,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2016,Terajoules,4580.0,1
94,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2015,Terajoules,4516.0,1
95,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2014,Terajoules,4450.0,1
96,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2013,Terajoules,4382.0,1
97,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2012,Terajoules,4312.0,1
98,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2011,Terajoules,4241.0,1
99,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2010,Terajoules,4168.0,1
100,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2009,Terajoules,4098.0,1
101,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2008,Terajoules,4027.0,1
102,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2007,Terajoules,3956.0,1
103,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2006,Terajoules,3886.0,1
104,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2005,Terajoules,3817.0,1
105,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2004,Terajoules,3781.0,1
106,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2003,Terajoules,3744.0,1
107,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2002,Terajoules,3707.0,1
108,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2001,Terajoules,3672.0,1
109,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",2000,Terajoules,3641.0,1
110,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1999,Terajoules,3616.0,1
111,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1998,Terajoules,3597.0,1
112,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1997,Terajoules,3580.0,1
113,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1996,Terajoules,3560.0,1
114,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1995,Terajoules,3534.0,1
115,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1994,Terajoules,3500.0,1
116,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1993,Terajoules,3428.0,1
117,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1992,Terajoules,3350.0,1
118,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1991,Terajoules,3274.0,1
119,Angola,"Vegetal waste - Consumption by other manufacturing, construction and non-fuel mining industry",Vegetal waste,"Consumption by other manufacturing, construction and non-fuel mining industry",1990,Terajoules,3200.0,1
120,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2019,Terajoules,4772.581,1
121,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2018,Terajoules,4711.0,1
122,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2017,Terajoules,4648.0,1
123,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2016,Terajoules,4580.0,1
124,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2015,Terajoules,4516.0,1
125,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2014,Terajoules,4450.0,1
126,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2013,Terajoules,4382.0,1
127,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2012,Terajoules,4312.0,1
128,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2011,Terajoules,4241.0,1
129,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2010,Terajoules,4168.0,1
130,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2009,Terajoules,4098.0,1
131,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2008,Terajoules,4027.0,1
132,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2007,Terajoules,3956.0,1
133,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2006,Terajoules,3886.0,1
134,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2005,Terajoules,3817.0,1
135,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2004,Terajoules,3781.0,1
136,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2003,Terajoules,3744.0,1
137,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2002,Terajoules,3707.0,1
138,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2001,Terajoules,3672.0,1
139,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),2000,Terajoules,3641.0,1
140,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1999,Terajoules,3616.0,1
141,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1998,Terajoules,3597.0,1
142,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1997,Terajoules,3580.0,1
143,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1996,Terajoules,3560.0,1
144,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1995,Terajoules,3534.0,1
145,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1994,Terajoules,3500.0,1
146,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1993,Terajoules,3428.0,1
147,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1992,Terajoules,3350.0,1
148,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1991,Terajoules,3274.0,1
149,Angola,Vegetal waste - Consumption not elsewhere specified (industry),Vegetal waste,Consumption not elsewhere specified (industry),1990,Terajoules,3200.0,1
150,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2019,Terajoules,101648.683,1
151,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2018,Terajoules,100333.4,1
152,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2017,Terajoules,99002.4,1
153,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2016,Terajoules,97547.0,1
154,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2015,Terajoules,96165.0,1
155,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2014,Terajoules,94741.0,1
156,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2013,Terajoules,93285.0,1
157,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2012,Terajoules,91787.0,1
158,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2011,Terajoules,90269.0,1
159,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2010,Terajoules,88748.0,1
160,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2009,Terajoules,87229.0,1
161,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2008,Terajoules,85718.0,1
162,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2007,Terajoules,84221.0,1
163,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2006,Terajoules,82726.0,1
164,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2005,Terajoules,81238.0,1
165,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2004,Terajoules,80474.0,1
166,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2003,Terajoules,79680.0,1
167,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2002,Terajoules,78883.0,1
168,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2001,Terajoules,78141.0,1
169,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,2000,Terajoules,77489.0,1
170,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1999,Terajoules,76967.0,1
171,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1998,Terajoules,76555.0,1
172,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1997,Terajoules,76193.0,1
173,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1996,Terajoules,75774.0,1
174,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1995,Terajoules,75227.0,1
175,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1994,Terajoules,74500.0,1
176,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1993,Terajoules,72967.0,1
177,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1992,Terajoules,71307.0,1
178,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1991,Terajoules,69683.0,1
179,Angola,Vegetal waste - Consumption by other,Vegetal waste,Consumption by other,1990,Terajoules,68094.0,1
180,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2019,Terajoules,101648.683,1
181,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2018,Terajoules,100333.4,1
182,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2017,Terajoules,99002.4,1
183,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2016,Terajoules,97547.0,1
184,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2015,Terajoules,96165.0,1
185,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2014,Terajoules,94741.0,1
186,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2013,Terajoules,93285.0,1
187,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2012,Terajoules,91787.0,1
188,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2011,Terajoules,90269.0,1
189,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2010,Terajoules,88748.0,1
190,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2009,Terajoules,87229.0,1
191,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2008,Terajoules,85718.0,1
192,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2007,Terajoules,84221.0,1
193,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2006,Terajoules,82726.0,1
194,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2005,Terajoules,81238.0,1
195,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2004,Terajoules,80474.0,1
196,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2003,Terajoules,79680.0,1
197,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2002,Terajoules,78883.0,1
198,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2001,Terajoules,78141.0,1
199,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,2000,Terajoules,77489.0,1
200,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1999,Terajoules,76967.0,1
201,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1998,Terajoules,76555.0,1
202,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1997,Terajoules,76193.0,1
203,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1996,Terajoules,75774.0,1
204,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1995,Terajoules,75227.0,1
205,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1994,Terajoules,74500.0,1
206,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1993,Terajoules,72967.0,1
207,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1992,Terajoules,71307.0,1
208,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1991,Terajoules,69683.0,1
209,Angola,Vegetal waste - Consumption by households,Vegetal waste,Consumption by households,1990,Terajoules,68094.0,1
210,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2019,Terajoules,106421.264,
211,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2018,Terajoules,105044.4,
212,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2017,Terajoules,103650.4,
213,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2016,Terajoules,102127.0,
214,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2015,Terajoules,100681.0,
215,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2014,Terajoules,99191.0,
216,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2013,Terajoules,97667.0,
217,Angola,Vegetal waste - Total energy supply,Vegetal waste,Total energy supply,2012,Terajoules,96099.0,
