,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
214,Australia,Coking coal - exports,Coking coal,exports,1994,"Metric tons,  thousand",71496.0,
215,Australia,Coking coal - exports,Coking coal,exports,1993,"Metric tons,  thousand",73941.0,
216,Australia,Coking coal - exports,Coking coal,exports,1992,"Metric tons,  thousand",67561.0,
217,Australia,Coking coal - exports,Coking coal,exports,1991,"Metric tons,  thousand",65450.0,
218,Australia,Coking coal - exports,Coking coal,exports,1990,"Metric tons,  thousand",57750.0,
219,Australia,Coking coal - stock changes,Coking coal,stock changes,2020,"Metric tons,  thousand",2480.0,
220,Australia,Coking coal - stock changes,Coking coal,stock changes,2019,"Metric tons,  thousand",2062.0,
221,Australia,Coking coal - stock changes,Coking coal,stock changes,2018,"Metric tons,  thousand",-4110.0,
222,Australia,Coking coal - stock changes,Coking coal,stock changes,2017,"Metric tons,  thousand",8447.0,
223,Australia,Coking coal - stock changes,Coking coal,stock changes,2016,"Metric tons,  thousand",-3089.0,
224,Australia,Coking coal - stock changes,Coking coal,stock changes,2015,"Metric tons,  thousand",-454.0,
225,Australia,Coking coal - stock changes,Coking coal,stock changes,2014,"Metric tons,  thousand",-3986.0,
226,Australia,Coking coal - stock changes,Coking coal,stock changes,2013,"Metric tons,  thousand",1075.0,
227,Australia,Coking coal - stock changes,Coking coal,stock changes,2012,"Metric tons,  thousand",174.0,
228,Australia,Coking coal - stock changes,Coking coal,stock changes,2011,"Metric tons,  thousand",1150.0,
229,Australia,Coking coal - stock changes,Coking coal,stock changes,2010,"Metric tons,  thousand",565.0,
230,Australia,Coking coal - stock changes,Coking coal,stock changes,2009,"Metric tons,  thousand",1090.0,
231,Australia,Coking coal - stock changes,Coking coal,stock changes,2008,"Metric tons,  thousand",2523.0,
232,Australia,Coking coal - stock changes,Coking coal,stock changes,2007,"Metric tons,  thousand",5441.0,
233,Australia,Coking coal - stock changes,Coking coal,stock changes,2006,"Metric tons,  thousand",7894.0,
234,Australia,Coking coal - stock changes,Coking coal,stock changes,2005,"Metric tons,  thousand",-1019.0,
235,Australia,Coking coal - stock changes,Coking coal,stock changes,2004,"Metric tons,  thousand",52.0,
236,Australia,Coking coal - stock changes,Coking coal,stock changes,2003,"Metric tons,  thousand",296.0,
237,Australia,Coking coal - stock changes,Coking coal,stock changes,2002,"Metric tons,  thousand",-1549.0,
238,Australia,Coking coal - stock changes,Coking coal,stock changes,2001,"Metric tons,  thousand",-184.0,
239,Australia,Coking coal - stock changes,Coking coal,stock changes,2000,"Metric tons,  thousand",-210.0,
240,Australia,Coking coal - stock changes,Coking coal,stock changes,1999,"Metric tons,  thousand",-230.0,
241,Australia,Coking coal - stock changes,Coking coal,stock changes,1998,"Metric tons,  thousand",-190.0,
242,Australia,Coking coal - stock changes,Coking coal,stock changes,1997,"Metric tons,  thousand",-222.0,
243,Australia,Coking coal - stock changes,Coking coal,stock changes,1996,"Metric tons,  thousand",-356.0,
244,Australia,Coking coal - stock changes,Coking coal,stock changes,1995,"Metric tons,  thousand",-790.0,
245,Australia,Coking coal - stock changes,Coking coal,stock changes,1994,"Metric tons,  thousand",-452.0,
246,Australia,Coking coal - stock changes,Coking coal,stock changes,1993,"Metric tons,  thousand",-460.0,
247,Australia,Coking coal - stock changes,Coking coal,stock changes,1992,"Metric tons,  thousand",-477.0,
248,Australia,Coking coal - stock changes,Coking coal,stock changes,1991,"Metric tons,  thousand",-411.0,
249,Australia,Coking coal - stock changes,Coking coal,stock changes,1990,"Metric tons,  thousand",949.0,
250,Australia,Coking coal - transformation,Coking coal,transformation,2019,"Metric tons,  thousand",3893.0,
251,Australia,Coking coal - transformation,Coking coal,transformation,2018,"Metric tons,  thousand",4240.0,
252,Australia,Coking coal - transformation,Coking coal,transformation,2017,"Metric tons,  thousand",4396.0,
253,Australia,Coking coal - transformation,Coking coal,transformation,2016,"Metric tons,  thousand",4413.0,
254,Australia,Coking coal - transformation,Coking coal,transformation,2015,"Metric tons,  thousand",3947.0,
255,Australia,Coking coal - transformation,Coking coal,transformation,2014,"Metric tons,  thousand",3904.0,
256,Australia,Coking coal - transformation,Coking coal,transformation,2013,"Metric tons,  thousand",4267.0,
257,Australia,Coking coal - transformation,Coking coal,transformation,2012,"Metric tons,  thousand",4444.0,
258,Australia,Coking coal - transformation,Coking coal,transformation,2011,"Metric tons,  thousand",5161.0,
259,Australia,Coking coal - transformation,Coking coal,transformation,2010,"Metric tons,  thousand",5113.0,
260,Australia,Coking coal - transformation,Coking coal,transformation,2009,"Metric tons,  thousand",3482.0,
261,Australia,Coking coal - transformation,Coking coal,transformation,2008,"Metric tons,  thousand",4547.0,
262,Australia,Coking coal - transformation,Coking coal,transformation,2007,"Metric tons,  thousand",4553.0,
263,Australia,Coking coal - transformation,Coking coal,transformation,2006,"Metric tons,  thousand",4522.0,
264,Australia,Coking coal - transformation,Coking coal,transformation,2005,"Metric tons,  thousand",4462.0,
265,Australia,Coking coal - transformation,Coking coal,transformation,2004,"Metric tons,  thousand",4406.0,
266,Australia,Coking coal - transformation,Coking coal,transformation,2003,"Metric tons,  thousand",4199.0,
267,Australia,Coking coal - transformation,Coking coal,transformation,2002,"Metric tons,  thousand",4308.0,
268,Australia,Coking coal - transformation,Coking coal,transformation,2001,"Metric tons,  thousand",4362.0,
269,Australia,Coking coal - transformation,Coking coal,transformation,2000,"Metric tons,  thousand",4799.0,
270,Australia,Coking coal - transformation,Coking coal,transformation,1999,"Metric tons,  thousand",5376.0,
271,Australia,Coking coal - transformation,Coking coal,transformation,1998,"Metric tons,  thousand",5678.0,
272,Australia,Coking coal - transformation,Coking coal,transformation,1997,"Metric tons,  thousand",5784.0,
273,Australia,Coking coal - transformation,Coking coal,transformation,1996,"Metric tons,  thousand",5574.0,
274,Australia,Coking coal - transformation,Coking coal,transformation,1995,"Metric tons,  thousand",5874.0,
275,Australia,Coking coal - transformation,Coking coal,transformation,1994,"Metric tons,  thousand",5814.0,
276,Australia,Coking coal - transformation,Coking coal,transformation,1993,"Metric tons,  thousand",5681.0,
277,Australia,Coking coal - transformation,Coking coal,transformation,1992,"Metric tons,  thousand",5837.0,
278,Australia,Coking coal - transformation,Coking coal,transformation,1991,"Metric tons,  thousand",5818.0,
279,Australia,Coking coal - transformation,Coking coal,transformation,1990,"Metric tons,  thousand",5932.0,
280,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2019,"Metric tons,  thousand",3893.0,
281,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2018,"Metric tons,  thousand",4240.0,
282,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2017,"Metric tons,  thousand",4396.0,
283,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2016,"Metric tons,  thousand",4413.0,
284,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2015,"Metric tons,  thousand",3947.0,
285,Australia,Coking coal - transformation in coke ovens,Coking coal,transformation in coke ovens,2014,"Metric tons,  thousand",3904.0,
