,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
16,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2003,"Metric tons,  thousand",5.0,1
17,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2002,"Metric tons,  thousand",5.0,1
18,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2001,"Metric tons,  thousand",6.0,1
19,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2000,"Metric tons,  thousand",7.0,1
20,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1999,"Metric tons,  thousand",7.0,1
21,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1998,"Metric tons,  thousand",7.0,1
22,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1997,"Metric tons,  thousand",8.0,1
23,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1996,"Metric tons,  thousand",8.0,1
24,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1995,"Metric tons,  thousand",8.0,1
25,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1994,"Metric tons,  thousand",9.0,1
26,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1993,"Metric tons,  thousand",10.0,1
27,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1992,"Metric tons,  thousand",11.0,
28,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1991,"Metric tons,  thousand",10.0,1
29,Afghanistan,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,1990,"Metric tons,  thousand",9.0,1
30,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2019,"Metric tons,  thousand",3.0,1
31,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2018,"Metric tons,  thousand",3.0,1
32,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2017,"Metric tons,  thousand",3.0,1
33,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2016,"Metric tons,  thousand",3.0,1
34,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2015,"Metric tons,  thousand",3.0,1
35,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2014,"Metric tons,  thousand",3.0,1
36,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2013,"Metric tons,  thousand",3.0,1
37,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2012,"Metric tons,  thousand",3.0,1
38,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2011,"Metric tons,  thousand",3.0,1
39,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2010,"Metric tons,  thousand",3.0,1
40,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2009,"Metric tons,  thousand",3.0,1
41,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2008,"Metric tons,  thousand",3.0,1
42,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2007,"Metric tons,  thousand",4.0,1
43,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2006,"Metric tons,  thousand",4.0,1
44,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2005,"Metric tons,  thousand",4.0,1
45,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2004,"Metric tons,  thousand",5.0,1
46,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2003,"Metric tons,  thousand",5.0,1
47,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2002,"Metric tons,  thousand",5.0,1
48,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2001,"Metric tons,  thousand",6.0,1
49,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2000,"Metric tons,  thousand",7.0,1
50,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1999,"Metric tons,  thousand",7.0,1
51,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1998,"Metric tons,  thousand",7.0,1
52,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1997,"Metric tons,  thousand",8.0,1
53,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1996,"Metric tons,  thousand",8.0,1
54,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1995,"Metric tons,  thousand",8.0,1
55,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1994,"Metric tons,  thousand",9.0,1
56,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1993,"Metric tons,  thousand",10.0,1
57,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1992,"Metric tons,  thousand",11.0,1
58,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1991,"Metric tons,  thousand",10.0,1
59,Afghanistan,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,1990,"Metric tons,  thousand",9.0,1
60,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2019,"Metric tons,  thousand",3.0,1
61,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2018,"Metric tons,  thousand",3.0,1
62,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2017,"Metric tons,  thousand",3.0,1
63,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2016,"Metric tons,  thousand",3.0,1
64,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2015,"Metric tons,  thousand",3.0,1
65,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2014,"Metric tons,  thousand",3.0,1
66,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2013,"Metric tons,  thousand",3.0,1
67,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2012,"Metric tons,  thousand",3.0,
68,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2011,"Metric tons,  thousand",3.0,
69,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2010,"Metric tons,  thousand",3.0,
70,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2009,"Metric tons,  thousand",3.0,
71,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2008,"Metric tons,  thousand",3.0,
72,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2007,"Metric tons,  thousand",4.0,1
73,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2006,"Metric tons,  thousand",4.0,1
74,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2005,"Metric tons,  thousand",4.0,1
75,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2004,"Metric tons,  thousand",5.0,1
76,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2003,"Metric tons,  thousand",5.0,1
77,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2002,"Metric tons,  thousand",5.0,1
78,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2001,"Metric tons,  thousand",6.0,1
79,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2000,"Metric tons,  thousand",7.0,1
80,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1999,"Metric tons,  thousand",7.0,1
81,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1998,"Metric tons,  thousand",7.0,1
82,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1997,"Metric tons,  thousand",8.0,1
83,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1996,"Metric tons,  thousand",8.0,1
84,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1995,"Metric tons,  thousand",8.0,1
85,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1994,"Metric tons,  thousand",9.0,1
86,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1993,"Metric tons,  thousand",10.0,1
87,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1992,"Metric tons,  thousand",11.0,
88,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1991,"Metric tons,  thousand",10.0,1
89,Afghanistan,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,1990,"Metric tons,  thousand",9.0,1
90,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2019,"Metric tons,  thousand",3.0,1
91,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2018,"Metric tons,  thousand",3.0,1
92,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2017,"Metric tons,  thousand",3.0,1
93,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2016,"Metric tons,  thousand",3.0,1
94,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2015,"Metric tons,  thousand",3.0,1
95,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2014,"Metric tons,  thousand",3.0,1
96,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2013,"Metric tons,  thousand",3.0,1
97,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2012,"Metric tons,  thousand",3.0,1
98,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2011,"Metric tons,  thousand",3.0,1
99,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2010,"Metric tons,  thousand",3.0,1
100,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2009,"Metric tons,  thousand",3.0,1
101,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2008,"Metric tons,  thousand",3.0,1
102,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2007,"Metric tons,  thousand",4.0,1
103,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2006,"Metric tons,  thousand",4.0,1
104,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2005,"Metric tons,  thousand",4.0,1
105,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2004,"Metric tons,  thousand",5.0,1
106,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2003,"Metric tons,  thousand",5.0,1
107,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2002,"Metric tons,  thousand",5.0,1
108,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2001,"Metric tons,  thousand",6.0,1
109,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2000,"Metric tons,  thousand",7.0,1
110,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1999,"Metric tons,  thousand",7.0,1
111,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1998,"Metric tons,  thousand",7.0,1
112,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1997,"Metric tons,  thousand",8.0,1
113,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1996,"Metric tons,  thousand",8.0,1
114,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1995,"Metric tons,  thousand",8.0,1
115,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1994,"Metric tons,  thousand",9.0,1
116,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1993,"Metric tons,  thousand",10.0,1
117,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1992,"Metric tons,  thousand",11.0,1
118,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1991,"Metric tons,  thousand",10.0,1
119,Afghanistan,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,1990,"Metric tons,  thousand",9.0,1
120,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2020,"Metric tons,  thousand",0.54,
121,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2019,"Metric tons,  thousand",0.45,
122,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2018,"Metric tons,  thousand",0.38,
123,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2017,"Metric tons,  thousand",1.0,
124,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2016,"Metric tons,  thousand",1.0,
125,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2015,"Metric tons,  thousand",1.0,
126,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2014,"Metric tons,  thousand",0.34,
127,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2013,"Metric tons,  thousand",0.45,
128,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2012,"Metric tons,  thousand",1.03,
129,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2011,"Metric tons,  thousand",4.82,
130,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2010,"Metric tons,  thousand",12.9,
131,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2009,"Metric tons,  thousand",12.9,
132,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2008,"Metric tons,  thousand",22.4,
133,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2007,"Metric tons,  thousand",46.0,
134,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2006,"Metric tons,  thousand",6.0,
135,Albania,White spirit and special boiling point industrial spirits - Imports,White spirit and special boiling point industrial spirits,Imports,2005,"Metric tons,  thousand",9.0,
136,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2017,"Metric tons,  thousand",0.0,
137,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2016,"Metric tons,  thousand",0.0,
138,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2015,"Metric tons,  thousand",0.0,
139,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2014,"Metric tons,  thousand",0.02,
140,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2013,"Metric tons,  thousand",0.0,
141,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2012,"Metric tons,  thousand",0.0,
142,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2011,"Metric tons,  thousand",0.0,
143,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2010,"Metric tons,  thousand",0.0,
144,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2009,"Metric tons,  thousand",0.0,
145,Albania,White spirit and special boiling point industrial spirits - Exports,White spirit and special boiling point industrial spirits,Exports,2008,"Metric tons,  thousand",0.0,
146,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2020,"Metric tons,  thousand",0.54,
147,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2019,"Metric tons,  thousand",0.45,
148,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2018,"Metric tons,  thousand",0.38,
149,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2017,"Metric tons,  thousand",1.0,
150,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2016,"Metric tons,  thousand",1.0,
151,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2015,"Metric tons,  thousand",1.0,
152,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2014,"Metric tons,  thousand",0.33,
153,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2013,"Metric tons,  thousand",0.45,
154,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2012,"Metric tons,  thousand",1.03,
155,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2011,"Metric tons,  thousand",4.82,
156,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2010,"Metric tons,  thousand",12.9,
157,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2009,"Metric tons,  thousand",12.9,
158,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2008,"Metric tons,  thousand",22.4,
159,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2007,"Metric tons,  thousand",46.0,
160,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2006,"Metric tons,  thousand",6.0,
161,Albania,White spirit and special boiling point industrial spirits - Non-energy uses,White spirit and special boiling point industrial spirits,Non-energy uses,2005,"Metric tons,  thousand",9.0,
162,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2020,"Metric tons,  thousand",0.54,
163,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2019,"Metric tons,  thousand",0.45,
164,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2018,"Metric tons,  thousand",0.38,
165,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2017,"Metric tons,  thousand",1.0,
166,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2016,"Metric tons,  thousand",1.0,
167,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2015,"Metric tons,  thousand",1.0,
168,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2014,"Metric tons,  thousand",0.32,
169,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2013,"Metric tons,  thousand",0.45,
170,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2012,"Metric tons,  thousand",1.03,
171,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2011,"Metric tons,  thousand",4.82,
172,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2010,"Metric tons,  thousand",12.9,
173,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2009,"Metric tons,  thousand",12.9,
174,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2008,"Metric tons,  thousand",22.4,
175,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2007,"Metric tons,  thousand",46.0,
176,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2006,"Metric tons,  thousand",6.0,
177,Albania,White spirit and special boiling point industrial spirits - Total energy supply,White spirit and special boiling point industrial spirits,Total energy supply,2005,"Metric tons,  thousand",9.0,
178,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2020,"Metric tons,  thousand",0.54,
179,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2019,"Metric tons,  thousand",0.45,
180,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2018,"Metric tons,  thousand",0.38,
181,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2017,"Metric tons,  thousand",1.0,
182,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2016,"Metric tons,  thousand",1.0,
183,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2015,"Metric tons,  thousand",1.0,
184,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2014,"Metric tons,  thousand",0.33,
185,Albania,White spirit and special boiling point industrial spirits - final consumption,White spirit and special boiling point industrial spirits,final consumption,2013,"Metric tons,  thousand",0.45,
