,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2019,Terajoules,5108.0,
1,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2018,Terajoules,5844.0,
2,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2017,Terajoules,3614.0,
3,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2016,Terajoules,0.0,
4,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2015,Terajoules,2562.0,
5,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2014,Terajoules,3150.0,
6,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2013,Terajoules,2515.0,
7,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2012,Terajoules,4880.0,
8,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2011,Terajoules,4583.0,
9,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2010,Terajoules,5379.0,
10,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2009,Terajoules,4860.0,
11,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2008,Terajoules,7879.0,
12,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2007,Terajoules,7891.0,
13,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2006,Terajoules,6624.0,
14,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2005,Terajoules,7076.0,
15,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2004,Terajoules,7746.0,
16,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2003,Terajoules,7494.0,
17,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2002,Terajoules,7653.0,
18,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2001,Terajoules,6230.0,
19,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2000,Terajoules,5828.0,
20,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1999,Terajoules,6071.0,
21,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1998,Terajoules,5275.0,
22,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1997,Terajoules,3677.0,1
23,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1996,Terajoules,2865.0,1
24,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1995,Terajoules,3102.0,1
25,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1994,Terajoules,3068.0,1
26,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1993,Terajoules,4309.0,1
27,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1992,Terajoules,4038.0,1
28,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1991,Terajoules,3812.0,1
29,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1990,Terajoules,4083.0,1
30,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2019,Terajoules,4028.0,
31,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2018,Terajoules,4012.0,
32,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2017,Terajoules,2470.0,
33,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2016,Terajoules,0.0,
34,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2015,Terajoules,1806.0,
35,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2014,Terajoules,1638.0,
36,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2013,Terajoules,1726.0,
37,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2012,Terajoules,3350.0,
38,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2011,Terajoules,3146.0,
39,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2010,Terajoules,3692.0,
40,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2009,Terajoules,3336.0,
41,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2008,Terajoules,5409.0,
42,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2007,Terajoules,5417.0,
43,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2006,Terajoules,4547.0,
44,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2005,Terajoules,4857.0,
45,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2004,Terajoules,5192.0,
46,Algeria,Blast Furnace Gas - Losses,Blast Furnace Gas,Losses,2003,Terajoules,4940.0,
