,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Afghanistan,Natural gas liquids - Production,Natural gas liquids,Production,1992,"Metric tons,  thousand",0.0,
1,Afghanistan,Natural gas liquids - Production,Natural gas liquids,Production,1991,"Metric tons,  thousand",3.0,
2,Afghanistan,Natural gas liquids - Production,Natural gas liquids,Production,1990,"Metric tons,  thousand",4.0,
3,Afghanistan,Natural gas liquids - Transformation,Natural gas liquids,Transformation,1992,"Metric tons,  thousand",0.0,
4,Afghanistan,Natural gas liquids - Transformation,Natural gas liquids,Transformation,1991,"Metric tons,  thousand",0.0,
5,Afghanistan,Natural gas liquids - Transformation,Natural gas liquids,Transformation,1990,"Metric tons,  thousand",0.0,
6,Afghanistan,Natural gas liquids - Other transformation,Natural gas liquids,Other transformation,1992,"Metric tons,  thousand",0.0,
7,Afghanistan,Natural gas liquids - Other transformation,Natural gas liquids,Other transformation,1991,"Metric tons,  thousand",0.0,1
8,Afghanistan,Natural gas liquids - Other transformation,Natural gas liquids,Other transformation,1990,"Metric tons,  thousand",0.0,1
9,Afghanistan,Natural gas liquids - Total energy supply,Natural gas liquids,Total energy supply,1992,"Metric tons,  thousand",0.0,
10,Afghanistan,Natural gas liquids - Total energy supply,Natural gas liquids,Total energy supply,1991,"Metric tons,  thousand",3.0,
11,Afghanistan,Natural gas liquids - Total energy supply,Natural gas liquids,Total energy supply,1990,"Metric tons,  thousand",4.0,
12,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2019,"Metric tons,  thousand",16517.0,
13,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2018,"Metric tons,  thousand",17220.0,
14,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2017,"Metric tons,  thousand",17744.0,
15,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2016,"Metric tons,  thousand",17924.0,
16,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2015,"Metric tons,  thousand",18346.0,
17,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2014,"Metric tons,  thousand",18318.0,
18,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2013,"Metric tons,  thousand",15656.0,
19,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2012,"Metric tons,  thousand",16474.0,
20,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2011,"Metric tons,  thousand",17746.0,
21,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2010,"Metric tons,  thousand",18734.0,
22,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2009,"Metric tons,  thousand",20623.0,
23,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2008,"Metric tons,  thousand",21960.0,
24,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2007,"Metric tons,  thousand",21811.0,
25,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2006,"Metric tons,  thousand",21911.0,
26,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2005,"Metric tons,  thousand",37459.0,
27,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2004,"Metric tons,  thousand",37520.0,
28,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2003,"Metric tons,  thousand",38345.0,
29,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2002,"Metric tons,  thousand",40454.0,
30,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2001,"Metric tons,  thousand",40740.0,
31,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,2000,"Metric tons,  thousand",25687.0,
32,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1999,"Metric tons,  thousand",44209.0,
33,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1998,"Metric tons,  thousand",27589.0,
34,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1997,"Metric tons,  thousand",26186.0,
35,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1996,"Metric tons,  thousand",24139.0,
36,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1995,"Metric tons,  thousand",23489.0,
37,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1994,"Metric tons,  thousand",22369.0,
38,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1993,"Metric tons,  thousand",22581.0,
39,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1992,"Metric tons,  thousand",20830.0,
40,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1991,"Metric tons,  thousand",22380.0,
41,Algeria,Natural gas liquids - Production,Natural gas liquids,Production,1990,"Metric tons,  thousand",22633.0,
42,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2019,"Metric tons,  thousand",4374.0,
43,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2018,"Metric tons,  thousand",4290.0,
44,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2017,"Metric tons,  thousand",4200.0,
45,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2016,"Metric tons,  thousand",5209.0,
46,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2015,"Metric tons,  thousand",5016.0,
47,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2014,"Metric tons,  thousand",4805.0,
48,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2013,"Metric tons,  thousand",5416.0,
49,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2012,"Metric tons,  thousand",5105.0,
50,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2011,"Metric tons,  thousand",5946.0,
51,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2010,"Metric tons,  thousand",6080.0,
52,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2009,"Metric tons,  thousand",10531.0,
53,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2008,"Metric tons,  thousand",12984.0,
54,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2007,"Metric tons,  thousand",12902.0,
55,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2006,"Metric tons,  thousand",13364.0,
56,Algeria,Natural gas liquids - Exports,Natural gas liquids,Exports,2005,"Metric tons,  thousand",27622.0,
