,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Argentina,Feedstocks - Receipts from other sources,Feedstocks,Receipts from other sources,2012,"Metric tons,  thousand",449.0,
1,Argentina,Feedstocks - transfers and recycled products,Feedstocks,transfers and recycled products,2012,"Metric tons,  thousand",-3356.0,
2,Argentina,Feedstocks - transfers and recycled products,Feedstocks,transfers and recycled products,2011,"Metric tons,  thousand",-2893.0,
3,Argentina,Feedstocks - transfers and recycled products,Feedstocks,transfers and recycled products,2010,"Metric tons,  thousand",-2410.0,
4,Argentina,Feedstocks - transformation,Feedstocks,transformation,2012,"Metric tons,  thousand",3957.0,
5,Argentina,Feedstocks - transformation,Feedstocks,transformation,2011,"Metric tons,  thousand",3095.0,
6,Argentina,Feedstocks - transformation,Feedstocks,transformation,2010,"Metric tons,  thousand",2643.0,
7,Argentina,Feedstocks - transformation in oil refineries,Feedstocks,transformation in oil refineries,2012,"Metric tons,  thousand",3957.0,
8,Argentina,Feedstocks - transformation in oil refineries,Feedstocks,transformation in oil refineries,2011,"Metric tons,  thousand",3095.0,
9,Argentina,Feedstocks - transformation in oil refineries,Feedstocks,transformation in oil refineries,2010,"Metric tons,  thousand",2643.0,
10,Argentina,Feedstocks - total energy supply,Feedstocks,total energy supply,2012,"Metric tons,  thousand",449.0,
11,Australia,Feedstocks - imports,Feedstocks,imports,2020,"Metric tons,  thousand",281.0,
12,Australia,Feedstocks - imports,Feedstocks,imports,2019,"Metric tons,  thousand",268.948,
13,Australia,Feedstocks - imports,Feedstocks,imports,2018,"Metric tons,  thousand",308.751,
14,Australia,Feedstocks - imports,Feedstocks,imports,2017,"Metric tons,  thousand",383.917,
15,Australia,Feedstocks - imports,Feedstocks,imports,2016,"Metric tons,  thousand",660.0,
16,Australia,Feedstocks - imports,Feedstocks,imports,2015,"Metric tons,  thousand",398.0,
17,Australia,Feedstocks - imports,Feedstocks,imports,2014,"Metric tons,  thousand",356.0,
18,Australia,Feedstocks - imports,Feedstocks,imports,2013,"Metric tons,  thousand",313.0,
19,Australia,Feedstocks - imports,Feedstocks,imports,2012,"Metric tons,  thousand",304.0,
20,Australia,Feedstocks - imports,Feedstocks,imports,2011,"Metric tons,  thousand",433.0,
21,Australia,Feedstocks - imports,Feedstocks,imports,2010,"Metric tons,  thousand",535.0,
22,Australia,Feedstocks - imports,Feedstocks,imports,2009,"Metric tons,  thousand",459.0,
23,Australia,Feedstocks - imports,Feedstocks,imports,2008,"Metric tons,  thousand",664.0,
24,Australia,Feedstocks - imports,Feedstocks,imports,2007,"Metric tons,  thousand",695.0,
25,Australia,Feedstocks - imports,Feedstocks,imports,2006,"Metric tons,  thousand",808.0,
26,Australia,Feedstocks - imports,Feedstocks,imports,2005,"Metric tons,  thousand",899.0,
27,Australia,Feedstocks - imports,Feedstocks,imports,2004,"Metric tons,  thousand",978.0,
28,Australia,Feedstocks - imports,Feedstocks,imports,2003,"Metric tons,  thousand",2422.0,
29,Australia,Feedstocks - imports,Feedstocks,imports,2002,"Metric tons,  thousand",2385.0,
30,Australia,Feedstocks - imports,Feedstocks,imports,2001,"Metric tons,  thousand",1556.0,
31,Australia,Feedstocks - imports,Feedstocks,imports,2000,"Metric tons,  thousand",1711.0,
32,Australia,Feedstocks - imports,Feedstocks,imports,1999,"Metric tons,  thousand",1585.0,
33,Australia,Feedstocks - imports,Feedstocks,imports,1998,"Metric tons,  thousand",2566.0,
34,Australia,Feedstocks - imports,Feedstocks,imports,1997,"Metric tons,  thousand",2377.0,
35,Australia,Feedstocks - imports,Feedstocks,imports,1996,"Metric tons,  thousand",4795.0,
36,Australia,Feedstocks - imports,Feedstocks,imports,1995,"Metric tons,  thousand",3741.0,
37,Australia,Feedstocks - imports,Feedstocks,imports,1994,"Metric tons,  thousand",4264.0,
38,Australia,Feedstocks - imports,Feedstocks,imports,1993,"Metric tons,  thousand",6160.0,
39,Australia,Feedstocks - imports,Feedstocks,imports,1992,"Metric tons,  thousand",5110.0,
40,Australia,Feedstocks - imports,Feedstocks,imports,1991,"Metric tons,  thousand",4194.0,
41,Australia,Feedstocks - imports,Feedstocks,imports,1990,"Metric tons,  thousand",3862.0,
42,Australia,Feedstocks - exports,Feedstocks,exports,2020,"Metric tons,  thousand",633.0,
43,Australia,Feedstocks - exports,Feedstocks,exports,2019,"Metric tons,  thousand",719.407,
44,Australia,Feedstocks - exports,Feedstocks,exports,2018,"Metric tons,  thousand",633.471,
45,Australia,Feedstocks - exports,Feedstocks,exports,2017,"Metric tons,  thousand",544.504,
46,Australia,Feedstocks - exports,Feedstocks,exports,2016,"Metric tons,  thousand",444.0,
47,Australia,Feedstocks - exports,Feedstocks,exports,2015,"Metric tons,  thousand",721.0,
48,Australia,Feedstocks - exports,Feedstocks,exports,2014,"Metric tons,  thousand",761.0,
49,Australia,Feedstocks - exports,Feedstocks,exports,2013,"Metric tons,  thousand",892.0,
50,Australia,Feedstocks - exports,Feedstocks,exports,2012,"Metric tons,  thousand",925.0,
51,Australia,Feedstocks - exports,Feedstocks,exports,2011,"Metric tons,  thousand",880.0,
52,Australia,Feedstocks - exports,Feedstocks,exports,2010,"Metric tons,  thousand",772.0,
53,Australia,Feedstocks - exports,Feedstocks,exports,2009,"Metric tons,  thousand",753.0,
54,Australia,Feedstocks - exports,Feedstocks,exports,2008,"Metric tons,  thousand",1146.0,
55,Australia,Feedstocks - exports,Feedstocks,exports,2007,"Metric tons,  thousand",1077.0,
56,Australia,Feedstocks - exports,Feedstocks,exports,2006,"Metric tons,  thousand",1012.0,
57,Australia,Feedstocks - exports,Feedstocks,exports,2005,"Metric tons,  thousand",1185.0,
58,Australia,Feedstocks - exports,Feedstocks,exports,2004,"Metric tons,  thousand",1040.0,
59,Australia,Feedstocks - exports,Feedstocks,exports,2003,"Metric tons,  thousand",1194.0,
60,Australia,Feedstocks - exports,Feedstocks,exports,2002,"Metric tons,  thousand",1239.0,
61,Australia,Feedstocks - exports,Feedstocks,exports,2001,"Metric tons,  thousand",1306.0,
62,Australia,Feedstocks - exports,Feedstocks,exports,2000,"Metric tons,  thousand",1449.0,
63,Australia,Feedstocks - exports,Feedstocks,exports,1999,"Metric tons,  thousand",1612.0,
64,Australia,Feedstocks - exports,Feedstocks,exports,1998,"Metric tons,  thousand",1349.0,
65,Australia,Feedstocks - exports,Feedstocks,exports,1997,"Metric tons,  thousand",1113.0,
66,Australia,Feedstocks - exports,Feedstocks,exports,1996,"Metric tons,  thousand",700.0,
67,Australia,Feedstocks - exports,Feedstocks,exports,1995,"Metric tons,  thousand",481.0,
68,Australia,Feedstocks - exports,Feedstocks,exports,1994,"Metric tons,  thousand",505.0,
69,Australia,Feedstocks - exports,Feedstocks,exports,1993,"Metric tons,  thousand",286.0,
70,Australia,Feedstocks - exports,Feedstocks,exports,1992,"Metric tons,  thousand",146.0,
71,Australia,Feedstocks - exports,Feedstocks,exports,1991,"Metric tons,  thousand",74.0,
72,Australia,Feedstocks - exports,Feedstocks,exports,1990,"Metric tons,  thousand",226.0,
