,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Afghanistan,Gas coke - imports,Gas coke,imports,2020,"Metric tons,  thousand",206.7,1
1,Afghanistan,Gas coke - imports,Gas coke,imports,2019,"Metric tons,  thousand",202.6,1
2,Afghanistan,Gas coke - imports,Gas coke,imports,2018,"Metric tons,  thousand",202.6,1
3,Afghanistan,Gas coke - imports,Gas coke,imports,2017,"Metric tons,  thousand",202.6,1
4,Afghanistan,Gas coke - imports,Gas coke,imports,2016,"Metric tons,  thousand",200.1,1
5,Afghanistan,Gas coke - imports,Gas coke,imports,2015,"Metric tons,  thousand",200.1,1
6,Afghanistan,Gas coke - imports,Gas coke,imports,2014,"Metric tons,  thousand",205.0,1
7,Afghanistan,Gas coke - imports,Gas coke,imports,2013,"Metric tons,  thousand",205.0,1
8,Afghanistan,Gas coke - imports,Gas coke,imports,2012,"Metric tons,  thousand",205.0,
9,Afghanistan,Gas coke - imports,Gas coke,imports,2011,"Metric tons,  thousand",205.0,
10,Afghanistan,Gas coke - imports,Gas coke,imports,2010,"Metric tons,  thousand",205.0,
11,Afghanistan,Gas coke - imports,Gas coke,imports,2009,"Metric tons,  thousand",107.0,
12,Afghanistan,Gas coke - imports,Gas coke,imports,2008,"Metric tons,  thousand",67.0,
13,Afghanistan,Gas coke - imports,Gas coke,imports,2007,"Metric tons,  thousand",43.0,
14,Afghanistan,Gas coke - imports,Gas coke,imports,2006,"Metric tons,  thousand",28.0,
15,Afghanistan,Gas coke - imports,Gas coke,imports,2005,"Metric tons,  thousand",8.0,
16,Afghanistan,Gas coke - imports,Gas coke,imports,2004,"Metric tons,  thousand",0.0,1
17,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2020,"Metric tons,  thousand",206.7,1
18,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2019,"Metric tons,  thousand",202.6,1
19,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2018,"Metric tons,  thousand",202.6,1
20,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2017,"Metric tons,  thousand",202.6,1
21,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2016,"Metric tons,  thousand",200.1,1
22,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2015,"Metric tons,  thousand",200.1,1
23,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2014,"Metric tons,  thousand",205.0,1
24,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2013,"Metric tons,  thousand",205.0,1
25,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2012,"Metric tons,  thousand",205.0,1
26,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2011,"Metric tons,  thousand",205.0,1
27,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2010,"Metric tons,  thousand",205.0,1
28,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2009,"Metric tons,  thousand",107.0,1
29,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2008,"Metric tons,  thousand",67.0,1
30,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2007,"Metric tons,  thousand",43.0,1
31,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2006,"Metric tons,  thousand",28.0,1
32,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2005,"Metric tons,  thousand",8.0,1
33,Afghanistan,Gas Coke - Final energy consumption,Gas Coke,Final energy consumption,2004,"Metric tons,  thousand",0.0,
34,Afghanistan,"Gas Coke - Consumption by manufacturing, construction and non-fuel industry",Gas Coke,"Consumption by manufacturing, construction and non-fuel industry",2020,"Metric tons,  thousand",206.7,1
