,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
48,Albania,Total refinery throughput,Total refinery throughput,Total refinery throughput,1992,"Metric tons,  thousand",560.0,1
49,Albania,Total refinery throughput,Total refinery throughput,Total refinery throughput,1991,"Metric tons,  thousand",845.0,1
50,Albania,Total refinery throughput,Total refinery throughput,Total refinery throughput,1990,"Metric tons,  thousand",750.0,1
51,Albania,Total refinery output,Total refinery output,Total refinery output,2020,"Metric tons,  thousand",131.01,
52,Albania,Total refinery output,Total refinery output,Total refinery output,2019,"Metric tons,  thousand",322.554,
53,Albania,Total refinery output,Total refinery output,Total refinery output,2018,"Metric tons,  thousand",291.11,
54,Albania,Total refinery output,Total refinery output,Total refinery output,2017,"Metric tons,  thousand",503.001,
55,Albania,Total refinery output,Total refinery output,Total refinery output,2016,"Metric tons,  thousand",183.0,
56,Albania,Total refinery output,Total refinery output,Total refinery output,2015,"Metric tons,  thousand",288.0,
57,Albania,Total refinery output,Total refinery output,Total refinery output,2014,"Metric tons,  thousand",335.61,
58,Albania,Total refinery output,Total refinery output,Total refinery output,2013,"Metric tons,  thousand",39.58,
59,Albania,Total refinery output,Total refinery output,Total refinery output,2012,"Metric tons,  thousand",110.65,
60,Albania,Total refinery output,Total refinery output,Total refinery output,2011,"Metric tons,  thousand",296.72,
61,Albania,Total refinery output,Total refinery output,Total refinery output,2010,"Metric tons,  thousand",157.47,
62,Albania,Total refinery output,Total refinery output,Total refinery output,2009,"Metric tons,  thousand",339.53,
63,Albania,Total refinery output,Total refinery output,Total refinery output,2008,"Metric tons,  thousand",337.08,
64,Albania,Total refinery output,Total refinery output,Total refinery output,2007,"Metric tons,  thousand",415.0,
65,Albania,Total refinery output,Total refinery output,Total refinery output,2006,"Metric tons,  thousand",452.0,
66,Albania,Total refinery output,Total refinery output,Total refinery output,2005,"Metric tons,  thousand",392.0,
67,Albania,Total refinery output,Total refinery output,Total refinery output,2004,"Metric tons,  thousand",360.0,
68,Albania,Total refinery output,Total refinery output,Total refinery output,2003,"Metric tons,  thousand",335.0,
69,Albania,Total refinery output,Total refinery output,Total refinery output,2002,"Metric tons,  thousand",392.0,
70,Albania,Total refinery output,Total refinery output,Total refinery output,2001,"Metric tons,  thousand",311.0,
71,Albania,Total refinery output,Total refinery output,Total refinery output,2000,"Metric tons,  thousand",311.0,
72,Albania,Total refinery output,Total refinery output,Total refinery output,1999,"Metric tons,  thousand",309.0,
73,Albania,Total refinery output,Total refinery output,Total refinery output,1998,"Metric tons,  thousand",356.0,
74,Albania,Total refinery output,Total refinery output,Total refinery output,1997,"Metric tons,  thousand",352.0,
75,Albania,Total refinery output,Total refinery output,Total refinery output,1996,"Metric tons,  thousand",475.0,
76,Albania,Total refinery output,Total refinery output,Total refinery output,1995,"Metric tons,  thousand",500.98,
77,Albania,Total refinery output,Total refinery output,Total refinery output,1994,"Metric tons,  thousand",363.98,
78,Albania,Total refinery output,Total refinery output,Total refinery output,1993,"Metric tons,  thousand",419.98,
79,Albania,Total refinery output,Total refinery output,Total refinery output,1992,"Metric tons,  thousand",541.98,
80,Albania,Total refinery output,Total refinery output,Total refinery output,1991,"Metric tons,  thousand",790.98,
81,Albania,Total refinery output,Total refinery output,Total refinery output,1990,"Metric tons,  thousand",684.0,
82,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2019,"Metric tons,  thousand",28628.0,
83,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2018,"Metric tons,  thousand",30784.0,
84,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2017,"Metric tons,  thousand",28513.0,
85,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2016,"Metric tons,  thousand",29355.0,
86,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2015,"Metric tons,  thousand",29903.0,
87,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2014,"Metric tons,  thousand",31108.0,
88,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2013,"Metric tons,  thousand",24326.0,
89,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2012,"Metric tons,  thousand",23710.0,
90,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2011,"Metric tons,  thousand",25995.0,
91,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2010,"Metric tons,  thousand",27292.0,
92,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2009,"Metric tons,  thousand",23523.0,
93,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2008,"Metric tons,  thousand",22139.0,
94,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2007,"Metric tons,  thousand",19778.0,
95,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2006,"Metric tons,  thousand",18938.0,
96,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2005,"Metric tons,  thousand",19437.0,
97,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2004,"Metric tons,  thousand",18634.0,
98,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2003,"Metric tons,  thousand",22220.0,
99,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2002,"Metric tons,  thousand",20755.0,
100,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2001,"Metric tons,  thousand",21046.0,
101,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,2000,"Metric tons,  thousand",21369.0,
102,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1999,"Metric tons,  thousand",20573.0,1
103,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1998,"Metric tons,  thousand",22600.0,1
104,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1997,"Metric tons,  thousand",21950.0,1
105,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1996,"Metric tons,  thousand",21819.0,1
106,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1995,"Metric tons,  thousand",21727.0,1
107,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1994,"Metric tons,  thousand",22200.0,1
108,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1993,"Metric tons,  thousand",22191.0,1
109,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1992,"Metric tons,  thousand",22240.0,1
110,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1991,"Metric tons,  thousand",22235.0,1
111,Algeria,Total refinery throughput,Total refinery throughput,Total refinery throughput,1990,"Metric tons,  thousand",22200.0,1
112,Algeria,Total refinery output,Total refinery output,Total refinery output,2019,"Metric tons,  thousand",28298.0,
113,Algeria,Total refinery output,Total refinery output,Total refinery output,2018,"Metric tons,  thousand",29914.0,
114,Algeria,Total refinery output,Total refinery output,Total refinery output,2017,"Metric tons,  thousand",28317.0,
115,Algeria,Total refinery output,Total refinery output,Total refinery output,2016,"Metric tons,  thousand",29160.0,
116,Algeria,Total refinery output,Total refinery output,Total refinery output,2015,"Metric tons,  thousand",29713.0,
117,Algeria,Total refinery output,Total refinery output,Total refinery output,2014,"Metric tons,  thousand",31033.0,
118,Algeria,Total refinery output,Total refinery output,Total refinery output,2013,"Metric tons,  thousand",23978.0,
119,Algeria,Total refinery output,Total refinery output,Total refinery output,2012,"Metric tons,  thousand",23007.0,
120,Algeria,Total refinery output,Total refinery output,Total refinery output,2011,"Metric tons,  thousand",25320.0,
121,Algeria,Total refinery output,Total refinery output,Total refinery output,2010,"Metric tons,  thousand",26402.0,
122,Algeria,Total refinery output,Total refinery output,Total refinery output,2009,"Metric tons,  thousand",22576.0,
123,Algeria,Total refinery output,Total refinery output,Total refinery output,2008,"Metric tons,  thousand",22272.0,
124,Algeria,Total refinery output,Total refinery output,Total refinery output,2007,"Metric tons,  thousand",19767.0,
125,Algeria,Total refinery output,Total refinery output,Total refinery output,2006,"Metric tons,  thousand",18687.0,
126,Algeria,Total refinery output,Total refinery output,Total refinery output,2005,"Metric tons,  thousand",18325.0,
127,Algeria,Total refinery output,Total refinery output,Total refinery output,2004,"Metric tons,  thousand",19227.0,
128,Algeria,Total refinery output,Total refinery output,Total refinery output,2003,"Metric tons,  thousand",21016.0,
129,Algeria,Total refinery output,Total refinery output,Total refinery output,2002,"Metric tons,  thousand",20654.0,
130,Algeria,Total refinery output,Total refinery output,Total refinery output,2001,"Metric tons,  thousand",21148.0,
131,Algeria,Total refinery output,Total refinery output,Total refinery output,2000,"Metric tons,  thousand",20359.0,
132,Algeria,Total refinery output,Total refinery output,Total refinery output,1999,"Metric tons,  thousand",20778.0,
133,Algeria,Total refinery output,Total refinery output,Total refinery output,1998,"Metric tons,  thousand",19181.0,
134,Algeria,Total refinery output,Total refinery output,Total refinery output,1997,"Metric tons,  thousand",20365.0,
135,Algeria,Total refinery output,Total refinery output,Total refinery output,1996,"Metric tons,  thousand",19141.0,
136,Algeria,Total refinery output,Total refinery output,Total refinery output,1995,"Metric tons,  thousand",20155.0,
137,Algeria,Total refinery output,Total refinery output,Total refinery output,1994,"Metric tons,  thousand",19550.0,
138,Algeria,Total refinery output,Total refinery output,Total refinery output,1993,"Metric tons,  thousand",20901.0,
139,Algeria,Total refinery output,Total refinery output,Total refinery output,1992,"Metric tons,  thousand",21344.0,
140,Algeria,Total refinery output,Total refinery output,Total refinery output,1991,"Metric tons,  thousand",21458.0,
141,Algeria,Total refinery output,Total refinery output,Total refinery output,1990,"Metric tons,  thousand",21987.0,
142,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2019,"Metric tons,  thousand",2519.948,
143,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2018,"Metric tons,  thousand",1851.533,
144,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2017,"Metric tons,  thousand",2577.259,
145,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2016,"Metric tons,  thousand",2655.857,
146,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2015,"Metric tons,  thousand",2600.453,
147,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2014,"Metric tons,  thousand",2255.51,
148,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2013,"Metric tons,  thousand",2268.0,
149,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2012,"Metric tons,  thousand",2062.0,
150,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2011,"Metric tons,  thousand",1953.0,
151,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2010,"Metric tons,  thousand",1883.0,
152,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2009,"Metric tons,  thousand",1851.0,
153,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2008,"Metric tons,  thousand",1848.0,
154,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2007,"Metric tons,  thousand",1888.0,
155,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2006,"Metric tons,  thousand",2097.0,
156,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2005,"Metric tons,  thousand",2017.0,
157,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2004,"Metric tons,  thousand",2000.0,
158,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2003,"Metric tons,  thousand",2042.0,
159,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2002,"Metric tons,  thousand",2000.0,
160,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2001,"Metric tons,  thousand",1916.0,
161,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,2000,"Metric tons,  thousand",1845.0,
162,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1999,"Metric tons,  thousand",1986.0,
163,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1998,"Metric tons,  thousand",1785.0,
164,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1997,"Metric tons,  thousand",1918.0,
165,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1996,"Metric tons,  thousand",1864.0,
166,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1995,"Metric tons,  thousand",1838.0,
167,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1994,"Metric tons,  thousand",1802.0,
168,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1993,"Metric tons,  thousand",1500.0,1
169,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1992,"Metric tons,  thousand",1400.0,1
170,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1991,"Metric tons,  thousand",1400.0,1
171,Angola,Total refinery throughput,Total refinery throughput,Total refinery throughput,1990,"Metric tons,  thousand",1400.0,1
172,Angola,Total refinery output,Total refinery output,Total refinery output,2019,"Metric tons,  thousand",2513.878,
173,Angola,Total refinery output,Total refinery output,Total refinery output,2018,"Metric tons,  thousand",1852.767,
174,Angola,Total refinery output,Total refinery output,Total refinery output,2017,"Metric tons,  thousand",2547.434,
175,Angola,Total refinery output,Total refinery output,Total refinery output,2016,"Metric tons,  thousand",2640.663,
176,Angola,Total refinery output,Total refinery output,Total refinery output,2015,"Metric tons,  thousand",2597.688,
177,Angola,Total refinery output,Total refinery output,Total refinery output,2014,"Metric tons,  thousand",2253.686,
178,Angola,Total refinery output,Total refinery output,Total refinery output,2013,"Metric tons,  thousand",2210.0,
179,Angola,Total refinery output,Total refinery output,Total refinery output,2012,"Metric tons,  thousand",1983.0,
180,Angola,Total refinery output,Total refinery output,Total refinery output,2011,"Metric tons,  thousand",1925.0,
181,Angola,Total refinery output,Total refinery output,Total refinery output,2010,"Metric tons,  thousand",1864.0,
182,Angola,Total refinery output,Total refinery output,Total refinery output,2009,"Metric tons,  thousand",1851.0,
183,Angola,Total refinery output,Total refinery output,Total refinery output,2008,"Metric tons,  thousand",1847.0,
184,Angola,Total refinery output,Total refinery output,Total refinery output,2007,"Metric tons,  thousand",1793.5,
185,Angola,Total refinery output,Total refinery output,Total refinery output,2006,"Metric tons,  thousand",1759.0,
186,Angola,Total refinery output,Total refinery output,Total refinery output,2005,"Metric tons,  thousand",1710.0,
187,Angola,Total refinery output,Total refinery output,Total refinery output,2004,"Metric tons,  thousand",1733.82,
188,Angola,Total refinery output,Total refinery output,Total refinery output,2003,"Metric tons,  thousand",1922.0,
189,Angola,Total refinery output,Total refinery output,Total refinery output,2002,"Metric tons,  thousand",1912.0,
190,Angola,Total refinery output,Total refinery output,Total refinery output,2001,"Metric tons,  thousand",1832.0,
191,Angola,Total refinery output,Total refinery output,Total refinery output,2000,"Metric tons,  thousand",1800.0,
192,Angola,Total refinery output,Total refinery output,Total refinery output,1999,"Metric tons,  thousand",1961.0,
193,Angola,Total refinery output,Total refinery output,Total refinery output,1998,"Metric tons,  thousand",1743.0,
194,Angola,Total refinery output,Total refinery output,Total refinery output,1997,"Metric tons,  thousand",1864.0,
195,Angola,Total refinery output,Total refinery output,Total refinery output,1996,"Metric tons,  thousand",1817.0,
196,Angola,Total refinery output,Total refinery output,Total refinery output,1995,"Metric tons,  thousand",1785.0,
197,Angola,Total refinery output,Total refinery output,Total refinery output,1994,"Metric tons,  thousand",1703.0,
198,Angola,Total refinery output,Total refinery output,Total refinery output,1993,"Metric tons,  thousand",1504.0,
199,Angola,Total refinery output,Total refinery output,Total refinery output,1992,"Metric tons,  thousand",1355.0,
200,Angola,Total refinery output,Total refinery output,Total refinery output,1991,"Metric tons,  thousand",1330.0,1
201,Angola,Total refinery output,Total refinery output,Total refinery output,1990,"Metric tons,  thousand",1332.0,1
202,Antigua and Barbuda,Total refinery output,Total refinery output,Total refinery output,1990,"Metric tons,  thousand",0.0,
203,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2020,"Metric tons,  thousand",20683.753,
204,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2019,"Metric tons,  thousand",24379.0,
205,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2018,"Metric tons,  thousand",24082.0,
206,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2017,"Metric tons,  thousand",25559.0,
207,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2016,"Metric tons,  thousand",26205.0,
208,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2015,"Metric tons,  thousand",27387.0,
209,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2014,"Metric tons,  thousand",26941.0,
210,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2013,"Metric tons,  thousand",26987.0,
211,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2012,"Metric tons,  thousand",30830.0,
212,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2011,"Metric tons,  thousand",29638.0,
213,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2010,"Metric tons,  thousand",30935.0,
214,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2009,"Metric tons,  thousand",28797.0,
215,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2008,"Metric tons,  thousand",30354.0,
216,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2007,"Metric tons,  thousand",31909.0,
217,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2006,"Metric tons,  thousand",29934.0,
218,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2005,"Metric tons,  thousand",28758.0,
219,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2004,"Metric tons,  thousand",28777.0,
220,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2003,"Metric tons,  thousand",26575.0,
221,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2002,"Metric tons,  thousand",25738.0,
222,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2001,"Metric tons,  thousand",26692.0,
223,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,2000,"Metric tons,  thousand",26770.0,
224,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1999,"Metric tons,  thousand",28361.0,
225,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1998,"Metric tons,  thousand",26711.0,
226,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1997,"Metric tons,  thousand",26826.0,
227,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1996,"Metric tons,  thousand",24482.0,
228,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1995,"Metric tons,  thousand",22640.0,
229,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1994,"Metric tons,  thousand",24065.0,
230,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1993,"Metric tons,  thousand",25409.0,
231,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1992,"Metric tons,  thousand",25420.0,1
232,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1991,"Metric tons,  thousand",23411.0,
233,Argentina,Total refinery throughput,Total refinery throughput,Total refinery throughput,1990,"Metric tons,  thousand",23433.0,
234,Argentina,Total refinery output,Total refinery output,Total refinery output,2020,"Metric tons,  thousand",22196.377,
235,Argentina,Total refinery output,Total refinery output,Total refinery output,2019,"Metric tons,  thousand",24127.0,
236,Argentina,Total refinery output,Total refinery output,Total refinery output,2018,"Metric tons,  thousand",24053.0,
237,Argentina,Total refinery output,Total refinery output,Total refinery output,2017,"Metric tons,  thousand",25741.0,
238,Argentina,Total refinery output,Total refinery output,Total refinery output,2016,"Metric tons,  thousand",26363.0,
239,Argentina,Total refinery output,Total refinery output,Total refinery output,2015,"Metric tons,  thousand",27247.0,
240,Argentina,Total refinery output,Total refinery output,Total refinery output,2014,"Metric tons,  thousand",26329.0,
241,Argentina,Total refinery output,Total refinery output,Total refinery output,2013,"Metric tons,  thousand",26665.0,
242,Argentina,Total refinery output,Total refinery output,Total refinery output,2012,"Metric tons,  thousand",31128.0,
243,Argentina,Total refinery output,Total refinery output,Total refinery output,2011,"Metric tons,  thousand",29192.0,
244,Argentina,Total refinery output,Total refinery output,Total refinery output,2010,"Metric tons,  thousand",29324.0,
245,Argentina,Total refinery output,Total refinery output,Total refinery output,2009,"Metric tons,  thousand",28307.0,
246,Argentina,Total refinery output,Total refinery output,Total refinery output,2008,"Metric tons,  thousand",30306.0,
247,Argentina,Total refinery output,Total refinery output,Total refinery output,2007,"Metric tons,  thousand",31850.0,
248,Argentina,Total refinery output,Total refinery output,Total refinery output,2006,"Metric tons,  thousand",29067.0,
249,Argentina,Total refinery output,Total refinery output,Total refinery output,2005,"Metric tons,  thousand",28728.0,
250,Argentina,Total refinery output,Total refinery output,Total refinery output,2004,"Metric tons,  thousand",28643.0,
251,Argentina,Total refinery output,Total refinery output,Total refinery output,2003,"Metric tons,  thousand",28017.0,
252,Argentina,Total refinery output,Total refinery output,Total refinery output,2002,"Metric tons,  thousand",26884.0,
253,Argentina,Total refinery output,Total refinery output,Total refinery output,2001,"Metric tons,  thousand",24622.0,
254,Argentina,Total refinery output,Total refinery output,Total refinery output,2000,"Metric tons,  thousand",26430.0,
255,Argentina,Total refinery output,Total refinery output,Total refinery output,1999,"Metric tons,  thousand",26489.8968,
256,Argentina,Total refinery output,Total refinery output,Total refinery output,1998,"Metric tons,  thousand",24855.8526,
257,Argentina,Total refinery output,Total refinery output,Total refinery output,1997,"Metric tons,  thousand",24294.8471,
258,Argentina,Total refinery output,Total refinery output,Total refinery output,1996,"Metric tons,  thousand",22857.758,
259,Argentina,Total refinery output,Total refinery output,Total refinery output,1995,"Metric tons,  thousand",23438.5999,
260,Argentina,Total refinery output,Total refinery output,Total refinery output,1994,"Metric tons,  thousand",23164.2891,
261,Argentina,Total refinery output,Total refinery output,Total refinery output,1993,"Metric tons,  thousand",24406.844,
262,Argentina,Total refinery output,Total refinery output,Total refinery output,1992,"Metric tons,  thousand",24063.88,
263,Argentina,Total refinery output,Total refinery output,Total refinery output,1991,"Metric tons,  thousand",22754.495,
264,Argentina,Total refinery output,Total refinery output,Total refinery output,1990,"Metric tons,  thousand",22639.4964,
265,Aruba,Total refinery throughput,Total refinery throughput,Total refinery throughput,2013,"Metric tons,  thousand",0.0,
266,Aruba,Total refinery throughput,Total refinery throughput,Total refinery throughput,2012,"Metric tons,  thousand",2580.0,1
267,Aruba,Total refinery throughput,Total refinery throughput,Total refinery throughput,2011,"Metric tons,  thousand",10550.0,1
268,Aruba,Total refinery throughput,Total refinery throughput,Total refinery throughput,2010,"Metric tons,  thousand",10572.0,1
