,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
35,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2016,Terajoules,300.0,
36,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2015,Terajoules,301.0,
37,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2014,Terajoules,267.0,
38,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2013,Terajoules,329.0,
39,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2012,Terajoules,346.0,
40,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2011,Terajoules,278.0,
41,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2010,Terajoules,321.0,
42,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2009,Terajoules,281.0,
43,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2008,Terajoules,254.0,
44,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2007,Terajoules,237.0,
45,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2006,Terajoules,263.0,
46,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2005,Terajoules,270.0,
47,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2004,Terajoules,240.0,
48,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2003,Terajoules,240.0,
49,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2002,Terajoules,310.0,
50,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2001,Terajoules,190.0,
51,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2000,Terajoules,206.0,
52,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1999,Terajoules,189.0,
53,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1998,Terajoules,245.0,
54,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1997,Terajoules,183.0,
55,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1996,Terajoules,178.0,
56,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1995,Terajoules,141.0,
57,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1994,Terajoules,118.0,
58,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1993,Terajoules,117.0,
59,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1992,Terajoules,151.0,
60,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1991,Terajoules,151.0,
61,Austria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,1990,Terajoules,151.0,
62,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2020,Terajoules,492.815,
63,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2019,Terajoules,475.867,
64,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2018,Terajoules,472.765,
65,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2017,Terajoules,514.394,
66,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2016,Terajoules,300.0,
67,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2015,Terajoules,301.0,
68,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2014,Terajoules,267.0,
69,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2013,Terajoules,329.0,
70,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2012,Terajoules,346.0,
71,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2011,Terajoules,278.0,
72,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2010,Terajoules,321.0,
73,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2009,Terajoules,281.0,
74,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2008,Terajoules,254.0,
75,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2007,Terajoules,237.0,
76,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2006,Terajoules,263.0,
77,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2005,Terajoules,270.0,
78,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2004,Terajoules,240.0,
79,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2003,Terajoules,240.0,
80,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2002,Terajoules,310.0,
81,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2001,Terajoules,190.0,
82,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2000,Terajoules,206.0,
83,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1999,Terajoules,189.0,
84,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1998,Terajoules,245.0,
85,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1997,Terajoules,183.0,
86,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1996,Terajoules,178.0,
87,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1995,Terajoules,141.0,
88,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1994,Terajoules,118.0,
89,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1993,Terajoules,117.0,
90,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1992,Terajoules,151.0,
91,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1991,Terajoules,151.0,
92,Austria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,1990,Terajoules,151.0,
93,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2019,Terajoules,1470.0,
94,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2018,Terajoules,1450.0,
95,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2017,Terajoules,1450.0,
96,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2016,Terajoules,1450.0,
97,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2015,Terajoules,1400.0,
98,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2014,Terajoules,1400.0,
99,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2013,Terajoules,1400.0,
100,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2012,Terajoules,1400.0,
101,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2011,Terajoules,1380.0,
102,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2010,Terajoules,1368.0,
103,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2009,Terajoules,1368.0,
104,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2008,Terajoules,1368.0,
105,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2007,Terajoules,1368.0,
106,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2006,Terajoules,1368.0,
107,Bulgaria,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2005,Terajoules,1368.0,
108,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2019,Terajoules,1470.0,
109,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2018,Terajoules,1450.0,
110,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2017,Terajoules,1450.0,
111,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2016,Terajoules,1450.0,
112,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2015,Terajoules,1400.0,
113,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2014,Terajoules,1400.0,
114,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2013,Terajoules,1400.0,
115,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2012,Terajoules,1400.0,
116,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2011,Terajoules,1380.0,
117,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2010,Terajoules,1368.0,
118,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2009,Terajoules,1368.0,
119,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2008,Terajoules,1368.0,
120,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2007,Terajoules,1368.0,
121,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2006,Terajoules,1368.0,
122,Bulgaria,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2005,Terajoules,1368.0,
123,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2019,Terajoules,1470.0,
124,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2018,Terajoules,1450.0,
125,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2017,Terajoules,1450.0,
126,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2016,Terajoules,1450.0,
127,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2015,Terajoules,1400.0,
128,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2014,Terajoules,1400.0,
129,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2013,Terajoules,1400.0,
130,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2012,Terajoules,1400.0,
131,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2011,Terajoules,1380.0,
132,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2010,Terajoules,1368.0,
133,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2009,Terajoules,1368.0,
134,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2008,Terajoules,1368.0,
135,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2007,Terajoules,1368.0,
136,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2006,Terajoules,1368.0,
137,Bulgaria,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2005,Terajoules,1368.0,
138,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2019,Terajoules,300.8,
139,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2018,Terajoules,320.2,
140,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2017,Terajoules,345.1,
141,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2016,Terajoules,379.0,
142,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2015,Terajoules,373.0,
143,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2014,Terajoules,324.0,
144,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2013,Terajoules,286.0,
145,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2012,Terajoules,291.0,
146,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2011,Terajoules,287.0,
147,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2010,Terajoules,285.0,
148,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2009,Terajoules,132.0,
149,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2008,Terajoules,134.0,
150,Croatia,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2007,Terajoules,140.0,
151,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2019,Terajoules,300.8,
152,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2018,Terajoules,320.2,
153,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2017,Terajoules,345.1,
154,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2016,Terajoules,379.0,
155,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2015,Terajoules,373.0,
156,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2014,Terajoules,324.0,
157,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2013,Terajoules,286.0,
158,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2012,Terajoules,291.0,
159,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2011,Terajoules,287.0,
160,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2010,Terajoules,285.0,
161,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2009,Terajoules,132.0,
162,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2008,Terajoules,134.0,
163,Croatia,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2007,Terajoules,140.0,
164,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2019,Terajoules,138.1,
165,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2018,Terajoules,148.4,
166,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2017,Terajoules,158.4,
167,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2016,Terajoules,170.0,
168,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2015,Terajoules,169.0,
169,Croatia,"Direct use of geothermal heat - Consumption by agriculture, forestry and fishing",Direct use of geothermal heat,"Consumption by agriculture, forestry and fishing",2014,Terajoules,169.0,
170,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2019,Terajoules,162.7,
171,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2018,Terajoules,171.8,
172,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2017,Terajoules,186.7,
173,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2016,Terajoules,209.0,
174,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2015,Terajoules,204.0,
175,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2014,Terajoules,155.0,
176,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2013,Terajoules,286.0,
177,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2012,Terajoules,291.0,
178,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2011,Terajoules,287.0,
179,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2010,Terajoules,285.0,
180,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2009,Terajoules,132.0,
181,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2008,Terajoules,134.0,
182,Croatia,Direct use of geothermal heat - Consumption by commerce and public services,Direct use of geothermal heat,Consumption by commerce and public services,2007,Terajoules,140.0,
183,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2019,Terajoules,64.916,
184,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2018,Terajoules,64.916,
185,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2017,Terajoules,64.916,
186,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2016,Terajoules,65.0,
187,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2015,Terajoules,65.0,
188,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2014,Terajoules,65.0,
189,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2013,Terajoules,62.0,
190,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2012,Terajoules,62.0,
191,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2011,Terajoules,44.0,
192,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2010,Terajoules,32.0,
193,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2009,Terajoules,15.0,
194,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2008,Terajoules,11.0,
195,Cyprus,Direct use of geothermal heat - Final energy consumption,Direct use of geothermal heat,Final energy consumption,2007,Terajoules,9.0,
196,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2019,Terajoules,64.916,
197,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2018,Terajoules,64.916,
198,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2017,Terajoules,64.916,
199,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2016,Terajoules,65.0,
200,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2015,Terajoules,65.0,
201,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2014,Terajoules,65.0,
202,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2013,Terajoules,62.0,
203,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2012,Terajoules,62.0,
204,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2011,Terajoules,44.0,
205,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2010,Terajoules,32.0,
206,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2009,Terajoules,15.0,
207,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2008,Terajoules,11.0,
208,Cyprus,Direct use of geothermal heat - Consumption by other,Direct use of geothermal heat,Consumption by other,2007,Terajoules,9.0,
209,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2019,Terajoules,64.916,
210,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2018,Terajoules,64.916,
211,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2017,Terajoules,64.916,
212,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2016,Terajoules,65.0,
213,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2015,Terajoules,65.0,
214,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2014,Terajoules,65.0,
215,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2013,Terajoules,62.0,
216,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2012,Terajoules,62.0,
217,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2011,Terajoules,44.0,
218,Cyprus,Direct use of geothermal heat - Consumption by households,Direct use of geothermal heat,Consumption by households,2010,Terajoules,32.0,
