,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
64,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",48234.0,
65,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",47944.0,
66,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",47222.0,
67,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",45568.0,
68,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",48227.0,
69,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",46645.0,
70,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",47595.0,
71,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",47312.0,
72,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",47379.0,
73,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",47360.0,
74,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",46349.0,
75,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",48157.0,
76,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",49017.0,
77,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",46165.0,
78,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",47408.0,
79,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",43336.0,
80,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",41356.0,
81,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",40624.0,
82,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",41927.0,
83,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",43456.0,
84,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1991,"Kilowatt-hours, million",42861.0,
85,Belgium,Electricity - total nuclear production,Electricity,total nuclear production,1990,"Kilowatt-hours, million",42722.0,
86,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2020,"Kilowatt-hours, million",14053.0,
87,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",16129.0,
88,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",15674.0,
89,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",15739.0,
90,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",15864.0,
91,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",14734.0,
92,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",15378.0,
93,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",15450.0,
94,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",16038.0,
95,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",15659.0,
96,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",14523.0,
97,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",12957.0,
98,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",13969.0,
99,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",12350.0,
100,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",13754.0,
101,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",9855.0,
102,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",11611.0,
103,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",13358.0,
104,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",13836.0,
105,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",14279.0,
106,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",6046.0,
107,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",3977.0,
108,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",3265.0,
109,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",3169.0,
110,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",2429.0,
111,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",2519.0,
112,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",1800.0,1
113,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",1800.0,1
114,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",1760.0,
115,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1991,"Kilowatt-hours, million",1442.0,
116,Brazil,Electricity - total nuclear production,Electricity,total nuclear production,1990,"Kilowatt-hours, million",2237.0,
117,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",16555.288,
118,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",16125.281,
119,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",15545.499,
120,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",15776.0,
121,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",15383.0,
122,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",15867.0,
123,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",14171.0,
124,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",15785.0,
125,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",16314.0,
126,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",15249.0,
127,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",15256.0,
128,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",15765.0,
129,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",14643.0,
130,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",19493.0,
131,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",18653.0,
132,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",16815.0,
133,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",17280.0,
134,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",20222.0,
135,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",19553.0,
136,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",18178.0,
137,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",15814.0,
138,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",16899.0,
139,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",17751.0,
140,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",18082.0,
141,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",17261.0,
142,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",15335.0,
143,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",13973.0,
144,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",11552.0,
145,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1991,"Kilowatt-hours, million",13184.0,
146,Bulgaria,Electricity - total nuclear production,Electricity,total nuclear production,1990,"Kilowatt-hours, million",14665.0,
147,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",101197.0,
148,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",100731.0,
149,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",101299.0,
150,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",101429.0,
151,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",101809.0,
152,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",107280.0,
153,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",103439.0,
154,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",94862.0,
155,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",93589.0,
156,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",90658.0,
157,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",90091.0,
158,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",96020.0,
159,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",93482.0,
160,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",97964.0,
161,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",92040.0,
162,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",90387.0,
163,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",74892.0,
164,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",75526.0,
165,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",76695.0,
166,Canada,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",72799.0,
167,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",73491.0,
168,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",71511.0,
169,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",82528.0,
170,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",92767.0,
171,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",97844.0,
172,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",107834.0,
173,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",93937.0,
174,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",80582.0,
175,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1991,"Kilowatt-hours, million",84930.0,
176,Canada,Electricity - total nuclear production,Electricity,total nuclear production,1990,"Kilowatt-hours, million",72967.0,
177,China,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",348350.0,
178,China,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",294359.0,
179,China,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",248100.0,
180,China,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",213287.0,
181,China,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",170789.0,
182,China,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",132538.0,
183,China,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",111613.0,
184,China,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",97394.0,
185,China,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",86350.0,
186,China,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",73880.0,
187,China,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",70134.0,
188,China,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",68394.0,
189,China,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",62130.0,
190,China,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",54843.0,
191,China,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",53088.0,
192,China,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",50469.0,
193,China,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",43342.0,
194,China,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",25127.0,
195,China,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",17472.0,
196,China,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",16737.0,
197,China,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",14950.0,
198,China,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",14100.0,
199,China,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",14418.0,
200,China,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",14300.0,
201,China,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",12833.0,
202,China,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",14043.0,
203,China,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",2500.0,
204,China,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",500.0,
205,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",30246.209,
206,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",29921.311,
207,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",28339.6,
208,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",24104.0,
209,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",26841.0,
210,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",30325.0,
211,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",30745.0,
212,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",30324.0,
213,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",28283.0,
214,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",27998.0,
215,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",27208.0,
216,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",26551.0,
217,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",26172.0,
218,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",26046.0,
219,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",24728.0,
220,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",26325.0,
221,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",25872.0,
222,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",18738.0,
223,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",14749.0,
224,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",13590.0,
225,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",13357.0,
226,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",13178.0,
227,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",12494.0,
228,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",12850.0,
229,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",12230.0,
230,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",12977.0,
231,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",12627.0,
232,Czechia,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",12250.0,
233,Czechoslovakia (former),Electricity - total nuclear production,Electricity,total nuclear production,1991,"Kilowatt-hours, million",23821.0,
234,Czechoslovakia (former),Electricity - total nuclear production,Electricity,total nuclear production,1990,"Kilowatt-hours, million",24620.0,
235,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2019,"Kilowatt-hours, million",23870.0,
236,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2018,"Kilowatt-hours, million",22793.0,
237,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2017,"Kilowatt-hours, million",22477.0,
238,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2016,"Kilowatt-hours, million",23203.0,
239,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2015,"Kilowatt-hours, million",23245.0,
240,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2014,"Kilowatt-hours, million",23580.0,
241,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2013,"Kilowatt-hours, million",23606.0,
242,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2012,"Kilowatt-hours, million",22987.0,
243,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2011,"Kilowatt-hours, million",23187.0,
244,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2010,"Kilowatt-hours, million",22800.0,
245,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2009,"Kilowatt-hours, million",23526.0,
246,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2008,"Kilowatt-hours, million",22958.0,
247,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2007,"Kilowatt-hours, million",23423.0,
248,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2006,"Kilowatt-hours, million",22906.0,
249,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2005,"Kilowatt-hours, million",23271.0,
250,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2004,"Kilowatt-hours, million",22716.0,
251,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2003,"Kilowatt-hours, million",22731.0,
252,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2002,"Kilowatt-hours, million",22295.0,
253,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2001,"Kilowatt-hours, million",22773.0,
254,Finland,Electricity - total nuclear production,Electricity,total nuclear production,2000,"Kilowatt-hours, million",22479.0,
255,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1999,"Kilowatt-hours, million",22974.0,
256,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1998,"Kilowatt-hours, million",21853.0,
257,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1997,"Kilowatt-hours, million",20894.0,
258,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1996,"Kilowatt-hours, million",19476.0,
259,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1995,"Kilowatt-hours, million",19216.0,
260,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1994,"Kilowatt-hours, million",19427.0,
261,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1993,"Kilowatt-hours, million",19928.0,
262,Finland,Electricity - total nuclear production,Electricity,total nuclear production,1992,"Kilowatt-hours, million",19260.0,
