,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
32,Afghanistan,Charcoal - Imports,Charcoal,Imports,2017,"Metric tons,  thousand",0.043,
33,Afghanistan,Charcoal - Imports,Charcoal,Imports,2016,"Metric tons,  thousand",0.305,
34,Afghanistan,Charcoal - Imports,Charcoal,Imports,2015,"Metric tons,  thousand",0.041,
35,Afghanistan,Charcoal - Imports,Charcoal,Imports,2014,"Metric tons,  thousand",0.036,
36,Afghanistan,Charcoal - Imports,Charcoal,Imports,2013,"Metric tons,  thousand",0.039,
37,Afghanistan,Charcoal - Imports,Charcoal,Imports,2012,"Metric tons,  thousand",0.035,
38,Afghanistan,Charcoal - Imports,Charcoal,Imports,2011,"Metric tons,  thousand",0.032,
39,Afghanistan,Charcoal - Imports,Charcoal,Imports,2010,"Metric tons,  thousand",0.062,
40,Afghanistan,Charcoal - Exports,Charcoal,Exports,2019,"Metric tons,  thousand",0.001,
41,Afghanistan,Charcoal - Exports,Charcoal,Exports,2018,"Metric tons,  thousand",0.001,
42,Afghanistan,Charcoal - Exports,Charcoal,Exports,2017,"Metric tons,  thousand",0.001,
43,Afghanistan,Charcoal - Exports,Charcoal,Exports,2016,"Metric tons,  thousand",0.001,
44,Afghanistan,Charcoal - Exports,Charcoal,Exports,2015,"Metric tons,  thousand",0.001,
45,Afghanistan,Charcoal - Exports,Charcoal,Exports,2014,"Metric tons,  thousand",0.015,
46,Afghanistan,Charcoal - Exports,Charcoal,Exports,2013,"Metric tons,  thousand",0.015,
47,Afghanistan,Charcoal - Exports,Charcoal,Exports,2012,"Metric tons,  thousand",0.015,
48,Afghanistan,Charcoal - Exports,Charcoal,Exports,2011,"Metric tons,  thousand",0.015,
49,Afghanistan,Charcoal - Exports,Charcoal,Exports,2010,"Metric tons,  thousand",0.015,
50,Afghanistan,Charcoal - Exports,Charcoal,Exports,2009,"Metric tons,  thousand",0.001,
51,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2019,"Metric tons,  thousand",144.586,1
52,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2018,"Metric tons,  thousand",141.284,1
53,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2017,"Metric tons,  thousand",136.883,1
54,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2016,"Metric tons,  thousand",133.436,1
55,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2015,"Metric tons,  thousand",129.564,1
56,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2014,"Metric tons,  thousand",125.926,1
57,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2013,"Metric tons,  thousand",122.412,1
58,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2012,"Metric tons,  thousand",118.989,1
59,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2011,"Metric tons,  thousand",115.663,1
60,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2010,"Metric tons,  thousand",112.462,1
61,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2009,"Metric tons,  thousand",109.056,1
62,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2008,"Metric tons,  thousand",105.799,1
63,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2007,"Metric tons,  thousand",102.639,1
64,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2006,"Metric tons,  thousand",99.572,1
65,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2005,"Metric tons,  thousand",96.598,1
66,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2004,"Metric tons,  thousand",93.211,1
67,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2003,"Metric tons,  thousand",89.943,1
68,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2002,"Metric tons,  thousand",86.79,1
69,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2001,"Metric tons,  thousand",83.747,1
70,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2000,"Metric tons,  thousand",80.811,1
71,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1999,"Metric tons,  thousand",75.735,1
72,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1998,"Metric tons,  thousand",70.999,1
73,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1997,"Metric tons,  thousand",67.216,1
74,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1996,"Metric tons,  thousand",61.923,1
75,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1995,"Metric tons,  thousand",56.851,1
76,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1994,"Metric tons,  thousand",52.072,1
77,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1993,"Metric tons,  thousand",47.594,1
78,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1992,"Metric tons,  thousand",43.611,1
79,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1991,"Metric tons,  thousand",40.347,1
80,Afghanistan,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1990,"Metric tons,  thousand",38.994,1
81,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2019,"Metric tons,  thousand",144.586,1
82,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2018,"Metric tons,  thousand",141.284,1
83,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2017,"Metric tons,  thousand",136.883,1
84,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2016,"Metric tons,  thousand",133.436,1
85,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2015,"Metric tons,  thousand",129.564,1
86,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2014,"Metric tons,  thousand",125.926,1
87,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2013,"Metric tons,  thousand",122.412,1
88,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2012,"Metric tons,  thousand",118.989,1
89,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2011,"Metric tons,  thousand",115.663,1
90,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2010,"Metric tons,  thousand",112.462,1
91,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2009,"Metric tons,  thousand",109.056,1
92,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2008,"Metric tons,  thousand",105.799,1
93,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2007,"Metric tons,  thousand",102.639,1
94,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2006,"Metric tons,  thousand",99.572,1
95,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2005,"Metric tons,  thousand",96.598,1
96,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2004,"Metric tons,  thousand",93.211,1
97,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2003,"Metric tons,  thousand",89.943,1
98,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2002,"Metric tons,  thousand",86.79,1
99,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2001,"Metric tons,  thousand",83.747,1
100,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,2000,"Metric tons,  thousand",80.811,1
101,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1999,"Metric tons,  thousand",75.735,1
102,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1998,"Metric tons,  thousand",70.999,1
103,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1997,"Metric tons,  thousand",67.216,1
104,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1996,"Metric tons,  thousand",61.923,1
105,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1995,"Metric tons,  thousand",56.851,1
106,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1994,"Metric tons,  thousand",52.072,1
107,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1993,"Metric tons,  thousand",47.594,1
108,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1992,"Metric tons,  thousand",43.611,1
109,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1991,"Metric tons,  thousand",40.347,1
110,Afghanistan,Charcoal - Consumption by other,Charcoal,Consumption by other,1990,"Metric tons,  thousand",38.994,1
111,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2019,"Metric tons,  thousand",144.586,1
112,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2018,"Metric tons,  thousand",141.284,1
113,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2017,"Metric tons,  thousand",136.883,1
114,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2016,"Metric tons,  thousand",133.436,1
115,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2015,"Metric tons,  thousand",129.564,1
116,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2014,"Metric tons,  thousand",125.926,1
117,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2013,"Metric tons,  thousand",122.412,1
118,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2012,"Metric tons,  thousand",118.989,1
119,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2011,"Metric tons,  thousand",115.663,1
120,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2010,"Metric tons,  thousand",112.462,1
121,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2009,"Metric tons,  thousand",109.056,1
122,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2008,"Metric tons,  thousand",105.799,1
123,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2007,"Metric tons,  thousand",102.639,1
124,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2006,"Metric tons,  thousand",99.572,1
125,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2005,"Metric tons,  thousand",96.598,1
126,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2004,"Metric tons,  thousand",93.211,1
127,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2003,"Metric tons,  thousand",89.943,1
128,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2002,"Metric tons,  thousand",86.79,1
129,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2001,"Metric tons,  thousand",83.747,1
130,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,2000,"Metric tons,  thousand",80.811,1
131,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1999,"Metric tons,  thousand",75.735,1
132,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1998,"Metric tons,  thousand",70.999,1
133,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1997,"Metric tons,  thousand",67.216,1
134,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1996,"Metric tons,  thousand",61.923,1
135,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1995,"Metric tons,  thousand",56.851,1
136,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1994,"Metric tons,  thousand",52.072,1
137,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1993,"Metric tons,  thousand",47.594,1
138,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1992,"Metric tons,  thousand",43.611,1
139,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1991,"Metric tons,  thousand",40.347,1
140,Afghanistan,Charcoal - Consumption by households,Charcoal,Consumption by households,1990,"Metric tons,  thousand",38.994,1
141,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2019,"Metric tons,  thousand",144.586,
142,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2018,"Metric tons,  thousand",141.284,
143,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2017,"Metric tons,  thousand",136.883,
144,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2016,"Metric tons,  thousand",133.436,
145,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2015,"Metric tons,  thousand",129.564,
146,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2014,"Metric tons,  thousand",125.926,
147,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2013,"Metric tons,  thousand",122.412,
148,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2012,"Metric tons,  thousand",118.989,
149,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2011,"Metric tons,  thousand",115.663,
150,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2010,"Metric tons,  thousand",112.462,
151,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2009,"Metric tons,  thousand",109.056,
152,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2008,"Metric tons,  thousand",105.799,
153,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2007,"Metric tons,  thousand",102.639,
154,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2006,"Metric tons,  thousand",99.572,
155,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2005,"Metric tons,  thousand",96.598,
156,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2004,"Metric tons,  thousand",93.211,
157,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2003,"Metric tons,  thousand",89.943,
158,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2002,"Metric tons,  thousand",86.79,
159,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2001,"Metric tons,  thousand",83.747,
160,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,2000,"Metric tons,  thousand",80.811,
161,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1999,"Metric tons,  thousand",75.735,
162,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1998,"Metric tons,  thousand",70.999,
163,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1997,"Metric tons,  thousand",67.216,
164,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1996,"Metric tons,  thousand",61.923,
165,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1995,"Metric tons,  thousand",56.851,
166,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1994,"Metric tons,  thousand",52.072,
167,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1993,"Metric tons,  thousand",47.594,
168,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1992,"Metric tons,  thousand",43.611,
169,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1991,"Metric tons,  thousand",40.347,
170,Afghanistan,Charcoal - Total energy supply,Charcoal,Total energy supply,1990,"Metric tons,  thousand",38.994,
171,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2019,"Metric tons,  thousand",144.586,1
172,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2018,"Metric tons,  thousand",141.284,1
173,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2017,"Metric tons,  thousand",136.883,1
174,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2016,"Metric tons,  thousand",133.436,1
175,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2015,"Metric tons,  thousand",129.564,1
176,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2014,"Metric tons,  thousand",125.926,1
177,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2013,"Metric tons,  thousand",122.412,1
178,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2012,"Metric tons,  thousand",118.989,1
179,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2011,"Metric tons,  thousand",115.663,1
180,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2010,"Metric tons,  thousand",112.462,1
181,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2009,"Metric tons,  thousand",109.056,1
182,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2008,"Metric tons,  thousand",105.799,1
183,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2007,"Metric tons,  thousand",102.639,1
184,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2006,"Metric tons,  thousand",99.572,1
185,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2005,"Metric tons,  thousand",96.598,1
186,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2004,"Metric tons,  thousand",93.211,1
187,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2003,"Metric tons,  thousand",89.943,1
188,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2002,"Metric tons,  thousand",86.79,1
189,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2001,"Metric tons,  thousand",83.747,1
190,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,2000,"Metric tons,  thousand",80.811,1
191,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1999,"Metric tons,  thousand",75.735,1
192,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1998,"Metric tons,  thousand",70.999,1
193,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1997,"Metric tons,  thousand",67.216,1
194,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1996,"Metric tons,  thousand",61.923,1
195,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1995,"Metric tons,  thousand",56.851,1
196,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1994,"Metric tons,  thousand",52.072,1
197,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1993,"Metric tons,  thousand",47.594,1
198,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1992,"Metric tons,  thousand",43.611,1
199,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1991,"Metric tons,  thousand",40.347,1
200,Afghanistan,Charcoal - Final consumption,Charcoal,Final consumption,1990,"Metric tons,  thousand",38.994,1
201,Andorra,Charcoal - Imports,Charcoal,Imports,2020,"Metric tons,  thousand",0.03,1
202,Andorra,Charcoal - Imports,Charcoal,Imports,2019,"Metric tons,  thousand",0.03,
203,Andorra,Charcoal - Imports,Charcoal,Imports,2018,"Metric tons,  thousand",0.029,
204,Andorra,Charcoal - Imports,Charcoal,Imports,2017,"Metric tons,  thousand",0.029,
205,Andorra,Charcoal - Imports,Charcoal,Imports,2016,"Metric tons,  thousand",0.029,
206,Andorra,Charcoal - Imports,Charcoal,Imports,2015,"Metric tons,  thousand",0.029,
207,Andorra,Charcoal - Imports,Charcoal,Imports,2014,"Metric tons,  thousand",0.029,
208,Andorra,Charcoal - Imports,Charcoal,Imports,2013,"Metric tons,  thousand",0.029,
209,Andorra,Charcoal - Imports,Charcoal,Imports,2012,"Metric tons,  thousand",0.029,
210,Andorra,Charcoal - Imports,Charcoal,Imports,2011,"Metric tons,  thousand",0.029,
211,Andorra,Charcoal - Imports,Charcoal,Imports,2010,"Metric tons,  thousand",0.029,
212,Andorra,Charcoal - Imports,Charcoal,Imports,2009,"Metric tons,  thousand",0.029,
213,Andorra,Charcoal - Imports,Charcoal,Imports,2008,"Metric tons,  thousand",0.029,
214,Andorra,Charcoal - Imports,Charcoal,Imports,2007,"Metric tons,  thousand",0.03,
215,Andorra,Charcoal - Imports,Charcoal,Imports,2006,"Metric tons,  thousand",0.03,
216,Andorra,Charcoal - Imports,Charcoal,Imports,2005,"Metric tons,  thousand",0.03,
217,Andorra,Charcoal - Imports,Charcoal,Imports,2004,"Metric tons,  thousand",0.03,
218,Andorra,Charcoal - Imports,Charcoal,Imports,2003,"Metric tons,  thousand",0.03,
219,Andorra,Charcoal - Imports,Charcoal,Imports,2002,"Metric tons,  thousand",0.03,
220,Andorra,Charcoal - Imports,Charcoal,Imports,2001,"Metric tons,  thousand",0.03,
221,Andorra,Charcoal - Imports,Charcoal,Imports,2000,"Metric tons,  thousand",0.03,
222,Andorra,Charcoal - Imports,Charcoal,Imports,1999,"Metric tons,  thousand",0.03,
223,Andorra,Charcoal - Imports,Charcoal,Imports,1998,"Metric tons,  thousand",0.03,
224,Andorra,Charcoal - Imports,Charcoal,Imports,1997,"Metric tons,  thousand",0.03,
225,Andorra,Charcoal - Imports,Charcoal,Imports,1996,"Metric tons,  thousand",0.03,
226,Andorra,Charcoal - Imports,Charcoal,Imports,1995,"Metric tons,  thousand",0.03,
227,Andorra,Charcoal - Imports,Charcoal,Imports,1994,"Metric tons,  thousand",0.03,
228,Andorra,Charcoal - Imports,Charcoal,Imports,1993,"Metric tons,  thousand",0.04,
229,Andorra,Charcoal - Imports,Charcoal,Imports,1992,"Metric tons,  thousand",0.05,
230,Andorra,Charcoal - Imports,Charcoal,Imports,1991,"Metric tons,  thousand",0.05,1
231,Andorra,Charcoal - Imports,Charcoal,Imports,1990,"Metric tons,  thousand",0.05,1
232,Andorra,Charcoal - Exports,Charcoal,Exports,2020,"Metric tons,  thousand",0.005,1
233,Andorra,Charcoal - Exports,Charcoal,Exports,2019,"Metric tons,  thousand",0.006,
234,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2020,"Metric tons,  thousand",0.025,1
235,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2019,"Metric tons,  thousand",0.024,
236,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2018,"Metric tons,  thousand",0.029,
237,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2017,"Metric tons,  thousand",0.029,
238,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2016,"Metric tons,  thousand",0.029,
239,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2015,"Metric tons,  thousand",0.029,
240,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2014,"Metric tons,  thousand",0.029,
241,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2013,"Metric tons,  thousand",0.029,
242,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2012,"Metric tons,  thousand",0.029,
243,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2011,"Metric tons,  thousand",0.029,
244,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2010,"Metric tons,  thousand",0.029,
245,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2009,"Metric tons,  thousand",0.029,
246,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2008,"Metric tons,  thousand",0.029,
247,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2007,"Metric tons,  thousand",0.03,
248,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2006,"Metric tons,  thousand",0.03,
249,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2005,"Metric tons,  thousand",0.03,
250,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2004,"Metric tons,  thousand",0.03,
251,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2003,"Metric tons,  thousand",0.03,
252,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2002,"Metric tons,  thousand",0.03,
253,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2001,"Metric tons,  thousand",0.03,1
254,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,2000,"Metric tons,  thousand",0.03,1
255,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1999,"Metric tons,  thousand",0.03,1
256,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1998,"Metric tons,  thousand",0.03,1
257,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1997,"Metric tons,  thousand",0.03,1
258,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1996,"Metric tons,  thousand",0.03,1
259,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1995,"Metric tons,  thousand",0.03,1
260,Andorra,Charcoal - Final energy consumption,Charcoal,Final energy consumption,1994,"Metric tons,  thousand",0.03,1
