,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1994,"Metric tons,  thousand",2.0,
1,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1993,"Metric tons,  thousand",38.0,
2,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1992,"Metric tons,  thousand",37.0,
3,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1991,"Metric tons,  thousand",144.0,
4,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1990,"Metric tons,  thousand",267.0,
5,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2014,"Metric tons,  thousand",394.49,
6,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2013,"Metric tons,  thousand",304.12,
7,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2012,"Metric tons,  thousand",347.87,
8,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2011,"Metric tons,  thousand",296.69,
9,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2010,"Metric tons,  thousand",233.71,
10,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2009,"Metric tons,  thousand",212.29,
11,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2008,"Metric tons,  thousand",12.75,
12,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2014,"Metric tons,  thousand",391.27,
13,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2013,"Metric tons,  thousand",304.12,
14,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2012,"Metric tons,  thousand",347.88,
15,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2011,"Metric tons,  thousand",296.7,
16,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2010,"Metric tons,  thousand",233.71,
17,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2009,"Metric tons,  thousand",212.29,
18,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2008,"Metric tons,  thousand",12.75,
19,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1994,"Metric tons,  thousand",2.0,1
20,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1993,"Metric tons,  thousand",38.0,1
21,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1992,"Metric tons,  thousand",37.0,1
22,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1991,"Metric tons,  thousand",144.0,1
23,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1990,"Metric tons,  thousand",267.0,1
24,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",369.16,
25,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",284.14,
26,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2012,"Metric tons,  thousand",327.9,
27,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2011,"Metric tons,  thousand",286.07,
28,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2010,"Metric tons,  thousand",233.71,
29,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2009,"Metric tons,  thousand",212.29,
30,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2008,"Metric tons,  thousand",12.75,
31,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2014,"Metric tons,  thousand",369.16,
32,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2013,"Metric tons,  thousand",284.14,
33,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2012,"Metric tons,  thousand",327.9,
34,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2011,"Metric tons,  thousand",286.07,
35,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2010,"Metric tons,  thousand",233.71,
36,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2009,"Metric tons,  thousand",212.29,
37,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2008,"Metric tons,  thousand",12.75,
38,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2014,"Metric tons,  thousand",22.11,
39,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2013,"Metric tons,  thousand",19.98,
40,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2012,"Metric tons,  thousand",19.98,
41,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2011,"Metric tons,  thousand",10.63,
42,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2010,"Metric tons,  thousand",0.0,
43,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2009,"Metric tons,  thousand",0.0,
44,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,2008,"Metric tons,  thousand",0.0,
45,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,1994,"Metric tons,  thousand",2.0,1
46,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,1993,"Metric tons,  thousand",38.0,1
47,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,1992,"Metric tons,  thousand",37.0,1
48,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,1991,"Metric tons,  thousand",144.0,1
49,Albania,Brown coal briquettes - consumption by Other,Brown coal briquettes,consumption by Other,1990,"Metric tons,  thousand",267.0,1
50,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2014,"Metric tons,  thousand",2.13,
51,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2013,"Metric tons,  thousand",0.0,
52,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2012,"Metric tons,  thousand",0.0,
53,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2011,"Metric tons,  thousand",0.0,
54,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2010,"Metric tons,  thousand",0.0,
55,Albania,Brown coal briquettes - consumption by households,Brown coal briquettes,consumption by households,2009,"Metric tons,  thousand",0.0,
56,Albania,Brown coal briquettes - Consumption not elsewhere specified (other),Brown coal briquettes,Consumption not elsewhere specified (other),1994,"Metric tons,  thousand",2.0,1
57,Albania,Brown coal briquettes - Consumption not elsewhere specified (other),Brown coal briquettes,Consumption not elsewhere specified (other),1993,"Metric tons,  thousand",38.0,1
58,Albania,Brown coal briquettes - Consumption not elsewhere specified (other),Brown coal briquettes,Consumption not elsewhere specified (other),1992,"Metric tons,  thousand",37.0,1
59,Albania,Brown coal briquettes - Consumption not elsewhere specified (other),Brown coal briquettes,Consumption not elsewhere specified (other),1991,"Metric tons,  thousand",144.0,1
