,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Albania,Naphtha - Production,Naphtha,Production,2020,"Metric tons,  thousand",18.0,
1,Albania,Naphtha - Production,Naphtha,Production,2019,"Metric tons,  thousand",22.64,
2,Albania,Naphtha - Production,Naphtha,Production,2018,"Metric tons,  thousand",28.59,
3,Albania,Naphtha - Production,Naphtha,Production,2017,"Metric tons,  thousand",40.02,
4,Albania,Naphtha - Production,Naphtha,Production,2016,"Metric tons,  thousand",4.0,
5,Albania,Naphtha - Production,Naphtha,Production,2015,"Metric tons,  thousand",26.0,
6,Albania,Naphtha - Production,Naphtha,Production,2014,"Metric tons,  thousand",16.65,
7,Albania,Naphtha - Production,Naphtha,Production,2013,"Metric tons,  thousand",0.54,
8,Albania,Naphtha - Production,Naphtha,Production,2012,"Metric tons,  thousand",3.95,
9,Albania,Naphtha - Production,Naphtha,Production,2011,"Metric tons,  thousand",19.31,
10,Albania,Naphtha - Production,Naphtha,Production,2010,"Metric tons,  thousand",3.62,
11,Albania,Naphtha - Production,Naphtha,Production,2009,"Metric tons,  thousand",23.18,
12,Albania,Naphtha - Production,Naphtha,Production,2008,"Metric tons,  thousand",23.7,
13,Albania,Naphtha - Production,Naphtha,Production,2007,"Metric tons,  thousand",29.0,
14,Albania,Naphtha - Production,Naphtha,Production,2006,"Metric tons,  thousand",43.0,
15,Albania,Naphtha - Production,Naphtha,Production,2005,"Metric tons,  thousand",0.0,
16,Albania,Naphtha - Production,Naphtha,Production,2004,"Metric tons,  thousand",22.0,
17,Albania,Naphtha - Production,Naphtha,Production,2003,"Metric tons,  thousand",0.0,
18,Albania,Naphtha - Production,Naphtha,Production,2002,"Metric tons,  thousand",0.0,
19,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2020,"Metric tons,  thousand",18.0,
20,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2019,"Metric tons,  thousand",22.64,
21,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2018,"Metric tons,  thousand",28.59,
22,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2017,"Metric tons,  thousand",40.02,
