,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
60,Belarus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",8000.0,
61,Belarus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",8000.0,
62,Belarus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",8000.0,
63,Belarus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",7600.0,
64,Belarus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",7600.0,
65,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",1000.0,
66,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",1000.0,
67,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",2000.0,
68,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",1750.0,
69,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",1750.0,
70,Belgium,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",798.0,
71,Belize,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",1000.0,
72,Belize,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2007,"Kilowatt-hours, million",1000.0,
73,Belize,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2006,"Kilowatt-hours, million",1000.0,
74,Belize,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",1000.0,
75,Belize,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",2000.0,
76,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",2000.0,
77,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",2000.0,
78,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",2500.0,
79,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",2500.0,
80,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2000,"Kilowatt-hours, million",2500.0,
81,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",2500.0,
82,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",2000.0,
83,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",2000.0,
84,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",2000.0,
85,Benin,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",2500.0,
86,Bhutan,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",263000.0,
87,Bhutan,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",263000.0,
88,Bolivia (Plur. State of),Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",178000.0,
89,Bolivia (Plur. State of),Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",178000.0,
90,Bolivia (Plur. State of),Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",178000.0,
91,Bolivia (Plur. State of),Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",126270.0,
92,Bolivia (Plur. State of),Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",126270.0,
93,Bosnia and Herzegovina,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",70000.0,
94,Bosnia and Herzegovina,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",70000.0,
95,Bosnia and Herzegovina,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",28000.0,
96,Bosnia and Herzegovina,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",22050.0,
97,Bosnia and Herzegovina,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",22050.0,
98,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",3040000.0,
99,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",3040000.0,
100,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",3020000.0,
101,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",3020400.0,
102,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",3020400.0,
103,Brazil,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",3020400.0,
104,Bulgaria,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",27000.0,
105,Bulgaria,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",27000.0,
106,Bulgaria,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",26000.0,
107,Bulgaria,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",26410.0,
108,Bulgaria,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",26410.0,
109,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",1000.0,
110,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",1000.0,
111,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",1000.0,
112,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",1000.0,
113,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",1000.0,
114,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",1000.0,
115,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",1000.0,
116,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1996,"Kilowatt-hours, million",800.0,
117,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",800.0,
118,Burkina Faso,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",800.0,
119,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",6000.0,
120,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",6000.0,
121,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",6600.0,
122,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",6000.0,
123,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",6605.0,
124,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",6605.0,
125,Burundi,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",6000.0,
126,Cambodia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",88000.0,
127,Cambodia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",88000.0,
128,Cambodia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",83000.0,
129,Cambodia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",83000.0,
130,Cambodia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",83000.0,
131,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",294000.0,
132,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",294000.0,
133,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",294000.0,
134,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",294000.0,
135,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2000,"Kilowatt-hours, million",294000.0,
136,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",294000.0,
137,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",294000.0,
138,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",294000.0,
139,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",294000.0,
140,Cameroon,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",294000.0,
141,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",2067000.0,
142,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",2216000.0,
143,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",1332000.0,
144,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",1223820.0,
145,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",1223820.0,
146,Canada,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",1295332.0,
147,Central African Rep.,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",7000.0,
148,Central African Rep.,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2007,"Kilowatt-hours, million",7000.0,
149,Central African Rep.,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2006,"Kilowatt-hours, million",7000.0,
150,Central African Rep.,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",7000.0,
151,Chad,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",150.0,
152,Chad,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",150.0,
153,Chad,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",150.0,
154,Chile,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",227000.0,
155,Chile,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",227000.0,
156,Chile,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",227000.0,
157,Chile,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",181495.0,
158,Chile,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",181445.0,
159,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",6083000.0,
160,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",6083000.0,
161,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",5922000.0,
162,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",5922180.0,
163,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",5922180.0,
164,China,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",5922180.0,
165,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",1000000.0,
166,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",1000000.0,
167,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",1000000.0,
168,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",1290000.0,
169,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",1290000.0,
170,Colombia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",1290000.0,
171,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",50000.0,
172,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",50000.0,
173,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",50000.0,
174,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",50000.0,
175,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2000,"Kilowatt-hours, million",50000.0,
176,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",50000.0,
177,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",50000.0,
178,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",50000.0,
179,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1996,"Kilowatt-hours, million",50000.0,
180,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",50000.0,
181,Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",50000.0,
182,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",224000.0,
183,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",223000.0,
184,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",223000.0,
185,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",101134.0,
186,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",101134.0,
187,Costa Rica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",222953.0,
188,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",46000.0,
189,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",46000.0,
190,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",46000.0,
191,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",46000.0,
192,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2000,"Kilowatt-hours, million",46000.0,
193,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",46000.0,
194,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",46000.0,
195,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",46000.0,
196,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1996,"Kilowatt-hours, million",46000.0,
197,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",46000.0,
198,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",46000.0,
199,Côte d'Ivoire,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",46000.0,
200,Croatia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",20000.0,
201,Croatia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",20000.0,
202,Croatia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",20000.0,
203,Croatia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",21300.0,
204,Cuba,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",3000.0,
205,Cuba,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",3000.0,
206,Cuba,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",2000.0,
207,Cyprus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",59000.0,
208,Cyprus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",59000.0,
209,Cyprus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",24000.0,
210,Cyprus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",23500.0,
211,Cyprus,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",23500.0,
212,Czechia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",13000.0,
213,Czechia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",13000.0,
214,Czechia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",13000.0,
215,Czechia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",13100.0,
216,Czechia,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",13100.0,
217,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",1397000.0,
218,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",1397000.0,
219,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2002,"Kilowatt-hours, million",1397000.0,
220,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2001,"Kilowatt-hours, million",1397000.0,
221,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2000,"Kilowatt-hours, million",1397000.0,
222,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1999,"Kilowatt-hours, million",1397000.0,
223,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",1397000.0,
224,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",1397000.0,
225,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",1397000.0,
226,Dem. Rep. of the Congo,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",1397000.0,
227,Denmark,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",120.0,
228,Denmark,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",120.0,
229,Denmark,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1990,"Kilowatt-hours, million",120.0,
230,Dominica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1998,"Kilowatt-hours, million",200.0,
231,Dominica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",200.0,
232,Dominica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",200.0,
233,Dominica,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1993,"Kilowatt-hours, million",200.0,
234,Dominican Republic,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2008,"Kilowatt-hours, million",50000.0,
235,Dominican Republic,Falling water - total hydraulic resources,Falling water,total hydraulic resources,2005,"Kilowatt-hours, million",50000.0,
236,Dominican Republic,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1997,"Kilowatt-hours, million",50000.0,
237,Dominican Republic,Falling water - total hydraulic resources,Falling water,total hydraulic resources,1995,"Kilowatt-hours, million",50000.0,
