,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Austria,Other recovered gases - Production,Other recovered gases,Production,2020,Terajoules,3462.298,,961750213.844
1,1,Austria,Other recovered gases - Production,Other recovered gases,Production,2019,Terajoules,3724.885,,1034691105.5300001
2,2,Austria,Other recovered gases - Production,Other recovered gases,Production,2018,Terajoules,3393.468,,942630754.104
3,3,Austria,Other recovered gases - Production,Other recovered gases,Production,2017,Terajoules,4316.865,,1199130125.97
4,4,Austria,Other recovered gases - Production,Other recovered gases,Production,2016,Terajoules,3819.0,,1060834182.0
5,5,Austria,Other recovered gases - Production,Other recovered gases,Production,2015,Terajoules,4025.0,,1118056450.0
6,6,Austria,Other recovered gases - Production,Other recovered gases,Production,2014,Terajoules,3971.0,,1103056438.0
7,7,Austria,Other recovered gases - Production,Other recovered gases,Production,2013,Terajoules,4156.0,,1154445368.0
8,8,Austria,Other recovered gases - Production,Other recovered gases,Production,2012,Terajoules,3842.0,,1067223076.0
9,9,Austria,Other recovered gases - Production,Other recovered gases,Production,2011,Terajoules,3819.0,,1060834182.0
10,10,Austria,Other recovered gases - Production,Other recovered gases,Production,2010,Terajoules,3493.0,,970278554.0
11,11,Austria,Other recovered gases - Production,Other recovered gases,Production,2009,Terajoules,2862.0,,795000636.0
12,12,Austria,Other recovered gases - Production,Other recovered gases,Production,2008,Terajoules,3496.0,,971111888.0
13,13,Austria,Other recovered gases - Production,Other recovered gases,Production,2007,Terajoules,3814.0,,1059445292.0
14,14,Austria,Other recovered gases - Production,Other recovered gases,Production,2006,Terajoules,3761.0,,1044723058.0
15,15,Austria,Other recovered gases - Production,Other recovered gases,Production,2005,Terajoules,3709.0,,1030278602.0
16,16,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2019,Terajoules,2490.005,,691668608.89
17,17,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2018,Terajoules,2299.461,,638739677.658
18,18,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2017,Terajoules,2873.435,,798177027.43
19,19,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2016,Terajoules,2512.0,,697778336.0
20,20,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2015,Terajoules,2704.0,,751111712.0
21,21,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2014,Terajoules,2646.0,,735000588.0
22,22,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2013,Terajoules,2792.0,,775556176.0
23,23,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2012,Terajoules,2475.0,,687500550.0
24,24,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2011,Terajoules,2393.0,,664722754.0
25,25,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2010,Terajoules,2167.0,,601944926.0
26,26,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2009,Terajoules,1464.0,,406666992.0
27,27,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2008,Terajoules,1818.0,,505000404.0
28,28,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2007,Terajoules,1955.0,,543055990.0
29,29,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2006,Terajoules,1886.0,,523889308.0
30,30,Austria,Other recovered gases - Transformation,Other recovered gases,Transformation,2005,Terajoules,1589.0,,441389242.0
31,31,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2019,Terajoules,2490.005,,691668608.89
32,32,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2018,Terajoules,2299.461,,638739677.658
33,33,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2017,Terajoules,2873.435,,798177027.43
34,34,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2016,Terajoules,2512.0,,697778336.0
35,35,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2015,Terajoules,2704.0,,751111712.0
36,36,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2014,Terajoules,2646.0,,735000588.0
37,37,Austria,"Other recovered gases - Transformation in electricity, CHP and heat plants",Other recovered gases,"Transformation in electricity, CHP and heat plants",2013,Terajoules,2792.0,,775556176.0
